original_title,title_length,production_companies
Mr. Peabody & Sherman,21,20th Century Fox
Unfinished Business,19, New Regency Pictures
The Sorcerer's Apprentice,25, Junction Entertainment
Paranoia,8, Reliance Entertainment
Get Hard,8, Warner Bros.
Hotel Rwanda,12, Industrial Development Corporation of South Africa
A Walk to Remember,18, Warner Bros.
The Big Year,12, Deuce Three Productions
Khumba,6,Triggerfish Animation
We Bought a Zoo,15, Vinyl Films
Firewall,8, Beacon Pictures
Aliens in the Attic,19, Josephson Entertainment
Interstellar,12, Syncopy
The Boat That Rocked,20, Studio Canal
Harry Potter and the Philosopher's Stone,40,1492 Pictures
Hitman,6, EuropaCorp
Scary Movie 2,13, Wayans Bros. Entertainment
Frozen,6, Walt Disney Animation Studios
The Danish Girl,15, Taxshelter. be
The SpongeBob Movie: Sponge Out of Water,40, Nickelodeon Animation Studios
The Apparition,14,StudioCanal
The Reaping,11, Eyetronics
Godsend,7, Artists Production Group (APG)
The Proposal,12, Kurtzman/Orci
Hardcore Henry,14,Bazelevs Production
Spotlight,9, Open Road Films
Bandslam,8,Summit Entertainment
Arbitrage,9, Green Room Films
Indiana Jones and the Kingdom of the Crystal Skull,50, Paramount Pictures
American Wedding,16, Zide-Perry Productions
Man of Steel,12, Warner Bros.
The Spiderwick Chronicles,25,Paramount Pictures
Bedtime Stories,15, Happy Madison Productions
The Cat's Meow,14, CP Medien AG
The Mummy Returns,17,Universal Pictures
American Outlaws,16,Warner Bros. Pictures
The Darkest Hour,16, Bazelevs Production
Meet the Parents,16, Universal Pictures
Resident Evil,13, Constantin Film Produktion
Rocky Balboa,12, Metro-Goldwyn-Mayer (MGM)
Jonah Hex,9,Warner Bros.
Something's Gotta Give,22, Waverly Films
When the Game Stands Tall,25,Mandalay Pictures
Identity,8,Konrad Pictures
The Twilight Saga: Eclipse,26, Imprint Entertainment
DÃ©jÃ  Vu,9, Touchstone Pictures
Bad Company,11, Touchstone Pictures
Disconnect,10,Lionsgate
Agent Cody Banks 2: Destination London,38,Splendid Pictures
Killer Elite,12,Current Entertainment
Lady in the Water,17, Warner Bros.
The Fast and the Furious,24, Ardustry Entertainment
Wanted,6,Universal Pictures
Despicable Me 2,15,Universal Pictures
Foxcatcher,10, Annapurna Pictures
The Giver,9, Asis Productions
Sky Captain and the World of Tomorrow,37,Paramount Pictures
Seventh Son,11, Thunder Road Pictures
Philomena,9, Yucaipa Films
Failure to Launch,17,Paramount Pictures
Possession,10, Focus Features
Diana,5, Le Pacte
The Spirit,10, Lionsgate
The Lovely Bones,16, Goldcrest Pictures
King Arthur,11, World 2000 Entertainment
Lone Survivor,13, Leverage Management
The Grudge 2,12, Ghost House Pictures
Gravity,7, Esperanto Filmoj
Four Christmases,16,New Line Cinema
The Forbidden Kingdom,21, Relativity Media
Lucy,4, EuropaCorp
Insurgent,9, NeoReel
The Counselor,13, Fox 2000 Pictures
Next,4, Revolution Studios
Repo Men,8, Stuber Productions
Doomsday,8,Rogue Pictures
The Dark Knight Rises,21,Legendary Pictures
Planes: Fire & Rescue,21, Prana Animation Studios
127 Hours,9,Fox Searchlight Pictures
The Crazies,11, Participant Media
The Eagle,9, Twins Financing
We Own the Night,16, 2929 Productions
Out of Time,11, Monarch Pictures
Daddy's Little Girls,20,Lions Gate Films
Mutant Chronicles,17, Paradox Entertainment
Monster-in-Law,14, BenderSpink
Fun with Dick and Jane,22,Imagine Entertainment
The Legend of Zorro,19, Columbia Pictures Corporation
Stay Alive,10, Wonderland Sound and Vision
The Equalizer,13, Village Roadshow Pictures
Repo Men,8, Dentsu
Dr. Dolittle 2,14,Twentieth Century Fox Film Corporation
47 Ronin,8, Stuber Productions
Halloween II,12,Dimension Films
Tomcats,7,Columbia Pictures
Alvin and the Chipmunks: The Squeakquel,39, Fox 2000 Pictures
Bedazzled,9,Twentieth Century Fox Film Corporation
The Forbidden Kingdom,21, Huayi Brothers
The Mortal Instruments: City of Bones,37, Don Carmody Productions
The Brothers Bloom,18, Endgame Entertainment
Wanderlust,10, Apatow Productions
Constantine,11,Village Roadshow Pictures
National Treasure: Book of Secrets,34,Jerry Bruckheimer Films
Dungeons & Dragons,18, Silver Pictures
Shark Tale,10, Pacific Data Images (PDI)
Adaptation.,11, Propaganda Films
Unbreakable,11, Barry Mendel Productions
The Departed,12, Warner Bros.
Hidalgo,7, Dune Films
Revolutionary Road,18, Evamere Entertainment
Annabelle,9, Evergreen Media Group
The Others,10, Canal Plus
The Good Dinosaur,17, Pixar Animation Studios
Whiteout,8, Dark Castle Entertainment
Concussion,10, The Shuman Company
21 & Over,9, Virgin Produced
FearDotCom,10, DoRo Fiction Film
Orphan,6, Studio Canal
Crossroads,10, MTV Films
Percy Jackson: Sea of Monsters,30, Fox 2000 Pictures
I Am Number Four,16, Touchstone Pictures
Step Brothers,13, Gary Sanchez Productions
Flight of the Phoenix,21,Twentieth Century Fox Film Corporation
The Hangover,12, Green Hat Films
Austin Powers in Goldmember,27, Moving Pictures
Chicago,7,Miramax Films
X2,2,Twentieth Century Fox Film Corporation
Wild Target,11, Magic Light Pictures
The Legend of Zorro,19,Amblin Entertainment
The Giver,9, Walden Media
Goosebumps,10,Columbia Pictures
The Cave,8,Lakeshore Entertainment
Red Riding Hood,15,Appian Way
Enchanted,9, Josephson Entertainment
Home on the Range,17, Walt Disney Feature Animation
Final Destination 3,19,New Line Cinema
Monster-in-Law,14, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
Munich,6, Alliance Atlantis Communications
The Iron Lady,13, DJ Films
Two Weeks Notice,16,Village Roadshow Pictures
A Scanner Darkly,16, Section Eight Productions
Project Almanac,15, Platinum Dunes
Quarantine,10,Vertigo Entertainment
Final Fantasy: The Spirits Within,33,Columbia Pictures
The Family,10,Canal Plus
The Incredible Hulk,19, Valhalla Motion Pictures
The Core,8,Paramount Pictures
Step Up,7, Offspring Entertainment
Be Cool,7,Double Feature Films
Jarhead,7, Neal Street Productions
Paddington,10, TF1 Films Production
Before the Devil Knows You're Dead,34, Unity Productions
The Social Network,18, Scott Rudin Productions
Suite FranÃ§aise,16, Scope Pictures
The Grudge 3,12, Stage 6 Films
Freddy vs. Jason,16, Crystal Lake Entertainment
Frida,5,Miramax Films
Lord of War,11,Saturn Films
Room,4, No Trace Camping
The Danish Girl,15, ArtÃ©mis Productions
An Unfinished Life,18, Revolution Studios
Mulholland Drive,16, Babbo Inc.
Stardust,8, Vaughn Productions
Point Break,11, Alcon Entertainment
Gran Torino,11,Village Roadshow Pictures
Cowboys & Aliens,16, DreamWorks SKG
Traffic,7,USA Films
King Kong,9, Universal Pictures
Resident Evil: Extinction,25, Davis-Films
Hardball,8,Paramount Pictures
Vacation,8, BenderSpink
Cellular,8,New Line Cinema
A Most Violent Year,19, Washington Square Films
The Good Dinosaur,17, Buena Vista
The Other Guys,14, Gary Sanchez Productions
Paul,4, Working Title Films
The Man from U.N.C.L.E.,23, Wigram Productions
Paul,4, Relativity Media
The Stepford Wives,18, De Line Pictures
The Way Back,12, On the Road
The Great Raid,14,Miramax Films
Land of the Lost,16, Mosaic Media Group
Ender's Game,12, Digital Domain
Transcendence,13, DMG Entertainment
Unbreakable,11, Touchstone Pictures
Fantastic Four,14,Twentieth Century Fox Film Corporation
Becoming Jane,13,Ecosse Films
Notes on a Scandal,18, DNA Films
Big Fat Liar,12,Universal Pictures
Music and Lyrics,16,Village Roadshow Pictures
The Little Prince,17, CityMation
Love the Coopers,16, Groundswell Productions
Dead Silence,12, Twisted Pictures
About Last Night,16, Olive Bridge Entertainment
Agent Cody Banks,16,Splendid Pictures
Elizabeth: The Golden Age,25,Universal Pictures
The Covenant,12,Screen Gems
The Holiday,11, Waverly Films
American Hustle,15, Annapurna Pictures
Eragon,6,Ingenious Film Partners
Madagascar,10, DreamWorks Animation
Bridesmaids,11, Relativity Media
Eight Below,11, Vertigo Entertainment
Orphan,6, Don Carmody Productions
Mamma Mia!,10, Littlestar
Chloe,5, The
Suspect Zero,12, Lakeshore Entertainment
The Railway Man,15, Silver Reel
The Alamo,9,Imagine Entertainment
A Christmas Carol,17,Walt Disney
Green Lantern,13, Warner Bros.
Take Me Home Tonight,20, Internationale Filmproduktion Blackbird Dritte
Traffic,7, Compulsion Inc.
Blow,4,New Line Cinema
Priest,6, Stars Road Entertainment
R.I.P.D.,8,Universal Pictures
Promised Land,13,Participant Media
Extract,7,Miramax Films
White House Down,16,Columbia Pictures
Cheaper by the Dozen,20, Robert Simonds Productions
Grindhouse,10,Big Talk Productions
The Descendants,15, Ad Hominem Enterprises
Ex Machina,10, Universal Pictures International (UPI)
"Me, Myself & Irene",18, Conundrum Entertainment
Bruce Almighty,14, Pit Bull Productions
The Iron Lady,13,UK Film Council
Night at the Museum: Battle of the Smithsonian,46,Twentieth Century Fox Film Corporation
The Gunman,10, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
Star Trek Into Darkness,23,Paramount Pictures
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Down with Love,14, Jinks/Cohen Company
Monster House,13, Sony Pictures Animation
Sweeney Todd: The Demon Barber of Fleet Street,46, The
Water for Elephants,19, Dune Entertainment
Blended,7, Warner Bros.
Hugo,4, GK Films
X-Men,5, Springwood Productions
Trumbo,6,Groundswell Productions
High Crimes,11, New Regency Pictures
What Lies Beneath,17, Twentieth Century Fox Film Corporation
Monster House,13, Sony Pictures Entertainment
The Conspirator,15,Wildwood Enterprises
Furry Vengeance,15,Summit Entertainment
The Revenant,12,Regency Enterprises
Jack the Giant Slayer,21, Original Film
No Strings Attached,19, Montecito Picture Company
Possession,10,Warner Bros. Pictures
The Martian,11, TSG Entertainment
Get Smart,9, Mad Chance
Charlie and the Chocolate Factory,33, Tim Burton Productions
The Runaways,12, Linson Entertainment
Seven Pounds,12, Overbrook Entertainment
Philomena,9, PathÃ©
Jumping the Broom,17,TriStar Pictures
Crash,5, ApolloProScreen Filmproduktion
Mr. & Mrs. Smith,16, New Regency Productions
The Jacket,10, VIP 3 Medienfonds
We Bought a Zoo,15, LBI Entertainment
Belle,5, Pinewood Studios
All Is Lost,11, Treehouse Pictures
Abraham Lincoln: Vampire Hunter,31, Abraham Productions
Death at a Funeral,18,Parabolic Pictures
Hart's War,10, Cheyenne Enterprises
Virgin Territory,16, Dino de Laurentiis Cinematografica
Jackass Number Two,18,Paramount Pictures
The SpongeBob Movie: Sponge Out of Water,40, Disruption Entertainment
The Bad Lieutenant: Port of Call - New Orleans,46, Millennium Films
Elektra,7, Epsilon Motion Pictures
The Core,8, David Foster Productions
Before the Devil Knows You're Dead,34, Michael Cerenzie Productions
Reign Over Me,13, Relativity Media
Blood Diamond,13, Virtual Studios
Rat Race,8,Paramount Pictures
Gravity,7,Warner Bros.
Dracula 2000,12, Wes Craven Films
3000 Miles to Graceland,23, Warner Bros.
The Box,7, Darko Entertainment
Dark Water,10, Pandemonium Productions
Scary Movie 5,13,Dimension Films
Grindhouse,10, Weinstein Company
Stay Alive,10, Hollywood Pictures
Big Momma's House 2,19, Deep River Productions
Into the Blue,13,Columbia Pictures Corporation
The Longest Yard,16, Columbia Pictures Corporation
Lions for Lambs,15, Wildwood Enterprises
Sky High,8, Gunn Films
Max Payne,9, Foxtor Productions
Zoolander,9, NPV Entertainment
The Matrix Revolutions,22,Village Roadshow Pictures
RoboCop,7, Strike Entertainment
London Boulevard,16, London Boulevard
The Call,8, Emergency Films
The Danish Girl,15, Working Title Films
Grown Ups,9,Columbia Pictures
Sweeney Todd: The Demon Barber of Fleet Street,46, Zanuck Company
30 Days of Night,16,Columbia Pictures
Trainwreck,10, Apatow Productions
Seabiscuit,10, DreamWorks Pictures
The Ring,8,DreamWorks SKG
How to Train Your Dragon,24,DreamWorks Animation
Last Vegas,10, Gidden Media
9,1, Arc Productions
The Revenant,12, Appian Way
Max,3,Sunswept Entertainment
La migliore offerta,19, Warner Bros.
Conan the Barbarian,19, Nimar Studios
Drive Angry,11, Saturn Films
Guess Who,9, 3 Arts Entertainment
Contagion,9, Warner Bros.
The Twilight Saga: New Moon,27, Imprint Entertainment
All About Steve,15,Dune Entertainment
Notes on a Scandal,18, BBC Films
X2,2, Donners' Company
Fire with Fire,14,Industry Entertainment
The Walk,8,TriStar Pictures
50 First Dates,14, Flower Films (II)
RoboCop,7, Metro-Goldwyn-Mayer (MGM)
Escape Plan,11, Atmosphere Entertainment MM
Lucky Number Slevin,19, VIP Medienfonds 4
The Texas Chainsaw Massacre,27,New Line Cinema
The Pyramid,11,Fox International Productions
Jarhead,7,Universal Pictures
Talladega Nights: The Ballad of Ricky Bobby,43, Apatow Productions
Land of the Dead,16, Romero-Grunwald Productions
X-Men: First Class,18, Twentieth Century Fox Film Corporation
Trainwreck,10, Dentsu
28 Weeks Later,14,DNA Films
Gangster Squad,14, Lin Pictures
All About the Benjamins,23,New Line Cinema
Return to Never Land,20,Walt Disney Pictures
Blood Diamond,13, Warner Bros.
House of 1000 Corpses,21,Universal Pictures
Smokin' Aces,12, StudioCanal
Avatar,6,Ingenious Film Partners
The Shaggy Dog,14, Mandeville Films
The Men Who Stare at Goats,26,BBC Films
Adaptation.,11,Columbia Pictures
Gods and Generals,17, Antietam Filmworks
Sanctum,7, Wayfare Entertainment
Gossip,6,Warner Bros. Pictures
Chef,4,Open Road Films
Mission: Impossible II,22, Cruise/Wagner Productions
Battle: Los Angeles,19, Relativity Media
The Hobbit: An Unexpected Journey,33, New Line Cinema
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62, Walden Media
Stealth,7, Columbia Pictures Corporation
Big Miracle,11, Working Title Films
The Midnight Meat Train,23, Lakeshore Entertainment
The Texas Chainsaw Massacre,27, Platinum Dunes
Trainwreck,10, Fuji Television Network
Capote,6,Sony Pictures Classics
The Hitcher,11,Intrepid Pictures
Escape Plan,11,Summit Entertainment
That's My Boy,13, Happy Madison Productions
Ã†on Flux,9, Colossal Pictures
The Social Network,18,Columbia Pictures
Clerks II,9, View Askew Productions
Stormbreaker,12, The
Broken City,11, New Regency Pictures
Monster House,13, ImageMovers
The X Files: I Want to Believe,30, Ten Thirteen Productions
Spy Kids,8, Troublemaker Studios
Adaptation.,11, Intermedia
It's Complicated,16, Dentsu
Thor,4, Marvel Entertainment
A Sound of Thunder,18,Epsilon Motion Pictures
Blue Crush,10,Imagine Entertainment
The Jungle Book 2,17, Walt Disney Animation Australia
Crash,5, Bob Yari Productions
The Pianist,11, Heritage Films
The Big Wedding,15,Millenium Films
The Good German,15, Sunset Gower Studios
Saw V,5, Twisted Pictures
Man on a Ledge,14,Summit Entertainment
WALLÂ·E,7, Pixar Animation Studios
In the Valley of Elah,21, Samuels Media
Toy Story 3,11,Walt Disney Pictures
Killing Them Softly,19, Chockstone Pictures
The Informant!,14, Groundswell Productions
Captivity,9, Captivity Productions
Race to Witch Mountain,22, Gunn Films
The Musketeer,13, The
Paddington,10, Heyday Films
Legend,6,Working Title Films
EuroTrip,8, Blue Sea Productions
The Life of David Gale,22,Universal Pictures
Planes,6, Walt Disney Animation Studios
Rock Star,9,Warner Bros. Pictures
Pineapple Express,17, Apatow Productions
Intolerable Cruelty,19, Mike Zoss Productions
Everest,7, Free State Pictures
Forgetting Sarah Marshall,25, Apatow Productions
300: Rise of an Empire,22, Nimar Studios
Atonement,9, Studio Canal
Trumbo,6, Inimitable Pictures
Percy Jackson & the Olympians: The Lightning Thief,50, Sunswept Entertainment
I'm Not There.,14, John Wells Productions
Fast Five,9, One Race Productions
Oblivion,8, Radical Studios
A Thousand Words,16, Saturn Films
Showtime,8, Overbrook Entertainment
Flags of Our Fathers,20,DreamWorks SKG
Gone Baby Gone,14,Miramax Films
I Know Who Killed Me,20, 360 Pictures
War Horse,9, Reliance Entertainment
Drive Angry,11, Michael De Luca Productions
Down with Love,14, Fox 2000 Pictures
Jack and Jill,13,Columbia Pictures
The Pacifier,12, Spyglass Entertainment
Remember the Titans,19, Jerry Bruckheimer Films
Shaft,5,Paramount Pictures
The Good Shepherd,17,Universal Pictures
True Grit,9, Skydance Productions
The Core,8, Core Productions
Justin Bieber: Never Say Never,30, Scooter Braun Films
Paul Blart: Mall Cop,20, Relativity Media
Dirty Dancing: Havana Nights,28, Lawrence Bender Productions
The Twilight Saga: Breaking Dawn - Part 2,41, Sunswept Entertainment
12 Years a Slave,16,Plan B Entertainment
Letters from Iwo Jima,21, Warner Bros.
Did You Hear About The Morgans?,31, Castle Rock Entertainment
Hansel & Gretel: Witch Hunters,30, Gary Sanchez Productions
Atonement,9, Relativity Media
The Butterfly Effect,20, BenderSpink
"Big Mommas: Like Father, Like Son",33, The Collective Studios
Almost Famous,13, Vinyl Films
Your Highness,13,Universal Pictures
Hoodwinked!,11, Kanbar Entertainment
Guardians of the Galaxy,23, Moving Picture Company (MPC)
The Fourth Kind,15, Saga Film
Big Miracle,11, Anonymous Content
Crocodile Dundee in Los Angeles,31, Silver Lion Films
Legend of the Guardians: The Owls of Ga'Hoole,45,Village Roadshow Pictures
X-Men,5, Donners' Company
Lucky Number Slevin,19, Ascendant Pictures
Flushed Away,12, DreamWorks Animation
Elektra,7, Marvel Enterprises
The Smurfs,10,Columbia Pictures
The Water Diviner,17, Seven West Media
Love & Other Drugs,18,Bedford Falls Productions
National Treasure: Book of Secrets,34, Walt Disney
Little Man,10,Revolution Studios
The Bourne Legacy,17, Kennedy/Marshall Company
The Family Man,14,Universal Pictures
The Strangers,13, Vertigo Entertainment
Saw III,7, Evolution Entertainment
An Education,12,BBC Films
Moon,4, Lunar Industries
Traffic,7, The
Surrogates,10, Wintergreen Productions
The Whole Ten Yards,19, Eclipse Catering
Percy Jackson & the Olympians: The Lightning Thief,50, 1492 Pictures
The Secret Life of Walter Mitty,31,New Line Cinema
Knocked Up,10,Universal Pictures
A Mighty Wind,13,Castle Rock Entertainment
