Index,date,group,quantity,unit_cogs
10127,2018-01-08,DRINK_JUICE,13,1.70615384615385
8204,2018-01-10,DAIRY_CHESSE,46,2.14826086956522
10693,2018-01-12,DRINK_JUICE,14,0.84
17520,2018-01-12,OCCASIONAL,1,2.22
7390,2018-01-06,DAIRY_CHESSE,15,1.346
4492,2018-01-04,CHIPS_FLAKES,22,0.63
1630,2018-01-06,POULTRY,1,1.87
21280,2018-01-10,TABLETS,1,7.9
21264,2018-01-10,TABLETS,2,6.0
5960,2018-01-07,COFFEE TEA,2,15.8
11731,2018-01-08,GENERAL,2,3.4
20856,2018-01-11,SWEETS,13,0.52
13255,2018-01-08,GENERAL_FOOD,4,3.38
11868,2018-01-10,GENERAL,4,3.62
8009,2018-01-09,DAIRY_CHESSE,11,3.43
14773,2018-01-02,ICE_CREAMS_FROZEN,7,1.09
1980,2018-01-01,CHEMISTRY,1,4.38
2274,2018-01-03,CHEMISTRY,4,1.09
1733,2018-01-09,POULTRY,10,1.18
13703,2018-01-11,GENERAL_FOOD,29,1.45
23065,2018-01-08,ALCOHOL,6,3.75
13247,2018-01-08,GENERAL_FOOD,1,0.99
10165,2018-01-09,DRINK_JUICE,34,1.31
2446,2018-01-05,CHEMISTRY,3,2.95
22558,2018-01-06,ALCOHOL,23,6.38478260869565
4030,2018-01-01,CHEWING_GUM_LOLIPOPS,2,4.05
18543,2018-01-09,SPICES,19,0.89
845,2018-01-10,ALCOHOL,185,1.80962162162162
1505,2018-01-01,POULTRY,18,1.2
259,2018-01-03,ALCOHOL,7,2.02
3071,2018-01-08,CHEMISTRY,2,3.6
9540,2018-01-06,DRINK_JUICE,14,1.83
15182,2018-01-05,ICE_CREAMS_FROZEN,5,2.35
4963,2018-01-02,CIGARETTES,45,9.95
18354,2018-01-06,SPICES,1,1.6
16108,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,33,2.3124242424242403
10442,2018-01-10,DRINK_JUICE,13,2.6792307692307697
5826,2018-01-03,COFFEE TEA,2,1.02
4621,2018-01-07,CHIPS_FLAKES,2,0.68
5897,2018-01-05,COFFEE TEA,34,2.4
13033,2018-01-07,GENERAL_FOOD,4,3.09
11759,2018-01-08,GENERAL,3,1.9
2727,2018-01-06,CHEMISTRY,1,5.39
5971,2018-01-07,COFFEE TEA,3,10.79
6512,2018-01-01,DAIRY_CHESSE,3,2.47
4402,2018-01-02,CHIPS_FLAKES,7,3.1714285714285695
9994,2018-01-08,DRINK_JUICE,16,1.87
1281,2018-01-07,BREAD,1,2.0
10513,2018-01-11,DRINK_JUICE,20,0.79
3186,2018-01-09,CHEMISTRY,2,1.73
19198,2018-01-03,SWEETS,47,0.8
14057,2018-01-01,GROATS_RICE_PASTA,1,1.59
11814,2018-01-09,GENERAL,8,2.59
596,2018-01-07,ALCOHOL,10,2.72
21208,2018-01-07,TABLETS,6,7.85
19809,2018-01-06,SWEETS,5,1.04
2903,2018-01-07,CHEMISTRY,1,3.79
2478,2018-01-05,CHEMISTRY,2,2.79
6925,2018-01-03,DAIRY_CHESSE,1,0.99
22029,2018-01-09,VEGETABLES,1,1.83
6702,2018-01-02,DAIRY_CHESSE,7,3.4471428571428597
15967,2018-01-12,ICE_CREAMS_FROZEN,0.18,14.055555555555598
21953,2018-01-08,VEGETABLES,2,2.13
1757,2018-01-10,POULTRY,25,1.5596
21095,2018-01-02,TABLETS,3,1.52
2735,2018-01-06,CHEMISTRY,1,3.45
17912,2018-01-06,GENERAL_ITEMS,1,2.2
1878,2018-01-01,CHEMISTRY,1,13.64
22696,2018-01-09,ALCOHOL,9,3.8
10146,2018-01-09,DRINK_JUICE,5,1.67
14534,2018-01-10,GROATS_RICE_PASTA,3,1.06
8542,2018-01-12,DAIRY_CHESSE,12,1.1
21499,2018-01-03,VEGETABLES,17.23,6.86825304701103
19330,2018-01-04,SWEETS,5,2.9
3509,2018-01-10,CHEMISTRY,2,3.79
8702,2018-01-07,GENERAL_ITEMS,6,3.0
7975,2018-01-09,DAIRY_CHESSE,8,1.07
3717,2018-01-11,CHEMISTRY,2,3.19
5970,2018-01-07,COFFEE TEA,16,5.61
1740,2018-01-09,POULTRY,1,2.78
13627,2018-01-10,GENERAL_FOOD,4,1.39
12555,2018-01-03,GENERAL_FOOD,10,1.186
22908,2018-01-01,ALCOHOL,1,5.0
5734,2018-01-01,COFFEE TEA,1,1.2
21201,2018-01-07,TABLETS,1,3.71
13670,2018-01-10,GENERAL_FOOD,6,1.66
15296,2018-01-06,ICE_CREAMS_FROZEN,15,3.03
19933,2018-01-07,SWEETS,1,1.78
4207,2018-01-07,CHEWING_GUM_LOLIPOPS,3,0.88
14970,2018-01-04,ICE_CREAMS_FROZEN,12,1.72
7948,2018-01-09,DAIRY_CHESSE,3,3.05
15466,2018-01-07,ICE_CREAMS_FROZEN,31,1.7
2172,2018-01-03,CHEMISTRY,2,3.71
9529,2018-01-05,DRINK_JUICE,12,1.76
12659,2018-01-04,GENERAL_FOOD,1,0.5
20608,2018-01-10,SWEETS,4,2.2725
3172,2018-01-08,CHEMISTRY,1,0.99
20621,2018-01-10,SWEETS,39,0.29
19759,2018-01-06,SWEETS,93,0.47
9061,2018-01-03,DRINK_JUICE,3,3.61
4903,2018-01-01,CIGARETTES,1,9.8
15453,2018-01-07,ICE_CREAMS_FROZEN,2,6.5
11233,2018-01-01,GENERAL,7,1.12
9699,2018-01-06,DRINK_JUICE,6,0.83
20602,2018-01-10,SWEETS,3,1.54
7510,2018-01-06,DAIRY_CHESSE,10,2.34
5855,2018-01-04,COFFEE TEA,4,2.17
15722,2018-01-09,ICE_CREAMS_FROZEN,2,11.92
9493,2018-01-05,DRINK_JUICE,24,0.905
20862,2018-01-11,SWEETS,32,0.57
22808,2018-01-11,ALCOHOL,3,4.16
11919,2018-01-11,GENERAL,29,0.86
15832,2018-01-10,ICE_CREAMS_FROZEN,7,0.9
17481,2018-01-09,OCCASIONAL,1,1.39
1848,2018-01-01,CHEMISTRY,1,3.2
3062,2018-01-08,CHEMISTRY,2,0.99
9320,2018-01-04,DRINK_JUICE,9,0.97
14850,2018-01-03,ICE_CREAMS_FROZEN,1,7.11
11410,2018-01-04,GENERAL,1,6.63
287,2018-01-03,ALCOHOL,1,2.05
18223,2018-01-04,SPICES,5,0.42
14361,2018-01-07,GROATS_RICE_PASTA,2,2.97
2415,2018-01-04,CHEMISTRY,1,2.25
16821,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,1.14
10946,2018-01-06,POULTRY,6,2.0
6589,2018-01-02,DAIRY_CHESSE,2,1.69
20158,2018-01-08,SWEETS,4,0.46
18525,2018-01-09,SPICES,4,0.99
4740,2018-01-09,CHIPS_FLAKES,5,4.14
19679,2018-01-06,SWEETS,1,2.12
8467,2018-01-11,DAIRY_CHESSE,3,15.003333333333302
19139,2018-01-03,SWEETS,4,0.67
8224,2018-01-10,DAIRY_CHESSE,8,1.75
16101,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,1.65
529,2018-01-06,ALCOHOL,12,1.85
18502,2018-01-08,SPICES,1,1.29
17267,2018-01-11,POULTRY,0.32,18.625
12663,2018-01-04,GENERAL_FOOD,5,2.46
7393,2018-01-06,DAIRY_CHESSE,5,1.35
11672,2018-01-07,GENERAL,1,7.7
16717,2018-01-11,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,0.9
6502,2018-01-01,DAIRY_CHESSE,22,1.95
13689,2018-01-11,GENERAL_FOOD,1,1.19
5803,2018-01-03,COFFEE TEA,5,3.49
10754,2018-01-12,DRINK_JUICE,55,1.25
12421,2018-01-03,GENERAL_FOOD,1,1.38
16681,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,9,2.65
19589,2018-01-05,SWEETS,4,2.79
14115,2018-01-02,GROATS_RICE_PASTA,2,0.92
22804,2018-01-11,ALCOHOL,4,16.0525
12466,2018-01-03,GENERAL_FOOD,20,1.02
19316,2018-01-04,SWEETS,63,0.75
17538,2018-01-01,GENERAL_ITEMS,31,1.81
11030,2018-01-09,POULTRY,2,4.92
9714,2018-01-06,DRINK_JUICE,3,1.87
2921,2018-01-07,CHEMISTRY,80,0.37
13163,2018-01-07,GENERAL_FOOD,6,1.18
20131,2018-01-08,SWEETS,4,1.08
15594,2018-01-08,ICE_CREAMS_FROZEN,15,0.940666666666667
16859,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,2.26
4275,2018-01-10,CHEWING_GUM_LOLIPOPS,25,1.25
21872,2018-01-07,VEGETABLES,6,2.13
7382,2018-01-06,DAIRY_CHESSE,21,1.26
19547,2018-01-05,SWEETS,1,0.08
11396,2018-01-04,GENERAL,2,4.95
3645,2018-01-11,CHEMISTRY,1,2.32
17117,2018-01-06,POULTRY,0.45,11.0
13264,2018-01-08,GENERAL_FOOD,1,6.69
5657,2018-01-12,CIGARETTES,101,9.612079207920788
9354,2018-01-05,DRINK_JUICE,5,1.83
16258,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,3.63
7668,2018-01-07,DAIRY_CHESSE,7,2.26
10239,2018-01-09,DRINK_JUICE,15,1.43
16361,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16,1.343125
11281,2018-01-02,GENERAL,1,4.75
7995,2018-01-09,DAIRY_CHESSE,15,0.55
2260,2018-01-03,CHEMISTRY,1,1.82
2136,2018-01-03,CHEMISTRY,3,0.78
20836,2018-01-11,SWEETS,8,0.85125
12947,2018-01-06,GENERAL_FOOD,2,3.62
19742,2018-01-06,SWEETS,1,0.08
188,2018-01-02,ALCOHOL,32,1.799375
8636,2018-01-12,DAIRY_CHESSE,9,5.19
11391,2018-01-04,GENERAL,2,0.93
10402,2018-01-10,DRINK_JUICE,1,3.21
1761,2018-01-10,POULTRY,9,3.62
9300,2018-01-04,DRINK_JUICE,3,0.99
4581,2018-01-06,CHIPS_FLAKES,6,2.23
10875,2018-01-03,POULTRY,5,2.25
3855,2018-01-12,CHEMISTRY,2,3.79
1735,2018-01-09,POULTRY,21,1.22190476190476
16482,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,11,1.56272727272727
4728,2018-01-09,CHIPS_FLAKES,39,0.34
13014,2018-01-06,GENERAL_FOOD,1,2.18
5658,2018-01-12,CIGARETTES,25,9.0996
13652,2018-01-10,GENERAL_FOOD,2,2.13
21286,2018-01-11,TABLETS,1,4.34
6857,2018-01-03,DAIRY_CHESSE,6,1.83
260,2018-01-03,ALCOHOL,5,0.82
12428,2018-01-03,GENERAL_FOOD,1,2.24
13732,2018-01-11,GENERAL_FOOD,1,1.44
20641,2018-01-10,SWEETS,9,0.8
2431,2018-01-04,CHEMISTRY,2,2.96
19389,2018-01-04,SWEETS,3,2.74
10691,2018-01-12,DRINK_JUICE,5,1.12
3142,2018-01-08,CHEMISTRY,1,2.69
14578,2018-01-11,GROATS_RICE_PASTA,4,2.32
14465,2018-01-09,GROATS_RICE_PASTA,5,1.49
1797,2018-01-11,POULTRY,1,1.32
20840,2018-01-11,SWEETS,3,1.31
20407,2018-01-09,SWEETS,32,0.44
16652,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,4.18
16683,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,22,0.69
15997,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,1.74
2348,2018-01-04,CHEMISTRY,3,3.99
13237,2018-01-08,GENERAL_FOOD,2,2.4
13109,2018-01-07,GENERAL_FOOD,2,1.45
12074,2018-01-01,GENERAL_FOOD,6,2.42
847,2018-01-10,ALCOHOL,24,2.02666666666667
18864,2018-01-01,SWEETS,3,6.66
2517,2018-01-05,CHEMISTRY,1,1.0
5704,2018-01-01,COFFEE TEA,1,1.39
20796,2018-01-11,SWEETS,3,1.2
802,2018-01-09,ALCOHOL,8,1.95
16840,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,48,3.85
2275,2018-01-03,CHEMISTRY,1,9.89
19825,2018-01-06,SWEETS,11,1.4
20724,2018-01-11,SWEETS,12.07,19.381110190555106
20462,2018-01-09,SWEETS,2,0.52
11470,2018-01-05,GENERAL,3,2.87
18655,2018-01-11,SPICES,9,0.87
12885,2018-01-06,GENERAL_FOOD,4,0.63
17827,2018-01-12,GENERAL_ITEMS,17,3.87
16500,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,3,2.96
10917,2018-01-05,POULTRY,1,3.75
19058,2018-01-02,SWEETS,2,2.31
15158,2018-01-05,ICE_CREAMS_FROZEN,5,2.13
20408,2018-01-09,SWEETS,30,0.29
6788,2018-01-03,DAIRY_CHESSE,27,1.17
12468,2018-01-03,GENERAL_FOOD,2,4.6
12191,2018-01-01,GENERAL_FOOD,13,1.19
19112,2018-01-03,SWEETS,2,9.85
12779,2018-01-05,GENERAL_FOOD,29,0.74
8081,2018-01-09,DAIRY_CHESSE,7,3.57
15598,2018-01-08,ICE_CREAMS_FROZEN,10,4.29
11704,2018-01-08,GENERAL,3,1.29
2637,2018-01-06,CHEMISTRY,3,1.12
15512,2018-01-07,ICE_CREAMS_FROZEN,5,7.39
14434,2018-01-09,GROATS_RICE_PASTA,2,1.99
7722,2018-01-07,DAIRY_CHESSE,2,1.79
2435,2018-01-05,CHEMISTRY,1,6.1
2325,2018-01-04,CHEMISTRY,1,3.97
16360,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,7,1.35
17694,2018-01-12,GENERAL_ITEMS,25,1.71
5417,2018-01-08,CIGARETTES,32,9.595
13950,2018-01-12,GENERAL_FOOD,3,1.86
9110,2018-01-03,DRINK_JUICE,6,3.75
20867,2018-01-11,SWEETS,3,2.19
1379,2018-01-10,BREAD,256,0.5902734375
3649,2018-01-11,CHEMISTRY,2,5.29
14068,2018-01-01,GROATS_RICE_PASTA,2,0.92
21844,2018-01-07,VEGETABLES,58,1.31
19873,2018-01-07,SWEETS,2,0.92
13324,2018-01-08,GENERAL_FOOD,3,2.34
18873,2018-01-01,SWEETS,11,0.37
22736,2018-01-09,ALCOHOL,1,17.02
5921,2018-01-06,COFFEE TEA,1,0.27
14032,2018-01-01,GROATS_RICE_PASTA,1,2.59
1760,2018-01-10,POULTRY,4,1.11
7349,2018-01-05,DAIRY_CHESSE,3,4.09
5368,2018-01-08,CIGARETTES,7,10.73
395,2018-01-05,ALCOHOL,4,2.42
21339,2018-01-01,VEGETABLES,0.95,2.09473684210526
3037,2018-01-08,CHEMISTRY,1,1.68
7557,2018-01-07,DAIRY_CHESSE,8,2.99
8157,2018-01-10,DAIRY_CHESSE,10,1.75
5825,2018-01-03,COFFEE TEA,2,1.49
17525,2018-01-12,OCCASIONAL,7,0.14
19714,2018-01-06,SWEETS,4,1.36
4980,2018-01-02,CIGARETTES,8,0.36
19277,2018-01-03,SWEETS,12,1.19
2608,2018-01-05,CHEMISTRY,3,0.79
1897,2018-01-01,CHEMISTRY,2,2.08
4953,2018-01-02,CIGARETTES,16,9.7825
6618,2018-01-02,DAIRY_CHESSE,12,1.46
20762,2018-01-11,SWEETS,11,0.8
13137,2018-01-07,GENERAL_FOOD,3,0.93
20721,2018-01-11,SWEETS,76,0.72
18535,2018-01-09,SPICES,5,0.84
4407,2018-01-02,CHIPS_FLAKES,6,1.9
2948,2018-01-07,CHEMISTRY,10,1.01
5727,2018-01-01,COFFEE TEA,2,6.97
3672,2018-01-11,CHEMISTRY,1,3.6
5688,2018-01-12,CIGARETTES,48,0.65
23026,2018-01-06,ALCOHOL,4,2.75
21439,2018-01-02,VEGETABLES,14,0.945
2767,2018-01-06,CHEMISTRY,1,3.15
104,2018-01-02,GENERAL_ITEMS,1,0.75
5790,2018-01-03,COFFEE TEA,2,2.81
12884,2018-01-06,GENERAL_FOOD,2,1.68
8029,2018-01-09,DAIRY_CHESSE,36,0.905
16710,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,2.29
19365,2018-01-04,SWEETS,54,0.61
5799,2018-01-03,COFFEE TEA,3,1.15
12607,2018-01-04,GENERAL_FOOD,12,1.68
15110,2018-01-05,ICE_CREAMS_FROZEN,2,1.0
7042,2018-01-04,DAIRY_CHESSE,2,1.78
7632,2018-01-07,DAIRY_CHESSE,63,0.852857142857143
13882,2018-01-12,GENERAL_FOOD,13,0.33
5411,2018-01-08,CIGARETTES,25,10.022
6751,2018-01-02,DAIRY_CHESSE,18,2.70555555555556
18286,2018-01-05,SPICES,1,1.45
6868,2018-01-03,DAIRY_CHESSE,2,1.34
11532,2018-01-06,GENERAL,1,3.0
3572,2018-01-10,CHEMISTRY,1,0.99
11697,2018-01-07,GENERAL,9,3.09
4527,2018-01-05,CHIPS_FLAKES,2,2.77
16355,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,2.53
11362,2018-01-03,GENERAL,1,2.45
22276,2018-01-01,ALCOHOL,97,2.9908247422680403
6063,2018-01-10,COFFEE TEA,1,8.78
16769,2018-01-11,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,13,3.19
14525,2018-01-10,GROATS_RICE_PASTA,4,1.87
22161,2018-01-11,VEGETABLES,108.06,3.83324079215251
17262,2018-01-10,POULTRY,1.56,7.32051282051282
8696,2018-01-06,GENERAL_ITEMS,5,2.72
1814,2018-01-12,POULTRY,3,0.96
17937,2018-01-09,GENERAL_ITEMS,1,1.76
10254,2018-01-09,DRINK_JUICE,3,2.78
19138,2018-01-03,SWEETS,5,2.048
19317,2018-01-04,SWEETS,16,1.78
20514,2018-01-10,SWEETS,1,1.09
18924,2018-01-01,SWEETS,6,2.24
14671,2018-01-01,ICE_CREAMS_FROZEN,1,6.52
7875,2018-01-08,DAIRY_CHESSE,5,0.99
20239,2018-01-08,SWEETS,15,0.64
3190,2018-01-09,CHEMISTRY,2,2.33
16323,2018-01-05,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.72
12928,2018-01-06,GENERAL_FOOD,2,4.95
15330,2018-01-06,ICE_CREAMS_FROZEN,1,1.35
8721,2018-01-01,DRINK_JUICE,1,3.28
7564,2018-01-07,DAIRY_CHESSE,30,1.54
13727,2018-01-11,GENERAL_FOOD,19,1.22
18031,2018-01-01,SPICES,9,1.04
14249,2018-01-05,GROATS_RICE_PASTA,7,1.96
20088,2018-01-08,SWEETS,1,2.59
12983,2018-01-06,GENERAL_FOOD,3,2.89
7231,2018-01-05,DAIRY_CHESSE,1,3.75
16867,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,2,16.54
11703,2018-01-08,GENERAL,17,0.78
17676,2018-01-10,GENERAL_ITEMS,5,1.26
11033,2018-01-09,POULTRY,1,4.83
9410,2018-01-05,DRINK_JUICE,2,3.71
4260,2018-01-09,CHEWING_GUM_LOLIPOPS,71,0.328028169014084
10751,2018-01-12,DRINK_JUICE,10,1.822
2213,2018-01-03,CHEMISTRY,13,4.04
16670,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,2.7
1230,2018-01-06,BREAD,17,2.0382352941176496
18233,2018-01-04,SPICES,3,1.29
13437,2018-01-09,GENERAL_FOOD,9,1.44
4068,2018-01-02,CHEWING_GUM_LOLIPOPS,2,0.12
16851,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,4.45
4876,2018-01-01,CIGARETTES,37,10.91
3150,2018-01-08,CHEMISTRY,14,1.01714285714286
8455,2018-01-11,DAIRY_CHESSE,6,1.37
2859,2018-01-07,CHEMISTRY,1,1.3
7515,2018-01-06,DAIRY_CHESSE,1,3.54
6492,2018-01-01,DAIRY_CHESSE,2,0.99
19322,2018-01-04,SWEETS,5,2.12
10143,2018-01-09,DRINK_JUICE,14,0.98
7439,2018-01-06,DAIRY_CHESSE,1,1.68
12762,2018-01-05,GENERAL_FOOD,8,1.87
919,2018-01-11,ALCOHOL,114,1.74421052631579
2840,2018-01-07,CHEMISTRY,4,1.54
7517,2018-01-06,DAIRY_CHESSE,0.12,17.25
6532,2018-01-01,DAIRY_CHESSE,3,2.91
9765,2018-01-07,DRINK_JUICE,5,1.87
9123,2018-01-03,DRINK_JUICE,2,0.86
1226,2018-01-06,BREAD,195,0.637692307692308
19522,2018-01-05,SWEETS,10,2.19
5969,2018-01-07,COFFEE TEA,26,2.47
20577,2018-01-10,SWEETS,5,2.59
15352,2018-01-06,ICE_CREAMS_FROZEN,48,1.49625
5486,2018-01-09,CIGARETTES,44,9.36
12406,2018-01-03,GENERAL_FOOD,131.84,2.1700546116504897
10789,2018-01-01,POULTRY,0.96,23.375
9905,2018-01-07,DRINK_JUICE,82,1.21
17000,2018-01-03,POULTRY,0.54,25.4444444444444
1569,2018-01-03,POULTRY,19,1.74
1715,2018-01-09,POULTRY,3,1.57
3502,2018-01-10,CHEMISTRY,2,6.84
4394,2018-01-02,CHIPS_FLAKES,1,0.83
6913,2018-01-03,DAIRY_CHESSE,10,2.52
18969,2018-01-02,SWEETS,4,2.9
11613,2018-01-07,GENERAL,3,1.02
1354,2018-01-09,BREAD,13,1.35
15624,2018-01-08,ICE_CREAMS_FROZEN,1,6.62
3464,2018-01-10,CHEMISTRY,3,1.2
16677,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,4,3.19
3206,2018-01-09,CHEMISTRY,33,0.2
23094,2018-01-09,ALCOHOL,1,8.87
23103,2018-01-09,ALCOHOL,1,7.6
12497,2018-01-03,GENERAL_FOOD,6,2.25
13824,2018-01-11,GENERAL_FOOD,2,1.66
472,2018-01-06,ALCOHOL,7,4.06
10992,2018-01-08,POULTRY,1,3.15
9089,2018-01-03,DRINK_JUICE,4,1.87
1214,2018-01-05,BREAD,69.3,2.07157287157287
10850,2018-01-03,POULTRY,0.87,7.4367816091954015
13997,2018-01-12,GENERAL_FOOD,5,1.02
14512,2018-01-10,GROATS_RICE_PASTA,2,2.06
4387,2018-01-01,CHIPS_FLAKES,4,1.66
7484,2018-01-06,DAIRY_CHESSE,4,1.97
6234,2018-01-04,COOKIES_BULK,2.38,7.89495798319328
4086,2018-01-03,CHEWING_GUM_LOLIPOPS,4,0.51
9574,2018-01-06,DRINK_JUICE,4,3.28
21775,2018-01-06,VEGETABLES,1,3.52
23031,2018-01-07,ALCOHOL,1,7.86
16073,2018-01-02,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,8,1.75
9485,2018-01-05,DRINK_JUICE,1,3.24
9938,2018-01-08,DRINK_JUICE,5,1.25
6191,2018-01-01,COOKIES_BULK,2,0.7
16356,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,11,1.21
18180,2018-01-03,SPICES,2,2.4
20886,2018-01-12,SWEETS,2,1.37
14591,2018-01-11,GROATS_RICE_PASTA,10,1.26
1891,2018-01-01,CHEMISTRY,1,3.58
4291,2018-01-11,CHEWING_GUM_LOLIPOPS,12,1.25
10719,2018-01-12,DRINK_JUICE,33,1.10272727272727
5102,2018-01-04,CIGARETTES,64,9.6253125
13136,2018-01-07,GENERAL_FOOD,2,0.95
15127,2018-01-05,ICE_CREAMS_FROZEN,6,2.14
5708,2018-01-01,COFFEE TEA,4,3.49
17276,2018-01-11,POULTRY,2.67,20.348314606741607
15043,2018-01-04,ICE_CREAMS_FROZEN,1,2.64
13328,2018-01-08,GENERAL_FOOD,18,0.52
21720,2018-01-06,VEGETABLES,9.92,6.40625
14828,2018-01-03,ICE_CREAMS_FROZEN,5,2.08
567,2018-01-07,ALCOHOL,20,1.3230000000000002
18685,2018-01-11,SPICES,1,2.85
7763,2018-01-08,DAIRY_CHESSE,4,3.06
10135,2018-01-08,DRINK_JUICE,7,1.58
8883,2018-01-02,DRINK_JUICE,2,1.87
6639,2018-01-02,DAIRY_CHESSE,1,2.76
13150,2018-01-07,GENERAL_FOOD,2,2.67
13765,2018-01-11,GENERAL_FOOD,45,1.20933333333333
21187,2018-01-06,TABLETS,5,4.75
10267,2018-01-09,DRINK_JUICE,7,2.03
12173,2018-01-01,GENERAL_FOOD,27,0.73
13018,2018-01-06,GENERAL_FOOD,1,2.29
4841,2018-01-01,CIGARETTES,2,1.0
15808,2018-01-10,ICE_CREAMS_FROZEN,3,4.71
21509,2018-01-03,VEGETABLES,1,1.1
12341,2018-01-02,GENERAL_FOOD,13,0.7
6463,2018-01-01,DAIRY_CHESSE,1,3.49
12536,2018-01-03,GENERAL_FOOD,1,4.31
8307,2018-01-10,DAIRY_CHESSE,1,2.41
4570,2018-01-06,CHIPS_FLAKES,2,1.24
15914,2018-01-11,ICE_CREAMS_FROZEN,5,3.01
19981,2018-01-07,SWEETS,12,0.7
10285,2018-01-09,DRINK_JUICE,10,1.66
6859,2018-01-03,DAIRY_CHESSE,9,1.65444444444444
3779,2018-01-11,CHEMISTRY,1,1.3
5565,2018-01-11,CIGARETTES,34,9.92
11404,2018-01-04,GENERAL,3,3.4
21791,2018-01-07,VEGETABLES,1,4.03
2362,2018-01-04,CHEMISTRY,1,3.6
6516,2018-01-01,DAIRY_CHESSE,4,3.49
15588,2018-01-08,ICE_CREAMS_FROZEN,13,2.52
16203,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,1,1.55
22008,2018-01-09,VEGETABLES,31.553,2.47868665420087
15447,2018-01-07,ICE_CREAMS_FROZEN,13,4.29
21289,2018-01-11,TABLETS,4,1.42
28,2018-01-04,GENERAL_ITEMS,2,2.53
6100,2018-01-11,COFFEE TEA,1,1.67
11297,2018-01-02,GENERAL,1,3.2
694,2018-01-08,ALCOHOL,6,2.53
13925,2018-01-12,GENERAL_FOOD,16,5.61625
17487,2018-01-10,OCCASIONAL,10,1.038
1116,2018-01-03,BREAD,486.5,2.40604316546763
11474,2018-01-05,GENERAL,1,4.17
2371,2018-01-04,CHEMISTRY,1,2.34
7770,2018-01-08,DAIRY_CHESSE,22,1.07363636363636
16993,2018-01-03,POULTRY,0.5,20.36
15399,2018-01-07,ICE_CREAMS_FROZEN,53,1.46
11677,2018-01-07,GENERAL,2,5.52
6681,2018-01-02,DAIRY_CHESSE,1,4.29
11267,2018-01-02,GENERAL,1,4.17
20100,2018-01-08,SWEETS,2,2.77
614,2018-01-07,ALCOHOL,29,1.93241379310345
10651,2018-01-12,DRINK_JUICE,11,2.78
3173,2018-01-08,CHEMISTRY,2,1.3
18917,2018-01-01,SWEETS,1,1.39
8677,2018-01-12,DAIRY_CHESSE,13,2.5
15807,2018-01-10,ICE_CREAMS_FROZEN,10,5.39
15612,2018-01-08,ICE_CREAMS_FROZEN,8,2.01
14183,2018-01-04,GROATS_RICE_PASTA,1,1.01
12319,2018-01-02,GENERAL_FOOD,20,0.7390000000000001
4929,2018-01-02,CIGARETTES,18,11.682777777777801
14785,2018-01-02,ICE_CREAMS_FROZEN,1,3.99
5626,2018-01-12,CIGARETTES,4,10.68
290,2018-01-03,ALCOHOL,3,2.1
15846,2018-01-10,ICE_CREAMS_FROZEN,2,6.38
17471,2018-01-09,OCCASIONAL,1,0.98
6407,2018-01-01,DAIRY_CHESSE,6,1.72
10207,2018-01-09,DRINK_JUICE,3,0.77
18363,2018-01-06,SPICES,2,3.03
4988,2018-01-03,CIGARETTES,1,4.49
20999,2018-01-12,SWEETS,12,3.39
2935,2018-01-07,CHEMISTRY,2,2.69
6111,2018-01-11,COFFEE TEA,8,2.71
11841,2018-01-10,GENERAL,4,1.0
1394,2018-01-10,BREAD,389.5,2.73211810012837
13000,2018-01-06,GENERAL_FOOD,5,1.19
15781,2018-01-09,ICE_CREAMS_FROZEN,1,4.73
