Index,date,group,name,unit_cogs
6888,2018-01-03,DAIRY_CHESSE,MLEKO 3_2% ZAMBROWSKIE 1L,1.89
898,2018-01-11,ALCOHOL,PIWO CAPTAIN JACK ALK 6%,2.72
4046,2018-01-02,CHEWING_GUM_LOLIPOPS,GUMA ORBIT BAG SPEARMINT,2.25
3122,2018-01-08,CHEMISTRY,REKAWICE JEDNORAZOWE,0.164035087719298
18462,2018-01-08,SPICES,CUKIER WANILIOWY ZIOLOPEX,0.14
1364,2018-01-09,BREAD,S CHLEB KROJONY 0_6KG,2.65
19287,2018-01-03,SWEETS,ZELKI NIMM2 SMIEJZELKI 100 G,2.12
9661,2018-01-06,DRINK_JUICE,PEPSI COLA 0_5L..,1.74
18180,2018-01-03,SPICES,MARCO-POLO POMIDOR Z RUKOLA 30 G,2.4
13043,2018-01-07,GENERAL_FOOD,CUKIER BIALY 1KG,1.53292682926829
18771,2018-01-01,SWEETS,ANDRUTY   FURMANIAK,0.699381443298969
13660,2018-01-10,GENERAL_FOOD,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK,1.87
14570,2018-01-11,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 1KG,3.56
14461,2018-01-09,GROATS_RICE_PASTA,MAKA WROCLAWSKA 1KG STOISLAW,1.85
19992,2018-01-07,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,0.8
21552,2018-01-04,VEGETABLES,KT CEBULA OBRANA MLODA KG,1.33333333333333
7723,2018-01-07,DAIRY_CHESSE,TWAROG SECYNSKI LUZ,24.15
21221,2018-01-08,TABLETS,PLASTER POLSKI LEK DO CIECIA 6 CM,3.71
20961,2018-01-12,SWEETS,GRZESKI MEGA W CZEKOLADZIE 48 G,0.86
6293,2018-01-08,COOKIES_BULK,LAJKONIK SAFARI 125 G,2.19
7376,2018-01-06,DAIRY_CHESSE,BAKOMA MUS + BRZOSKWINIA 200G,3.62
23161,2018-01-12,ALCOHOL,WINO CORTES CZ/PÓLS 0_75 L,6.99
13411,2018-01-09,GENERAL_FOOD,KAPUSTA  KISZONA LUZ,2.1686905152609097
11388,2018-01-04,GENERAL,FRYTKI 750 G SUPER,7.16
93,2018-01-12,GENERAL_ITEMS,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.88
993,2018-01-12,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,1.76
5309,2018-01-07,CIGARETTES,PAP LUCKY STRIKE 22 RED,12.25
3847,2018-01-12,CHEMISTRY,GUMA ORBIT 5 LIST.,0.83
21391,2018-01-01,VEGETABLES,SKORUPKA BURACZKI 385G WIORKI,1.6
8710,2018-01-09,GENERAL_ITEMS,CATERING SANDWICH CURRY,2.88
16035,2018-01-01,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,POMPKA PLAY DOLADOWANIE,3.87
18783,2018-01-01,SWEETS,BATON NESQUIK DELIC 25 G,0.92
11563,2018-01-06,GENERAL,MAK SULMA PAPPARDELE 320 G,2.39
23155,2018-01-12,ALCOHOL,CYDR LUBUSKI 1 L,6.87
16674,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP COCA COLA 0_25,1.46
4293,2018-01-11,CHEWING_GUM_LOLIPOPS,GUMA MAMBA,0.461818181818182
15131,2018-01-05,ICE_CREAMS_FROZEN,LODY ORLIK 75 ML,1.84
977,2018-01-12,ALCOHOL,PIWO KOZEL 0_5 L B/ZW,1.67
7934,2018-01-08,DAIRY_CHESSE,SMIETANA 18% ZOOT 180G,1.06869565217391
2311,2018-01-04,CHEMISTRY,CHUSTECZKI CHIGIENICZNE 100+50 GRATIS,2.79
19383,2018-01-04,SWEETS,LIZAK DYNIA,1.54
20344,2018-01-09,SWEETS,DROPS HALLS WOTERMELON,1.48
13531,2018-01-09,GENERAL_FOOD,WODA JURAJSKA TRUSKAWKA 1_5L_N/G,1.61
4832,2018-01-12,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,2.23
2987,2018-01-08,CHEMISTRY,BREF KULKI 3*50 G,6.99
16396,2018-01-06,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,1.78
18703,2018-01-12,SPICES,APPETITA  AMONIAK 30 GT,1.18
18607,2018-01-10,SPICES,GALEO PAPRYKA SLODKA 16 G,0.6
2087,2018-01-02,CHEMISTRY,PLYN AJAX FDF FIOLETOWY 1L,3.89
14234,2018-01-05,GROATS_RICE_PASTA,KASZA GRYCZANA 4 X 100G SONKO,3.33
22247,2018-01-12,VEGETABLES,KT SZCZYPIOREK Z CEBULKA,1.26
20326,2018-01-09,SWEETS,CIASTKA PALUSZKI 144 G POMAR.,2.77
2747,2018-01-06,CHEMISTRY,SOL ODPLAMIAJACA 25 G,0.69
16203,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CUKIER PUDER 400G  MELVIT,1.55
6086,2018-01-11,COFFEE TEA,EKOLAND HERBATA CYTRYNOWA 300GR TOR.,2.525
16920,2018-01-01,POULTRY,KIE?BASA PIWOSZKI  KG,22.0752688172043
13393,2018-01-09,GENERAL_FOOD,DR O AROMAT RUMOWY,1.14
18361,2018-01-06,SPICES,KNORR CYNAMON Z WIETNAMU 15 G,1.29
13746,2018-01-11,GENERAL_FOOD,KNORR SOS MYSLIWSKI,2.99
11242,2018-01-02,GENERAL,BOROWIK SUSZONY 20 G,3.35
22911,2018-01-01,ALCOHOL,WINO ELSOL CZ/PÓ?S? 0_75 L,14.0
4788,2018-01-11,CHIPS_FLAKES,LAYS ZIEL.CEBULKA 160G,2.58
22086,2018-01-10,VEGETABLES,KT SALATA LODOWA,2.685
17734,2018-01-01,GENERAL_ITEMS,ZELKI NIM 2 HEROS 90 G,2.0
4928,2018-01-02,CIGARETTES,PAP LD SILVER 2,10.85
14847,2018-01-03,ICE_CREAMS_FROZEN,LODY PINGWIN W CZEKOL.,0.75
20894,2018-01-12,SWEETS,BA?WANEK W BIA?EJ CZEKOL.80 G,7.14
21554,2018-01-04,VEGETABLES,KT CHRZAN KG,7.62
1354,2018-01-09,BREAD,M BULKA Z RODZYNKAMI,1.35
12234,2018-01-02,GENERAL_FOOD,CUKIER BIALY 1KG,1.634
3410,2018-01-10,CHEMISTRY,BROS SPRAY NA KOMARY I KLESZCZE 90 ML,7.65
1845,2018-01-12,POULTRY,USZKA Z KAPUS/GRZYBY WIGILIJNE 400 G,4.76
10432,2018-01-10,DRINK_JUICE,PEPSI *1L,2.18
16660,2018-01-10,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KASZA KUSKUS 2*125 G,2.64
18144,2018-01-03,SPICES,GALEO LISC LAUROWY 5 G,0.805
17174,2018-01-08,POULTRY,KIE?BASA POLSKA WEDZONA  KG,19.8461538461538
2812,2018-01-07,CHEMISTRY,DRUCIAK SPIRALNY,1.12
14919,2018-01-04,ICE_CREAMS_FROZEN,LODY BIG MILK ZE SW.MLEKIEM,1.13
7068,2018-01-04,DAIRY_CHESSE,?ACIATY SEREK Z CZOSNKIEM 135 G,1.71
15102,2018-01-05,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ MIETA 450 ML,6.38
1098,2018-01-02,BREAD,S CHLEB ZIARNISTY 0_6,2.98
16982,2018-01-03,POULTRY,KIELBASA BIA?A CIENKA KG,18.5
5305,2018-01-07,CIGARETTES,PAP LM LINK FORWARD,11.89
18844,2018-01-01,SWEETS,HALLOW FIZZ,0.39
9280,2018-01-04,DRINK_JUICE,PEPSI *1L,2.68272727272727
5946,2018-01-07,COFFEE TEA,HERBATA EXP.100T.AKBAR,9.44
9408,2018-01-05,DRINK_JUICE,NAP HORTEX 0_2 SCUBI,0.87
19649,2018-01-06,SWEETS,BABKA  KOWOLKA,6.0
17699,2018-01-12,GENERAL_ITEMS,MASLO ROSLINNE ZPT WARSZAWA 500G,3.06
11478,2018-01-05,GENERAL,LOWICZ DZEM CZEKO WISNIA 250 G,5.29
2022,2018-01-02,CHEMISTRY,CLIN ZAPAS 500 ML,2.7
13528,2018-01-09,GENERAL_FOOD,WIN ZUPA FASOLOWA 66G,1.26
4534,2018-01-05,CHIPS_FLAKES,LAYS PAPRYKA 40 G,1.3
7808,2018-01-08,DAIRY_CHESSE,HOCHL KANAPKOWY CZOSNEK ZIOLA 130 G,2.04
453,2018-01-05,ALCOHOL,PIWO ZATECKY 0_5 L B/ZWROT,1.71
17610,2018-01-06,GENERAL_ITEMS,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.47285714285714
12385,2018-01-03,GENERAL_FOOD,CYKORIA SNIEZKA 60 G,1.09
22433,2018-01-03,ALCOHOL,WODKA KRUPNIK PREMIUM 0_5 L,13.5825
6965,2018-01-04,DAIRY_CHESSE,BAKOMA BAKUS DO KIESZONKI WANIL.,1.75
4641,2018-01-07,CHIPS_FLAKES,PIANKA PUF 1 SZT,0.294615384615385
3179,2018-01-09,CHEMISTRY,AJAX DO CZYSZCZENIA 500G LEMON,3.89
22573,2018-01-06,ALCOHOL,WHISKY BALLANTINES 07+SZKL,45.53
5308,2018-01-07,CIGARETTES,PAP LUCKY STRIKE  BLUE 22 SZT,12.25
6660,2018-01-02,DAIRY_CHESSE,JOGURT JOVI PITNY BAN+TRUS 350 G,1.5
20431,2018-01-09,SWEETS,PRINCESSA 36G KOKOS,0.63
22587,2018-01-06,ALCOHOL,WODKA LUKSUSOWA 0_7L,23.14
9666,2018-01-06,DRINK_JUICE,PUDL SOK POMIDOROWY 300 G,1.74
16837,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.76
5342,2018-01-07,CIGARETTES,PAP ROTMANSY  20 RED,10.3615625
21099,2018-01-02,TABLETS,TABLETKI SCORBOLAMID GARD?O 8 SZT,4.1
15535,2018-01-08,ICE_CREAMS_FROZEN,FRYTKI KULECZKI ZIEMNIACZANE 600 AVIKO,4.92
17176,2018-01-08,POULTRY,KIE?BASA S?OIKOWA  KG,12.1935483870968
7695,2018-01-07,DAIRY_CHESSE,SER PODLASKI MAZUR LUZ,15.583333333333302
2183,2018-01-03,CHEMISTRY,GOLARKA WILKINSON XTREME 3,2.45
20328,2018-01-09,SWEETS,CIASTKA SONATA 125 G DESEROWA,3.45
5658,2018-01-12,CIGARETTES,PAP PS  BLU 100,9.0996
14489,2018-01-09,GROATS_RICE_PASTA,SER PLASTRY MLECZ ZAGRODA SZWAJCAR 150 G,2.51
4786,2018-01-11,CHIPS_FLAKES,LAYS PAPRYKA 150G,2.58
2940,2018-01-07,CHEMISTRY,SZCZOTECZKA DO ZEBOW,1.59
13220,2018-01-08,GENERAL_FOOD,DZEMIX 3 W 1,2.87714285714286
8890,2018-01-02,DRINK_JUICE,NAP CAPRIO JABLKO 2L,2.5
17328,2018-01-12,POULTRY,SZYNKA CHLEBOWA KG,18.0518518518519
10682,2018-01-12,DRINK_JUICE,NAP N-GINE 250ML PUSZKA,0.92
22808,2018-01-11,ALCOHOL,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%,4.16
4179,2018-01-06,CHEWING_GUM_LOLIPOPS,LIZAK KWIATEK/MALY/KULKA,0.22
6656,2018-01-02,DAIRY_CHESSE,JOGOBELLA 150G STANDARD,0.945438596491228
20636,2018-01-10,SWEETS,PRAZYNKI SPOKO 60 G,1.14
9340,2018-01-04,DRINK_JUICE,WODA ZYWIEC 5L,3.89
21157,2018-01-05,TABLETS,TABLETKI CHOLINEX 8,5.87
12981,2018-01-06,GENERAL_FOOD,SP KURCZAK W GALARECIE,4.09
22271,2018-01-12,VEGETABLES,ZAPIEKANKA Z PIECZARKA 220 G,3.55
4642,2018-01-07,CHIPS_FLAKES,PIANKA PUF 1 SZT,0.29
22315,2018-01-01,ALCOHOL,WODKA WYBOROWA 0_2 PORZECZKA 30%,7.07
14673,2018-01-01,ICE_CREAMS_FROZEN,LODY BAKALIOWE 1 L ALGIDA,6.38
4281,2018-01-10,CHEWING_GUM_LOLIPOPS,GUMA WRIGLEYS FRUIT 5 LIS,0.88
17225,2018-01-09,POULTRY,PASZTET WEDZONY  KG,8.49593495934959
16450,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PRZYPR.WARZYWKO 200G,1.74
2058,2018-01-02,CHEMISTRY,LUGA KROCHMAL 750ML,3.71
12076,2018-01-01,GENERAL_FOOD,BURACZKI WIORKI 360 G SLON.OGRÓD,1.48
11773,2018-01-09,GENERAL,BERLISO 180 G +20 G CZEKOL,1.29
7118,2018-01-04,DAIRY_CHESSE,SER SMAZONY 200G KOWALEW,3.37
16514,2018-01-08,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP TYMBARK 0_25 L  JABL.-ARBUZOWY,0.89
17138,2018-01-07,POULTRY,KIELBASA JA?OWCOWA KG,19.8571428571429
9653,2018-01-06,DRINK_JUICE,NAP TYMBARK 2L ASEPTIC JAB/WISNIA,2.98545454545455
1343,2018-01-09,BREAD,C BULKA SEROWA,0.62
8515,2018-01-11,DAIRY_CHESSE,WIN SOS PIECZENIOWY DELIKATNY,1.39
15552,2018-01-08,ICE_CREAMS_FROZEN,LODY BIG MILK ZE SW.MLEKIEM,1.13
14183,2018-01-04,GROATS_RICE_PASTA,CYKORIA SOS BIALY 25 G,1.01
23083,2018-01-09,ALCOHOL,NAP SPIR SOPLICA Z PIGWA 0_2 32%,7.31
14594,2018-01-11,GROATS_RICE_PASTA,RYZ SONKO BRAZOWY 4X100 GR,1.76
17924,2018-01-08,GENERAL_ITEMS,PODKOLANOWKI MIKROFIBRA 40,2.55
12493,2018-01-03,GENERAL_FOOD,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2.78
7433,2018-01-06,DAIRY_CHESSE,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,1.65
15432,2018-01-07,ICE_CREAMS_FROZEN,LODY JEZYKI 90 ML,3.11
1203,2018-01-05,BREAD,M CHLEB MALY,2.8
22521,2018-01-05,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA- MIETA 0_5L,17.45
12786,2018-01-05,GENERAL_FOOD,PASZTET DROBIOWY  DROP 160,1.45
8241,2018-01-10,DAIRY_CHESSE,JOGURT Z MUSLI 210 G JAB?KO,2.338
9820,2018-01-07,DRINK_JUICE,NAP RED BUL 0_25 ML,2.81
18960,2018-01-02,SWEETS,BUBLE GUM ROLL,1.97
1758,2018-01-10,POULTRY,PASZTET PODLASKI DROSED 195GR PUSZKA,1.53
22851,2018-01-12,ALCOHOL,NAP SPIR CYTRYNOWKA 30% 200ML,6.48
6851,2018-01-03,DAIRY_CHESSE,JOGOBELA 150 G 0 %,0.89
703,2018-01-08,ALCOHOL,PIWO SOMERSBY  0_4 B/BEZW,2.62
138,2018-01-01,ALCOHOL,PIWO EB 0_5 L PUSZKA,2.05
12811,2018-01-05,GENERAL_FOOD,SALATKA WARZYWNA 500 G SKORUPKA,1.76
15671,2018-01-08,ICE_CREAMS_FROZEN,WARZYWA NA PETELNIE Z ZIEMNIAKAMI 500G,3.5
18068,2018-01-02,SPICES,CUKIER WANILIOWY 32 G CYKORIA,0.49
23008,2018-01-06,ALCOHOL,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,3.75
10411,2018-01-10,DRINK_JUICE,NAP TYMBARK 0_4 ML LEMONIADA CYT+MALIN,1.44
7993,2018-01-09,DAIRY_CHESSE,DROZDZE PIEKARSKIE 100G,0.646410256410256
11120,2018-01-11,POULTRY,SZPROT WEDZONY KG,10.8586956521739
22265,2018-01-12,VEGETABLES,SUROWKA POROWA KUBEK,2.13
22825,2018-01-11,ALCOHOL,WODKA KRUPNIK PREMIUM 0_2L,6.46923076923077
2157,2018-01-03,CHEMISTRY,CHUSTECZKI HAPPY NO 1,0.2
16407,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.83
13716,2018-01-11,GENERAL_FOOD,DZEM SL.OGROD WISNIA 280G,1.83
8112,2018-01-09,DAIRY_CHESSE,SER SMAZONY FRONCKOWIAK 200G PÓ?TLUSTY,3.71
15523,2018-01-07,ICE_CREAMS_FROZEN,WARZYWA NA PETELNIE Z ZIEMNIAKAMI 500G,3.5
6185,2018-01-01,COOKIES_BULK,PIERNIK SERCA/KATARZYNKI/NADZIEWANE,6.3
18288,2018-01-05,SPICES,KNORR DELIKAT CZERWONY 200G,4.36
8639,2018-01-12,DAIRY_CHESSE,SER MLEKPOL GOUDA 150G PLASTRY,2.57714285714286
4940,2018-01-02,CIGARETTES,PAP MARLBORO RED MIEKK,11.731764705882402
11559,2018-01-06,GENERAL,KROKIWTY Z KAP.I GRZYBAMI 400G,4.17
19517,2018-01-05,SWEETS,CZEK AMELIA MLECZNA 100G,1.39
8658,2018-01-12,DAIRY_CHESSE,SERNICZEK TRUSKAWKOWY 150 G,1.37
15540,2018-01-08,ICE_CREAMS_FROZEN,LOD W KOSTKACH 1 KG,2.54
20421,2018-01-09,SWEETS,PRAZYNKI BOCZEK 60 G,1.39
17618,2018-01-06,GENERAL_ITEMS,OLEJ NIEZBEDNY 0_5L,2.81
13056,2018-01-07,GENERAL_FOOD,DZEM SL.OGROD WISNIA 280G,1.83
10809,2018-01-01,POULTRY,P PLAT SLEDZ.SMAZONE LUZ,16.441988950276198
13197,2018-01-08,GENERAL_FOOD,ALMETTE SZPINAK 150 G,3.09
11069,2018-01-10,POULTRY,P PLATY  MARYNOWANE,13.452054794520599
5292,2018-01-07,CIGARETTES,PAP CHESTERFIELD PSTRYK 20,10.67
16179,2018-01-03,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,4.27
22202,2018-01-12,VEGETABLES,KT AVOCADO SZT,2.54777777777778
21682,2018-01-05,VEGETABLES,KT ZIEMNIAKI KG,0.6116718948970401
9852,2018-01-07,DRINK_JUICE,NAP VERONI 1 L LIFE POMAR. GAZ,1.12
3061,2018-01-08,CHEMISTRY,MYDLO SZARE ATTIS 200GR,1.66
7916,2018-01-08,DAIRY_CHESSE,SER TOP TYLZYCKI SERTOP,1.49
7907,2018-01-08,DAIRY_CHESSE,SER PLASTRY FIKO 150 G,3.43
257,2018-01-03,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,3.15
4688,2018-01-08,CHIPS_FLAKES,PIANKA PUF 1 SZT,0.330909090909091
15,2018-01-02,GENERAL_ITEMS,WATA BAWELNIANA BELLA 100G,2.41
18013,2018-01-01,SPICES,GALEO PAPRYKA OSTRA 20G,0.64
21791,2018-01-07,VEGETABLES,KASZA BURGER 400 G,4.03
19219,2018-01-03,SWEETS,PALUSZKI STAR 180 G,1.49
4528,2018-01-05,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA 225 G MEGA,5.16
21331,2018-01-12,TABLETS,TABLETKI STREPSILS 8 SZT,8.07
5906,2018-01-06,COFFEE TEA,HERB ZIELONA Z CYTRYNA 20 EX POSTI,1.94
21937,2018-01-08,VEGETABLES,KT WINOGRONO BIALEI/ROZOWE KG,4.55029250802038
17804,2018-01-03,GENERAL_ITEMS,POMPKA SIMPLUS 5 ZL,3.83
2611,2018-01-05,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,1.15
7157,2018-01-05,DAIRY_CHESSE,ALMETTE CZOSNEK NIEDZWIEDZI 150GR,2.99
8102,2018-01-09,DAIRY_CHESSE,SER PLASTRY FIKO 150 G,3.43
22910,2018-01-01,ALCOHOL,WINO CARTE VIGNA 0_75 ML B/PÓLW,8.92
17972,2018-01-11,GENERAL_ITEMS,RAJSTOPY 20 DEN,1.58
10494,2018-01-11,DRINK_JUICE,HELLENA 1_75 N/G TRUSK+MALINA,2.25
17131,2018-01-06,POULTRY,SZYNKA PIECZONA KG,23.368421052631607
10930,2018-01-05,POULTRY,SLEDZ W POMID.170 G ORKA,2.15
20192,2018-01-08,SWEETS,PRAZYNKI CEBULA 60 G,1.39
9205,2018-01-04,DRINK_JUICE,NAP COCA COLA 1_5 L,2.955
4038,2018-01-02,CHEWING_GUM_LOLIPOPS,BOMBONIERA CHERRY 138 G,9.3
7826,2018-01-08,DAIRY_CHESSE,JOGOBELA ZBOZA 200 G,1.66
20429,2018-01-09,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,0.8
7274,2018-01-05,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,1.6981818181818202
5674,2018-01-12,CIGARETTES,PAP ROTHMANSY CLICK 20,9.95
7836,2018-01-08,DAIRY_CHESSE,JOGURT JOVI PITNY BAN+TRUS 350 G,1.72
19164,2018-01-03,SWEETS,GOPL FIGURKI SW,0.71
13305,2018-01-08,GENERAL_FOOD,PUDL MIESZANKA WARZYWNA 450 G,4.07
11233,2018-01-01,GENERAL,WIN GALARETKA PRZEZROCZYSTA 71 G,1.12
14036,2018-01-01,GROATS_RICE_PASTA,MAK ZLOTY LAN KOLANKO DUZE 500 G,0.92
4505,2018-01-04,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,2.23
3843,2018-01-12,CHEMISTRY,GILLETTE MASZYNKA BLU 2 PLUS,1.94
17552,2018-01-01,GENERAL_ITEMS,PRYMAT CURRY,0.99
11292,2018-01-02,GENERAL,SPOD DO PIZZY 400G,4.42
9929,2018-01-08,DRINK_JUICE,HELLENA ORANZADA ZOLTA 1_25L GAZ,1.3621052631578898
2635,2018-01-06,CHEMISTRY,DOMESTOS 750 ML LIME ZERO,4.99
13092,2018-01-07,GENERAL_FOOD,KREM LAKOMCIA CZEK.ORZECH 190G,1.95
214,2018-01-02,ALCOHOL,PIWO OKOCIM PILS 0_5 B/ZWROTNA,1.57
12620,2018-01-04,GENERAL_FOOD,KNORR ZUPA CEBULOWA,2.9
2085,2018-01-02,CHEMISTRY,PLATKI KOSMETYCZNE MEA 120 SZT,1.79
16859,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,2.26
16212,2018-01-04,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAMIS MUSZTARDA FRANCUSKA 185 G,2.51
3995,2018-01-12,CHEMISTRY,ZMYWACZ DO PAZNOKCI 50 ML,0.98
8460,2018-01-11,DAIRY_CHESSE,SER CAPRESI 150 G SMIETANK.,2.83
13271,2018-01-08,GENERAL_FOOD,MLEKO SMAKOWE 0_5 L POLMLEK,2.7
17757,2018-01-07,GENERAL_ITEMS,KARMA DO PSA PEDIGREE 150 GR MARKIES,1.66
9134,2018-01-03,DRINK_JUICE,WODA PRIMAWERA 1 L GAZ,0.79
1720,2018-01-09,POULTRY,MIELONKA TYROLSKA 110 G DROSED,1.735
7040,2018-01-04,DAIRY_CHESSE,JOGOBELA DO PICIA 315 G,1.87
1190,2018-01-05,BREAD,C BULKA TARTA,1.35
10795,2018-01-01,POULTRY,FILETY SLEDZIOWE OPIEKANE 800G,7.43
7210,2018-01-05,DAIRY_CHESSE,GOS.MLEKO UHT 3_2% 1L GOSTYN,2.3922222222222205
7504,2018-01-06,DAIRY_CHESSE,SER FAVITA 270G,2.78
14841,2018-01-03,ICE_CREAMS_FROZEN,LODY KOLORKI MAX,1.0
22142,2018-01-11,VEGETABLES,KT KAPUSTA PEKINSKA MLODA SZT,2.5
9521,2018-01-05,DRINK_JUICE,WODA ZYWIEC 1_5 L N/G CYTRYNA,1.87
18107,2018-01-02,SPICES,KNORR SOS .FRANCUSKI 9G,0.9
21704,2018-01-06,VEGETABLES,KT BOROWKA PUDELKO,3.3325
22135,2018-01-11,VEGETABLES,KT IMBIR KG,8.79470198675497
19838,2018-01-06,SWEETS,WEDEL CZEK TRUSKAW 100G,2.43
9181,2018-01-04,DRINK_JUICE,KUBUS MUS 0_1 TRUSKAWKA,1.12
16411,2018-01-07,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA GRUSZKA N/GAZ.1_75L,1.66
3011,2018-01-08,CHEMISTRY,DLUGOPIS KOLOR,0.01
1866,2018-01-01,CHEMISTRY,CLIN ZAPAS 500 ML,2.7
13263,2018-01-08,GENERAL_FOOD,KUKURYDZ SLON OGROD 400 G,1.3866666666666698
1522,2018-01-02,POULTRY,LOWICZ DZEM CZAR.PORZECZKA N/S?,2.78
21969,2018-01-09,VEGETABLES,KT CEBULA WCZESNA,1.26163723916533
22703,2018-01-09,ALCOHOL,NAP SPIR KRAKOWSKA  0_2 L PIGWA,6.2
9319,2018-01-04,DRINK_JUICE,WODA USTRONIANKA 0_33L JUNIOR,0.99
14569,2018-01-11,GROATS_RICE_PASTA,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.11555555555556
13640,2018-01-10,GENERAL_FOOD,SKORUPKA BURACZKI MIAZGA 385G,1.64
21891,2018-01-08,VEGETABLES,KT CEBULA,0.9611773104167808
17068,2018-01-05,POULTRY,KIELBASA PIECZONA  KG,15.003367003367
17589,2018-01-04,GENERAL_ITEMS,MASLO ROSLINNE 250GR WARSZAWA,1.72
21372,2018-01-01,VEGETABLES,KT SALATA,1.73
400,2018-01-05,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,2.43
8732,2018-01-01,DRINK_JUICE,HELLENA WISNIA N/G 1_75L NAPOJ,1.66
7685,2018-01-07,DAIRY_CHESSE,SER FAVITA 270G 45 %NIEBIESKI,2.78
18819,2018-01-01,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,2.13
16824,2018-01-12,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIOD WIELOKWIATOWY 220 G BASNIOWA PASI,3.9
3528,2018-01-10,CHEMISTRY,RECZNIK PAPIEROWY 2 MEA,2.4
23090,2018-01-09,ALCOHOL,WINO FRESCO B/PS 0_75L,7.24
6655,2018-01-02,DAIRY_CHESSE,JOGOBELLA 150G SPECJAL,1.05272727272727
4551,2018-01-05,CHIPS_FLAKES,PLATKI FRUTINA 250G,5.57
15578,2018-01-08,ICE_CREAMS_FROZEN,LODY JAK DAWNIEJ 900 ML SMIET+WISNIA,11.92
14844,2018-01-03,ICE_CREAMS_FROZEN,LODY LULEK BARWIACY,0.49
6442,2018-01-01,DAIRY_CHESSE,GOS.MLEKO KAJMAK WANILIOWE 510 G,6.14
19940,2018-01-07,SWEETS,KINDER CHOCOLATE 50G,1.65
1949,2018-01-01,CHEMISTRY,PODPASKI BELLA PERF.VIOLA,2.85
22131,2018-01-11,VEGETABLES,KT CYTRYNA,4.94463667820069
20189,2018-01-08,SWEETS,PIANKA TWISTER,0.68
22773,2018-01-10,ALCOHOL,WODKA ABSOLWENT 0_2L,6.55
10452,2018-01-10,DRINK_JUICE,WODA CISOWIANKA 1_5 L GAZOWANA,0.917272727272727
8494,2018-01-11,DAIRY_CHESSE,SERNICZEK  Z WISNIAMI CZARNKOW 150GR,1.37
15475,2018-01-07,ICE_CREAMS_FROZEN,LODY ROZEK AGAT,1.35
12675,2018-01-04,GENERAL_FOOD,WIN GALARETKA BRZOSKWI?. 79GR,1.23
680,2018-01-08,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,1.90115384615385
19391,2018-01-04,SWEETS,MILKA CZEK.ORZECHOWA 100G,2.53
15954,2018-01-12,ICE_CREAMS_FROZEN,LODY BIG MILK CHOCO,1.46
11574,2018-01-06,GENERAL,NAP IZOTONI MOVE LEMON 750 ML,1.21
20575,2018-01-10,SWEETS,GOPL CZEKOLADA MLECZNA 90G,2.40666666666667
11990,2018-01-12,GENERAL,BANDAZ 5 CM *4 M,0.31
