Index,popularity,budget,original_title,release_year,genres
1804,0.187796,0,Mega Shark vs Giant Octopus,2009,"Science Fiction, Horror"
1805,0.185586,12500000,Lascars,2009,"Comedy, Animation"
1807,0.181456,0,The Cell 2,2009,"Horror, Science Fiction, Thriller"
1808,0.180029,42000000,BrÃ¼no,2009,Comedy
1809,0.179972,0,Wizards of Waverly Place: The Movie,2009,"Fantasy, Adventure, Comedy, Family, Drama"
1810,0.176846,0,Accidents Happen,2009,"Foreign, Drama, Comedy"
1812,0.168985,0,Command Performance,2009,"Action, Drama, Thriller"
1813,0.236277,0,Futurama: Into the Wild Green Yonder,2009,"Comedy, Animation"
1814,0.166774,0,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,2009,Comedy
1815,0.16534300000000002,12000000,The King of Fighters,2009,"Thriller, Science Fiction, Action"
1816,0.165257,0,Mystery Team,2009,"Thriller, Mystery, Comedy"
1818,0.159638,1500000,Beautiful,2009,"Drama, Thriller, Mystery"
1819,0.159615,0,Blood Creek,2009,"Horror, Thriller"
1821,0.158638,0,Sorority Wars,2009,"TV Movie, Family, Drama, Comedy"
1823,0.23818000000000003,0,Night Train,2009,"Thriller, Crime, Action"
1824,0.15559,0,Infestation,2009,"Horror, Action, Comedy, Science Fiction"
1825,0.15551900000000002,0,Next Day Air,2009,"Action, Comedy, Crime"
1826,0.154563,3200000,The Good Guy,2009,"Comedy, Romance"
1827,0.32819899999999996,0,The Canyon,2009,Thriller
1829,0.145905,58000000,Did You Hear About The Morgans?,2009,Comedy
1831,0.145081,5000000,The Grudge 3,2009,"Thriller, Horror"
1832,0.24850799999999998,0,The Shortcut,2009,"Horror, Thriller"
1833,0.143953,0,Doctor Who: Planet of the Dead,2009,"TV Movie, Family, Drama, Adventure, Science Fiction"
1835,0.141098,0,Coco,2009,Comedy
1836,0.137731,0,Le Vilain,2009,Comedy
1837,0.137656,0,Make the Yuletide Gay,2009,"Romance, Comedy, Drama"
1839,0.057316,0,Le Coach,2009,Comedy
1841,0.13284100000000001,0,Ink,2009,"Action, Fantasy"
1842,0.190628,3500000,Hit and Run,2009,"Drama, Thriller"
1843,0.128532,3500000,Trailer Park Boys: Countdown to Liquor Day,2009,"Comedy, Crime"
1846,0.12349700000000001,0,Paintball,2009,"Thriller, Action, Foreign, Horror"
1847,0.123044,0,The Messengers 2: The Scarecrow,2009,Horror
1848,0.038585,0,Lightbulb,2009,"Comedy, Drama, Romance"
1850,0.22288200000000002,9000000,Against the Dark,2009,"Science Fiction, Thriller, Action, Horror"
1851,0.11886,108,Stan Helsing,2009,"Horror, Comedy"
1853,0.11445799999999999,250000,Big Fan,2009,"Drama, Comedy"
1854,0.114327,0,Italians,2009,Comedy
1857,0.246935,0,The Marc Pease Experience,2009,Comedy
1858,0.109178,0,I Can Do Bad All By Myself,2009,"Comedy, Drama"
1859,0.108905,0,Heartless,2009,"Horror, Drama, Thriller"
1861,0.107537,0,Cairo Time,2009,"Drama, Romance"
1864,0.103773,0,Iron Maiden: Flight 666,2009,"Music, Documentary"
1865,0.10222300000000001,0,Life,2009,Documentary
1866,0.166371,25000000,Mao's Last Dancer,2009,"Drama, Romance"
1867,0.323342,0,Laid to Rest,2009,"Horror, Thriller"
1868,0.097705,0,Vertige,2009,"Thriller, Action, Horror"
1869,0.097127,0,The Slammin' Salmon,2009,Comedy
1870,0.148198,0,Loose Change 9/11: An American Coup,2009,Documentary
1873,0.091154,0,A Very Potter Musical,2009,"Music, Comedy"
1874,0.090552,0,Paranormal Entity,2009,"Thriller, Horror, Mystery"
1875,0.210628,0,Fear Island,2009,"Thriller, Horror, Mystery"
1877,0.287231,10000000,The Damned United,2009,Drama
1882,0.073533,0,CinÃ©man,2009,"Comedy, Fantasy"
1883,0.07349299999999999,0,Madea Goes to Jail,2009,"Comedy, Crime, Drama"
1884,0.07182999999999999,0,35 Rhums,2009,"Drama, Foreign"
1885,0.090351,0,Don McKay,2009,"Crime, Mystery, Thriller"
1886,0.088781,0,The Wild and Wonderful Whites of West Virginia,2009,Documentary
1887,0.059697,0,Book of Blood,2009,"Thriller, Drama, Mystery, Horror"
1888,0.058977,0,La Guerre des Miss,2009,Comedy
1890,0.08649,0,Hamlet,2009,Drama
1892,0.047028,0,The Winning Season,2009,"Comedy, Drama"
1893,0.044425,0,Alien Trespass,2009,"Adventure, Comedy, Action, Science Fiction"
1894,0.043209,0,Bring It On: Fight to the Finish,2009,Comedy
1896,0.135759,0,Logorama,2009,Animation
1898,0.029831,0,R.T.T.,2009,Comedy
1902,0.024051,0,The Yes Men Fix the World,2009,Documentary
1903,0.021121,0,Deadline,2009,"Drama, Horror, Thriller"
1904,0.021041,0,Today's Special,2009,"Comedy, Romance"
1905,0.015926,0,Un'estate ai Caraibi,2009,Comedy
1906,0.169317,0,Table for Three,2009,"Comedy, Romance"
1911,0.257762,0,His Name Was Jason: 30 Years of Friday the 13th,2009,"Horror, Documentary"
1912,0.005502,0,Cencoroll,2009,"Science Fiction, Animation"
1913,0.139545,0,De Dana Dan,2009,"Foreign, Comedy, Action"
1916,0.003432,0,Jim Jefferies: I Swear to God,2009,Comedy
1917,0.005289,0,Une semaine sur deux,2009,"Drama, Family"
1918,0.001423,0,Circle of Eight,2009,"Mystery, Horror"
1919,9.363643,160000000,Inception,2010,"Science Fiction, Action, Mystery, Adventure, Thriller"
1920,5.70486,200000000,Iron Man 2,2010,"Action, Science Fiction, Adventure"
1921,5.57295,200000000,Alice in Wonderland,2010,"Adventure, Family, Fantasy"
1922,5.29318,13000000,Black Swan,2010,"Thriller, Mystery, Drama"
1923,4.8405879999999994,250000000,Harry Potter and the Deathly Hallows: Part 1,2010,"Family, Fantasy, Adventure"
1924,3.7918809999999996,69000000,Despicable Me,2010,"Family, Animation, Action"
1925,3.74884,80000000,The Expendables,2010,"Action, Thriller"
1926,3.560424,165000000,How to Train Your Dragon,2010,"Fantasy, Animation, Family, Adventure"
1927,3.176169,80000000,Shutter Island,2010,"Drama, Mystery, Thriller"
1928,2.911727,170000000,TRON: Legacy,2010,"Action, Science Fiction, Adventure"
1929,2.865684,260000000,Tangled,2010,"Animation, Family"
1930,2.711136,200000000,Toy Story 3,2010,"Family, Comedy, Animation"
1931,2.5867869999999997,110000000,Salt,2010,"Thriller, Crime, Mystery, Action"
1932,2.440611,18000000,127 Hours,2010,"Adventure, Drama, Thriller"
1933,2.332359,8000000,Easy A,2010,Comedy
1934,2.245241,155000000,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure, Fantasy, Family"
1935,2.225609,28000000,Kick-Ass,2010,"Action, Crime"
1936,2.162441,100000000,The Tourist,2010,"Thriller, Romance, Action"
1937,2.1287990000000003,150000000,Prince of Persia: The Sands of Time,2010,"Action, Adventure, Fantasy, Romance"
1938,2.1183099999999997,200000000,Robin Hood,2010,Action
1939,2.100704,38000000,True Grit,2010,"Western, Drama, Adventure"
1940,2.087252,125000000,Clash of the Titans,2010,"Adventure, Fantasy, Action"
1941,2.053855,150000000,The Sorcerer's Apprentice,2010,"Fantasy, Adventure, Action, Drama, Comedy"
1942,2.033563,30000000,Letters to Juliet,2010,"Comedy, Romance, Drama"
1943,1.9236939999999998,40000000,The Social Network,2010,Drama
1944,1.906739,60000000,Scott Pilgrim vs. the World,2010,"Action, Adventure, Comedy"
1945,1.903671,100000000,Little Fockers,2010,"Romance, Comedy"
1946,1.888263,40000000,Predators,2010,"Action, Adventure, Science Fiction, Thriller"
1947,1.878018,95000000,Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure, Family, Fantasy"
1948,1.874641,100000000,Unstoppable,2010,"Thriller, Action"
1949,1.820934,165000000,Shrek Forever After,2010,"Fantasy, Adventure, Comedy, Animation, Family"
1950,1.784073,25000000,Dear John,2010,"Drama, War, Romance"
1951,1.730679,110000000,The A-Team,2010,"Adventure, Action, Comedy, Crime, Thriller"
1952,1.720825,58000000,RED,2010,"Adventure, Thriller, Crime, Comedy, Action"
1953,1.71986,20000000,Machete,2010,"Thriller, Action, Comedy"
1954,1.659355,80000000,Grown Ups,2010,Comedy
1955,1.624483,80000000,The Book of Eli,2010,"Science Fiction, Thriller, Action"
1956,1.618371,55000000,Date Night,2010,Comedy
1957,1.614028,37000000,The Town,2010,"Drama, Crime, Thriller"
1958,1.5793700000000002,20000000,Remember Me,2010,"Drama, Romance"
1959,1.5462120000000001,68000000,The Twilight Saga: Eclipse,2010,"Adventure, Drama, Fantasy, Romance"
1960,1.540322,130000000,Megamind,2010,"Family, Action, Animation, Comedy, Science Fiction"
1961,1.538276,150000000,The Last Airbender,2010,"Action, Family, Fantasy, Adventure"
1962,1.419224,100000000,The Other Guys,2010,"Comedy, Action, Crime"
1963,1.402935,0,30 Days of Night: Dark Days,2010,"Thriller, Horror"
1964,1.396973,1500000,Insidious,2010,"Horror, Thriller"
1965,1.386743,30000000,Step Up 3D,2010,"Romance, Drama"
1966,1.385499,15000000,The King's Speech,2010,"Drama, History"
1967,1.3652790000000001,30000000,Love & Other Drugs,2010,"Romance, Drama, Comedy"
1968,1.36053,30000000,The Way Back,2010,"Adventure, History, Drama"
1969,1.348633,32000000,Repo Men,2010,"Action, Thriller, Crime, Science Fiction"
1970,1.344701,7000000,Last Night,2010,"Romance, Drama"
1971,1.325302,117000000,Knight and Day,2010,"Action, Comedy"
1972,1.302132,3000000,Undisputed III: Redemption,2010,"Action, Thriller"
1973,1.271623,60000000,Eat Pray Love,2010,Drama
1974,1.271367,1000000,Blue Valentine,2010,"Drama, Romance"
1975,1.255298,40000000,The Bounty Hunter,2010,Action
1976,1.2347,19000000,Leap Year,2010,"Romance, Comedy"
1977,1.206958,100000000,Green Zone,2010,"Drama, Action, Thriller, Adventure"
1978,1.203837,112000000,Gulliver's Travels,2010,Comedy
1979,1.2028450000000002,35000000,The Back-Up Plan,2010,"Romance, Comedy"
1980,1.166631,44000000,Charlie St. Cloud,2010,Drama
1981,1.147365,19000000,The Switch,2010,"Comedy, Romance, Drama"
1982,1.14644,10000000,The Runaways,2010,"Music, Drama"
1983,1.1458059999999999,52000000,Valentine's Day,2010,"Comedy, Romance"
1984,1.1383889999999999,25000000,Don't Be Afraid of the Dark,2010,"Thriller, Horror, Fantasy"
1985,1.137934,0,Tinker Bell and the Great Fairy Rescue,2010,"Adventure, Fantasy, Family, Animation"
1986,1.1343969999999999,20000000,Saw 3D,2010,"Horror, Crime"
1987,1.125831,40000000,The Karate Kid,2010,"Drama, Adventure, Family, Action"
1988,1.119731,65000000,Due Date,2010,"Drama, Comedy"
1989,1.1114870000000001,8000000,Wild Target,2010,"Action, Comedy"
1990,1.107689,52000000,From Paris with Love,2010,"Action, Crime, Thriller"
1991,1.107358,45000000,The Ghost Writer,2010,"Thriller, Mystery"
1992,1.084894,8000000,It's Kind of a Funny Story,2010,"Comedy, Drama"
1993,1.078211,30000000,The Next Three Days,2010,"Romance, Crime, Drama, Thriller"
1994,1.074308,35000000,A Nightmare on Elm Street,2010,"Thriller, Horror, Mystery"
1995,1.065023,25000000,The Losers,2010,"Adventure, Action, Crime, Mystery, Thriller"
1996,1.054685,25000000,The Fighter,2010,Drama
1997,1.047978,40000000,Get Him to the Greek,2010,Comedy
1998,1.046994,0,Tucker and Dale vs Evil,2010,"Comedy, Horror"
1999,1.023117,47000000,Jonah Hex,2010,"Drama, Thriller, Fantasy, Western, Action"
2000,1.010874,65000000,Arthur 3: la guerre des deux mondes,2010,"Adventure, Animation, Fantasy, Family"
2001,1.0098260000000001,0,Stomp the Yard 2: Homecoming,2010,"Music, Drama"
2002,1.0087959999999998,22000000,My Name Is Khan,2010,"Drama, Romance"
2003,1.004446,20000000,Vampires Suck,2010,"Horror, Comedy"
2004,1.003782,2000000,Inside Job,2010,Documentary
2005,0.997641,75000000,Killers,2010,"Comedy, Thriller, Action, Romance"
2006,0.992107,26000000,Legion,2010,Horror
2007,0.988366,0,13,2010,"Drama, Thriller"
2008,0.984762,100000000,Sex and the City 2,2010,"Comedy, Drama, Romance"
2009,0.982925,20000000,You Again,2010,"Romance, Comedy"
2010,0.981468,35000000,Nanny McPhee and the Big Bang,2010,"Fantasy, Comedy"
2011,0.944055,36000000,Hot Tub Time Machine,2010,"Adventure, Science Fiction, Comedy"
2012,0.932529,21800000,The Experiment,2010,"Drama, Thriller"
2013,0.9196350000000001,20000000,Let Me In,2010,"Drama, Horror, Mystery"
2014,0.918093,14000000,Flipped,2010,"Drama, Comedy, Romance"
2015,0.914278,80000000,Legend of the Guardians: The Owls of Ga'Hoole,2010,"Fantasy, Family, Animation, Adventure"
2016,0.912689,32000000,Takers,2010,"Crime, Action, Thriller, Drama"
2017,0.912122,55000000,Burlesque,2010,"Drama, Romance"
2018,0.8923559999999999,15000000,The Company Men,2010,Drama
2019,0.8785290000000001,32000000,Going the Distance,2010,"Drama, Comedy, Romance"
2020,0.878074,24000000,Faster,2010,"Thriller, Crime, Drama, Action"
2021,0.876654,20000000,La Rafle,2010,"Drama, History, War"
2022,0.875432,3000000,Paranormal Activity 2,2010,"Thriller, Horror"
2023,0.856916,15000000,Never Let Me Go,2010,"Science Fiction, Drama, Romance"
2024,0.8568370000000001,0,Batman: Under the Red Hood,2010,"Animation, Action"
2025,0.8562219999999999,20000000,The American,2010,"Drama, Crime, Thriller"
2026,0.84783,0,Kung Fu Panda Holiday,2010,"Animation, Family"
2027,0.8391069999999999,30000000,Cop Out,2010,"Comedy, Action, Crime"
2028,0.8370639999999999,11000000,Mother's Day,2010,"Thriller, Horror, Crime, Drama"
2029,0.827664,500000,Monsters,2010,"Drama, Science Fiction, Thriller"
2030,0.826116,0,The Way,2010,"Comedy, Drama, Adventure"
2031,0.82289,38000000,Life as We Know It,2010,"Comedy, Romance, Drama"
2032,0.804348,12000000,Centurion,2010,"Drama, Thriller, Action"
2033,0.802711,3200000,Beginners,2010,"Romance, Drama, Comedy"
2034,0.79882,0,Minions: Home Makeover,2010,"Family, Animation, Comedy"
2036,0.7948850000000001,22000000,Shelter,2010,"Thriller, Mystery, Horror"
2037,0.791799,22000000,Stone,2010,Drama
2038,0.789582,15000000,Diary of a Wimpy Kid,2010,"Family, Comedy"
2039,0.788144,2000000,I Spit on Your Grave,2010,"Horror, Thriller, Crime"
2040,0.78688,24000000,Piranha 3D,2010,"Comedy, Horror"
2041,0.7784399999999999,40000000,Morning Glory,2010,"Romance, Comedy, Drama"
2042,0.773316,12500000,Conviction,2010,Drama
2043,0.764791,90000000,The Nutcracker: The Untold Story,2010,"Action, Family, Fantasy"
2044,0.761889,1800000,The Last Exorcism,2010,"Horror, Drama, Thriller"
2045,0.756229,48000000,Tooth Fairy,2010,"Comedy, Family, Fantasy"
2046,0.754526,0,Beauty & the Briefcase,2010,"Romance, Comedy"
2047,0.7541680000000001,22000000,Fair Game,2010,"Drama, Thriller"
2048,0.745434,10000000,The Ward,2010,"Horror, Thriller"
2049,0.744585,0,Planet Hulk,2010,"Action, Science Fiction, Animation"
2050,0.740867,1987650,Buried,2010,"Thriller, Drama, Mystery"
2051,0.73988,69000000,Dinner for Schmucks,2010,Comedy
2052,0.733947,0,When in Rome,2010,"Romance, Fantasy, Comedy"
2053,0.6986939999999999,13000000,Game of Death,2010,"Thriller, Action, Adventure"
2054,0.6936640000000001,0,Waiting for Forever,2010,"Romance, Drama"
2055,0.68633,4000000,The Kids Are All Right,2010,"Drama, Comedy"
2056,0.674413,0,The Search for Santa Paws,2010,Adventure
2057,0.671484,10000000,Skyline,2010,Science Fiction
2058,0.670027,20000000,The Debt,2010,"Thriller, Drama"
2059,0.6691060000000001,0,Sammy's avonturen: De geheime doorgang,2010,"Family, Animation"
2060,0.661465,7500000,Get Low,2010,"Comedy, Drama, Mystery"
2061,0.659899,15000000,Unthinkable,2010,"Action, Drama, Adventure, Thriller"
2062,0.659749,2000000,Winter's Bone,2010,Drama
2063,0.658786,0,Gainsbourg (vie hÃ©roÃ¯que),2010,Drama
2064,0.6559550000000001,7000000,Ca$h,2010,"Comedy, Crime, Thriller"
2065,0.655878,85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,2010,"Family, Comedy"
2066,0.6538,0,Camp Rock 2: The Final Jam,2010,"Drama, TV Movie, Romance, Music, Comedy"
2067,0.6492899999999999,10000000,MacGruber,2010,"Action, Comedy, Adventure"
2068,0.648081,0,Ramona and Beezus,2010,"Family, Comedy"
2069,0.642475,150000000,The Wolfman,2010,"Horror, Thriller, Drama"
2070,0.642315,0,Greenberg,2010,"Comedy, Romance, Drama"
2071,0.640576,120000000,How Do You Know,2010,"Romance, Drama, Comedy"
2072,0.640516,20000000,Jackass 3D,2010,"Action, Comedy, Documentary"
2073,0.6350899999999999,0,Minions: Banana,2010,"Family, Comedy, Animation"
2074,0.6316649999999999,0,Avalon High,2010,"Drama, Fantasy, Family"
2075,0.629432,0,Senna,2010,Documentary
2076,0.62808,0,Nude Nuns With Big Guns,2010,"Comedy, Action, Thriller"
2077,0.619772,500000,Rubber,2010,"Drama, Horror, Comedy, Fantasy, Mystery"
2078,0.6195510000000001,0,Sinners and Saints,2010,"Crime, Thriller, Action"
2079,0.618078,28000000,The Spy Next Door,2010,"Comedy, Family, Action"
2080,0.61643,20000000,She's Out of My League,2010,"Romance, Comedy"
2081,0.611978,0,Black Death,2010,"Drama, Horror, Mystery, Thriller, Action"
2082,0.608691,0,All Good Things,2010,"Drama, Crime, Romance, Thriller, Mystery"
2083,0.602854,12000000,Henry's Crime,2010,"Comedy, Thriller, Action"
2084,0.602017,13000000,The Killer Inside Me,2010,"Crime, Drama, Thriller"
2085,0.599676,25000000,London Boulevard,2010,"Drama, Crime"
2086,0.598275,50000000,Hereafter,2010,"Drama, Fantasy"
2087,0.598083,10000000,Gun,2010,"Action, Thriller"
2088,0.597254,25000000,My Soul to Take,2010,"Drama, Thriller, Horror, Mystery"
2089,0.59643,30000000,TEKKEN,2010,"Drama, Crime, Science Fiction, Thriller, Action"
2091,0.591206,25000000,The Conspirator,2010,"History, Drama, Crime"
2092,0.5833020000000001,4500000,The Heavy,2010,"Foreign, Adventure, Action, Thriller"
2093,0.579188,21000000,Death at a Funeral,2010,Comedy
2094,0.576838,0,Mirrors 2,2010,"Mystery, Thriller, Horror"
2096,0.564203,7000000,Hesher,2010,Drama
2097,0.5540609999999999,5000000,Animal Kingdom,2010,"Crime, Thriller, Drama"
2098,0.5520649999999999,50000000,Marmaduke,2010,"Comedy, Family"
2099,0.550709,0,Cave of Forgotten Dreams,2010,"Documentary, Family"
2100,0.548639,0,Jack Goes Boating,2010,"Drama, Comedy, Romance"
2101,0.545277,0,Red Hill,2010,"Thriller, Action, Western"
2102,0.538392,0,Frozen,2010,Thriller
2103,0.535535,70000000,Wall Street: Money Never Sleeps,2010,"Drama, Crime"
2104,0.534678,0,The Whistleblower,2010,"Drama, Thriller, Crime"
2105,0.534572,0,Legend of the BoneKnapper Dragon,2010,"Fantasy, Animation, TV Movie"
2106,0.534468,3000000,Please Give,2010,"Comedy, Drama"
2107,0.534192,18000000,Carlos,2010,"Thriller, Drama, Crime, History"
2109,0.532098,50000000,Shanghai,2010,"Mystery, Romance, Drama"
2110,0.528989,0,The Bang Bang Club,2010,"Drama, Romance"
2111,0.524061,0,Wrecked,2010,"Mystery, Thriller"
2112,0.523187,8500000,The Tortured,2010,Horror
2113,0.518174,0,The Last Song,2010,"Romance, Drama, Family"
2114,0.516644,0,The Human Centipede 2 (Full Sequence),2010,"Crime, Drama, Horror"
2115,0.514465,8000000,Another Year,2010,"Comedy, Drama"
2116,0.514385,0,Barbie: A Fashion Fairytale,2010,"Animation, Family"
2117,0.513857,5000000,Everything Must Go,2010,"Comedy, Romance, Drama"
2118,0.513524,0,Sherlock Holmes,2010,"Horror, Thriller, Fantasy, Drama, Action"
2119,0.512957,20000000,The Crazies,2010,"Mystery, Action, Horror"
2120,0.51097,0,Chatroom,2010,"Thriller, Drama"
2121,0.507471,0,The Client List,2010,Drama
2122,0.507092,10000,í¬í™” ì†ìœ¼ë¡œ,2010,War
2123,0.49863500000000005,5000000,Rabbit Hole,2010,Drama
2124,0.49843000000000004,8000000,Somewhere,2010,Drama
2125,0.495162,20000000,Alpha and Omega,2010,"Family, Animation"
2126,0.493121,22000000,You Will Meet a Tall Dark Stranger,2010,"Drama, Romance, Comedy"
2127,0.493069,0,You Don't Know Jack,2010,Drama
2128,0.490141,0,Scooby-Doo! Curse of the Lake Monster,2010,"Fantasy, Adventure, Mystery, Comedy"
2129,0.48424300000000003,0,Open Season 3,2010,"Animation, Comedy, Family"
2130,0.47811800000000004,0,Dog Pound,2010,Drama
2131,0.47421,0,16 Wishes,2010,"Family, Fantasy, Drama"
2132,0.473513,0,StarStruck,2010,"TV Movie, Comedy, Romance"
2133,0.47052200000000005,0,Operation: Endgame,2010,"Adventure, Thriller, Action, Comedy"
2134,0.470249,80000000,Yogi Bear,2010,"Family, Animation, Adventure, Comedy"
2135,0.46045699999999995,0,Flicka 2,2010,Adventure
2136,0.460154,0,Friendship!,2010,Comedy
2137,0.455662,5773100,StreetDance 3D,2010,Drama
