Index,popularity,budget,original_title,genres,release_year
5881,0.19809100000000002,0,A Promise,Romance,2013
2689,0.7878350000000001,48000000,Rat Race,Comedy,2001
7838,0.593218,0,The Amityville Horror,Horror,1979
2836,0.19156600000000001,40000000,The Musketeer,Action,2001
1254,0.07643,1000000,Hits,Drama,2014
10838,0.151845,0,The Professionals,Western,1966
7375,0.100189,0,The Hunter,Action,1980
5021,0.783216,80000000,Looney Tunes: Back in Action,Animation,2003
7027,1.035728,6500000,Layer Cake,Drama,2004
4093,0.279762,200000,Shottas,Drama,2002
2476,0.6271720000000001,0,Ghost Dog: The Way of the Samurai,Crime,1999
8630,0.21936399999999998,13000000,Titanic,Romance,1996
5029,0.699833,0,What a Girl Wants,Family,2003
1625,0.409005,15000000,Whip It,Drama,2009
6670,0.689946,0,Grandma's Boy,Comedy,2006
9591,0.132436,0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Fantasy,1988
8678,1.2295049999999998,62000000,U-571,Action,2000
7559,0.482885,20000000,Butterfly on a Wheel,Thriller,2007
1555,0.53765,12000000,Tell-Tale,Mystery,2009
6037,0.041774,0,Computer Chess,Comedy,2013
5642,0.546177,15000000,Devil's Knot,Drama,2013
63,2.404473,65000000,Spy,Comedy,2015
7910,0.60906,0,Cheech & Chong's The Corsican Brothers,Comedy,1984
1073,0.240398,5000000,Rudderless,Comedy,2014
4328,0.18885,0,Andre,Drama,1994
6812,0.27574499999999996,0,Wristcutters: A Love Story,Drama,2006
3054,0.503798,0,Shutter,Thriller,2008
5974,0.115346,0,The Haunting of Helena,Thriller,2013
1604,0.43466000000000005,0,The Last House on the Left,Thriller,2009
1472,0.905416,17000000,Brooklyn's Finest,Drama,2009
6441,0.26500799999999997,0,Babam ve oÄŸlum,Comedy,2005
6979,2.17643,45000000,Resident Evil: Apocalypse,Science Fiction,2004
8494,0.8913719999999999,50000000,Escape from L.A.,Science Fiction,1996
353,0.332921,0,How to Plan an Orgy in a Small Town,Comedy,2015
4122,0.218854,1000000,Bubba Ho-tep,Thriller,2002
476,0.19254000000000002,0,Listening,Drama,2015
6949,0.038327999999999994,0,Penny Dreadful,Thriller,2006
181,0.821443,0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Animation,2015
1420,1.575231,16000000,Hachi: A Dog's Tale,Drama,2009
9429,0.23171,0,Switch,Fantasy,1991
1885,0.090351,0,Don McKay,Crime,2009
10040,0.37488,22000000,Fire Birds,Adventure,1990
8922,0.394171,0,Missing,Mystery,1982
2071,0.640576,120000000,How Do You Know,Romance,2010
8681,1.208034,52000000,Erin Brockovich,Drama,2000
7350,0.26295,1500000,Alligator,Thriller,1980
9345,0.627123,15000000,Double Impact,Crime,1991
3956,1.090465,35000000,Ghost Ship,Thriller,2002
3541,0.659941,0,Marley & Me: The Puppy Years,Comedy,2011
9477,0.634251,0,"Elvira, Mistress of the Dark",Science Fiction,1988
8132,0.623009,20000000,Hackers,Drama,1995
3672,0.351823,0,4:44 Last Day on Earth,Fantasy,2011
3599,0.48351700000000003,0,Born To Race,Action,2011
7448,1.109374,175000000,Evan Almighty,Fantasy,2007
66,2.345821,100000000,In the Heart of the Sea,Drama,2015
9385,0.325974,0,Defending Your Life,Drama,1991
9696,0.180267,0,Wanted: Dead or Alive,Drama,1987
3897,0.024766,0,Donald Glover: Weirdo,Comedy,2011
9870,0.21001799999999998,0,Days of Wine and Roses,Romance,1962
9478,0.629628,0,The Unbearable Lightness of Being,Comedy,1988
3736,0.262882,70000,Absentia,Mystery,2011
8922,0.394171,0,Missing,Drama,1982
251,0.513386,0,I Am Here,Thriller,2015
8832,0.170017,10000000,Cecil B. Demented,Crime,2000
10112,0.9002450000000001,6000000,West Side Story,Crime,1961
3393,2.454226,200000000,Cars 2,Comedy,2011
2214,0.7570819999999999,120000000,The Pacific,History,2010
7370,0.130304,20000000,Xanadu,Music,1980
9166,0.117323,0,Clay Pigeons,Drama,1998
9190,1.510501,25000000,Lethal Weapon 2,Thriller,1989
1635,0.39805100000000004,0,The Limits of Control,Mystery,2009
233,0.5607439999999999,7000000,Criminal Activities,Thriller,2015
60,2.487849,30000000,Sicario,Mystery,2015
9620,0.6582479999999999,8500000,The Lost Boys,Horror,1987
10411,0.43831400000000004,0,The Night of the Generals,Mystery,1967
9095,0.344091,0,High Art,Drama,1998
4401,1.682769,70000000,The Lorax,Family,2012
1449,1.0990030000000002,20000000,Orphan,Thriller,2009
10499,0.680643,5000000,Crocodile Dundee,Comedy,1986
6142,0.343246,0,The Protector,Crime,1985
8064,0.072379,0,Uncommon Valor,Thriller,1983
7772,0.12112,0,Transmorphers,Science Fiction,2007
2910,1.5373370000000002,9000000,Starship Troopers 3: Marauder,Adventure,2008
8920,0.42174799999999996,50000000,Annie,Music,1982
6110,0.640586,0,Code of Silence,Thriller,1985
7581,0.44185399999999997,10000000,Until Death,Thriller,2007
9408,0.241581,0,Frankie and Johnny,Comedy,1991
7115,0.43893999999999994,23000000,Beyond the Sea,Drama,2004
6265,0.869394,70000000,Munich,History,2005
10527,0.42542399999999997,10000000,Maximum Overdrive,Action,1986
2262,0.22840500000000002,0,Cemetery Junction,Drama,2010
7605,0.402771,12000000,Married Life,Crime,2007
9124,0.23309699999999997,0,Halloweentown,Horror,1998
5937,0.147531,5000000,Absolute Deception,Action,2013
3284,0.137976,0,Visioneers,Comedy,2008
8816,0.20564899999999997,15000000,Heavy Metal 2000,Fantasy,2000
3475,1.004841,49900000,Your Highness,Comedy,2011
4269,0.41265100000000005,0,Milk Money,Comedy,1994
9758,3.264571,13000000,The Godfather: Part II,Drama,1974
3381,2.9944740000000003,32000000,Source Code,Mystery,2011
10055,0.298196,37931000,The Rescuers Down Under,Crime,1990
1983,1.1458059999999999,52000000,Valentine's Day,Comedy,2010
5343,0.223994,10000000,Turbo: A Power Rangers Movie,Adventure,1997
4341,0.12934400000000001,20000000,Rapa Nui,Adventure,1994
7937,0.362732,0,Falling in Love,Drama,1984
4313,0.24664699999999998,600000,Texas Chainsaw Massacre: The Next Generation,Comedy,1994
9590,0.057680999999999996,5000000,The New Adventures of Pippi Longstocking,Family,1988
1027,0.29562,0,Don't Blink,Horror,2014
9729,0.6331289999999999,10000000,Oliver!,Drama,1968
4699,0.280787,0,The Details,Comedy,2012
8725,0.63145,26000000,2001: A Space Travesty,Science Fiction,2000
8997,1.170499,130000000,Godzilla,Science Fiction,1998
8450,0.062235000000000006,0,The Incredible Shrinking Woman,Science Fiction,1981
8868,0.09149199999999999,7000000,The Big Kahuna,Comedy,2000
2016,0.912689,32000000,Takers,Crime,2010
10197,0.313073,0,Freaky Friday,Comedy,1976
8667,1.889388,48000000,Bedazzled,Comedy,2000
647,5.522641,8500000,Nightcrawler,Thriller,2014
4413,1.586368,120000000,The Twilight Saga: Breaking Dawn - Part 2,Fantasy,2012
9450,2.1506819999999998,18000000,Big,Fantasy,1988
7025,1.042281,80000000,Spanglish,Comedy,2004
1631,0.403188,0,The Last Station,Romance,2009
221,0.606113,0,Extinction,Drama,2015
4250,0.49308199999999996,0,Bullets Over Broadway,Action,1994
22,4.907832,110000000,San Andreas,Drama,2015
114,1.3882510000000001,28000000,American Ultra,Comedy,2015
1687,0.33355100000000004,0,Fame,Comedy,2009
7574,0.46111599999999997,2000000,An American Crime,Crime,2007
1250,0.078872,0,The Rise and Rise of Bitcoin,History,2014
4897,0.062706,0,Blancanieves,Drama,2012
9647,0.09996000000000001,0,The Hidden,Horror,1987
6198,2.6233459999999997,126000000,The Island,Thriller,2005
6455,0.21646700000000002,15000000,Into the Sun,Drama,2005
3353,0.030837,0,"Coluche, L'histoire d'un Mec",Drama,2008
7435,1.285301,30000000,30 Days of Night,Thriller,2007
1436,1.267182,50000000,Gamer,Thriller,2009
6995,1.557067,0,Mulan II,Comedy,2004
8706,0.8111010000000001,0,For the Birds,Comedy,2000
8582,0.38283,25000000,Heaven's Prisoners,Thriller,1996
1791,0.206657,0,Not Forgotten,Mystery,2009
5673,0.45785699999999996,20000000,Khumba,Animation,2013
6202,2.248624,40000000,Wedding Crashers,Comedy,2005
2776,0.318067,0,Princess of Thieves,Family,2001
2985,0.743689,20000000,Doubt,Drama,2008
7046,0.8379059999999999,110000000,Home on the Range,Music,2004
10110,2.631987,4000000,One Hundred and One Dalmatians,Adventure,1961
3446,1.128994,30000000,Machine Gun Preacher,Thriller,2011
6388,0.36373,12000000,Tideland,Thriller,2005
3917,3.128314,120000000,Star Wars: Episode II - Attack of the Clones,Action,2002
698,2.160156,20000000,Inherent Vice,Comedy,2014
9156,0.640131,0,Little Voice,Drama,1998
2113,0.518174,0,The Last Song,Romance,2010
5240,2.113737,12000000,Jackie Brown,Thriller,1997
10194,0.325953,0,The Cassandra Crossing,Drama,1976
2527,0.331443,0,Dak ging san yan lui,Thriller,1999
9818,0.478232,0,Escape to Witch Mountain,Science Fiction,1975
7799,0.149561,0,They Wait,Mystery,2007
4748,0.21864299999999998,0,Main dans la main,Drama,2012
6220,1.464718,75000000,Robots,Animation,2005
114,1.3882510000000001,28000000,American Ultra,Action,2015
463,0.203224,0,The Editor,Horror,2015
7191,0.484325,0,"Wake Up, Ron Burgundy: The Lost Movie",Comedy,2004
4647,0.339738,0,Nazis at the Center of the Earth,Thriller,2012
8353,0.180399,0,Trespass,Adventure,1992
3831,0.135523,97,Suing The Devil,Drama,2011
10295,0.502196,0,Sommersby,Drama,1993
6476,0.182135,9000000,Carlito's Way: Rise to Power,Adventure,2005
7546,0.521559,21000000,We Own the Night,Thriller,2007
2859,0.115051,0,In the Time of the Butterflies,Thriller,2001
4999,1.0723559999999999,60000000,Sinbad: Legend of the Seven Seas,Adventure,2003
8212,0.25404,19000000,Restoration,Drama,1995
663,3.4891059999999996,145000000,How to Train Your Dragon 2,Adventure,2014
4069,0.359055,0,Cadet Kelly,TV Movie,2002
1177,0.15304700000000002,0,JohnnyExpress,Comedy,2014
1969,1.348633,32000000,Repo Men,Action,2010
9357,0.45614799999999994,0,The Hard Way,Action,1991
4489,0.728625,0,Blue Lagoon: The Awakening,Drama,2012
5885,0.194328,0,Pete's Christmas,Fantasy,2013
3375,4.9551300000000005,380000000,Pirates of the Caribbean: On Stranger Tides,Fantasy,2011
1353,0.346062,0,Jabberwocky,Comedy,1977
3831,0.135523,97,Suing The Devil,Thriller,2011
1179,0.151591,5900000,Mrs. Brown's Boys D'Movie,Comedy,2014
1434,1.290519,40000000,Confessions of a Shopaholic,Comedy,2009
1148,0.179072,0,Northern Soul,Music,2014
10507,0.546365,24500000,The Mission,History,1986
6554,5.838503,50000000,Underworld: Evolution,Action,2006
7469,0.911592,22000000,The Game Plan,Family,2007
2065,0.655878,85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,Family,2010
9563,0.171457,1100000,Maniac Cop,Thriller,1988
996,0.330541,325927,Angry Video Game Nerd: The Movie,Adventure,2014
9910,0.15220899999999998,0,The Tomb of Ligeia,Drama,1964
4427,1.291798,65000000,The Dictator,Comedy,2012
10288,0.538484,0,Another Stakeout,Action,1993
9107,0.293252,0,Madeline,Comedy,1998
9253,0.290811,0,The Toxic Avenger Part III: The Last Temptation of Toxie,Science Fiction,1989
10716,0.146033,20000000,The Greatest Story Ever Told,History,1965
1574,0.49396899999999994,0,In the Electric Mist,Mystery,2009
9368,0.386486,24000000,The Fisher King,Drama,1991
4551,0.516461,9500000,Laurence Anyways,Romance,2012
4483,0.7696189999999999,0,To the Wonder,Romance,2012
380,0.29875100000000004,5000000,90 Minutes in Heaven,Drama,2015
4320,0.23070300000000002,0,Cops & Robbersons,Family,1994
9448,0.048237,0,The Hitman,Action,1991
5214,0.08018,0,"Buongiorno, notte",Drama,2003
10380,0.13078,0,Mr. Nanny,Action,1993
3938,1.486895,60000000,Two Weeks Notice,Comedy,2002
4718,0.255948,17000000,Gallowwalkers,Horror,2012
7388,4.8781620000000006,150000000,Harry Potter and the Order of the Phoenix,Fantasy,2007
6729,0.45297,0,Something New,Romance,2006
2885,2.5373419999999998,150000000,The Curious Case of Benjamin Button,Drama,2008
9587,0.076438,16000000,Red Scorpion,History,1988
6464,0.19861099999999998,14000000,Because of Winn-Dixie,Family,2005
3539,0.6611779999999999,40000000,Arthur,Romance,2011
10514,0.5166850000000001,2000000,Critters,Science Fiction,1986
4361,7.637767,220000000,The Avengers,Science Fiction,2012
6932,0.105452,0,Thr3e,Horror,2006
4318,0.41642799999999996,45000000,Intersection,Drama,1994
4214,0.787327,35000000,The Swan Princess,Animation,1994
5354,0.345909,16000000,Steel,Adventure,1997
10476,1.36519,6000000,Ferris Bueller's Day Off,Drama,1986
422,0.245948,0,Do You Believe?,Drama,2015
1576,0.492691,0,Wonder Woman,Adventure,2009
5164,0.371487,15000000,The Company,Drama,2003
7091,0.545686,30000000,Wicker Park,Drama,2004
10023,0.45993199999999995,7000000,Dark Angel,Horror,1990
4221,0.710052,27000000,Timecop,Action,1994
9780,0.296865,0,Alice Doesn't Live Here Anymore,Drama,1974
1937,2.1287990000000003,150000000,Prince of Persia: The Sands of Time,Action,2010
152,1.02762,0,The Voices,Comedy,2015
8397,0.46988500000000005,32000000,Reds,Drama,1981
6869,0.546134,0,The Dark,Thriller,2006
8561,0.445287,0,Fly Away Home,Family,1996
4265,0.42028000000000004,0,Blink,Thriller,1994
7904,0.7006060000000001,35000000,Supergirl,Action,1984
2224,0.27826799999999996,0,Lying to Be Perfect,Comedy,2010
3054,0.503798,0,Shutter,Horror,2008
2110,0.528989,0,The Bang Bang Club,Drama,2010
92,1.876037,0,Mythica: The Necromancer,Action,2015
1533,0.598075,25000000,Up in the Air,Drama,2009
4467,0.8924719999999999,5000000,Piranha 3DD,Comedy,2012
9754,0.18851099999999998,0,Head,Comedy,1968
2049,0.744585,0,Planet Hulk,Action,2010
2284,0.210231,2000000,Nine Dead,Drama,2010
5270,0.9386110000000001,68000000,The Saint,Romance,1997
8126,0.694185,0,The Basketball Diaries,Crime,1995
1757,0.32124400000000003,5000000,Grace,Horror,2009
4922,0.07029400000000001,0,I Hate Love,Romance,2012
7931,0.378244,0,Against All Odds,Action,1984
9365,0.392169,0,Rush,Crime,1991
6891,0.47151000000000004,5000000,End Game,Mystery,2006
3529,0.706395,0,You're Next,Thriller,2011
1116,0.222714,0,Poker Night,Thriller,2014
168,0.8982959999999999,14000000,Suffragette,Drama,2015
3460,1.071695,130000000,Puss in Boots,Family,2011
3396,2.2525049999999998,25000000,No Strings Attached,Romance,2011
5648,0.523119,8200000,Mr. Morgan's Last Love,Comedy,2013
8327,0.294331,10000000,Seong lung wui,Comedy,1992
3597,0.486641,0,Sound of My Voice,Mystery,2011
6996,1.556897,30000000,The SpongeBob SquarePants Movie,Family,2004
10296,0.497622,0,Grumpy Old Men,Comedy,1993
2475,0.636432,68000000,Mystery Men,Science Fiction,1999
5603,0.687654,25000000,August: Osage County,Comedy,2013
2897,1.8451650000000002,75000000,Valkyrie,Drama,2008
1212,0.110972,0,Grumpy Cat's Worst Christmas Ever,Family,2014
2697,0.705609,0,Tremors 3: Back to Perfection,Thriller,2001
54,2.6144990000000004,105000000,Point Break,Crime,2015
9022,0.7907390000000001,0,Fallen,Drama,1998
1741,0.266625,0,Summer's Blood,Thriller,2009
30,3.927333,0,Mr. Holmes,Drama,2015
1495,0.776493,0,The Butterfly Effect 3: Revelations,Drama,2009
5014,0.872052,6000000,11:14,Thriller,2003
5241,2.064658,70000000,Alien: Resurrection,Horror,1997
5726,0.361298,6500000,Death Race: Inferno,Action,2013
908,0.472703,0,Vampire Academy,Horror,2014
8929,0.352538,0,The Toy,Comedy,1982
7298,0.236771,0,Across 110th Street,Thriller,1972
6788,0.312609,13000000,The Astronaut Farmer,Science Fiction,2006
5185,0.169652,0,Dickie Roberts: Former Child Star,Comedy,2003
1823,0.23818000000000003,0,Night Train,Thriller,2009
8101,0.986266,60000000,Under Siege 2: Dark Territory,Thriller,1995
10685,0.085301,0,The Vampire Lovers,Horror,1970
4973,1.635524,18000000,Honey,Music,2003
10752,0.041727,0,Downhill Racer,Drama,1969
7069,0.6793859999999999,0,Five Children and It,Drama,2004
1083,0.22992600000000002,0,Late Phases,Thriller,2014
218,0.633608,0,Riot,Action,2015
6696,0.575781,0,Hollow Man II,Science Fiction,2006
3424,1.425344,30000000,Winnie the Pooh,Animation,2011
9499,0.42769700000000005,0,The Beast of War,War,1988
788,0.8931209999999999,22500000,The Water Diviner,Drama,2014
9792,0.17994300000000002,0,Phase IV,Horror,1974
4869,0.09259400000000001,0,Scary or Die,Horror,2012
8089,1.232098,175000000,Waterworld,Action,1995
6560,3.145562,80000000,Ice Age: The Meltdown,Comedy,2006
2966,0.857292,0,The Duchess,Drama,2008
5202,0.121449,0,Saw,Horror,2003
7768,0.126199,0,Enfin veuve,Comedy,2007
9778,0.316938,0,Phantom of the Paradise,Comedy,1974
7276,0.432033,3200000,Slaughterhouse-Five,Drama,1972
8521,0.618796,25000000,Bulletproof,Action,1996
4993,1.158663,80000000,S.W.A.T.,Action,2003
3639,0.5245270000000001,125000,Your Sister's Sister,Comedy,2011
358,0.327373,0,Holding the Man,Drama,2015
10725,1.357317,6000000,Butch Cassidy and the Sundance Kid,Crime,1969
4327,0.128911,0,Iron Will,Drama,1994
5118,0.32710300000000003,0,Les Enfants de la Pluie,Animation,2003
7804,0.068984,0,Brand Upon the Brain! A Remembrance in 12 Chapters,Drama,2007
6946,0.043164999999999995,0,Population 436,Drama,2006
6573,1.8525029999999998,0,Brother Bear 2,Comedy,2006
6060,0.007821,0,TINY: A Story About Living Small,Documentary,2013
3922,2.095296,80000000,Lilo & Stitch,Animation,2002
861,0.5902569999999999,1000000,The Woman in Black 2: Angel of Death,Thriller,2014
1045,0.38421,0,The Keeping Room,Drama,2014
3700,0.30324,0,Hawaiian Vacation,Fantasy,2011
3108,0.39314,0,Restraint,Drama,2008
8638,0.14916600000000002,0,The Pillow Book,Romance,1996
10662,0.33084600000000003,0,Scream and Scream Again,Crime,1970
10475,1.4697959999999999,15000000,Top Gun,Action,1986
3937,1.494612,5000000,Cinderella II: Dreams Come True,Fantasy,2002
8639,0.19445,0,Waiting for Guffman,Music,1996
9972,0.080161,0,10 Rillington Place,Crime,1971
7853,0.315247,0,Time After Time,Thriller,1979
4521,0.602578,0,Room on the Broom,Animation,2012
4496,0.701851,0,Thanks for Sharing,Drama,2012
8806,0.23415500000000003,0,Book of Shadows: Blair Witch 2,Mystery,2000
9742,0.21498899999999999,0,Funny Girl,Drama,1968
5794,0.291471,567000,The Human Race,Action,2013
10721,0.073488,0,That Darn Cat!,Drama,1965
3069,0.469922,0,Mad Money,Comedy,2008
4270,0.409529,0,Nell,Thriller,1994
10484,1.004166,0,Allan Quatermain and the Lost City of Gold,Comedy,1986
4215,0.7763800000000001,27000000,The Pagemaster,Fantasy,1994
9395,0.27792100000000003,0,Curly Sue,Family,1991
911,0.46692100000000003,0,Out of the Dark,Horror,2014
4342,0.271944,0,Hercules and the Amazon Women,Fantasy,1994
10709,0.191276,0,Shenandoah,Drama,1965
7992,1.263139,39000000,Superman III,Comedy,1983
6310,0.622677,0,London,Action,2005
6183,0.112015,860000,My Beautiful Laundrette,Drama,1985
10421,0.197331,0,Barefoot in the Park,Comedy,1967
6136,0.384508,0,Cat's Eye,Horror,1985
10141,2.610362,806948,Psycho,Horror,1960
7076,0.640232,25000000,Dirty Dancing: Havana Nights,Romance,2004
5595,0.721548,0,The Art of the Steal,Crime,2013
5598,0.707968,25000000,Man of Tai Chi,Drama,2013
3144,0.333395,19000000,Paris,Drama,2008
5477,1.4833290000000001,30000000,The Family,Crime,2013
2766,0.37985599999999997,15000000,Knockaround Guys,Crime,2001
2793,0.299969,34000000,Summer Catch,Comedy,2001
5521,1.0892680000000001,135000000,Turbo,Animation,2013
276,0.44426499999999997,0,Southbound,Fantasy,2015
5662,0.475987,0,Dead Man Down,Action,2013
10443,0.8045329999999999,31115000,Cleopatra,History,1963
2416,2.129874,135000000,The World Is Not Enough,Action,1999
8778,0.349034,65000000,The Kid,Family,2000
1607,0.429492,7300000,Harry Brown,Drama,2009
8028,0.323585,10000000,Twilight Zone: The Movie,Drama,1983
345,0.34253,0,Jesse Stone: Lost in Paradise,Crime,2015
10158,0.25412399999999996,0,Pollyanna,Drama,1960
1345,0.474001,6000000,Cross of Iron,War,1977
7220,0.157959,0,Superbabies: Baby Geniuses 2,Family,2004
154,1.0084739999999999,12000000,Il racconto dei racconti,Fantasy,2015
10181,0.600495,2000000,Family Plot,Comedy,1976
901,0.485296,30000000,And So It Goes,Romance,2014
4999,1.0723559999999999,60000000,Sinbad: Legend of the Seven Seas,Family,2003
7853,0.315247,0,Time After Time,Comedy,1979
8343,0.218442,0,Leap of Faith,Drama,1992
1444,1.14937,40000000,Julie & Julia,Romance,2009
6113,0.627053,0,Fletch,Mystery,1985
5427,4.921275,130000000,The Hunger Games: Catching Fire,Action,2013
