original_title,title_length,production_companies
Avatar,6,Ingenious Film Partners
Little Miss Sunshine,20,Fox Searchlight Pictures
Miami Vice,10, Forward Pass
Endless Love,12, Bluegrass Films
Terminator 3: Rise of the Machines,34, C-2 Pictures
The Girl with the Dragon Tattoo,31, Scott Rudin Productions
The Machinist,13, Castelao Producciones
Edge of Darkness,16,Icon Productions
Aliens in the Attic,19,Twentieth Century Fox Film Corporation
Harry Brown,11, UK Film Council
Smart People,12, Groundswell Productions
Failure to Launch,17, Scott Rudin Productions
The Fog,7, Debra Hill Productions
Nim's Island,12,Walden Media
Ice Age,7,Twentieth Century Fox Film Corporation
Crash,5, ApolloProScreen Filmproduktion
Clockstoppers,13,Paramount Pictures
We Were Soldiers,16, Motion Picture Production GmbH & Co. Erste KG
Syriana,7, FilmWorks
The Little Prince,17, On Entertainment
Crank: High Voltage,19, Radical Media
Brooklyn,8,Wildgaze Films
Monster House,13, Sony Pictures Entertainment
Man of Tai Chi,14, Village Roadshow Pictures
Road Trip,9, The Montecito Picture Company
Live Free or Die Hard,21,Ingenious Film Partners
After Earth,11, Blinding Edge Pictures
Duplicity,9, Laura Bickford Productions
She's Out of My League,22, Mosaic
Taking Lives,12, Warner Bros.
Haywire,7, Relativity Media
Gigli,5, Revolution Studios
Extremely Loud & Incredibly Close,33, Scott Rudin Productions
2 Guns,6, Marc Platt Productions
Rango,5, GK Films
Abduction,9, Mango Farms
La migliore offerta,19, Business Location Sudtirol Alto Adige
Season of the Witch,19, Relativity Media
The Holiday,11, Waverly Films
Road Trip,9,DreamWorks SKG
Chronicle,9, Davis Entertainment
Dallas Buyers Club,18, Universal Pictures
Daddy's Little Girls,20, Tyler Perry Company
Rush,4, Exclusive Media Group
The Ides of March,17, Cross Creek Pictures
The Perfect Storm,17,Warner Bros.
What to Expect When You're Expecting,36, Lionsgate
The Sorcerer's Apprentice,25,Walt Disney Pictures
Sin City: A Dame to Kill For,28, Aldamisa Entertainment
Men in Black II,15,Columbia Pictures
Everything is Illuminated,25, Telegraph Films
August Rush,11,Warner Bros.
Solomon Kane,12, Wandering Star Pictures
Alex & Emma,11,Epsilon Motion Pictures
Gone Girl,9, New Regency Pictures
Scary Movie 2,13, Wayans Bros. Entertainment
Carnage,7,Wild Bunch
Tomcats,7,Columbia Pictures
The Danish Girl,15, Taxshelter. be
The Last Airbender,18, Kennedy/Marshall Company
A Walk Among the Tombstones,27,Double Feature Films
Iron Man 2,10,Marvel Studios
The Gift,8,Blumhouse Productions
Transcendence,13,Alcon Entertainment
Case 39,7, Anonymous Content
S.W.A.T.,8, Camelot Pictures
Night at the Museum: Battle of the Smithsonian,46, Museum Canada Productions
The Guard,9, Prescience
Open Season,11,Sony Pictures Animation
Fun Size,8, Nickelodeon Movies
What Just Happened,18, Linson Entertainment
Superhero Movie,15,Dimension Films
A.I. Artificial Intelligence,28, Stanley Kubrick Productions
Possession,10, Focus Features
Punisher: War Zone,18, MHF Zweite Academy Film
The Curse of the Were-Rabbit,28,Aardman Animations
Million Dollar Baby,19, Epsilon Motion Pictures
Green Zone,10, Relativity Media
The Iron Lady,13, CinÃ©CinÃ©ma
Ready to Rumble,15,Bel Air Entertainment
The Counselor,13, Nick Wechsler Productions
Mr. & Mrs. Smith,16,20th Century Fox
Showtime,8, Warner Bros.
Moneyball,9,Columbia Pictures
The Scorpion King,17, Alphaville Films
Hannibal Rising,15, ETIC Films
Getaway,7, After Dark Films
Repo Men,8, Relativity Media
House of the Dead,17,Boll Kino Beteiligungs GmbH & Co. KG
Wrong Turn,10, Stan Winston Studio
All Is Lost,11,Sudden Storm Productions
Joy Ride,8, Epsilon Motion Pictures
Max Keeble's Big Move,21, Karz Entertainment
In the Valley of Elah,21,Summit Entertainment
Winnie the Pooh,15,Walt Disney Pictures
In Bruges,9, Focus Features
Evolution,9, Montecito Picture Company
The Cave,8,Lakeshore Entertainment
The Gift,8, Blue-Tongue Films
Pitch Black,11, Polygram Filmed Entertainment
Joy Ride,8, Bad Robot
Barnyard,8, Nickelodeon Movies
Jack Reacher,12, Mutual Film Company
Angels & Demons,15, Imagine Entertainment
Gothika,7,Columbia Pictures Corporation
Meet the Robinsons,18, Walt Disney Animation Studios
Goal!: The Dream Begins,23, Hargitay & Hargitay Pictures in Motion
Norbit,6, Davis Entertainment
Priest,6, Stars Road Entertainment
The Spirit,10, Odd Lot Entertainment
Parker,6,SND
Taken 3,7,Twentieth Century Fox Film Corporation
Music and Lyrics,16, Reserve Room
X-Men: Days of Future Past,26,Twentieth Century Fox Film Corporation
Marie Antoinette,16, Pricel
Burlesque,9,Bedford Falls Productions
Zookeeper,9, Happy Madison Productions
Suffragette,11, Film4
Sweet Home Alabama,18,Touchstone Pictures
The Last Samurai,16, Radar Pictures
Chicken Run,11, PathÃ©
Knocked Up,10,Universal Pictures
Miss Congeniality,17, Fortis Films
The Princess and the Frog,25,Walt Disney Pictures
Pompeii,7, Don Carmody Productions
Down with Love,14, Fox 2000 Pictures
The Skeleton Key,16, MFPV Film
Doomsday,8, Scion Films
Good Luck Chuck,15,Lionsgate
The Bourne Identity,19, Kalima Productions GmbH & Co. KG
We Own the Night,16, 2929 Productions
Tears of the Sun,16, Revolution Studios
Solaris,7,Twentieth Century Fox Film Corporation
Dark Water,10, Pandemonium Productions
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,83,Twentieth Century Fox Film Corporation
Everything is Illuminated,25, Stillking Films
Hart's War,10, Metro-Goldwyn-Mayer (MGM)
The Prince,10, Emmett/Furla Films
Signs,5, Blinding Edge Pictures
What's Your Number?,19,Regency Enterprises
Dancer in the Dark,18, Danmarks Radio (DR)
Ladder 49,9, Beacon Communications
Stardust,8,Paramount Pictures
The Core,8, Horsepower Films
Non-Stop,8, TF1 Films Production
Monte Carlo,11,Dune Entertainment
Selma,5, Cloud Eight Films
Percy Jackson: Sea of Monsters,30, Dune Entertainment III
Man of the Year,15,Universal Pictures
The Twilight Saga: Breaking Dawn - Part 2,41, Sunswept Entertainment
Syriana,7, 4M
Edge of Darkness,16, GK Films
My Best Friend's Girl,21,Lionsgate
Charlie St. Cloud,17,Universal Pictures
127 Hours,9, Warner Bros.
Unbreakable,11, Barry Mendel Productions
The Amazing Spider-Man,22, Marvel Entertainment
Ninja Assassin,14, Silver Pictures
15 Minutes,10, Industry Entertainment
Delivery Man,12, Touchstone Pictures
Skyline,7, Rat Entertainment
The Ring,8, BenderSpink
Runner Runner,13, Stone Village Pictures
Taken 2,7, Canal+
Angel Eyes,10, Morgan Creek Productions
The Amazing Spider-Man 2,24,Columbia Pictures
The Big Year,12, Dune Entertainment
Scream 4,8,Dimension Films
Watchmen,8, Legendary Pictures
King Kong,9, Big Primate Pictures
Phone Booth,11,Fox 2000 Pictures
All the King's Men,18, VIP 4 Medienfonds
Paddington,10, TF1 Films Production
Arbitrage,9, Artina Films
The Dilemma,11, Universal Pictures
Red Riding Hood,15,Appian Way
RV,2,Columbia Pictures
Hoodwinked!,11, Kanbar Entertainment
Predators,9, Davis Entertainment
The Chronicles of Riddick,25, Primal Foe Productions
Night at the Museum: Battle of the Smithsonian,46,Twentieth Century Fox Film Corporation
Cheaper by the Dozen 2,22,Twentieth Century Fox Film Corporation
The School of Rock,18,Paramount Pictures
Eternal Sunshine of the Spotless Mind,37, This Is That Productions
DÃ©jÃ  Vu,9,Jerry Bruckheimer Films
The Fountain,12, New Regency Pictures
Mutant Chronicles,17, Edward R. Pressman Film
Blood Diamond,13, Spring Creek Productions
RockNRolla,10, Toff Guy Films
Sabotage,8, Roth Films
The Good German,15, Section Eight Productions
Rendition,9, Level 1 Entertainment
Before the Devil Knows You're Dead,34, Funky Buddha Productions
The Matrix Revolutions,22,Village Roadshow Pictures
The Iron Lady,13,UK Film Council
Project X,9,Silver Pictures
Oblivion,8,Universal Pictures
Harry Potter and the Deathly Hallows: Part 2,44, Moving Picture Company (MPC)
Gangster Squad,14, Warner Bros.
Monkeybone,10,20th Century Fox
Fun with Dick and Jane,22, JC 23 Entertainment
My Blueberry Nights,19, StudioCanal
Sherlock Holmes: A Game of Shadows,34, Warner Bros.
The Dark Knight Rises,21, Warner Bros.
Nanny McPhee and the Big Bang,29, Working Title Films
DodgeBall: A True Underdog Story,32, Red Hour Films
The Bourne Identity,19, Stillking Films
Master and Commander: The Far Side of the World,47, Twentieth Century Fox Film Corporation
Armored,7, Buckaroo Entertainment
The International,17, Atlas Entertainment
We Are Your Friends,19,Working Title Films
Happy Feet Two,14,Village Roadshow Pictures
300,3, Warner Bros.
Ricki and the Flash,19, Clinica Estetico
Spectre,7, B24
Interstellar,12, Syncopy
Fast & Furious,14, Relativity Media
Starsky & Hutch,15, Warner Bros.
Son of God,10, LightWorkers Media
The Golden Compass,18, Depth of Field
Erin Brockovich,15,Jersey Films
The Polar Express,17, Playtone
Perfume: The Story of a Murderer,32, Ikiru Films
Colombiana,10, EuropaCorp
102 Dalmatians,14, Cruella Productions
Pathfinder,10,Twentieth Century Fox Film Corporation
Immortals,9, Mark Canton Productions
Nanny McPhee and the Big Bang,29, Three Strange Angels
Stay,4,20th Century Fox
Nanny McPhee,12, Working Title Films
A Lot Like Love,15, Beacon Pictures
Mindhunters,11, Weed Road Pictures
Spanglish,9, Columbia Pictures Corporation
Unleashed,9, EuropaCorp
Brothers,8,Lionsgate
The Greatest Game Ever Played,29,Walt Disney Pictures
After Earth,11,Columbia Pictures
Brooklyn,8, Parallel Film Productions
City By The Sea,15, Brad Grey Pictures
The Internship,14,Twentieth Century Fox Film Corporation
City of Ember,13, Walden Media
Romeo Must Die,14, Warner Bros.
Space Cowboys,13, Malpaso Productions
Inside Out,10,Walt Disney Pictures
X-Men,5, Bad Hat Harry Productions
War,3, Fierce Entertainment
Bride Wars,10, Regency Enterprises
Catch and Release,17,Columbia Pictures Corporation
The Tourist,11, Italian Tax Credit
Oldboy,6, OB Productions
The Night Before,16, Point Grey Pictures
Paul Blart: Mall Cop 2,22, Sony Pictures Home Entertainment
22 Jump Street,14,Columbia Pictures
The Haunted Mansion,19,Walt Disney Pictures
Heaven is for Real,18, Screen Gems
Hart's War,10, Cheyenne Enterprises
Point Break,11, Ehman Productions
Garfield,8,Twentieth Century Fox Film Corporation
Adventureland,13,Miramax Films
Dredd,5, IM Global
Furry Vengeance,15, Furry Vengeance Productions
The Tourist,11,Spyglass Entertainment
Dawn of the Dead,16, Toho-Towa
Guess Who,9,Columbia Pictures
Run Fatboy Run,14, Beech Hill Films
P.S. I Love You,15, Grosvenor Park Productions
The Other Guys,14,Columbia Pictures
All Is Lost,11, FilmNation Entertainment
Burn After Reading,18, Focus Features
The Grudge 3,12, Ozla Pictures
Serendipity,11,Miramax Films
Unleashed,9, Current Entertainment
2 Guns,6, Emmett/Furla Films
The Rite,8, Lazio Film Commission
Godsend,7, Blue Productions
Sahara,6,Paramount Pictures
Ride Along,10,Universal Pictures
One Hour Photo,14, Catch 23 Entertainment
Virgin Territory,16, Dino de Laurentiis Cinematografica
TRON: Legacy,12,Walt Disney Pictures
Horrible Bosses,15, Rat Entertainment
Open Range,10, Beacon Pictures
Mr. Deeds,9,New Line Cinema
Brokeback Mountain,18, Alberta Film Entertainment
Green Zone,10, StudioCanal
War of the Worlds,17, Cruise/Wagner Productions
The Adventures of Sharkboy and Lavagirl,39,Columbia Pictures Corporation
Seeking Justice,15, Maguire Entertainment
How to Train Your Dragon 2,26,DreamWorks Animation
American Pie 2,14, Zide-Perry Productions
Sunshine,8, UK Film Council
Walk the Line,13, Catfish Productions
Rush,4, Working Title Films
xXx,3, Original Film
The Strangers,13,Rogue Pictures
Dark Blue,9,United Artists
Oculus,6, MICA Entertainment
White House Down,16, Centropolis Entertainment
Hitman,6, Anka Film
Harry Potter and the Prisoner of Azkaban,40, Heyday Films
The Grudge 3,12,Ghost House Pictures
Jurassic Park III,17, Amblin Entertainment
Max Payne,9, Abandon Entertainment
Slumdog Millionaire,19, Warner Bros.
The Kite Runner,15, MacDonald/Parkes Productions
Devil,5,Universal Pictures
The Core,8, Core Productions
Keeping the Faith,17, Touchstone Pictures
The Hobbit: The Battle of the Five Armies,41, Metro-Goldwyn-Mayer (MGM)
The Spy Next Door,17, Relativity Media
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59,Walt Disney Pictures
300,3, Legendary Pictures
The Family Man,14,Universal Pictures
Memoirs of a Geisha,19, Spyglass Entertainment
Foxcatcher,10, Media Rights Capital
Showtime,8, Tribeca Productions
Dirty Dancing: Havana Nights,28, Havana Nights LLC
Daddy's Home,12, Red Granite Pictures
The Da Vinci Code,17, Imagine Entertainment
The Hunted,10, Alphaville Films
Anchorman: The Legend of Ron Burgundy,37,Apatow Productions
Ender's Game,12, Digital Domain
The Mummy Returns,17,Universal Pictures
Funny People,12,Columbia Pictures
The Lone Ranger,15, Silver Bullet Productions (II)
The Exorcism of Emily Rose,26,Lakeshore Entertainment
Jack Ryan: Shadow Recruit,25, Mace Neufeld Productions
Disconnect,10, Wonderful Films PLC
A Good Day to Die Hard,22, Dune Entertainment
Flags of Our Fathers,20, Amblin Entertainment
The Hundred-Foot Journey,24, Imagenation Abu Dhabi FZ
Lady in the Water,17, Warner Bros.
13 Going On 30,14, Revolution Studios
The Three Musketeers,20, Studio Babelsberg
Sherlock Holmes: A Game of Shadows,34,Village Roadshow Pictures
A Perfect Getaway,17,Davis Entertainment
Crash,5, Bob Yari Productions
The Lorax,9,Universal Pictures
The Big Bounce,14,Warner Bros. Pictures
Terminator Salvation,20,Columbia Pictures
My Best Friend's Girl,21, Terra Firma Films
We Own the Night,16, Industry Entertainment
Burn After Reading,18, Relativity Media
Street Kings,12, Dune Entertainment III
The Pianist,11, Canal+Polska
Larry Crowne,12,Universal Pictures
Queen of the Damned,19,Village Roadshow Pictures
The Hundred-Foot Journey,24, Participant Media
Night at the Museum,19, 1492 Pictures
A Guy Thing,11,Metro-Goldwyn-Mayer (MGM)
Blade II,8, Imaginary Forces
I Don't Know How She Does It,28,The Weinstein Company
Philomena,9, PathÃ©
The Invention of Lying,22, Warner Bros.
Kung Fu Panda 2,15,DreamWorks Animation
The Grey,8, 1984 Private Defense Contractors
Proof,5,Miramax Films
Twilight,8, Goldcrest Pictures
Bad Teacher,11, Mosaic Media Group
The Matrix Reloaded,19, Silver Pictures
Rush,4, Double Negative
I Know Who Killed Me,20,TriStar Pictures
The Cat's Meow,14,Lions Gate Films
Oz: The Great and Powerful,26, Roth Films
The Last Samurai,16, Warner Bros.
Fair Game,9, Participant Media
Life of Pi,10, Ingenious Media
Rio 2,5, Twentieth Century Fox Animation
Duplicity,9, Relativity Media
Land of the Lost,16, Sid & Marty Krofft Pictures
The Legend of Zorro,19,Amblin Entertainment
Tangled,7, Walt Disney Animation Studios
World Trade Center,18, Kernos Filmproduktionsgesellschaft & Company
Safe,4, IM Global
Hulk,4, Valhalla Motion Pictures
Underworld: Evolution,21,Lakeshore Entertainment
The November Man,16, Relativity Media
The Equalizer,13, LStar Capital
Xin shao lin si,15,Emperor Motion Pictures
Babel,5, Anonymous Content
Disaster Movie,14, LionsGate
Meet the Parents,16, Nancy Tenenbaum Films
The Help,8,DreamWorks SKG
One Day,7, Color Force
AVP: Alien vs. Predator,23, Davis Entertainment
Runaway Jury,12,Regency Enterprises
Boogeyman,9, Senator International
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",59, Jim Henson Company
Fever Pitch,11,Fox 2000 Pictures
Confessions of a Shopaholic,27,Jerry Bruckheimer Films
Quills,6, Hollywood Partners
What Women Want,15, Centropolis Entertainment
Troy,4, Radiant Productions
Babylon A.D.,12, CinÃ©CinÃ©ma
A Thousand Words,16, DreamWorks SKG
Cellular,8,New Line Cinema
Smart People,12, Sherazade Film Development
Clash of the Titans,19, Thunder Road Pictures
Hardcore Henry,14, Versus Pictures
Perfect Stranger,16, Revolution Studios
The Manchurian Candidate,24, Scott Rudin Productions
Wicker Park,11, Mel's Cite du Cinema
Machete Kills,13,Open Road Films
The Imitation Game,18,Black Bear Pictures
Dan in Real Life,16, Jon Shestack Productions
Elysium,7, QED International
Haywire,7,Irish Film Board
Ninja Assassin,14, Legendary Pictures
The Interpreter,15, StudioCanal
Meet the Fockers,16, Universal Pictures
Lords of Dogtown,16,Columbia Pictures
Stardust,8, Di Bonaventura Pictures
Fur: An Imaginary Portrait of Diane Arbus,41, Edward R. Pressman Film
Abandon,7, Touchstone Pictures
Timeline,8, Artists Production Group (APG)
August Rush,11, CJ Entertainment
Unfinished Business,19, Escape Artists
Jem and the Holograms,21, Blumhouse Productions
Bad News Bears,14,Paramount Pictures
Paranormal Activity 4,21, Solana Films
27 Dresses,10,Spyglass Entertainment
The Last Airbender,18,Paramount Pictures
The Wolf of Wall Street,23, Sikelia Productions
Jupiter Ascending,17, Anarchos Productions
Daybreakers,11, Australian Film Finance Corporation (AFFC)
Just Married,12, Robert Simonds Productions
W.,2, Emperor Motion Pictures
American Sniper,15, RatPac-Dune Entertainment
The Great Raid,14, Marty Katz Productions
Wall Street: Money Never Sleeps,31, Dune Entertainment III
Conan the Barbarian,19, Millennium Films
Fantastic Mr. Fox,17, Twentieth Century Fox Animation
Possession,10,Warner Bros. Pictures
Scary Movie 3,13, Brad Grey Pictures
Club Dread,10, Coconut Pete Productions
Black Mass,10, Head Gear Films
Mission: Impossible - Rogue Nation,34,Paramount Pictures
Carrie,6,Screen Gems
Fun with Dick and Jane,22,Imagine Entertainment
Daddy's Little Girls,20,Lions Gate Films
The Hobbit: An Unexpected Journey,33,WingNut Films
The Invasion,12, Silver Pictures
R.I.P.D.,8, Original Film
The Legend of Bagger Vance,26, Allied Filmmakers
The Hitchhiker's Guide to the Galaxy,36,Spyglass Entertainment
Public Enemies,14,Universal Pictures
