brand,categories
274,"NaN, 3981.0, 1307.0, 249.0, 1672.0, 1803.0, NaN, 1819.0, 1652.0, NaN, 1123.0, NaN, NaN, NaN, 1720.0, NaN, NaN, 1530.0, 1803.0, NaN, 1063.0, NaN, NaN, NaN, 1672.0, NaN, NaN, NaN, 878.0, 3024.0, 2225.0, 2415.0, NaN, 1530.0, NaN, 1040.0, 1819.0, 1494.0, 173.0, NaN, 3900.0, 3744.0, NaN, NaN, 1923.0, NaN, NaN, 3867.0, 4246.0, 399.0, 4079.0, NaN, 2415.0, 3890.0, NaN, NaN, NaN, 559.0, NaN, 4246.0, NaN, 3574.0, 407.0, 1803.0, 3024.0, 2415.0, 4175.0, 1803.0, NaN, 1720.0, NaN, 559.0, NaN, 1803.0, 3642.0, 1672.0, 1979.0, 407.0, NaN, 1720.0, 399.0, NaN, NaN, 1824.0, 407.0, 1720.0, 3005.0"
277,"3639.0, 3639.0, 1505.0, 4073.0"
278,3267.0
279,"1025.0, 3017.0, 585.0, 1138.0, 799.0, 3931.0, 523.0, 2731.0, 3421.0, 2389.0, 1505.0, 2872.0, 1138.0, NaN, 1708.0, 1635.0, 3017.0, 1635.0, 3948.0, 2891.0, 2833.0, 3910.0, 975.0, 2470.0, 2890.0, 1991.0, 2731.0, 799.0, 3755.0, 3424.0, 146.0, 163.0, 3948.0, 2731.0, 3502.0, 3916.0, 1505.0, 1980.0, 578.0, 1980.0, 1807.0, 2636.0, 1608.0, 1294.0, 1807.0, 3529.0, 1505.0, 188.0, 1184.0, 274.0, 3909.0, 3639.0, 1980.0, 1459.0"
280,"1980.0, 3228.0, 1366.0, 1066.0, 931.0, 2005.0, 914.0, 3653.0, 2470.0, 3530.0, 2716.0, 3905.0, 3530.0, 1780.0, 1390.0, 3228.0, 1199.0, 4031.0, 4037.0, 2808.0, 2470.0, 3228.0, 2808.0, 1244.0, 3903.0, 855.0, 547.0, 3228.0, 4104.0, 914.0, 975.0, 3902.0, 1711.0, 3901.0, 2716.0, 3701.0, 855.0, 2716.0, 2470.0, 81.0, 547.0, 3902.0, 3902.0, 3903.0, 3903.0, 3905.0, 274.0, 1775.0, 2256.0, 3599.0, 2176.0, 1800.0, 3653.0, 3901.0, 3902.0, 3153.0, 3903.0, 136.0, 4092.0, 1980.0, 274.0, 3902.0, 1705.0, 547.0, 1705.0, 3599.0, 3373.0, 1980.0, 3599.0, 1608.0, 2470.0, 1911.0, NaN, 3900.0, 1807.0, 547.0, 3901.0, 4030.0, 3153.0, 2203.0, 3373.0, 1711.0, 2470.0, 3540.0, 581.0, 1980.0, 914.0, 3228.0, 4092.0, 3910.0, 3903.0, 136.0, 3720.0, 3901.0, 3540.0, 2470.0, 3900.0, 1608.0, 3701.0, 3042.0, 3540.0, 547.0, 1366.0, 3907.0, 3934.0, 2203.0"
281,"NaN, 1807.0, 1807.0, NaN, 1807.0, 1807.0, 1807.0, 1807.0, NaN, 1807.0"
282,"3903.0, 2402.0, 2402.0, 3599.0, NaN, 3767.0, NaN, 914.0, 1066.0, 3900.0, NaN, 3903.0, 3900.0"
283,"3992.0, 3918.0, 246.0, 1803.0, 1819.0, 1196.0"
284,"813.0, 385.0, 2658.0, 4152.0, 2049.0, 2722.0, 346.0, 346.0, 246.0, 1524.0, 248.0, 2722.0, 246.0, 1033.0, 2049.0, 274.0, 3981.0, 1675.0, 3625.0, 3902.0, 2470.0, 346.0, 2680.0, 3901.0, 3903.0, 246.0, 3710.0, 813.0, 3903.0, 855.0, 3903.0, 1524.0, 813.0, 3911.0, 3910.0, 2256.0, 3981.0, 396.0, 2722.0, 346.0, 346.0, 1524.0, 346.0, 4247.0, 212.0, 385.0, 346.0, 1033.0, 248.0, NaN, 1524.0, 346.0, 2049.0, 2722.0, 346.0"
285,1807.0
286,"1920.0, 3225.0, 1886.0, 3128.0, 3392.0, 3912.0, 3900.0, 332.0, 179.0, 1199.0, 492.0, 3924.0, 3226.0, 3901.0, 3712.0, 563.0, 3900.0, 3900.0, 1886.0, 3924.0, 3915.0, 179.0, 383.0, 1886.0, 3282.0, NaN, 3903.0, 1886.0, 1907.0, 2197.0, 1763.0, 274.0, 381.0, 492.0, 3392.0, 3915.0, 3902.0, 1760.0, 2800.0, 383.0, 3903.0, 1604.0, 3432.0"
287,"1000.0, 777.0, 2299.0, 1124.0, 3989.0, 2209.0, 4019.0, 74.0, 1255.0, 1350.0, 3650.0, 1757.0, 2197.0, 1124.0, 3989.0, 2382.0, 2005.0, 74.0, 3653.0, 147.0, 3989.0, 1114.0, 74.0, 3941.0, 669.0, 1000.0, 2029.0, 2973.0, 69.0, 1775.0, 147.0, 69.0, 2633.0, 3266.0, 2995.0, 3915.0, 3650.0, 147.0, 2011.0, 3916.0, 178.0, 2005.0, 2167.0, 3625.0, 3914.0, 74.0, 2167.0, 2041.0, 2228.0, 74.0, 2973.0, 3653.0, 1091.0, 669.0, 3459.0"
288,"523.0, 390.0, 1708.0, 3901.0, 390.0, 390.0, 3024.0, 1954.0, 993.0, 3902.0, 2822.0, 3907.0, 1708.0, 2822.0, 390.0, 536.0, 1176.0, 4229.0, 2973.0"
289,"1202.0, 1202.0"
290,"1763.0, 3654.0, 2995.0, 2443.0, 3173.0, 2025.0, 1775.0, 990.0, 3245.0, 1974.0, 2995.0, 3941.0"
291,NaN
292,NaN
293,"1998.0, 1313.0, 76.0, 3333.0, 46.0, 1313.0, 2521.0"
294,"2615.0, 3981.0, 2722.0, 3625.0, 3625.0, 2722.0"
295,NaN
296,"1954.0, 3901.0, 3903.0, 3902.0, 3900.0"
298,"1672.0, NaN, 1171.0, NaN, 3981.0, 69.0, 1691.0, 1373.0, 3005.0, NaN, 3957.0, NaN, 3459.0, NaN, 1775.0, NaN"
299,NaN
300,"3259.0, NaN, 928.0"
302,"2814.0, 1555.0, 3916.0, 1350.0, 1350.0, 436.0, 2011.0, NaN, 2167.0, 2011.0, 3867.0, 2814.0, 3705.0, 2840.0, 1555.0, 359.0, 1555.0, 2067.0, 407.0, NaN, 1350.0, 2011.0, NaN, 1350.0, 1555.0, 2840.0, 3082.0, 2029.0, 2814.0, 3082.0, 1720.0, 2814.0, 2814.0, 2011.0, 3906.0, 1090.0, 1555.0, 2814.0, 3082.0, 1350.0, 3082.0, 3903.0, 3867.0, 1350.0, NaN, 1555.0, 2814.0, 1555.0, 1555.0, 1350.0, NaN, 2067.0, 2067.0, 3901.0, 1350.0, 3082.0, 1555.0, 1350.0, 1555.0, 2814.0, 1555.0, 436.0, 3910.0, 1555.0, 1505.0, 3082.0, 3574.0, 3705.0, 1555.0, 3082.0, 1364.0, 2814.0, 1555.0, 1350.0, 407.0, 1350.0, 3705.0, 3082.0, 359.0, 1555.0, NaN, 2840.0, 3082.0, 1555.0, 1350.0, 2814.0, 1555.0, 2067.0, 1555.0, 1350.0, NaN, 436.0, 1350.0, 1555.0, 1555.0, 1555.0, 3082.0, 1555.0, 1090.0, 2011.0, 3907.0"
303,"3024.0, 3955.0"
304,"1691.0, NaN, 1775.0, NaN, 2022.0, 367.0"
305,"1594.0, 1365.0, 3659.0, 2483.0, 3161.0, 3659.0, 3981.0, NaN, 3981.0, 3867.0, 163.0, 3238.0, 3659.0, 3980.0, 3980.0"
306,"3604.0, 3529.0, 1114.0, 1421.0"
307,"755.0, 755.0, 3168.0, NaN, 2023.0"
308,NaN
309,667.0
310,"NaN, 1037.0, NaN, 2787.0, 3981.0, 3199.0, 1373.0, NaN"
311,"3561.0, 1962.0, 1694.0, NaN, 3518.0, 2863.0, 3195.0, 3844.0, 3688.0, 308.0, 2422.0, 284.0, 12.0, 2863.0, 3844.0, 2422.0"
312,"NaN, 197.0, NaN"
313,"3483.0, 1176.0, 1361.0, 1708.0, 1868.0, 1868.0, 450.0, 732.0, 3778.0, 450.0, 622.0, 2207.0, 3214.0, 450.0, 3799.0, 536.0, 1176.0, 1176.0, 1796.0"
314,"2866.0, 2866.0, 1558.0, 1098.0, 1944.0, 2866.0, 1288.0, 2732.0, NaN, 2732.0, 3799.0, 3157.0, 1098.0, 2866.0, 2732.0, 3778.0, 2866.0, 2866.0, NaN, 1098.0, 2866.0, 2190.0, 2866.0, 1176.0, 2451.0, 973.0, 2773.0, 2451.0, 450.0, 1098.0, 1098.0, 450.0, NaN, 1903.0, 2732.0, 2866.0, 1558.0, 1098.0, 732.0, 2866.0, 1449.0, NaN, 2453.0, 2866.0, 2732.0, 1449.0, 3778.0, 1098.0, 2866.0, 3143.0, 2866.0, 2732.0, 2190.0, NaN, 2866.0, 3143.0, 2866.0, 2866.0, 622.0, 2617.0, 3066.0, 2732.0, 2866.0, 2866.0, NaN, 2451.0, 525.0, 1098.0, 2866.0, 2732.0, 2866.0, 1098.0, NaN, 850.0, 3148.0, 450.0, 3799.0, 3143.0, 2866.0, 3778.0, 2451.0, 2258.0, 2866.0, 2866.0, NaN, 3143.0, 2866.0, 660.0, 1176.0"
315,"667.0, 667.0"
316,"4030.0, NaN, 3424.0, 3953.0, 3985.0, NaN, 4029.0, 3970.0, 3934.0, 74.0"
317,"3842.0, 2995.0, 2148.0, 1091.0, 879.0, 4029.0, 3424.0, 2479.0, 3842.0, 3639.0, 870.0, 1289.0, 3497.0, 578.0, 2148.0, 2899.0, 1639.0, 2305.0, 2148.0, 2305.0, 3902.0, 308.0, 1660.0, 3262.0, 2479.0, 2148.0, 3779.0, 1639.0, 2091.0, 2479.0, 3497.0, 2479.0, 2479.0, 74.0, 1736.0, 2899.0, 3604.0, 1855.0, 3842.0, 3842.0, 1238.0, 146.0, 1660.0, 1639.0, 3639.0, 3310.0, 578.0, 2368.0, 2148.0, 879.0, 2032.0, 1289.0, 2138.0, 2148.0, 1138.0, 870.0, 3903.0, 1736.0, 1083.0, 3497.0, 3910.0, 2148.0, 1138.0, 1639.0, 1736.0"
318,"NaN, NaN, 2937.0, 2711.0, 2711.0"
319,"3432.0, 1098.0, 3778.0, 3716.0, 315.0, 2301.0, 3240.0, 2207.0, 2366.0, 2190.0, 2207.0, NaN, 1098.0, 2207.0, 479.0, 2866.0, 17.0, 1098.0, 2459.0, 2822.0, 1048.0, 1176.0, 3143.0, 3143.0, 3240.0, 2207.0, 1361.0, 3066.0, 3901.0, 1604.0, 2794.0, 1357.0, 2459.0, NaN, 536.0, 2794.0, 1098.0, 3066.0, 2366.0, 3240.0, 315.0, 1098.0, 2794.0, 850.0, 2366.0, 479.0, 3778.0, 536.0, 1098.0, 2451.0, 3240.0, 2459.0, 1324.0, 2301.0, 2207.0, 315.0, 1361.0, 2459.0, 115.0, 1098.0, 3128.0, 2366.0, 198.0, 1361.0, 3903.0, 3066.0, 479.0, 1098.0, 450.0, 3066.0, 3240.0, 3778.0, 2451.0, 1176.0, 2301.0, 1176.0, 2794.0, 2366.0, 3464.0, 479.0, 2301.0, 2207.0, 2794.0, 732.0, 479.0, 1844.0, 3716.0, 3066.0, 115.0, 3900.0, 3716.0, 3128.0, 2216.0, 479.0, 479.0, 2528.0, 2526.0, 1357.0, 450.0, 2301.0, 3716.0, 1098.0, 3778.0, 115.0, 1098.0, 1347.0, 1347.0, 3240.0, 479.0, 479.0, 1176.0"
320,"NaN, 2995.0, NaN, 385.0, 870.0, 1848.0, NaN, 2032.0, 2995.0, 667.0, 1802.0, 3654.0, NaN, 4086.0, 2995.0, 955.0, NaN, 74.0, 3639.0, 3639.0, 2995.0, 794.0, 870.0"
322,"2499.0, 3078.0, NaN, 3654.0, 981.0, NaN, 1369.0, 1221.0, NaN, NaN, NaN, 3134.0, 1112.0, 1984.0, NaN, NaN, 1221.0, 3810.0, NaN, 487.0, 74.0, 2300.0, 1221.0, 1589.0, NaN, 3251.0, 1438.0, NaN, NaN, 300.0, 4006.0, 856.0, 2957.0, 3161.0, 3063.0, 3134.0, 981.0, 35.0, 3134.0, 1965.0, 3900.0, 1984.0, NaN, 408.0, 2726.0, 2013.0, 1259.0, 3910.0, 2480.0, 3970.0, 1984.0, NaN, 1965.0, 1221.0, NaN, 1504.0, NaN, 1922.0, 1984.0, NaN, 3134.0, 981.0, 2435.0, 1221.0, 3810.0, 3940.0, 3949.0, 237.0, 3903.0, NaN, NaN, 1221.0, NaN, 2884.0, 2005.0, 783.0, 1504.0, NaN, 3810.0, 1589.0, NaN, 1221.0, 3078.0, NaN, NaN, 2480.0, NaN, NaN, 3614.0, 921.0, 2013.0, 3810.0, 1922.0, NaN, NaN, 1984.0, 2322.0, NaN, 3571.0, 3222.0, 1221.0, 968.0, 3810.0, 1984.0, 1984.0, 1984.0, 3810.0, NaN, 2865.0, 3810.0, 3380.0, 1440.0, 1722.0, 1984.0, 981.0, 1221.0, NaN, 2957.0, 1221.0, 1589.0, NaN, 3810.0, 1926.0, 1984.0, 3810.0, NaN, NaN, 2056.0, 3810.0, 3810.0, 160.0, 3810.0, 2957.0, NaN, 1589.0, 981.0, 1112.0, 3810.0, NaN, NaN, 1922.0, NaN, 3040.0, 1984.0, NaN, NaN, 2480.0, 2452.0, NaN, 2013.0, NaN, 3078.0, NaN, NaN, 487.0, 2300.0, 1984.0, NaN, 3810.0, 3810.0, 3810.0, 567.0, 603.0, NaN, 160.0, 2995.0, 3900.0, 3810.0, 3393.0, 1984.0, NaN, 1440.0, 812.0, NaN, 1984.0, 1984.0, 2322.0, NaN, 3939.0, 2452.0, NaN, NaN, 3389.0, 2480.0, 1221.0, 1984.0, NaN, 3134.0, 2480.0, NaN, 603.0, NaN, NaN, NaN, 981.0, 2957.0, 1221.0, NaN, 3902.0, 1589.0, 1984.0, 1394.0, 511.0, 1984.0, 2300.0, 2005.0, NaN, NaN, 3810.0, NaN, 3810.0, 3900.0, 1221.0, NaN, 2957.0, NaN, 1984.0, 1984.0, 3540.0, NaN, 1504.0, 3393.0, NaN, 1221.0, 3810.0, 2995.0, 921.0, 1438.0, 1221.0, 812.0, 1984.0, NaN, NaN, 1394.0, NaN, 1984.0, 2480.0, 981.0, 3078.0, 968.0, 3614.0, 511.0, NaN, 3810.0, 981.0, 1440.0, 856.0, 3901.0, NaN, 2756.0, 3810.0, 1589.0, 3810.0, 803.0, NaN, 1984.0, 3078.0, 1744.0, NaN, 1984.0, NaN, 1221.0, NaN, NaN, 996.0, 3903.0, NaN, 981.0, NaN, 3810.0, NaN, 1589.0, 2005.0, 856.0, NaN, 3810.0, 3078.0, NaN, NaN, NaN, 2013.0, 3810.0, 3078.0, 3745.0, 981.0, NaN, NaN, NaN, 1926.0, 921.0, NaN, 3940.0, 3745.0, NaN, 1760.0, 3078.0, NaN, 3393.0, NaN, 1589.0, 1221.0, NaN, 3810.0, 2995.0, 1221.0, NaN, 2480.0, 1221.0, 160.0, NaN, 981.0, 1984.0, 1922.0, 3078.0, 3810.0, NaN, 981.0, 1221.0, NaN, 1221.0, NaN, NaN, 1922.0, 2480.0, 2480.0, NaN, 3810.0, 2480.0, NaN, NaN, NaN, 1984.0, 2480.0, 2480.0, 2322.0, 3810.0, 1440.0, 2300.0, NaN, 1984.0, 981.0, NaN, NaN, NaN, NaN, 2435.0, NaN, 1438.0, 1589.0, 981.0, 981.0, 3810.0, NaN, 1589.0, 2013.0, NaN, NaN, NaN, 812.0, NaN, NaN, 1504.0, 1589.0, 35.0, 3914.0, 3903.0, NaN, NaN, NaN, 1221.0, NaN, NaN, NaN, 981.0, 2322.0, 74.0, 981.0, NaN, 981.0, NaN, NaN, 2957.0, 3810.0, 2435.0, 1221.0, 981.0, 1589.0, 2389.0, NaN, 1984.0, NaN, 981.0, NaN, 1984.0, 3810.0, 1221.0, 3251.0, 2957.0, NaN, 1221.0, NaN, 1221.0, 2957.0, 1022.0, NaN, NaN, 996.0, 1221.0, 3810.0, 996.0, 981.0, NaN, 2322.0, NaN, 160.0, 921.0, 3078.0, 996.0, 3810.0, 1589.0, 1221.0, 1988.0, 1415.0, 1221.0, 3810.0, NaN, 1992.0, 603.0, 3810.0, NaN, 2435.0, 3810.0, 3748.0, 3810.0, NaN, 921.0, 3810.0, 1504.0, 3078.0, NaN, 3380.0, 1221.0, 3810.0, 1013.0, 2957.0, 3185.0, 300.0, NaN, 2480.0, 2957.0, 3810.0, 1589.0, 1984.0, 1440.0, NaN, 3601.0, 2756.0, 1984.0, 1221.0, NaN, 1984.0, 3913.0, NaN, 1369.0, 1984.0, 981.0, NaN, 3601.0, 1744.0, 1984.0, NaN, 981.0, 1984.0, 3900.0, NaN, 1984.0, 1221.0, 981.0, 3810.0, NaN, 856.0, 2620.0, NaN, 3810.0, 2756.0, 2480.0, 1984.0, 2435.0, 4158.0, 3380.0, 1515.0, NaN, 1440.0, 3810.0, 1589.0, 1992.0, NaN, 1504.0, NaN, NaN, NaN, 1221.0, 2829.0, 511.0, 1221.0, NaN, 3810.0, 1221.0, 1589.0, 3393.0, 856.0, 641.0, 2499.0, 3810.0, 1589.0, 3810.0, 4030.0, 2480.0, 1589.0, 981.0, 1984.0, 3393.0, 3251.0, 1440.0, 1984.0, 3251.0, 1984.0, NaN, 3902.0, NaN, 1221.0, 1947.0, 981.0, 3053.0, 777.0, 1984.0, 1440.0, 1221.0, NaN, NaN, NaN, 981.0, 1984.0, 1849.0, NaN, 1440.0, 3078.0, NaN, 3134.0, 1222.0, 1984.0, 1984.0, NaN, 1440.0, 1984.0, 1984.0, NaN, NaN, 3900.0, 3810.0, 408.0, 856.0, NaN, 1504.0, 3810.0, 2322.0, 1984.0, NaN, 2206.0, 3393.0, 981.0, 1221.0, NaN, 2957.0, NaN, 1016.0, 856.0, 3913.0, 3810.0, NaN, 2480.0, 3910.0, NaN, 1992.0, 3917.0, NaN, 3810.0, NaN, 3393.0, NaN, 1965.0, 1000.0, 981.0, 981.0, 1947.0, 3810.0, 2452.0, 1926.0, 3134.0, 1984.0, 1221.0, 1221.0, NaN, NaN, NaN, 3810.0, 856.0, NaN, NaN, 1221.0, 2797.0, 3078.0, 3810.0, 1984.0, 1589.0, NaN, 1221.0, NaN, 3134.0, 1504.0, 1634.0, 1922.0, NaN, NaN, NaN, 1984.0, 1504.0, 3810.0, 160.0, 981.0, 3970.0, 1984.0, 2525.0, 1221.0, NaN, 2756.0, 1440.0, 1222.0, 981.0, 1221.0, 3810.0, NaN, 1504.0, 3810.0, 1221.0, 2995.0, 2480.0, NaN, 1221.0, NaN, 812.0, 981.0, 1947.0, 2756.0, 2209.0, 3810.0, 3810.0, 2480.0, 1000.0, NaN, NaN, NaN, NaN, 1760.0, 2957.0, NaN, 2005.0, 1984.0, 3751.0, 981.0, 2005.0, NaN, NaN, NaN, NaN, 812.0, NaN, 2756.0, 2322.0, NaN, 2452.0, 921.0, 1221.0, NaN, 1984.0, NaN, 1984.0, 3063.0, NaN, 1589.0, NaN, 1984.0, NaN, NaN, 1022.0, 1022.0, NaN, NaN, NaN, NaN, 3810.0, 3078.0, 2865.0, 641.0, NaN, NaN, 1394.0, 1440.0, 3810.0, 981.0, 2756.0, 856.0, NaN, 1221.0, 3810.0, NaN, 3078.0, NaN, 1221.0, 3914.0, 1754.0, 3902.0, 3915.0, 1922.0, 2435.0, NaN, NaN, 2756.0, 3810.0, 2435.0, NaN, 1221.0, 3810.0, 2957.0, 812.0, 603.0, NaN, 3810.0, NaN, 2322.0, 3730.0, 1984.0, 2756.0, 3810.0, NaN, 981.0, 1504.0, NaN, 981.0, 1082.0, 1438.0, 1589.0, NaN, NaN, 981.0, NaN, NaN, 3078.0, 1394.0, NaN, NaN, 408.0, 1589.0, NaN, 2480.0, 3810.0, 2247.0, 3810.0, 3810.0, NaN, 385.0, 1984.0, 2756.0, 3810.0, 1988.0, 3810.0, 1440.0, 3380.0, 2480.0, 3222.0, 981.0, 1984.0, 3078.0, 3810.0, 1221.0, 1992.0, 1589.0, NaN, 1022.0, 2452.0, NaN, NaN, 4073.0, 1221.0, 3393.0, NaN, 3810.0, 2411.0, 3900.0, 3653.0, NaN, 981.0, 1984.0, 1440.0, NaN, 1221.0, 1984.0, 1984.0, NaN, NaN, NaN, 408.0, 35.0, 3443.0, 1984.0, NaN, NaN, 3810.0, NaN, 3901.0, 1221.0, 3810.0, 1984.0, 1394.0, 2957.0, 1221.0, 2582.0, 1440.0, 3810.0, 3810.0, 1221.0, NaN, NaN, 3748.0, 1221.0, 3914.0, 3810.0, NaN, 1984.0, 3917.0, 981.0, 3900.0, 1438.0, 2756.0, 2957.0, 3903.0, NaN, 3748.0, 2726.0, 3941.0, 812.0, NaN, 2480.0, 1221.0, 1984.0, 1926.0, NaN, 1504.0, NaN, 981.0, 2957.0, 1504.0, 1926.0, 1984.0, 1589.0, 1984.0, 1984.0, 1221.0, 2957.0, 2320.0, 981.0, 1438.0, 981.0, NaN, 1504.0, 1394.0, 981.0, 1984.0, 2013.0, 1221.0, 3810.0, 1221.0, 1022.0, 921.0, NaN, 1440.0, 3810.0, NaN, NaN, 1922.0, 3810.0, NaN, 3730.0, 3307.0, 3939.0, 603.0, 1440.0, 856.0, 3380.0, 1221.0, 1112.0, NaN, 2480.0, 1221.0, 2452.0, 641.0, 641.0, NaN, 2480.0, NaN, NaN, NaN, 2957.0, NaN, NaN, 3625.0, 856.0, 3901.0, 1984.0, 2756.0, NaN, 2756.0, 3063.0, 1440.0, 3230.0, 1222.0, 1984.0, 1589.0, 603.0, 1984.0, NaN, 1504.0, 2957.0, 3810.0, NaN, 3903.0, 1984.0, NaN, 3571.0, 1112.0, 777.0, 2300.0, 3393.0, NaN, 1760.0, NaN, NaN, NaN, 3810.0, 4030.0, 1984.0, NaN, NaN, 1589.0, 2322.0, 2480.0, 981.0, 1589.0, 1438.0, NaN, NaN, 1965.0, NaN, 2480.0, NaN, NaN, 2957.0, 1984.0, 981.0, 2480.0, 1767.0, 2024.0, NaN, NaN, 1392.0, 1504.0, 2480.0, 1772.0, 2957.0, NaN, 1221.0, NaN, 2411.0, 1922.0, 3222.0, NaN, 3748.0, 2480.0, NaN, 981.0, 1221.0, 2389.0, 3063.0, 3810.0, 3134.0, NaN, 921.0, 3933.0, NaN, 2957.0, 812.0, 981.0, 1984.0, 981.0, NaN, 813.0, NaN, NaN, NaN, 3810.0, 3078.0, 3654.0, 3810.0, 1984.0, 2300.0, 981.0, 1984.0, 812.0, NaN, 2300.0, 3380.0, 1926.0, NaN, 3251.0, NaN, 2300.0, 2480.0, 1504.0, 567.0, NaN, 1984.0, 1922.0, 3601.0, 2594.0, 1221.0, NaN, NaN, NaN, 1221.0, 2411.0, NaN, 3380.0, 2957.0, 981.0, NaN, 1394.0, 1221.0, 921.0, NaN, 1112.0, 1221.0, 1984.0, 1022.0, 2480.0, 3810.0, 3901.0, NaN, 968.0, NaN, 981.0, 3901.0, NaN, 487.0, 981.0, 1922.0, NaN, 3914.0, 2125.0, 2756.0, NaN, 1438.0, NaN, 3810.0, NaN, 3063.0, 3134.0, NaN, NaN, 2013.0, 1984.0, 3601.0, 3393.0, NaN, 3078.0, 981.0, 3810.0, 812.0, NaN, NaN, 603.0, NaN, NaN, 1926.0, 2756.0, 1440.0, NaN, 3810.0, 1440.0, 1221.0, NaN, NaN, 2322.0, NaN, 981.0, 3810.0, NaN, 2300.0, NaN, 1926.0, 2389.0, NaN, 1221.0, 2921.0, 2480.0, NaN, 3903.0, 1022.0, NaN, NaN, NaN, NaN, NaN, 1984.0, 2.0, 1589.0, 1719.0, 1589.0, 1984.0, NaN, NaN, NaN, 2957.0, NaN, NaN, 1440.0, NaN, 1984.0, NaN, 3748.0, 511.0, 1016.0, NaN, 1947.0, 511.0, 2435.0, 3134.0, 1504.0, 2525.0, 2756.0, 2756.0, NaN, NaN, NaN, NaN, 1984.0, 3810.0, 3810.0, NaN, 1984.0, 1000.0, NaN, 1947.0, 3228.0, 2957.0, 1548.0, 1221.0, NaN, 2756.0, 3393.0, 2435.0, 1440.0, NaN, NaN, 3601.0, NaN, 3810.0, 74.0, 1984.0, 3380.0, 1394.0, 1440.0, 1589.0, 3251.0, 1438.0, NaN, 1221.0, NaN, 1000.0, NaN, 2957.0, 1221.0, 3810.0, 3810.0, 1984.0, 30.0, 1984.0, 1504.0, 1947.0, 2480.0, 1984.0, NaN, 2480.0, 3078.0, 1992.0, 1984.0, 1022.0, 3810.0, 921.0, 219.0, 3901.0, 981.0, 2435.0, 603.0, 1221.0, 1984.0, NaN, 3078.0, 2733.0, 1984.0, 1438.0, NaN, 1984.0, 1947.0, 2411.0, 1984.0, NaN, 3625.0, 2756.0, 3078.0, NaN, 3078.0, 1394.0, 1947.0, 2480.0, NaN, 1984.0, 1984.0, NaN, NaN, 1984.0, 1947.0, 2756.0, 4030.0, 1221.0, NaN, 160.0, 1369.0, 1221.0, 1926.0, 2024.0, 2957.0, 1984.0, 1984.0, 1440.0, 1965.0, 408.0, 1984.0, 1504.0, 2322.0, 1022.0, 3810.0, 2480.0, NaN, 1440.0, 981.0, 1984.0, 1221.0, 4008.0, 2322.0, 487.0, 1922.0, 1022.0, 1984.0, 160.0, 567.0, 3610.0, NaN, NaN, 3810.0, NaN, NaN, 3751.0, 1984.0, 1504.0, NaN, 3810.0, 981.0, 3393.0, 996.0, 3810.0, 3810.0, NaN, 1221.0, 3601.0, 1984.0"
323,"1366.0, 3903.0, 3902.0, 3024.0, 3911.0, 3956.0, 3176.0, 3493.0, 4181.0, 2207.0, 3024.0, 3907.0, 751.0, 3900.0, 206.0, 1772.0, 2091.0, 4265.0, 3956.0, 4003.0, 3618.0, 1518.0, 2746.0, 562.0, 2256.0, 3900.0, 3046.0, 3905.0, 274.0, 4021.0, 1350.0, 3587.0, 838.0, 870.0, 3916.0, 3240.0, 1032.0, 1835.0, 3540.0, 2091.0, 3497.0, 1959.0, 2826.0, 41.0, NaN, 3910.0, 4002.0, 545.0, 3128.0, 2833.0, 1529.0, 414.0, 3920.0, 855.0, 2085.0, 1529.0, 3587.0, 179.0, 3903.0, 1032.0, 2690.0, 3107.0, 1529.0, 3267.0, 3587.0, 3910.0, 2032.0, 3903.0, 179.0, 3231.0, 2256.0, 3900.0, 3042.0, 536.0, NaN, 1095.0, 2950.0, 1708.0, 3457.0, 2162.0, 922.0, 4156.0, 1518.0, 3231.0, 3903.0, 3618.0, 3307.0, 545.0, 327.0, 4003.0, 1583.0, 3997.0, 4143.0, 2275.0, 2580.0, 3587.0, 3185.0, 2091.0, 3969.0, 3907.0, 3910.0, 1176.0, 2512.0, 3916.0, 3905.0, 206.0, 609.0, 450.0, 3903.0, 59.0, 3107.0, 2370.0, 3903.0, 2865.0, 3155.0, 327.0, 3700.0, 4133.0, 3910.0, 3107.0, 2580.0, 274.0, 1366.0, 2162.0, 545.0, 1529.0, 3901.0, 4121.0, 2942.0, 3901.0, 263.0, 3910.0, 2518.0, 4028.0, 2833.0, 3469.0, 4157.0, 263.0, 327.0, 3266.0, 3901.0, 2032.0, 3497.0, 1772.0, 3900.0, 327.0, 3827.0, 2226.0, 74.0, 1366.0, 3587.0, 3973.0, 3349.0, 1529.0, 3907.0, 1869.0, 3900.0, 4035.0, 274.0, 3903.0, 4122.0, 3376.0, 3107.0, 3700.0, 3107.0, 4002.0, 41.0"
324,NaN
