original_title,title_length,production_companies
The Mechanic,12," Nu Image Entertainment GmbH, CBS Films,  Scared Productions,  Millennium Films,  Chartoff-Winkler Productions"
The Men Who Stare at Goats,26,"BBC Films,  Smoke House"
The Mexican,11," Newmarket Capital Group, DreamWorks SKG,  Pistolero Productions LLC,  Lawrence Bender Productions"
The Midnight Meat Train,23," Lakeshore Entertainment,  Midnight Picture Show, Lions Gate Films,  GreeneStreet Films"
The Mist,8," Dimension Films, Darkwoods Productions"
The Monuments Men,17," Fox 2000 Pictures,  Smokehouse Pictures,  Obelisk Productions,  Studio Babelsberg, Columbia Pictures"
The Mortal Instruments: City of Bones,37,"Constantin Film Produktion,  Don Carmody Productions,  Unique Features,  Mr. Smith Productions"
The Mothman Prophecies,22,Lakeshore Entertainment
The Mummy Returns,17,"Universal Pictures,  Imhotep Productions,  Alphaville Films"
The Mummy: Tomb of the Dragon Emperor,37," Relativity Media,  The,  Sommers Company,  Alphaville Films,  China Film Co-Production Corporation, Universal Pictures"
The Muppets,11,Walt Disney Pictures
The Musketeer,13," The,  MDP Worldwide, Crystal Sky Worldwide,  Signature Entertainment,  ApolloMedia Distribution,  Carousel Picture Company"
The Namesake,12,"Fox Searchlight Pictures,  Mirabai Films"
The Nanny Diaries,17,"The Weinstein Company,  FilmColony"
The Next Three Days,19," Hwy61,  FidÃ©litÃ© Films, Lionsgate"
The Night Before,16," Good Universe,  Point Grey Pictures, Sony Pictures"
The Notebook,12,New Line Cinema
The November Man,16,"Irish Dreamtime,  Relativity Media,  SPD Films"
The Number 23,13," Firm Films, New Line Cinema,  Contrafilm"
The Omen,8,"Twentieth Century Fox Film Corporation,  11:11 Mediaworks"
The Order,9," N1 European Film Produktions GmbH & Co. KG,  Baumgarten Merims Productions, Twentieth Century Fox Film Corporation"
The Other Guys,14,"Columbia Pictures,  Gary Sanchez Productions"
The Other Woman,15,"Twentieth Century Fox Film Corporation,  LBI Productions"
The Others,10," Canal Plus,  Las Producciones del Escorpion,  Lucky Red, Cruise/Wagner Productions,  Sogecine"
The Pacifier,12," Spyglass Entertainment, Walt Disney Pictures"
The Passion of the Christ,25,Icon Productions
The Patriot,11," Global Entertainment Productions GmbH & Company Medien KG,  Columbia Pictures Corporation, Centropolis Entertainment,  Mutual Film Company"
The Peanuts Movie,17," Twentieth Century Fox Animation,  Feigco Entertainment, Blue Sky Studios"
The Perfect Game,16,"HighRoad Entertainment,  Lone Runner Entertainment,  Kenio Films,  Prelude Pictures,  Perfect Game,  The"
The Perfect Guy,15,Screen Gems
The Perfect Storm,17," Baltimore Spring Creek Productions, Warner Bros.,  Radiant Productions"
The Perks of Being a Wallflower,31,"Summit Entertainment,  Mr. Mudd Production"
The Phantom of the Opera,24," Really Useful Films,  Warner Bros., Odyssey Entertainment,  Scion Films"
The Pianist,11," Studio Babelsberg,  Heritage Films,  Canal+Polska, Bac Films,  Agencja Produkcji Filmowej"
The Pirates! In an Adventure with Scientists!,45,"Columbia Pictures,  Aardman Animations,  Sony Pictures Animation"
The Place Beyond the Pines,26," Verisimilitude,  Electric City Entertainment, Sidney Kimmel Entertainment"
The Polar Express,17," Shangri-La Entertainment,  Golden Mean,  Playtone, Castle Rock Entertainment,  Universal CGI"
The Possession,14,"Ghost House Pictures,  North Box Productions"
The Prestige,12,"Touchstone Pictures,  Syncopy"
The Prince,10," Emmett/Furla Films,  Aperture Entertainment,  Oasis Films, Grindstone Entertainment Group"
The Princess Diaries,20," BrownHouse Productions,  Bottom of the Ninth Productions, Walt Disney Pictures"
The Princess Diaries 2: Royal Engagement,40,Walt Disney Pictures
The Princess and the Frog,25," Walt Disney Animation Studios, Walt Disney Pictures"
The Proposal,12," Mandeville Films,  Kurtzman/Orci, Touchstone Pictures"
The Punisher,12," Marvel Enterprises,  VIP 2 Medienfonds, Lions Gate Films,  Valhalla Motion Pictures,  VIP 3 Medienfonds"
The Purge: Anarchy,18," 5150 Action, Universal Pictures,  Why Not Productions,  Blumhouse Productions,  Platinum Dunes"
The Pursuit of Happyness,24," Relativity Media,  Overbrook Entertainment,  Escape Artists, Columbia Pictures Corporation"
The Pyramid,11,"Fox International Productions,  Silvatar Media,  Sahara Productions"
The Queen,9,"BIM Distribuzione,  Granada Film Productions,  PathÃ© Pictures International,  PathÃ© Renn Productions,  Scott Rudin Productions"
The Railway Man,15," Pictures in Paradise,  Lionsgate, Archer Street Productions,  Silver Reel,  Latitude Media"
The Raven,9,Relativity Media
The Reaping,11," Warner Bros., Village Roadshow Pictures,  Eyetronics,  Chime Films,  Dark Castle Entertainment"
The Return,10," Raygun Productions,  Rosey Film Productions LLC, Rogue Pictures,  Biscayne Pictures,  Intrepid Pictures"
The Revenant,12," CatchPlay,  Anonymous Content,  New Regency Pictures,  Appian Way, Regency Enterprises"
The Ring,8,"DreamWorks SKG,  Parkes+MacDonald Image Nation,  BenderSpink"
The Rite,8,"New Line Cinema,  Mid Atlantic Films,  Hungarian National Film Office,  Lazio Film Commission,  Contrafilm"
The Road,8," Dimension Films,  Chockstone Pictures, 2929 Productions,  Nick Wechsler Productions"
The Road to El Dorado,21,DreamWorks Animation
The Rocker,10,Fox Atomic
The Rookie,10,"Walt Disney Pictures,  Gran Via Productions,  98 MPH Productions"
The Roommate,12,"Vertigo Entertainment,  Screen Gems"
The Rover,9," Blue-Tongue Films, Porchlight Films,  Screen NSW,  Screen Australia,  FilmNation Entertainment"
The Royal Tenenbaums,20,Touchstone Pictures
The Rum Diary,13," Infinitum Nihil,  GK Films, FilmEngine"
The Runaways,12," Road Rebel,  Linson Entertainment, River Road Entertainment"
The Rundown,11," Universal Pictures,  WWE Studios, Columbia Pictures"
The Santa Clause 2,18,Walt Disney Pictures
The School of Rock,18,Paramount Pictures
The Score,9," Horseshoe Bay Productions, Paramount Pictures,  Mandalay Pictures"
The Scorpion King,17," Alphaville Films,  Kalima Productions GmbH & Co. KG,  World Wrestling Entertainment (WWE), Universal Pictures"
The Secret Life of Bees,23,Fox Searchlight Pictures
The Secret Life of Walter Mitty,31,"New Line Cinema,  Samuel Goldwyn Films,  Twentieth Century Fox Film Corporation,  Big Screen Productions,  Ingenious Media"
The Secret of Moonacre,22,"South Pacific Pictures,  The Australian Film Commission,  UK Film Council,  Metropolitan Filmexport,  Spice Factory"
The Sentinel,12," Dune Entertainment,  Major Studio Partners, Twentieth Century Fox Film Corporation,  Regency Enterprises,  Epsilon Motion Pictures"
The Shaggy Dog,14," Mandeville Films,  Boxing Cat Films, Walt Disney Pictures"
The Simpsons Movie,18,"Gracie Films,  Twentieth Century Fox Film Corporation"
The Sisterhood of the Traveling Pants,37," Alcon Entertainment,  Alloy Entertainment, DiNovi Pictures"
The Sitter,10,Twentieth Century Fox Film Corporation
The Skeleton Key,16," Double Feature Films,  Daniel Bobker Productions,  MFPV Film,  ShadowCatcher Entertainment, Universal Pictures"
The Skulls,10," Cranium Films,  Original Film, Universal Pictures,  Newmarket Capital Group"
The Smurfs,10,"Columbia Pictures,  Kerner Entertainment Company,  Sony Pictures Animation"
The Smurfs 2,12," Kerner Entertainment Company, Columbia Pictures,  Hemisphere Media Capital,  NeoReel,  Sony Pictures Animation"
The Social Network,18," Relativity Media,  Scott Rudin Productions, Columbia Pictures"
The Soloist,11,DreamWorks
The Sorcerer's Apprentice,25," Junction Entertainment,  Saturn Films,  Jerry Bruckheimer Films,  Broken Road Productions, Walt Disney Pictures"
The Spiderwick Chronicles,25," The Kennedy/Marshall Company, Paramount Pictures"
The Spirit,10," Lionsgate,  Media Magik Entertainment,  Dark Lot Entertainment, DC Comics,  Odd Lot Entertainment"
The SpongeBob Movie: Sponge Out of Water,40,"Paramount Pictures,  Nickelodeon Movies,  United Plankton Pictures,  Disruption Entertainment,  Nickelodeon Animation Studios"
The SpongeBob SquarePants Movie,31,"Paramount Pictures,  Paramount Animation,  Nickelodeon Movies"
The Spy Next Door,17," Relativity Media,  Spy Next Door, Robert Simonds Productions"
The Stepford Wives,18," DreamWorks Pictures, Paramount Pictures,  De Line Pictures"
The Strangers,13,"Rogue Pictures,  Vertigo Entertainment"
The Sweetest Thing,18,Konrad Pictures
The Switch,10,"Mandate Pictures,  Bona Fide Productions,  Echo Films"
The Tailor of Panama,20," Merlin Films, Columbia Pictures"
The Taking of Pelham 1 2 3,26,"Columbia Pictures,  Metro-Goldwyn-Mayer (MGM),  Relativity Media,  Escape Artists,  Scott Free Productions"
The Tale of Despereaux,22,Universal Pictures Corporation
The Terminal,12,"DreamWorks SKG,  Parkes/MacDonald Productions,  Amblin Entertainment"
The Texas Chainsaw Massacre,27," Platinum Dunes, New Line Cinema,  Next Entertainment,  Focus Features,  Radar Pictures"
The Theory of Everything,24,Working Title Films
The Thing,9," Strike Entertainment,  Morgan Creek Productions, Universal Pictures"
The Three Burials of Melquiades Estrada,39,"The Javelina Film Company,  EuropaCorp"
The Three Musketeers,20," Nouvelles Ã‰ditions de Films (NEF), Impact Pictures,  New Legacy,  Studio Babelsberg,  Constantin Film Produktion"
The Three Stooges,17,Wessler Entertainment
The Time Machine,16," Warner Bros., DreamWorks SKG"
The Tourist,11," Peninsula Films,  GK Films,  StudioCanal, Spyglass Entertainment,  Italian Tax Credit"
The Town,8," Thunder Road Pictures,  Warner Bros.,  GK Films, Legendary Pictures"
The Transporter,15," EuropaCorp,  Current Entertainment,  Canal+, TF1 Films Productions"
The Transporter Refueled,24,EuropaCorp
The Tree of Life,16,Fox Searchlight
The Twilight Saga: Breaking Dawn - Part 1,41,"Summit Entertainment,  Zohar International,  TSBD Canada Productions,  Sunswept Entertainment,  Total Entertainment"
The Twilight Saga: Breaking Dawn - Part 2,41,"Summit Entertainment,  Temple Hill Entertainment,  Sunswept Entertainment"
The Twilight Saga: Eclipse,26,"Summit Entertainment,  Sunswept Entertainment,  Temple Hill Entertainment,  Imprint Entertainment,  Maverick Films"
The Twilight Saga: New Moon,27," Maverick Films,  Temple Hill Entertainment,  Sunswept Entertainment, Summit Entertainment,  Imprint Entertainment"
The Ugly Truth,14,"Lakeshore Entertainment,  Relativity Media"
The Unborn,10,"Rogue Pictures,  Phantom Four,  Relativity Media,  Platinum Dunes"
The Village,11," Touchstone Pictures,  Blinding Edge Pictures, Scott Rudin Productions"
The Visit,9,"Blumhouse Productions,  Blinding Edge Pictures"
The Vow,7,"Spyglass Entertainment,  Screen Gems"
The Walk,8," Sony Pictures Entertainment, TriStar Pictures,  ImageMovers"
The Wash,8,Lionsgate
The Water Diviner,17," Seven West Media,  Fear of God Films,  RatPac Entertainment, Hopscotch Features,  Seven Group Holdings"
The Water Horse,15," Walden Media, Revolution Studios,  Ecosse Films,  Beacon Pictures"
The Way Back,12," On the Road, Polish Film Institute,  Exclusive Films,  Monolith Films,  Imagenation Abu Dhabi FZ"
The Weather Man,15," Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG, Paramount Pictures,  Escape Artists"
The Wedding Date,16,"Universal Pictures,  26 Films"
The Wedding Planner,19," Intermedia Films,  Dee Gee Entertainment,  Prufrock Pictures,  Tapestry Films, Columbia Pictures Corporation"
The Wedding Ringer,18," Screen Gems, Miramax Films,  LStar Capital"
The Whole Nine Yards,20," Nine Yards Productions, Franchise Pictures,  Rational Packaging Company,  Morgan Creek Productions,  Warner Bros."
The Whole Ten Yards,19," Nine Yards Two Productions, Cheyenne Enterprises,  Franchise Pictures,  Eclipse Catering,  MHF Zweite Academy Film"
The Wild,8," Nigel Productions,  C.O.R.E. Feature Animation, Walt Disney Pictures,  Contrafilm,  Hoytyboy Pictures"
The Wolf of Wall Street,23," EMJAG Productions,  Red Granite Pictures,  Appian Way, Paramount Pictures,  Sikelia Productions"
The Wolverine,13," Donners' Company,  Bad Hat Harry Productions, Twentieth Century Fox Film Corporation,  Marvel Entertainment,  Big Screen Productions"
The Woman in Black,18," Alliance Films,  Talisman Productions,  UK Film Council, Hammer Film Productions,  Film i VÃ¤st"
The Words,9," CBS Films,  Also Known As Pictures, Serenade Films"
The Wrestler,12,"Saturn Films,  Wild Bunch,  Top Rope,  Protozoa Pictures"
The X Files: I Want to Believe,30," Ten Thirteen Productions,  Dune Entertainment III,  Crying Box Productions, Twentieth Century Fox Film Corporation"
The Young Victoria,18,GK Films
There Will Be Blood,19," Paramount Vantage, Miramax Films,  Ghoulardi Film Company"
Things We Lost in the Fire,26,"DreamWorks SKG,  DreamWorks Pictures,  Province of British Columbia Production Services Tax Credit,  Neal Street Productions"
Think Like a Man,16,"Rainforest Films,  Studio Mir,  Screen Gems"
Thirteen Days,13," Tig Productions, New Line Cinema"
This Is 40,10,Apatow Productions
This Is Where I Leave You,25," 21 Laps Entertainment, Spring Creek Productions,  Warner Bros."
This Is the End,15," Mandate Pictures,  Point Grey Pictures,  Sony Pictures Entertainment (SPE), Columbia Pictures"
This Must Be the Place,22," Indigo Film,  Medusa Film,  France 2 CinÃ©ma,  Lucky Red, ARP SÃ©lection"
Thor,4,"Marvel Studios,  Marvel Entertainment"
Thor: The Dark World,20,Marvel Studios
Timeline,8," Artists Production Group (APG), Paramount Pictures,  Mutual Film Company,  Cobalt Media Group,  Donners' Company"
Titan A.E.,10," David Kirschner Productions, Twentieth Century Fox Film Corporation,  Fox Animation Studios"
Tomcats,7," Revolution Studios, Columbia Pictures"
"Tomorrow, When the War Began",28,"Omnilab Media,  Ambience Entertainment"
Tomorrowland,12," A113,  Babieka, Walt Disney Pictures"
Tooth Fairy,11,"Dune Entertainment,  Mayhem Pictures,  Twentieth Century Fox,  Dune Entertainment III,  Walden Media"
Torque,6," Original Film,  Warner Bros., Village Roadshow Pictures"
Total Recall,12,Columbia Pictures
Tower Heist,11,"Universal Pictures,  Image Entertainment,  Relativity Media,  Rat Entertainment"
Toy Story 3,11,"Walt Disney Pictures,  Pixar Animation Studios"
Traffic,7," The,  Initial Entertainment Group (IEG), USA Films,  Compulsion Inc.,  Splendid Medien AG,  Bedford Falls Company"
Training Day,12," WV Films II, Village Roadshow Pictures,  NPV Entertainment,  Warner Bros.,  Outlaw Productions (I)"
Trainwreck,10," Fuji Television Network,  Dentsu,  Apatow Productions, Universal Pictures"
Trance,6," Film4,  PathÃ©, Cloud Eight Films,  Decibel Films"
Transcendence,13," DMG Entertainment,  Straight Up Films, Alcon Entertainment,  Syncopy"
Transformers,12," Amblin Entertainment, Paramount Pictures,  Di Bonaventura Pictures,  Platinum Dunes,  DreamWorks SKG"
Transformers: Age of Extinction,31,"Paramount Pictures,  Hasbro,  Platinum Dunes,  Di Bonaventura Pictures,  Amblin Entertainment"
Transformers: Dark of the Moon,30," Di Bonaventura Pictures,  Hasbro,  Indochina Productions, Paramount Pictures"
Transformers: Revenge of the Fallen,35,"Paramount Pictures,  Di Bonaventura Pictures,  Platinum Dunes,  DreamWorks SKG,  Amblin Entertainment"
Transporter 2,13," TPS Star, Canal Plus,  Twentieth Century Fox Film Corporation,  TF 1 Film Productions,  Current Entertainment"
Transporter 3,13," TF1 Films Production,  EuropaCorp, Europa Corp,  Grive Productions"
Transsiberian,13," Canal+ EspaÃ±a,  Scout Productions,  Castelao Producciones, Lietuvos Kinostudija,  Telecinco Cinema"
Trapped,7," Colombia Pictures, Senator Film Produktion,  Propaganda Films"
Treasure Planet,15,"Walt Disney Pictures,  Walt Disney Feature Animation"
Trespass,8,"Nu Image Films,  Millennium Films,  Winkler Films"
Tristan & Isolde,16," World 2000 Entertainment,  Scott Free Productions, Twentieth Century Fox Film Corporation,  Franchise Pictures,  Epsilon Motion Pictures"
Tropic Thunder,14,"DreamWorks SKG,  Internationale Filmproduktion Stella-del-Sud Second,  Red Hour Films,  Goldcrest Pictures"
Troy,4,"Plan B Entertainment,  Nimar Studios,  Warner Bros.,  Helena Productions,  Radiant Productions"
True Grit,9," Skydance Productions,  Scott Rudin Productions, Paramount Pictures,  Mike Zoss Productions"
Trumbo,6,"Groundswell Productions,  ShivHans Pictures,  Inimitable Pictures"
Turbo,5,DreamWorks Animation
Twilight,8," Maverick Films,  Goldcrest Pictures, Summit Entertainment,  Temple Hill Entertainment,  Imprint Entertainment"
Twisted,7," Kopelson Entertainment,  Blackout Productions Inc., Paramount Pictures,  Intertainment AG,  Harlequin Pictures"
Two Weeks Notice,16," Fortis Films, Village Roadshow Pictures,  Castle Rock Entertainment,  NPV Entertainment"
Two for the Money,17,"Universal Pictures,  Morgan Creek Productions"
U-571,5,"Universal Pictures,  Canal Plus,  Dino De Laurentiis Company"
Unbreakable,11," Barry Mendel Productions, Limited Edition Productions Inc.,  Touchstone Pictures,  Blinding Edge Pictures"
Unbroken,8,"Legendary Pictures,  Jolie Pas,  3 Arts Entertainment"
Under the Skin,14," UK Film Council,  Nick Wechsler Productions,  Creative Scotland,  FilmNation Entertainment, Scottish Screen"
Undercover Brother,18,Universal Pictures
Underworld,10," Laurinfilm,  Underworld Produktions GmbH,  Subterranean Productions UK Ltd.,  Subterranean Productions LLC, Lakeshore Entertainment"
Underworld: Awakening,21," Sketch Films, Lakeshore Entertainment,  UW4 Productions,  Screen Gems,  Saturn Films"
Underworld: Evolution,21," Screen Gems, Lakeshore Entertainment"
Underworld: Rise of the Lycans,30," Sketch Films,  Screen Gems, Lakeshore Entertainment,  UW3 Film Productions"
Undisputed,10,"Miramax Films,  Amen Ra Films"
Unfaithful,10,"Regency Enterprises,  Fox 2000 Pictures,  Unfaithful Filmproduktion GmbH & Co. KG,  Epsilon Motion Pictures"
Unfinished Business,19," New Regency Pictures,  Regency Enterprises,  Escape Artists, Studio Babelsberg"
United 93,9," Working Title Films,  StudioCanal,  Sidney Kimmel Entertainment, Universal Pictures"
Unknown,7," Dark Castle Entertainment,  TF1 Films Production,  StudioCanal, Studio Babelsberg,  Canal+"
Unleashed,9," Current Entertainment, Canal Plus,  TF1 Films Production,  Clubdeal,  EuropaCorp"
Unstoppable,11," Millbrook Farm Productions, Twentieth Century Fox Film Corporation,  Firm Films,  Prospect Park,  Scott Free Productions"
Untraceable,11," Screen Gems, Lakeshore Entertainment,  Cohen/Pearl Productions"
Up,2," Pixar Animation Studios, Walt Disney Pictures"
Up in the Air,13,Paramount Pictures
Upside Down,11," Studio 37,  Jouror Productions, Onyx Films,  France 2 CinÃ©ma,  Transfilm"
Uptown Girls,12," Metro-Goldwyn-Mayer (MGM), GreeneStreet Films"
V for Vendetta,14," Anarchos Productions,  Virtual Studios, Studio Babelsberg,  Silver Pictures,  DC Comics"
Vacancy,7,"Screen Gems,  Hal Lieberman Company"
Vacation,8," David Dobkin Productions,  BenderSpink, New Line Cinema"
Valentine's Day,15," Rice Films,  Karz Entertainment, New Line Cinema"
Valiant,7,"Vanguard Films,  Scanbox"
Valkyrie,8,"United Artists,  Metro-Goldwyn-Mayer (MGM),  Bad Hat Harry Productions,  Achte Babelsberg Film"
Vampires Suck,13," Regency Enterprises, 20th Century Fox"
Van Helsing,11," The, Universal Pictures,  Stillking Films,  Sommers Company"
Vanilla Sky,11," Vinyl Films,  Cruise-Wagner Productions, Paramount Pictures"
Vanity Fair,11," Focus Features, Alliance Films"
Vantage Point,13," Original Film,  Kanzaman, Columbia Pictures,  Relativity Media,  Art In Motion"
Veronica Mars,13,"Warner Bros.,  Warner Bros. Interactive Entertainment,  Rob Thomas Productions"
Vertical Limit,14," Global Entertainment Productions GmbH & Company Medien KG, Columbia Pictures Corporation"
Vicky Cristina Barcelona,24,"The Weinstein Company,  Antena 3 Films,  TelevisiÃ³ de Catalunya (TV3),  Gravier Productions,  Antena 3 TelevisiÃ³n"
Victor Frankenstein,19,"Twentieth Century Fox Film Corporation,  Davis Entertainment,  TSG Entertainment,  Moving Picture Company (MPC)"
Virgin Territory,16,"Ingenious Film Partners,  Dino De Laurentiis Company,  Red Lion Sarl,  Zephyr Films,  Dino de Laurentiis Cinematografica"
W.,2," Emperor Motion Pictures,  Global Entertainment Group, Ixtlan Productions"
WALLÂ·E,7," Pixar Animation Studios, Walt Disney Pictures"
Walk Hard: The Dewey Cox Story,30,"Columbia Pictures Corporation,  Apatow Productions"
Walk the Line,13," Konrad Pictures, Tree Line Films,  Fox 2000 Pictures,  Mars Media Beteiligungs,  Catfish Productions"
Walking With Dinosaurs,22,20th Century Fox
Wall Street: Money Never Sleeps,31," Edward R. Pressman Film,  Dune Entertainment III, Twentieth Century Fox Film Corporation,  Dune Entertainment"
Wanderlust,10," Apatow Productions,  A Hot Dog, Relativity Media"
Wanted,6," Spyglass Entertainment,  Kickstart Productions,  Marc Platt Productions,  Bazelevs Production, Universal Pictures"
War,3," Current Entertainment,  Province of British Columbia Production Services Tax Credit,  Fierce Entertainment, Mosaic Media Group,  Lionsgate"
War Horse,9," Reliance Entertainment, DreamWorks SKG,  Kennedy/Marshall Company,  The,  Amblin Entertainment"
War of the Worlds,17," DreamWorks SKG, Paramount Pictures,  Amblin Entertainment,  Cruise/Wagner Productions"
Warm Bodies,11,Summit Entertainment
Watchmen,8," Warner Bros.,  DC Comics, Paramount Pictures,  Legendary Pictures,  Lawrence Gordon Productions"
Water for Elephants,19," Dune Entertainment,  Big Screen Productions,  Flashpoint Entertainment, Ingenious Media,  Fox 2000 Pictures"
We Are Marshall,15," Warner Bros., Legendary Pictures,  Wonderland Sound and Vision,  Thunder Road Pictures"
We Are Your Friends,19,Working Title Films
We Bought a Zoo,15,"Twentieth Century Fox Film Corporation,  Vinyl Films,  LBI Entertainment,  Dune Entertainment"
We Own the Night,16," Industry Entertainment,  2929 Productions, Columbia Pictures"
We Were Soldiers,16,"Paramount Pictures,  Motion Picture Production GmbH & Co. Erste KG,  Wheelhouse Entertainment,  Icon Entertainment International"
Wedding Crashers,16," Tapestry Films, New Line Cinema,  Avery Pix"
Welcome Home Roscoe Jenkins,27,"Universal Pictures,  Spyglass Entertainment"
What Happens in Vegas,21,"Twentieth Century Fox Film Corporation,  21 Laps Entertainment,  Regency Enterprises,  Mosaic Media Group,  Penn Station Entertainment"
What If,7," Caramel Film,  No Trace Camping, Fastnet Films"
What Just Happened,18,"2929 Productions,  Art Linson Productions,  Tribeca Productions,  Linson Entertainment"
What Lies Beneath,17,"DreamWorks SKG,  ImageMovers,  Twentieth Century Fox Film Corporation"
What Women Want,15," Centropolis Entertainment, Paramount Pictures,  Wind Dancer Productions,  Icon Entertainment International"
What to Expect When You're Expecting,36," Lionsgate, Alcon Entertainment,  Phoenix Pictures,  What to Expect Productions"
What's Your Number?,19,"Regency Enterprises,  New Regency Pictures,  Contrafilm"
Whatever It Takes,17,Columbia Pictures Corporation
When a Stranger Calls,21,"Davis Entertainment,  Screen Gems"
When the Game Stands Tall,25," Affirm Films, Mandalay Pictures"
While We're Young,17,"Scott Rudin Productions,  A24"
Whisper,7,"Universal Pictures,  Canadian Film or Video Production Tax Credit (CPTC),  H2F Entertainment,  Province of British Columbia Production Services Tax Credit,  Gold Circle Films"
White Chicks,12,"Columbia Pictures,  Revolution Studios,  Wayans Bros. Entertainment,  Gone North Productions"
White House Down,16," Mythology Entertainment (II), Columbia Pictures,  Iron Horse Entertainment (II),  Centropolis Entertainment"
White Noise,11," Endgame Entertainment,  Canadian Film or Video Production Tax Credit (CPTC),  The Movie Network (TMN), Universal Pictures,  Brightlight Pictures"
Whiteout,8,"StudioCanal,  Dark Castle Entertainment,  Don Carmody Productions,  Canadian Film or Video Production Tax Credit (CPTC),  Warner Bros."
Why Did I Get Married Too?,26," The Tyler Perry Company, Lions Gate Films"
Why Did I Get Married?,22,Lions Gate Films
Wicker Park,11," Mel's Cite du Cinema,  Metro-Goldwyn-Mayer (MGM), Lakeshore Entertainment"
Wild Target,11," CinemaNX,  Isle of Man Film,  Magic Light Pictures, Matador Pictures,  Cinema Four"
Wimbledon,9,Universal Pictures
Windtalkers,11," Metro-Goldwyn-Mayer (MGM), Lion Rock Productions"
Winnie the Pooh,15,"Walt Disney Pictures,  Walt Disney Animation Studios"
Winter's Tale,13,"Village Roadshow Pictures,  Weed Road Pictures,  Warner Bros."
Without a Paddle,16,"Paramount Pictures,  De Line Pictures"
Woman in Gold,13," Origin Pictures, BBC Films"
Wonderland,10,Lions Gate Films
World Trade Center,18," Intermedia Films,  Double Feature Films,  Kernos Filmproduktionsgesellschaft & Company, Paramount Pictures"
World War Z,11," Skydance Productions,  Apparatus Productions, Paramount Pictures,  GK Films,  Hemisphere Media Capital"
Wrath of the Titans,19," Thunder Road Pictures,  Cott Productions,  A.I.E.,  Warner Bros., Legendary Pictures,  Furia de Titanes II"
Wreck-It Ralph,14,Walt Disney Animation Studios
Wrong Turn,10," Constantin Film Produktion,  Stan Winston Studio, Summit Entertainment,  Newmarket Capital Group,  Regency Enterprises"
X-Men,5,"Twentieth Century Fox Film Corporation,  Donners' Company,  Springwood Productions,  Bad Hat Harry Productions,  Marvel Enterprises"
X-Men Origins: Wolverine,24,"Ingenious Film Partners,  Twentieth Century Fox Film Corporation,  Donners' Company,  Dune Entertainment,  Seed Productions"
X-Men: Days of Future Past,26," Donners' Company,  Marvel Entertainment,  Bad Hat Harry Productions,  TSG Entertainment, Twentieth Century Fox Film Corporation"
X-Men: First Class,18," Donners' Company,  Twentieth Century Fox Film Corporation,  Dune Entertainment,  Ingenious Media, Ingenious Film Partners"
X-Men: The Last Stand,21,20th Century Fox
X2,2,"Twentieth Century Fox Film Corporation,  Marvel Enterprises,  Bad Hat Harry Productions,  Donners' Company,  XM2 Productions"
Xin shao lin si,15,"Emperor Motion Pictures,  China Film Group Corporation (CFGC)"
Year One,8," Ocean Pictures,  Apatow Productions, Columbia Pictures"
Yes Man,7," Warner Bros.,  Heyday films, The Zanuck Company"
Yogi Bear,9,"De Line Pictures,  Rhythm and Hues,  Sunswept Entertainment,  Warner Bros. Animation,  Picnic Basket"
You Again,9," Frontier Pictures,  Touchstone Pictures, Oops Doughnuts Productions"
You Don't Mess With the Zohan,29,"Columbia Pictures,  Happy Madison Productions,  Sony Pictures Releasing"
"You, Me and Dupree",18," MMCB Film Produktion 2004, Universal Pictures,  Kaplan/Perrone Entertainment"
Young Adam,10,Recorded Picture Company (RPC)
Young Adult,11,"Paramount Pictures,  Denver and Delilah Productions,  Indian Paintbrush"
Your Highness,13,"Universal Pictures,  Stuber Productions"
"Yours, Mine & Ours",18," O.N.C. Entertainment,  Columbia Pictures Corporation,  Nickelodeon Movies,  Robert Simonds Productions, Paramount Pictures"
Zack and Miri Make a Porno,26," View Askew Productions, Blue Askew"
Zero Dark Thirty,16," Annapurna Pictures,  First Light Production, Columbia Pictures"
Zodiac,6,"Paramount Pictures,  Phoenix Pictures,  Warner Bros."
Zombieland,10,Columbia Pictures
Zookeeper,9," Sony Pictures Releasing,  Happy Madison Productions,  Metro-Goldwyn-Mayer (MGM),  Broken Road Productions, Columbia Pictures"
Zoolander,9," NPV Entertainment,  Red Hour Productions,  Village Roadshow Pictures,  Scott Rudin Productions, Paramount Pictures"
Zoom,4," Revolution Studios, Columbia Pictures"
xXx,3,"Columbia Pictures,  Original Film,  Revolution Studios"
xXx: State of the Union,23,"Original Film,  Columbia Pictures Corporation,  Revolution Studios"
Ã†on Flux,9," Colossal Pictures, Paramount Pictures,  Valhalla Motion Pictures,  MTV Films,  Lakeshore Entertainment"
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
