original_title,title_length,production_companies
Sorority Row,12, Karz Entertainment
A Dangerous Method,18,Recorded Pictures Company
Closer,6,Columbia Pictures
Freedom Writers,15, Kernos Filmproduktionsgesellschaft & Company
Crash,5, Bull's Eye Entertainment
Auto Focus,10,Sony Pictures Classics
3:10 to Yuma,12, Yuma
Mutant Chronicles,17, Paradox Entertainment
The Last King of Scotland,25, UK Film Council
Contraband,10, Closest to the Hole Productions
Ji jie hao,10,Huayi Brothers Media Corporation
Into the Blue,13, Metro-Goldwyn-Mayer (MGM)
Fool's Gold,11,De Line Pictures
Takers,6,Rainforest Films
Ghost Ship,10, Dark Castle Entertainment
The Other Guys,14,Columbia Pictures
Saving Silverman,16, NPV Entertainment
Sky High,8,Walt Disney Pictures
The Rum Diary,13, GK Films
Paranormal Activity 4,21, Solana Films
Failure to Launch,17, Failure to Launch Productions
Resident Evil,13, Davis-Films
Red Tails,9, Partnership Pictures
Fast Five,9,Universal Pictures
The Ides of March,17, Exclusive Media Group
Let Me In,9, Exclusive Media Group
Swordfish,9, Jonathan Krane Group
Remember the Titans,19,Walt Disney Pictures
Endless Love,12, Bluegrass Films
The Fourth Kind,15, Gold Circle Films
Around the World in 80 Days,27, 80 Days Productions
National Treasure: Book of Secrets,34, Sparkler Entertainment
The Hundred-Foot Journey,24, Harpo Films
The Internship,14,Twentieth Century Fox Film Corporation
50/50,5,Summit Entertainment
Becoming Jane,13, 2 Entertain
Charlie's Angels: Full Throttle,31,Columbia Pictures Corporation
Get Rich or Die Tryin',22, Cent Productions Inc.
Disturbia,9, Cold Spring Pictures
Captain America: The First Avenger,34,Marvel Studios
School for Scoundrels,21,Dimension Films
Xin shao lin si,15, China Film Group Corporation (CFGC)
In the Valley of Elah,21, NALA Films
Enchanted,9,Walt Disney Pictures
Underworld: Awakening,21, Sketch Films
The Adjustment Bureau,21, Gambit Pictures
Taken 3,7, EuropaCorp
Tristan & Isolde,16, World 2000 Entertainment
The Lovely Bones,16, DreamWorks SKG
A Guy Thing,11, David Ladd Films
The Interpreter,15,Universal Pictures
Now You See Me,14,Summit Entertainment
U-571,5, Dino De Laurentiis Company
Fur: An Imaginary Portrait of Diane Arbus,41, Edward R. Pressman Film
Percy Jackson & the Olympians: The Lightning Thief,50, Sunswept Entertainment
Batman Begins,13, DC Entertainment
Hancock,7, Relativity Media
Bewitched,9, Red Wagon Entertainment
The Conjuring,13, The Safran Company
Troy,4, Warner Bros.
The Flintstones in Viva Rock Vegas,34, Amblin Entertainment
The Perfect Game,16, Lone Runner Entertainment
Alex & Emma,11, Escape Artists
Collateral Damage,17, Warner Bros.
Non-Stop,8, Anton Capital Entertainment (ACE)
Billy Elliot,12, Working Title Films
Carrie,6, Metro-Goldwyn-Mayer (MGM)
Think Like a Man,16,Rainforest Films
The Last Legion,15, Dino De Laurentiis Company
War of the Worlds,17,Paramount Pictures
Rango,5, GK Films
Blended,7, Gulfstream Pictures
Rules of Engagement,19, Munich Film Partners & Company (MFP) ROE Production
"I, Robot",8, Mediastream Vierte Film GmbH & Co. Vermarktungs KG
Sinister 2,10, Blumhouse Productions
Killing Them Softly,19, Annapurna Pictures
The Great Gatsby,16, Red Wagon Entertainment
Hostel: Part II,15, Next Entertainment
Coach Carter,12,Paramount Pictures
The Namesake,12,Fox Searchlight Pictures
The King's Speech,17, Bedlam Productions
After Earth,11,Columbia Pictures
London Boulevard,16, Henceforth
Behind Enemy Lines,18,Twentieth Century Fox Film Corporation
Aloha,5, RatPac Entertainment
Catwoman,8,Village Roadshow Pictures
Drive,5,Bold Films
Blue Crush,10,Imagine Entertainment
Man of Tai Chi,14, Dalian Wanda Group
Walking With Dinosaurs,22,20th Century Fox
Queen of the Damned,19, NPV Entertainment
The Perfect Game,16, Kenio Films
Zoolander,9, NPV Entertainment
The Bourne Legacy,17, Dentsu
Vanity Fair,11,Alliance Films
Along Came a Spider,19, Phase 1 Productions
Mr. Brooks,10, Element Films
Yogi Bear,9, Rhythm and Hues
The Hunger Games: Mockingjay - Part 2,37, StudioCanal
Mamma Mia!,10,Universal Pictures
BloodRayne,10,Boll KG
Why Did I Get Married Too?,26,Lions Gate Films
The Spiderwick Chronicles,25,Paramount Pictures
Dark Water,10, Pandemonium Productions
Oblivion,8,Universal Pictures
Dancer in the Dark,18,Fine Line Features
High Crimes,11, Monarch Pictures
The Last Exorcism Part II,25, CBS Films
The Fog,7,Revolution Studios
The Amityville Horror,21, Radar Pictures
Chocolat,8, David Brown Productions
Almost Famous,13, Vinyl Films
I Am Legend,11, Warner Bros.
Ã†on Flux,9, Valhalla Motion Pictures
The Revenant,12, New Regency Pictures
High Crimes,11, Regency Enterprises
Hostage,7, Syndicate Films International
Battle: Los Angeles,19, Original Film
Krampus,7, Legendary Pictures
Road Trip,9, The Montecito Picture Company
It's Complicated,16, Relativity Media
Signs,5,Kennedy/Marshall Company
Swimming Pool,13, FidÃ©litÃ© Productions
She's the Man,13, Lakeshore Entertainment
Iron Man 3,10,Marvel Studios
The Core,8, David Foster Productions
Bringing Down The House,23,Hyde Park Films
John Tucker Must Die,20,Twentieth Century Fox Film Corporation
Spartan,7,Epsilon Motion Pictures
Astro Boy,9, Summit Entertainment
Diary of a Wimpy Kid: Dog Days,30,Fox 2000 Pictures
Disaster Movie,14, LionsGate
Suite FranÃ§aise,16, Alliance Films
The Hundred-Foot Journey,24, Imagenation Abu Dhabi FZ
Crank,5, Radical Media
The Way Back,12, On the Road
Hitman,6, EuropaCorp
Intolerable Cruelty,19, Universal Pictures
Into the Woods,14, Lucamar Productions
Brideshead Revisited,20, HanWay Films
Cold Mountain,13, Mirage Enterprises
The Life Aquatic with Steve Zissou,34,Touchstone Pictures
The Hobbit: The Battle of the Five Armies,41,WingNut Films
Zookeeper,9, Metro-Goldwyn-Mayer (MGM)
Agora,5, Canal+ EspaÃ±a
FearDotCom,10, Franchise Pictures
Catch Me If You Can,19, Kemp Company
Driven,6, Trackform Film Productions
Paranormal Activity 3,21, Solana Films
War,3, Province of British Columbia Production Services Tax Credit
Treasure Planet,15, Walt Disney Feature Animation
The Railway Man,15,Archer Street Productions
Chef,4, Aldamisa Entertainment
Abandon,7, Spyglass Entertainment
The Day After Tomorrow,22, Twentieth Century Fox Film Corporation
G.I. Joe: The Rise of Cobra,27, Kontsept Film Company
Babel,5, Anonymous Content
Slumdog Millionaire,19, Film4
The Order,9, N1 European Film Produktions GmbH & Co. KG
The Thing,9, Strike Entertainment
Hoodwinked Too! Hood VS. Evil,29,HW Two
Daybreakers,11, Australian Film Finance Corporation (AFFC)
Paranoia,8, Reliance Entertainment
Gravity,7,Warner Bros.
Hugo,4, Infinitum Nihil
Assault on Precinct 13,22, Liaison Films
The Little Prince,17, Orange Studios
Drive Angry,11, Saturn Films
Homefront,9,Millennium Films
The Matrix Reloaded,19, Silver Pictures
Lemony Snicket's A Series of Unfortunate Events,47, DreamWorks Pictures
Lucy,4, CinÃ©+
Furry Vengeance,15, Imagenation Abu Dhabi FZ
DodgeBall: A True Underdog Story,32, Red Hour Films
We Were Soldiers,16,Paramount Pictures
27 Dresses,10, Dune Entertainment III
Everest,7, Walden Media
Chicken Run,11,DreamWorks SKG
The Marine,10, Pacific Film and Television Commission
When a Stranger Calls,21, Screen Gems
Pirates of the Caribbean: At World's End,40, Jerry Bruckheimer Films
Real Steel,10, ImageMovers
Trapped,7, Propaganda Films
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,83,Twentieth Century Fox Film Corporation
Corpse Bride,12, Tim Burton Productions
About Schmidt,13, Avery Pix
Gangs of New York,17, Alberto Grimaldi Productions
Trainwreck,10, Apatow Productions
The Twilight Saga: Breaking Dawn - Part 1,41, Zohar International
Osmosis Jones,13, Warner Bros. Animation
Body of Lies,12,Scott Free Productions
Showtime,8, Overbrook Entertainment
The Final Destination,21,New Line Cinema
The Beach,9, Figment Films
The Girl with the Dragon Tattoo,31, Yellow Bird
Let Me In,9, Overture Films
21 Jump Street,14, Relativity Media
Wrath of the Titans,19, Cott Productions
The Wrestler,12, Top Rope
Fair Game,9,River Road Entertainment
Machete,7, Overnight Films
The Great Gatsby,16,Village Roadshow Pictures
The Last Exorcism Part II,25,StudioCanal
The Judge,9, Big Kid Pictures
Man of Tai Chi,14,Universal Pictures
About Last Night,16, Rainforest Films
American Pie 2,14,Universal Pictures
The Water Horse,15,Revolution Studios
47 Ronin,8, Universal
The Legend of Bagger Vance,26, Allied Filmmakers
Harry Potter and the Deathly Hallows: Part 2,44, Heyday Films
Transformers,12,Paramount Pictures
The Heat,8, Twentieth Century Fox Film Corporation
The Box,7, Warner Bros.
Music and Lyrics,16, Flower Films (II)
Igor,4,Exodus Film Group
Kingsman: The Secret Service,28, Marv Films
I Am Number Four,16, Reliance BIG Entertainment
Babylon A.D.,12, Babylon
End of Watch,12, Exclusive Media Group
Quartet,7,Headline Pictures
Live Free or Die Hard,21,Ingenious Film Partners
A Perfect Getaway,17, Tooley Productions
A Cinderella Story,18, Warner Bros.
Alfie,5,Paramount Pictures
The Rum Diary,13,FilmEngine
Predestination,14, Wolfhound Pictures
What to Expect When You're Expecting,36, Lionsgate
G.I. Joe: The Rise of Cobra,27, Hasbro
The Switch,10, Bona Fide Productions
Wall Street: Money Never Sleeps,31, Dune Entertainment III
Zookeeper,9, Broken Road Productions
300,3,Virtual Studios
2012,4, The Mark Gordon Company
Cheaper by the Dozen 2,22,Twentieth Century Fox Film Corporation
National Treasure: Book of Secrets,34, Junction Entertainment
Step Up 3D,10,Summit Entertainment
The Invasion,12, Vertigo Entertainment
Hannibal Rising,15,Ingenious Film Partners
Windtalkers,11,Lion Rock Productions
The Hangover Part III,21,Legendary Pictures
IndigÃ¨nes,10,Tessalit Productions
Sex and the City 2,18, Home Box Office (HBO)
Safe House,10,Universal Pictures
Hardball,8, GHS Productions KG
Dinner for Schmucks,19, Everyman Pictures
Hannibal,8, Metro-Goldwyn-Mayer (MGM)
Something Borrowed,18, Wild Ocean Films
Underworld: Rise of the Lycans,30,Lakeshore Entertainment
Gone Girl,9, Regency Enterprises
Virgin Territory,16, Zephyr Films
The Gunman,10, Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)
The Haunted Mansion,19,Walt Disney Pictures
Fury,4, Huayi Brothers Media
"Me, Myself & Irene",18,Twentieth Century Fox Film Corporation
I Think I Love My Wife,22,Fox Searchlight Pictures
Hitman,6,Twentieth Century Fox Film Corporation
The Host,8, Silver Reel
How Do You Know,15,Columbia Pictures
The Last Witch Hunter,21, NeoReel
Space Chimps,12,Starz Media
Eight Below,11,Walt Disney Pictures
A Lot Like Love,15,Mile High Productions
Dolphin Tale 2,14,Alcon Entertainment
The Proposal,12, Mandeville Films
The Place Beyond the Pines,26, Electric City Entertainment
Suffragette,11, PathÃ©
Kingdom of Heaven,17, Kanzaman
Finding Neverland,17,Miramax Films
The Longest Yard,16,Paramount Pictures
Down with Love,14, Mediastream Dritte Film
Whiteout,8,StudioCanal
S.W.A.T.,8,Original Film
The Departed,12, Initial Entertainment Group (IEG)
Alice in Wonderland,19, Tim Burton Productions
Blood Work,10, Warner Bros. Pictures
The Crazies,11, Participant Media
Rules of Engagement,19, Seven Arts Pictures
Cinderella Man,14, Touchstone Pictures
Contraband,10, Relativity Media
Secretariat,11, Mayhem Pictures
The Shaggy Dog,14, Boxing Cat Films
Foxcatcher,10, Annapurna Pictures
Monster House,13, ImageMovers
Stay,4, Regency Enterprises
Les MisÃ©rables,15, CAMERON MACKINTOSH
Dragonfly,9, Spyglass Entertainment
A Very Harold & Kumar Christmas,31, Mandate Pictures
Hidalgo,7, Dune Films
Dredd,5, Rena Film
What Just Happened,18, Art Linson Productions
Vicky Cristina Barcelona,24, Antena 3 Films
The Golden Compass,18, Ingenious Film Partners
Children of Men,15, Strike Entertainment
Super 8,7, Bad Robot
The Monuments Men,17, Fox 2000 Pictures
Dream House,11, Morgan Creek Productions
Self/less,9,Endgame Entertainment
The Rover,9,Porchlight Films
Winnie the Pooh,15, Walt Disney Animation Studios
The Score,9,Paramount Pictures
The Family,10, Relativity Media
Poseidon,8,Virtual Studios
Fast & Furious 6,16, Original Film
Kiss of the Dragon,18, Current Entertainment
Ghost Rider,11, Crystal Sky Pictures
The Adventures of Tintin,24, Columbia Pictures
Hope Springs,12, Management 360
The Host,8, Chockstone Pictures
Selma,5, Harpo Films
Planes: Fire & Rescue,21, Prana Studios
Taken,5, Canal+
Syriana,7, FilmWorks
The Wild,8, Nigel Productions
Tropic Thunder,14, Internationale Filmproduktion Stella-del-Sud Second
Hitch,5,Columbia Pictures Corporation
Oldboy,6, Good Universe
Les MisÃ©rables,15, Relativity Media
Legend of the Guardians: The Owls of Ga'Hoole,45, Cruel and Unusual Films
Fun with Dick and Jane,22, JC 23 Entertainment
Speed Racer,11,Village Roadshow Pictures
Transporter 2,13,Canal Plus
Stealth,7, AFG Talons Productions
The Terminal,12, Parkes/MacDonald Productions
Bewitched,9, Bewitched
Due Date,8, Green Hat Films
Green Zone,10, Dentsu
Kill Bill: Vol. 1,17, Super Cool ManChu
How to Lose Friends & Alienate People,37, Film4
National Treasure,17, Saturn Films
Gone In Sixty Seconds,21,Jerry Bruckheimer Films
Piranha 3D,10, Intellectual Properties Worldwide
Wanderlust,10, Apatow Productions
In Time,7, Strike Entertainment
We Bought a Zoo,15, Vinyl Films
Oldboy,6, OB Productions
Down with Love,14,Regency Enterprises
Gone Girl,9, New Regency Pictures
Flight of the Phoenix,21, Aldrich Group
Bad Teacher,11,Columbia Pictures
Body of Lies,12, De Line Pictures
28 Days Later...,16,DNA Films
Men in Black 3,14, Media Magik Entertainment
The Adjustment Bureau,21,Universal Pictures
The Fast and the Furious: Tokyo Drift,37,Universal Pictures
Prometheus,10, Brandywine Productions
The Day After Tomorrow,22, Mark Gordon Productions
The Peanuts Movie,17, Feigco Entertainment
You Again,9,Oops Doughnuts Productions
Extremely Loud & Incredibly Close,33, Scott Rudin Productions
Madagascar 3: Europe's Most Wanted,34,DreamWorks Animation
Rock of Ages,12, Corner Store Entertainment
Titan A.E.,10,Twentieth Century Fox Film Corporation
State of Play,13, Relativity Media
Whiteout,8, Dark Castle Entertainment
The Joneses,11, Premiere Picture
The Grudge,10, Vertigo Entertainment
AntiTrust,9,Industry Entertainment
Uptown Girls,12, Metro-Goldwyn-Mayer (MGM)
Shoot 'Em Up,12,New Line Cinema
Monster-in-Law,14, BenderSpink
Fire with Fire,14, Mandalay Vision
Night at the Museum,19,Ingenious Film Partners
The Woman in Black,18, UK Film Council
Sanctum,7, Wayfare Entertainment
Swimming Pool,13, Gimages
The Departed,12, Warner Bros.
Domestic Disturbance,20,Paramount Pictures
End of Watch,12, Crave Films
Paddington,10, StudioCanal
TRON: Legacy,12, Revolution Sun Studios
Sherlock Holmes: A Game of Shadows,34,Village Roadshow Pictures
Virgin Territory,16, Dino de Laurentiis Cinematografica
Devil's Due,11, Davis Entertainment
Saving Mr. Banks,16, Essential Media & Entertainment
The Break-Up,12, Wild West Picture Show Productions
A Knight's Tale,15,Columbia Pictures Corporation
Alpha and Omega,15,Lions Gate Family Entertainment
The Lake House,14, Sound for Film
Street Kings,12, Dune Entertainment III
Joe Dirt,8, Happy Madison Productions
Pathfinder,10, Phoenix Pictures
Man of Steel,12, Syncopy
War Horse,9,DreamWorks SKG
Unbroken,8,Legendary Pictures
The Amityville Horror,21,Platinum Dunes
Orphan,6, Studio Babelsberg StudioBabelsberg Motion Pictures
All Is Lost,11,Sudden Storm Productions
Legends of Oz: Dorothy's Return,31,Prana Animation Studios
Land of the Lost,16, Sid & Marty Krofft Pictures
Annie,5,Columbia Pictures
Colombiana,10, CinÃ©CinÃ©ma
Monster-in-Law,14, Spring Creek Productions
Fantastic Four,14, Marv Films
Brooklyn's Finest,17,Nu Image Films
Brideshead Revisited,20, Ecosse Films
My Week with Marilyn,20, Trademark Films
Moonrise Kingdom,16, Indian Paintbrush
The Game Plan,13, Monkey Dance Productions
Just Go With It,15,Columbia Pictures
American Gangster,17,Imagine Entertainment
Wanted,6, Bazelevs Production
In the Heart of the Sea,23, Roth Films
The Bounty Hunter,17, Madhouse Entertainment
The Artist,10,France 3 CinÃ©ma
Charlie's Angels: Full Throttle,31, Tall Trees Productions
Bandits,7, Empire Pictures
The Pursuit of Happyness,24, Relativity Media
The Guardian,12, Touchstone Pictures
In the Heart of the Sea,23, K. JAM Media
True Grit,9,Paramount Pictures
City of Ember,13, Walden Media
Atonement,9, Working Title Films
An Unfinished Life,18, Revolution Studios
White Noise,11, Canadian Film or Video Production Tax Credit (CPTC)
Pay It Forward,14, Warner Bros.
Daddy's Home,12,Paramount Pictures
3:10 to Yuma,12, Relativity Media
Paul Blart: Mall Cop 2,22, Sony Pictures Entertainment (SPE)
Olympus Has Fallen,18, Millennium Films
Gone In Sixty Seconds,21, Touchstone Pictures
The Hunger Games: Mockingjay - Part 1,37, Color Force
Katy Perry: Part of Me,22, MTV Films
Cast Away,9, ImageMovers
Rock the Kasbah,15, Dune Films
John Wick,9, 87Eleven
Sicario,7, Thunder Road Pictures
Paranormal Activity: The Marked Ones,36, Room 101
Herbie Fully Loaded,19, Robert Simonds Productions
The Princess Diaries 2: Royal Engagement,40,Walt Disney Pictures
How Do You Know,15, Gracie Films
The Perfect Game,16, Prelude Pictures
Step Up 2: The Streets,22,Summit Entertainment
Centurion,9, Celador Films
Fast & Furious 6,16,Universal Pictures
Shrek,5, Pacific Data Images (PDI)
Black Nativity,14, Fox Searchlight
Catch Me If You Can,19, Splendid Pictures
Love the Coopers,16, Groundswell Productions
Spring Breakers,15,RabbitBandini Productions
