unit_cogs,name,quantity,Index,group
2.01,WIN MAGI W PLYNIE 200ML,3,18059,SPICES
3.03,NAP CAPRIO CZER.POMARANCZA 2L,4,9387,DRINK_JUICE
1.22756756756757,PIWO FOX 0_5 L PUSZKA MOCNE,111,905,ALCOHOL
6.0,LODY SORBET 450 ML,,15179,ICE_CREAMS_FROZEN
3.72,CHUSTECZKI DO HIG.INTYMNEJ BELLA A20 SEN,1,3412,CHEMISTRY
0.88,KT CZOSNEK POLSKI,38,21637,VEGETABLES
3.55,ZAPIEKANKA Z PIECZARKA 220 G,3,22035,VEGETABLES
1.77, PATYCZKI BELLA 200,1,2133,CHEMISTRY
1.78,KT WLOSZCZYZNA TACKA,13,21442,VEGETABLES
2.53,BELLA HERBS 12 SZT,3,2441,CHEMISTRY
1.601875,RECZNIK PAPIER.MEA 2WARSTWY,16,3527,CHEMISTRY
15.0147601476015,SER LOWICKI,2.71,8093,DAIRY_CHESSE
1.175,WIN ROSOL DROBIOWY 60G,12,13672,GENERAL_FOOD
20.3636363636364,KIELBASA JA?OWCOWA KG,0.11,17067,POULTRY
0.584444444444444,GUMA MAMBA,9,4042,CHEWING_GUM_LOLIPOPS
2.14,GOFRY SEZAM 100 G,8,18829,SWEETS
4.24,ZUPA PIECZARKOWA NORDIS,2,12217,GENERAL_FOOD
2.125,KETCHUP PIKANTNY 250G TORTEX,4,16816,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.55,NAP AQA 0_5 L GAZ ZURAWINA,12,10354,DRINK_JUICE
11.5714285714286,PAP LM FORWARD,7,3681,CHEMISTRY
0.93,WODA CISOWIANKA 1_5 L LEKKI GAZ,5,9878,DRINK_JUICE
10.5,PAP CHESTERFILD 100 BLU,4,5364,CIGARETTES
0.83,WAFELEK PEPPA30G,1,19435,SWEETS
3.07,CYDR 0_4 ML LUBELSKI,3,23057,ALCOHOL
2.59,MAKARON SULMA LAZANKA 500 G,2,14419,GROATS_RICE_PASTA
1.09,ROGAL 7DAYS KARMEL,1,19603,SWEETS
2.3,SMIETANA 18 400G SREM,1,6553,DAIRY_CHESSE
2.5380000000000003,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,10,16367,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
10.73,PAP LD MINT,9,5569,CIGARETTES
2.34,HELP PLYN DO PLUKANIA 1 L FRESH,1,2049,CHEMISTRY
3.0404255319148903,PEPSI COLA 2_25 L,47,10582,DRINK_JUICE
2.44,CAPRESI SEREK 150 G POMIDOROWY,3,6586,DAIRY_CHESSE
2.18,STAR CHIPS SER POMIDOR 125 G,11,4385,CHIPS_FLAKES
3.33,KLUSKI SLASKIE 400G GRZESKOWIAK,4,12412,GENERAL_FOOD
2.81,DA ACTIVIA 2X120G ?LIWKA MUSLI,1,6982,DAIRY_CHESSE
1.79,MYDLO DOVE 100G CREAM BAR,2,2354,CHEMISTRY
1.59,HOCHL.SALAMI 100G,2,8223,DAIRY_CHESSE
1.68,KAWA ZBOZOWA ANATOL 84 G EX,8,6120,COFFEE TEA
5.99,LENOR PLYN SUMMER 1 L,1,1893,CHEMISTRY
20.273572377158,CHRUSCIKI/CIASTA ROZNE KG,7.53,19125,SWEETS
1.87,WAFLE RYZOWE  MUSLI Z KI BANA.130 G SONK,3,13502,GENERAL_FOOD
12.56,PAP MARLBORO  GOLD,40,5241,CIGARETTES
1.6981818181818202,?ACIATY SEREK Z CEBULA I SZCZ_135G,11,7274,DAIRY_CHESSE
3.4957264957265,KAPUSTA  MLODA KWASZONA LUZ,1.17,21621,VEGETABLES
1.6,MARCO-POLO ZILA  KURCZAKA Z SOLA MOR. 35,1,18440,SPICES
3.7327272727272702,C CHLEB RAZOWY 1KG,5.5,1235,BREAD
2.266,WODA 5 L N/G PRIMAVERA +1 L GRATIS,20,8966,DRINK_JUICE
2.4,MARCO-POLO JARZYNKA BEZ SOLI,1,18438,SPICES
0.8,ZNICZ MALY S-30,3,17535,OCCASIONAL
7.5939999999999985,NAP SPIR SOPLICA WISNIA 0_2,20,23059,ALCOHOL
3.1605,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,40,23160,ALCOHOL
1.01214285714286,BATON TWIX 56 G,14,20069,SWEETS
0.945,PRYMAT GOZDZIKI 10G,4,18509,SPICES
1.94,CIASTKA DESIMO Z KREMEM ORZECHOWYM 150 G,6,20307,SWEETS
0.2,CHUSTECZKI HAPPY NO 1,4,3414,CHEMISTRY
1.18,DR O KISIEL SLODKA CHWILA 32 G TRUS,1,11167,GENERAL
0.63,SODA OCZYSZCZONA 100G DELECTA,9,18257,SPICES
11.1,PAP PALL MALL RED,5,5022,CIGARETTES
2.33266061217625,KT SELER LUZ,29.73,21671,VEGETABLES
1.16,TARCZYN SOK 100% POMARANCZ,5,10441,DRINK_JUICE
1.49,JOGOBELA 300G PITNY,2,7240,DAIRY_CHESSE
8.21,WODKA ZUBROWKA 0_2 L Z TRAWA,1,22598,ALCOHOL
1.51,BLOK TECHNICZNY A4 KOLOR,2,3590,CHEMISTRY
0.89,BLOK TECHNICZNY,3,2302,CHEMISTRY
1.20707317073171,OCET 0_5L 10% PEGAZ,41,12137,GENERAL_FOOD
2.62,FASOLA PIEKNY JAS 400 SARITA,3,11934,GENERAL
0.73,WODA CISOWIANKA 0_5L GAZ,4,9297,DRINK_JUICE
2.25,POWIDLA SLIWKA SLON.OGROD 290G,1,12956,GENERAL_FOOD
1.938,KNOR DELIKAT DO MIES 75G,5,18167,SPICES
4.73,PIEROGI Z SEREM 450 G,3,15969,ICE_CREAMS_FROZEN
4.29,SZNURA PIEROGI Z MIESEM 400G,1,14791,ICE_CREAMS_FROZEN
1.49,MYDLO SZARE 175 G,2,2511,CHEMISTRY
11.15,GOS.SMIETANKA 30% 1L GOSTYN,1,6630,DAIRY_CHESSE
1.73,PIWO TATRA PILS 0_5L PUSZKA,4,1007,ALCOHOL
0.89,GALEO PIEPRZ CZARNY MIELONY,15,18410,SPICES
1.91,RAJSTOPY 20 DEN XL,1,17850,GENERAL_ITEMS
2.97,MAKARON POLSKIE MLYNY 500G PENNE DURUM,4,14364,GROATS_RICE_PASTA
3.01,WODKA WALET 0_1 40%,12,22836,ALCOHOL
2.35,RAJSTOPY DZIECIECE,6,17882,GENERAL_ITEMS
1.66,LODY ROZEK KUBUS 110 ML,23,15328,ICE_CREAMS_FROZEN
0.99,SEREK HEJ TRUSKAWKA 150 G,14,8650,DAIRY_CHESSE
5.63,WINO TOTINO 0_5 L GRANAT 14_5%,1,23124,ALCOHOL
2.83,SER CAPREESI 150 G ZIOLA,3,8628,DAIRY_CHESSE
5.5604395604395584,CWIARTKA Z KURCZAKA KG,0.91,17301,POULTRY
0.55,GELLWE KISIEL CYTRYNOWY 38G,4,13567,GENERAL_FOOD
2.78,SER FAVITA 270G 45 %NIEBIESKI,4,7685,DAIRY_CHESSE
1.26,GUMA WINTERFRESH DRAZE,10,4206,CHEWING_GUM_LOLIPOPS
1.87,SLEDZIK NA RAZ 100G W SMIETANIE,2,11118,POULTRY
2.34,PODPASKI NATURELLA MAXI  8,1,1953,CHEMISTRY
2.42,PIWO HEINEKEN 0_5 L BUT/BEZW 0%,1,909,ALCOHOL
1.4,NAP OSHEE 0_75  BLU,7,9625,DRINK_JUICE
2.2,RAJSTOPY STRETCH -4,1,17911,GENERAL_ITEMS
2.44,MAK SULMA SWIDEREK DUZY 500G,8,14292,GROATS_RICE_PASTA
2.71,O SEREK ALMETTE RÓZNE 150 G,22,12470,GENERAL_FOOD
3.47,HERBATA SAGA MALINA 20 EX,1,6103,COFFEE TEA
1.69,PROSZEK DOSIA D/PRANIA 300GR BIA?E,3,2910,CHEMISTRY
2.11571428571429,KETCHUP LAGODNY 250G TORTEX,7,16742,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.87,KAMIS KOWBOJSKI INDTK 20 G,2,18026,SPICES
3.43,KOPYTKA 400GR TACKA GRZESKOWIAK,12,1683,POULTRY
1.33,KAMIS PIEPRZ CZAR /MIELONY,9,18551,SPICES
3.12,PUDL KETCHUP PIKANTNY 480G,1,16377,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.19,KNORR BARSZCZ BIALY 45 G,3,11330,GENERAL
1.6,SKORUPKA BURACZKI 385G WIORKI,21,21453,VEGETABLES
0.57,MASCOTTTE BIBULKA 50 SZT,19,4847,CIGARETTES
6.7,SOK Z CZARNEGO BZU 750 ML 100%,1,11214,GENERAL
1.88,LODY BIG MILK CHOCO 100 ML,1,15955,ICE_CREAMS_FROZEN
0.9278571428571428,WODA CISOWIANKA 1_5 L GAZOWANA,28,9877,DRINK_JUICE
12.7868852459016,RURKA WAFLOWA SUCHA LUZ,0.61,6233,COOKIES_BULK
0.746666666666667,WODA PRIMAVERA 1_5L GAZ,27,8983,DRINK_JUICE
3.33,KLUSKI SLASKIE 400G GRZESKOWIAK,6,13583,GENERAL_FOOD
0.600229404223737,KT ZIEMNIAKI,148.21,21768,VEGETABLES
2.81,NAP CAPRIO JAB.ARONIA.WISNIA 2L,1,9579,DRINK_JUICE
0.92,ZUPA VIFON KURCZAK LAGODNY 70G,7,13841,GENERAL_FOOD
1.03,WIN SOS PIECZENIOWY JASNY,3,13021,GENERAL_FOOD
2.07,PIWO DZIKI SAD CZERESNIA 4_5% 0_4 ML B/B,9,560,ALCOHOL
1.0,DELECTA AROMAT ARAKOWY,1,11247,GENERAL
7.41,BARON BOMBONIERKA 250 G,2,19466,SWEETS
6.99,WINO CORTES CZ/PÓLS 0_75 L,1,23161,ALCOHOL
1.87,JOGURT NATURALNY ZOTT 370GR,17,8427,DAIRY_CHESSE
1.46,WIN GALARETKA PRZEZROCZYSTA 71 G,1,11522,GENERAL
14.2,SALCESON OZOROWY KG,0.05,13961,GENERAL_FOOD
2.23,STAR CHIPS 130 G SER CEBULA,12,4460,CHIPS_FLAKES
0.88,PIEPRZ ZIARNISTY  APPETITA 18 GR,3,18632,SPICES
1.59,MAKARON IRWEGA 500G KOLANKO,2,14162,GROATS_RICE_PASTA
2.39,CHUSTECZKI NASA.56 SZT HAPPY,2,3003,CHEMISTRY
0.74,PERSIL DUO-CAPS 32 SZT,28,1936,CHEMISTRY
0.4,GELLWE KWASEK CYTRYNOWY 20G,9,13724,GENERAL_FOOD
0.87,NAP TYMBARK 0_25 MALIN+MIETA,14,10036,DRINK_JUICE
0.93,KULE RUMOWE,15,19554,SWEETS
0.85,WIN BUDYN SMIETANA DO CIAST,2,11437,GENERAL
0.55,GALEO KWASWK CYTR,8,7004,DAIRY_CHESSE
2.31,NAP 7 AP LEMONIADA 0_5 L,8,9757,DRINK_JUICE
1.81555555555556,?ACIATY SEREK Z CEBULA I SZCZ_135G,9,7847,DAIRY_CHESSE
9.377,PAP PS BLACK 100,10,5661,CIGARETTES
1.01,CYKORIA SOS DO PIECZENI,2,13212,GENERAL_FOOD
1.1,POP CORN KUBEK 20 G,1,20827,SWEETS
9.96,PAP RGD LINK BLU,55,5537,CIGARETTES
25.7522123893805,KOLBACZ WEGIERSKI  KG,0.565,17282,POULTRY
3.81,STAR CHIPS 250 G SER+CEBULA,6,4656,CHIPS_FLAKES
7.89,WINO FRESCO 750 ML ROZOWE MUS. PÓL/SLOD,1,23113,ALCOHOL
1.93,PODPASKI NATUTRLLA CLASSIC BASIC 9,1,2387,CHEMISTRY
2.26828571428571,NAP COCA COLA 1L,35,9973,DRINK_JUICE
2.3362151777137403,KT GRUSZKI KG,20.82,21976,VEGETABLES
2.13,S?ONECZNIK ?USKANY 200 G,2,22110,VEGETABLES
0.73,ORANZADA W PROSZKU ROZEK,12,19396,SWEETS
1.76,PIWO NAMYS?OW 0_5 B/BEZW,21,993,ALCOHOL
1.03,GUMA ORBIT APPLE DRAZE,2,4104,CHEWING_GUM_LOLIPOPS
1.6,SKORUPKA BURACZKI MIAZGA 385G,14,12509,GENERAL_FOOD
2.23,STAR CHIPS 130 G PAPRYKA,6,4421,CHIPS_FLAKES
2.41,CIASTECZKA MINIS CHOCO 100G,1,20305,SWEETS
0.84,SMALEC 200GR KOSTKA  AGI,5,7536,DAIRY_CHESSE
0.93,OCET KULINARNY 0_480 ML L PLASTIK,19,13767,GENERAL_FOOD
3.43,MAK MIELONY 200 G BACK MIT,2,12434,GENERAL_FOOD
0.92,ZUPA VIFON KURCZAK PIECZ.LAGODNY,11,12218,GENERAL_FOOD
1.78,PIWO WARKA RADLER 0_5 L BUT.,28,444,ALCOHOL
0.94,WODA NESTTLE 1_5 N/G,5,10742,DRINK_JUICE
1.95,TOREBKA NA PREZENT,5,3348,CHEMISTRY
1.06,BATON MARS 51 G,2,19300,SWEETS
0.7,PALUSZKI BESK. 70G,26,20814,SWEETS
7.35,KAWA NSSCIRE 100 G MAG+B?ON,1,5720,COFFEE TEA
4.69,BRYKIET 2 KG,1,11531,GENERAL
1.27,KNORR SOS SALATKOWY OGRODOWY,3,11723,GENERAL
2.73,NAP HORTEX MARCHWIOWY VITAMINKA 1L,2,9611,DRINK_JUICE
4.31387755102041,M CHLEB DUZY KROJONY,24.5,1278,BREAD
3.70684210526316,NAP COCA COLA 2_25 L PET,19,16093,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
2.99,WORKI NA SMIECI 60 L*50 SZT,7,2774,CHEMISTRY
4.0,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,3,1613,POULTRY
0.88,GALEO PRZYPRAWA DO ZIEMNIAKOW,3,18089,SPICES
12.25,PAP LUCKY STRIKE  BLUE 22 SZT,4,5308,CIGARETTES
0.73,NAP AQA 1_5 L GAZ ZURAWINA,8,12136,GENERAL_FOOD
2.25,CZEK.MILKA TRIPLE COCOA 90GR,4,20333,SWEETS
20.551020408163303,FILET Z PIERSI KURCZAKA KG,1.47,17302,POULTRY
0.97,WODA USTRONIANKA 0_5 N/GAZ TRUSKAWKA,3,9137,DRINK_JUICE
0.69,LODY TOP MILK LIMON,2,14860,ICE_CREAMS_FROZEN
2.05,LODY NOGGER TOFI KARMEL 90 ML,6,14757,ICE_CREAMS_FROZEN
0.78,WODA KROPLA BESKIDU N/G 0_5L,47,9306,DRINK_JUICE
1.23,DR O KISIEL SLODKA CHWILA JABLKO+CYNAMON,2,5622,CIGARETTES
3.0,ROSZPONKA 100 G,1,21389,VEGETABLES
1.25,KUBUS MUS BRZOSKWINIA 0_1 L,2,10504,DRINK_JUICE
1.9,WODA ZYWIEC 1_5 N/G BRZOSKW_,12,10121,DRINK_JUICE
2.2,PECZAK KUJAWSKI 900 G,1,11663,GENERAL
1.18,BAKOMA SEREK BAKUS WANILIA,3,7378,DAIRY_CHESSE
1.5,NAP TYMBARK 0_3 L POMAR PET 100%,2,9638,DRINK_JUICE
2.29,C BAGIETKA,36,1187,BREAD
2.15,PASTA DO ZEB COLODENT STRONG,3,3085,CHEMISTRY
16.156862745098,SZYNKA SW BIALA KG,0.51,17299,POULTRY
0.485928705440901,KT KAPUSTA BIALA KG,106.6,21489,VEGETABLES
3.83,WARZYWA NA PATELNIE 450G CALFLOST,2,15863,ICE_CREAMS_FROZEN
0.89,GALEO PRZYPRAWA DO GYROSA 20G,8,18345,SPICES
1.83,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,2,16573,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
5.98,WINO BARON CZ/PÓ?S? 0_75 L,1,22931,ALCOHOL
3.04,TABLETKI SYROP PRAWOSLAZOWY 100 ML,1,21234,TABLETS
3.36,PASTA D/Z?B.B-A-M MINT 100ML,2,1929,CHEMISTRY
1.46,SMIETANA 18 % MLEKOWITA GESTA,14,7140,DAIRY_CHESSE
1.02,BATON TWIX 56 G,20,19875,SWEETS
1.4,GOS.MLEKO ZAG. NIESL.200G GOSTYN,11,7792,DAIRY_CHESSE
2.71,DA DANONKI TRUSKAWE 4X50G,2,7189,DAIRY_CHESSE
11.84,KREDKI SWIECOWE WKRECANE  12 SZT,1,3446,CHEMISTRY
8.36,BOROWIK SUSZONY 40 G,2,11997,GENERAL
0.69,LODY TOP MILK LIMON,1,14776,ICE_CREAMS_FROZEN
2.19,ROLNIK SELER WYBORNY 370G,2,1510,POULTRY
1.10272727272727,PEPSI COLA PUSZKA,33,10719,DRINK_JUICE
3.75,FILETY Z MAKRELI W OLEJU 170 G FALA,4,10889,POULTRY
11.6744444444444,PAP LM FORWARD,18,2365,CHEMISTRY
7.39,PALUSZKI RYBNE FILET 300 G,2,15189,ICE_CREAMS_FROZEN
0.99,BATON IKAR XXL WAWEL,11,20507,SWEETS
0.84,WODA AQA 0_7 L SPORT N/G,26,15525,ICE_CREAMS_FROZEN
12.735294117647099,KIELBASA Z SEREM /KEBAB/WIOSENNA,1.02,17310,POULTRY
2.15,KT POMIDORY KOKTAILOWE KUBEK,2,22002,VEGETABLES
2.15,PLASTER POLSKI LEK OPATRUNKOWY,1,21262,TABLETS
1.86,KONCENTRAT POM .LOWICZ 190G,9,16221,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
0.8648148148148149,DROZDZE PIEKARSKIE 100G,27,8384,DAIRY_CHESSE
2.01,MLEKO 3_2% ZAMBROWSKIE 1L,28,7478,DAIRY_CHESSE
1.45,HELLENA ORANGE 1_25 GAZ,5,9170,DRINK_JUICE
0.73,NAP AQA 1_5 L N/GAZ CYTRYNA,18,10357,DRINK_JUICE
0.92,WODA MUSZYNIANKA 0_6 L PLUS,1,8836,DRINK_JUICE
1.35,HELLENA ORANZADA BIALA 1_25K GAZ,2,9928,DRINK_JUICE
0.74,GILZY CHIEFS 100 SZT,9,4987,CIGARETTES
1.05,WEDEL PAWELEK KAFFE LATTE45 G,4,19081,SWEETS
10.9597701149425,METKA ?OSOSIOWA,1.74,17320,POULTRY
6.98,WODKA WYBOROWA 40% 0_2L BUT.,7,22319,ALCOHOL
4.63,PIEROGI Z SEREM 450 G,1,14700,ICE_CREAMS_FROZEN
1.13,LODY BIG MILK ZE SW.MLEKIEM,58,14919,ICE_CREAMS_FROZEN
3.49083333333333,KT SALATA LODOWA,12,21373,VEGETABLES
3.8,JAJKA 10 SZT LIPOWCZYK,61,10777,POULTRY
3.34,POWIDLA WEGIERKOWE 290 HERBOPOL,1,11282,GENERAL
1.8,ZAPALNICZKA ZAROWA,1,17386,OCCASIONAL
1.0,PIWO BOJAN TOPOREK 0_5 L,B/ZW,963,ALCOHOL
0.6,BAKOMA POLSKIE SMAK 120 G LESNYCH,1,7740,DAIRY_CHESSE
2.24,SUNBITES PAPRYKA Z ZIOLAMI 100G,2,16778,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
1.66,SMIETANA 18 % 200G PIATNICA,9,8131,DAIRY_CHESSE
1.49,LODY ROZEK SMIETANKOWY,5,15767,ICE_CREAMS_FROZEN
1.7,LODY PIRULO 73 G,42,15614,ICE_CREAMS_FROZEN
1.18,BAKOMA SATINA CZEKOL.170 G,3,6972,DAIRY_CHESSE
2.79,NAP TYMBARK 1L POMARANCZ 100%,6,8807,DRINK_JUICE
1.05,WEDEL PAWELEK TOFFI 45G,17,19450,SWEETS
2.22,SLEDZ W POMID.170 G ORKA,12,11078,POULTRY
2.23,STAR CHIPS KEBAB 130 G,10,4658,CHIPS_FLAKES
10.67,PAP CHESTERFIELD PSTRYK 20,7,5143,CIGARETTES
6.0,BABKA  KOWOLKA,14,20502,SWEETS
2.44,HELANA N/G 1_75 JAB+RABARBER,5,9732,DRINK_JUICE
5.29,PUDL GOLABKI W POMID 500 G,2,12304,GENERAL_FOOD
10.73,PAP LD SILVER 2,3,5373,CIGARETTES
1.68,JOGOBELA ZE ZBOZAMI 200 G,4,7631,DAIRY_CHESSE
1.74,VANISH OXI/ACTION MAX 30G PROSZEK,1,2411,CHEMISTRY
3.85,POMPKA HEYAH 5 ZL,4,17798,GENERAL_ITEMS
1.9,MLEKO 3_2% MLECZ.ZAGRODA,27,6507,DAIRY_CHESSE
17.8,MELT DO RUR 750 ML,1,3258,CHEMISTRY
0.21,BALON KOLOR,16,106,GENERAL_ITEMS
3.35,PUR 900 ML BALSAAM,1,2391,CHEMISTRY
1.14,KUBUS MAR.BRZOS.JAB.0_33L,2,10340,DRINK_JUICE
0.26,PROSZEK D/PIECZ.CYKORIA 18G,3,16244,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH
3.35,BOROWIK SUSZONY 20 G,1,11242,GENERAL
3.5,KREM DO RAK EVA LEN 100 G,1,2843,CHEMISTRY
0.61,WAFLE GORALKI CZEKOLADA 42 G,16,19259,SWEETS
1.02,GALARETKA TRUS. GELLWE 79G,1,12593,GENERAL_FOOD
1.6,SKORUPKA BURACZKI MIAZGA 385G,13,13312,GENERAL_FOOD
1.46,SMIETANA 18 % MLEKOWITA GESTA,7,6942,DAIRY_CHESSE
1.36,FRUGO CZARNE 0_25 ML PET,9,9922,DRINK_JUICE
9.86,PAP RGD BLU,2,5334,CIGARETTES
3.61,NAP HORTEX 1 L GREJPR.RUBIN,3,8769,DRINK_JUICE
3.51,ZUPA OGORKOWA,1,15987,ICE_CREAMS_FROZEN
6.19,OLEJ LNIANY 200 ML,9,17687,GENERAL_ITEMS
3.79,PLYN AJAX 1L CZERWONY,2,3100,CHEMISTRY
3.78,PIWO CIECHAN MIODOWE 0_5 L B/ZW,9,187,ALCOHOL
12.18,PAP MARLBORO GOLD MIEK.,4,5311,CIGARETTES
5.13,NASZYJNIK Z CUKIERKAMI,1,19581,SWEETS
3.79,PLYN UNIWERSALNY AJAX 1 L,1,2729,CHEMISTRY
1.02,KASZA JECZMIENNA 4*100 G SARITA,3,14380,GROATS_RICE_PASTA
1.83,KUCHAREK 200 G,11,12929,GENERAL_FOOD
2.08,ZELKI NIM 2 HAPPIES 130 G,6,21062,SWEETS
6.04,WINO LADY B/POLS? 0_75 L,2,23165,ALCOHOL
1.33,KUBUS MUS BANAN 0_1 L,1,9022,DRINK_JUICE
2.4,C CHLEB ZIARNISTY 300G,40,1352,BREAD
2.01215384615385,PIWO LECH PREMIUM 0_5L  PUSZKA,65,771,ALCOHOL
2.7,TWAROG EKS.SMIETAN.MIEL.CZARNKOW,4,6750,DAIRY_CHESSE
10.73,PAP LD PINK SUPER SLIM,57,5000,CIGARETTES
10.31625,PAP PS GOLD 100,8,5402,CIGARETTES
2.12,WIN POMYSL NA SPAG.PO BOLONSKU,6,12345,GENERAL_FOOD
2.06,CIASTECZKA ZOO Z KAKAO 100G,4,19680,SWEETS
1.625,ZBYSZKO 3 LIMONKI 1_5L GAZ,20,8999,DRINK_JUICE
1.09,WORKI NA SMIECI Z USZANI  35L*26 SZT,2,2120,CHEMISTRY
2.45,SER MLEKPOL GOUDA 150G PLASTRY,9,8286,DAIRY_CHESSE
0.8,WODA ZYWIEC 0_5L N/GAZ,44,9520,DRINK_JUICE
1.94181818181818,MLEKO LACIATE 2%1L,11,8072,DAIRY_CHESSE
1.96,ZEL FIX 2+1 DR.OETKER,14,13189,GENERAL_FOOD
1.625,RECZNIK PAPIER.MEA 2WARSTWY,14,2094,CHEMISTRY
0.27,EUROPAPIER DUZY,26,19353,SWEETS
0.47,ORANZADA W BUT.ZWROTNEJ,89,10578,DRINK_JUICE
4.41,DR O PIZZA RIGA DOMOWA Z SZYNKA,3,15946,ICE_CREAMS_FROZEN
2.23,SKARPETY MESKIE,2,17950,GENERAL_ITEMS
2.53,BELLA HERBS 12 Z WERBENA,1,51,GENERAL_ITEMS
1.16,WODA JURAJSKA 1_5 L GAZ,1,10455,DRINK_JUICE
1.07,PAPRYKARZ Z LOSOSIA 135 G DEGA,7,11074,POULTRY
1.93,ZELKI NIM 2SOKKI  90 G,5,19852,SWEETS
0.86,NAP HORTEX LEON 200 ML,3,10201,DRINK_JUICE
0.53,BULKA MASLANA MALA1,235,1147,BREAD
9.3944,PAP PS  BLU 100,25,5526,CIGARETTES
3.05,SZPROT BIG FISH W POMID.170G,4,1843,POULTRY
1.5947826086956498,LODY PIRULA 73 ML,46,14975,ICE_CREAMS_FROZEN
2.78,KOPIKO CUKIERKI 100 G,2,20368,SWEETS
3.33,KASZA GRYCZANA 4 X 100G SONKO,2,14026,GROATS_RICE_PASTA
1.54276018099548,PACZEK/JAGODZIANKA,221,1434,BREAD
43.2,TORCIK DUZY DOLCZEWSKI,1,1220,BREAD
1.01413043478261,PIWO MOCNE POLSKIE 0_33L,46,684,ALCOHOL
3.2,DLUGOPIS WYMAZYWALNY Z GOMKA NIEBIESKI,1,2318,CHEMISTRY
1.38,KNORR PRZYPRAWA DO KARKOWKI 23G,1,12420,GENERAL_FOOD
2.18,STAR CHIPS ORZECH 125 G,6,4806,CHIPS_FLAKES
1.96,JOGURT ACTIVIA DRINK JAG.BOR.300G,6,7833,DAIRY_CHESSE
2.13,WIN ZUPA OGORKOWA 44GR,1,12554,GENERAL_FOOD
25.39,WODKA BOLS 0_7L 40%,1,22725,ALCOHOL
3.83,SZPROT W OLEJU 170 G WINTER,2,11158,POULTRY
4.17,KROKIWTY Z KAP.I GRZYBAMI 400G,2,11559,GENERAL
1.93,ZELKI NIM 2SOKKI  90 G,7,20041,SWEETS
1.66,MASLO ROSLINNE 250 G KRUSZ,1,17658,GENERAL_ITEMS
0.97,DA ACTIMEL  1 SZT,8,8179,DAIRY_CHESSE
1.82,JOGURT NATURALNY ZOTT 370GR,28,7260,DAIRY_CHESSE
1.14,KUBUS MAR.BRZOS.JAB.0_33L,16,10155,DRINK_JUICE
4.36,KNORR DELIKAT CZERWONY 200G,1,18231,SPICES
1.98,PIWO KOZEL 0_5 L B/ZW CERNY,1,320,ALCOHOL
13.59,WODKA CZYSTA DE LUXE 0_5 L,4,22726,ALCOHOL
1.46,GUMA ORBIT SPERMINT DRAZE,7,4010,CHEWING_GUM_LOLIPOPS
1.07,NAP HELLENA 400 ML CZERWONA,11,10194,DRINK_JUICE
0.95,JOGOBELLA 150G CLASSIC,39,7044,DAIRY_CHESSE
5.39,TAMPON BELLA  A16 SUPER,1,2585,CHEMISTRY
16.0,SER SALAMI WOSK SREM,9.16,6530,DAIRY_CHESSE
0.81921568627451,BATERIA R6 ALKAICZ,51,3382,CHEMISTRY
3.97,TABLETKI NUROFEN 10SZTULTRA,2,21140,TABLETS
2.69,ALMETTE JOGURTOWY 150G HOCHLAND,2,8333,DAIRY_CHESSE
2.78,SCIERKA JAK BAWELNA 5 SZT,4,3326,CHEMISTRY
0.65,LODY CIEPLE 40 SZT,4,20383,SWEETS
2.89,SP SMALEC Z CEBULA I CZOSNKIEM,1,13325,GENERAL_FOOD
4.69,WEGIEL DO GRILA 2 KG,2,11520,GENERAL
2.9,CATERING HAMBURGER 225G Z AMERYK.,11,8701,GENERAL_ITEMS
3.58,BELLA PODPASKI PERF.BLUE 10,4,63,GENERAL_ITEMS
10.7303333333333,PAP PAL MAL LINK BLU,30,4945,CIGARETTES
6.63,PIZZA 380 G Z SZYNKA,5,15857,ICE_CREAMS_FROZEN
4.95,KROKIETY KASZTELAN 400G,5,13918,GENERAL_FOOD
1.23682926829268,PIWO FOX 0_5 L PUSZKA MOCNE,41,833,ALCOHOL
1.14,KNORR G K OGORKOWA Z GRZANKAMI,4,12116,GENERAL_FOOD
2.89,BAKOMA GRECKI JOGURT 440 G,5,7169,DAIRY_CHESSE
4.24,OCET JABLKOWY 250 ML,1,12283,GENERAL_FOOD
1.32957446808511,KUBUS WATERRR MALINA 0_5L,47,9374,DRINK_JUICE
0.8,MYDLO LUKSJA CREAM 100 G,2,2861,CHEMISTRY
2.3090454545454504,C CHLEB KROJONY 0_6 KG,440,1154,BREAD
10.1088888888889,PAP ROTMANSY 20 BLU,54,5119,CIGARETTES
2.8785714285714303,NAP CAPRIO JABLKO 2L,7,9038,DRINK_JUICE
