original_title,title_length,production_companies
Riddick,7, Riddick Canada Productions
Rambo,5,Rogue Marble
Hellboy,7,Revolution Studios
We Are Marshall,15, Thunder Road Pictures
I Think I Love My Wife,22,Fox Searchlight Pictures
Hancock,7, Weed Road Pictures
Funny People,12,Columbia Pictures
Tomorrowland,12, A113
Inkheart,8, Internationale Filmproduktion Blackbird Erste
Hannibal Rising,15, Dino De Laurentiis Company
Rush,4, Cross Creek Pictures
The Hobbit: The Battle of the Five Armies,41, 3Foot7
Last Vegas,10, Good Universe
Terminator 3: Rise of the Machines,34, Warner Bros.
Percy Jackson: Sea of Monsters,30, Fox 2000 Pictures
The Water Diviner,17, Seven West Media
Harry Potter and the Order of the Phoenix,41, Harry Potter Publishing Rights
Max Keeble's Big Move,21,Walt Disney Pictures
The Nanny Diaries,17, FilmColony
The Devil Wears Prada,21, Peninsula Films
Ocean's Eleven,14, Section Eight
Hostage,7, Stratus Film Co.
A Sound of Thunder,18,Epsilon Motion Pictures
Cowboys & Aliens,16, DreamWorks SKG
The Guardian,12, Beacon Pictures
Oculus,6, Relativity Media
Munich,6,DreamWorks SKG
Fury,4,Columbia Pictures
The Lord of the Rings: The Fellowship of the Ring,49,WingNut Films
The Departed,12, Initial Entertainment Group (IEG)
Into the Wild,13,Paramount Vantage
Death Race,10, Scion Films
Paddington,10, Canal+
Jack Ryan: Shadow Recruit,25, Skydance Productions
Unbreakable,11,Limited Edition Productions Inc.
The Taking of Pelham 1 2 3,26, Relativity Media
The Invasion,12, Warner Bros.
Original Sin,12,Metro-Goldwyn-Mayer (MGM)
The Whole Nine Yards,20,Franchise Pictures
The Texas Chainsaw Massacre,27, Next Entertainment
Legend,6, Cross Creek Pictures
City By The Sea,15, Brad Grey Pictures
Star Wars: The Force Awakens,28, Bad Robot
Burn After Reading,18, Relativity Media
The Pacifier,12, Spyglass Entertainment
The Punisher,12, Marvel Enterprises
The Last Exorcism Part II,25, CBS Films
The Core,8, David Foster Productions
Spring Breakers,15, Radar Pictures
Jupiter Ascending,17, Anarchos Productions
Horrible Bosses,15,New Line Cinema
42,2,Warner Bros.
Unleashed,9,Canal Plus
Signs,5, Blinding Edge Pictures
Twilight,8, Goldcrest Pictures
Devil's Due,11,Twentieth Century Fox Film Corporation
The Perfect Storm,17, Baltimore Spring Creek Productions
"I, Frankenstein",15,Lakeshore Entertainment
Stay Alive,10, Hollywood Pictures
Final Destination 5,19, Practical Pictures
Ghost Ship,10,Village Roadshow Pictures
Jumper,6, Hypnotic
Noah,4,Paramount Pictures
Little Man,10, Wayans Bros. Entertainment
The Wedding Planner,19, Prufrock Pictures
Fantastic Mr. Fox,17, Regency Enterprises
Drive,5,Bold Films
Little Fockers,14, Universal Pictures
Spy,3, Feigco Entertainment
Road to Perdition,17, Twentieth Century Fox Film Corporation
Bangkok Dangerous,17, Saturn Films
Soul Surfer,11, FilmDistrict
Burnt,5, 3 Arts Entertainment
The Conjuring,13, The Safran Company
Fred Claus,10, Warner Bros.
The Great Gatsby,16, Red Wagon Entertainment
The Longest Ride,16, Temple Hill Entertainment
Spring Breakers,15, Muse Productions
My Best Friend's Girl,21, Superfinger Entertainment
Sinister 2,10, IM Global
Saw III,7,Lions Gate Films
Daddy Day Care,14, Revolution Studios
Post Grad,9, Fox Atomic
Son of God,10,Hearst Entertainment Productions
Pompeii,7, FilmDistrict
Saving Silverman,16, Columbia Pictures Corporation
Unstoppable,11, Firm Films
Conviction,10, Omega Entertainment
"Yours, Mine & Ours",18, Columbia Pictures Corporation
Never Let Me Go,15, Film4
Disconnect,10, Wonderful Films PLC
White Chicks,12, Wayans Bros. Entertainment
The Weather Man,15, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
Hannibal Rising,15, Quinta Communications
The Wolverine,13, Marvel Entertainment
Eastern Promises,16, Scion Films
Escape Plan,11,Summit Entertainment
Furious 7,9, Dentsu
Jay and Silent Bob Strike Back,30, View Askew Productions
Spy Kids,8,Dimension Films
Femme Fatale,12, Quinta Communications
Space Chimps,12,Starz Media
The Shaggy Dog,14, Mandeville Films
K-PAX,5, Lawrence Gordon Productions
Contagion,9, Participant Media
Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,20,Art Pictures Studio
Smokin' Aces,12, Relativity Media
Safe,4, IM Global
The Mexican,11, Lawrence Bender Productions
Nanny McPhee,12, Three Strange Angels
Machine Gun Preacher,20, Virgin Produced
Surrogates,10,Touchstone Pictures
No Strings Attached,19,Paramount Pictures
We Are Marshall,15, Warner Bros.
Hansel & Gretel: Witch Hunters,30, Metro-Goldwyn-Mayer (MGM)
Yes Man,7, Heyday films
This Must Be the Place,22, Indigo Film
Hide and Seek,13, Fox 2000 Pictures
Love in the Time of Cholera,27,New Line Cinema
Suffragette,11, PathÃ©
The Art of War,14, Morgan Creek Productions
Dark Shadows,12, Infinitum Nihil
Assault on Precinct 13,22,Rogue Pictures
The Passion of the Christ,25,Icon Productions
The Secret Life of Walter Mitty,31,New Line Cinema
The Incredible Hulk,19, MVL Incredible Productions
Little Miss Sunshine,20,Fox Searchlight Pictures
Wrath of the Titans,19, A.I.E.
Hulk,4, Good Machine
The Assassination of Jesse James by the Coward Robert Ford,58, Scott Free Productions
Mad Max: Fury Road,18, Kennedy Miller Productions
Captain America: The Winter Soldier,35,Marvel Studios
Bones,5,New Line Cinema
Hardball,8, Munich Film Partners & Company (MFP) GHS Productions
Broken City,11, Inferno International
Cowboys & Aliens,16, platinum studios
Green Zone,10, Dentsu
The Bourne Legacy,17,Universal Pictures
We Bought a Zoo,15, Vinyl Films
Krampus,7, Legendary Pictures
Machete,7,Dune Entertainment
Earth to Echo,13,Walt Disney Studios Motion Pictures
National Treasure: Book of Secrets,34,Jerry Bruckheimer Films
Alex & Emma,11, Escape Artists
Superbad,8,Columbia Pictures
The Brothers Grimm,18, Summit Entertainment
Dreamcatcher,12,Village Roadshow Pictures
The Curious Case of Benjamin Button,35,Paramount Pictures
Tears of the Sun,16, Cheyenne Enterprises
Dawn of the Planet of the Apes,30, TSG Entertainment
Perfume: The Story of a Murderer,32, Nouvelles Ã‰ditions de Films (NEF)
Big Momma's House 2,19, Deep River Productions
Radio,5,Revolution Studios
The Chronicles of Riddick,25, Radar Pictures
Virgin Territory,16, Red Lion Sarl
Derailed,8, Di Bonaventura Pictures
The Good Dinosaur,17, Buena Vista
The Majestic,12, Castle Rock Entertainment
Eat Pray Love,13,Columbia Pictures
Iron Man 3,10,Marvel Studios
Wanderlust,10,Relativity Media
Alpha and Omega,15,Lions Gate Family Entertainment
The Last Samurai,16, Radar Pictures
Watchmen,8, DC Comics
The Conspirator,15,Wildwood Enterprises
Ocean's Eleven,14, NPV Entertainment
Crank: High Voltage,19, Radical Media
Trance,6,Cloud Eight Films
Dumb and Dumber To,18, Universal Pictures
A Thousand Words,16, Varsity Pictures
Mortdecai,9, Huayi Brothers Media
Paycheck,8, DreamWorks SKG
The Book of Eli,15, Silver Pictures
Conviction,10, Prescience
Behind Enemy Lines,18,Twentieth Century Fox Film Corporation
The Town,8, Thunder Road Pictures
Up,2, Pixar Animation Studios
Boat Trip,9, Artisan Entertainment
Journey 2: The Mysterious Island,32, Walden Media
An Unfinished Life,18, Persistent Entertainment
Chloe,5, Montecito Picture Company
One for the Money,17,Lakeshore Entertainment
Dancer in the Dark,18,Fine Line Features
The Call,8, WWE Studios
Without a Paddle,16, De Line Pictures
Hannah Montana: The Movie,25, It's a Laugh Productions
Godzilla,8,Toho Company
Taken,5,Twentieth Century Fox Film Corporation
World War Z,11, GK Films
Becoming Jane,13, 2 Entertain
Transporter 2,13, TPS Star
The Switch,10, Echo Films
Red Planet,10, Mars Production Pty. Ltd.
Red Planet,10, The Canton Company
The Transporter Refueled,24,EuropaCorp
Bridge to Terabithia,20, Lauren Levine Productions Inc.
Escape from Planet Earth,24, Weinstein Company
The Forbidden Kingdom,21, Relativity Media
Gulliver's Travels,18, Davis Entertainment
The Others,10, Sogecine
Whisper,7, H2F Entertainment
Sex and the City 2,18, Village Roadshow Pictures
Hardcore Henry,14, Versus Pictures
The Jacket,10, Mandalay Pictures
Goosebumps,10,Columbia Pictures
The Holiday,11, Relativity Media
Lone Survivor,13, Closest to the Hole Productions
The Punisher,12, Valhalla Motion Pictures
It's Complicated,16, Dentsu
Stardust,8, Ingenious Film Partners
Pan,3, Moving Picture Company (MPC)
Connie and Carla,16,Universal Pictures
The Guardian,12, Firm Films
AntiTrust,9, Metro-Goldwyn-Mayer (MGM)
Men in Black 3,14,Amblin Entertainment
Johnny English,14, StudioCanal
Jobs,4, Dillywood
Trance,6, Film4
The Bourne Identity,19, Hypnotic
The Avengers,12,Marvel Studios
Nightcrawler,12,Bold Films
The Debt,8,Miramax Films
Road Trip,9,DreamWorks SKG
The Words,9,Serenade Films
Limitless,9, Many Rivers Productions
Run Fatboy Run,14,Entertainment Films
"I Love You, Man",15, Bernard Gayle Productions
The A-Team,10,20th Century Fox
The Core,8,Paramount Pictures
Epic Movie,10, New Regency Pictures
A Good Day to Die Hard,22, Big Screen Productions
Dracula Untold,14, Michael De Luca Productions
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",62,Walt Disney
Firewall,8, Thunder Road Pictures
Foxcatcher,10, Media Rights Capital
The Big Short,13,Paramount Pictures
American Dreamz,15, Depth of Field
Hitman,6, Anka Film
G.I. Joe: The Rise of Cobra,27, Kontsept Film Company
Signs,5, The
Black Mass,10, RatPac-Dune Entertainment
Drag Me to Hell,15, Curse Productions
The Forgotten,13,Revolution Studios
The Wash,8,Lionsgate
The Longest Ride,16,Fox 2000 Pictures
Max,3, Warner Bros.
Vampires Suck,13,20th Century Fox
The Kingdom,11, Relativity Media
The Smurfs,10, Kerner Entertainment Company
Empire State,12, Envision Entertainment Corporation
In the Valley of Elah,21, NALA Films
Showtime,8, Overbrook Entertainment
Godsend,7, Blue Productions
Erin Brockovich,15,Jersey Films
Becoming Jane,13,Ecosse Films
Shutter Island,14,Paramount Pictures
Free Birds,10, Relativity Media
Mamma Mia!,10, Internationale Filmproduktion Richter
The Texas Chainsaw Massacre,27, Platinum Dunes
Jeepers Creepers 2,18,United Artists
Everything Must Go,18, IM Global
The Fourth Kind,15, Focus Films
Bad Boys II,11,Columbia Pictures Corporation
12 Rounds,9, Midnight Sun Pictures
Lakeview Terrace,16, Overbrook Entertainment
Hanna,5, Holleran Company
The Hobbit: The Battle of the Five Armies,41,WingNut Films
The 40 Year Old Virgin,22,Universal Pictures
Planet 51,9, Hand Made Films
Stuart Little 2,15,Columbia Pictures
The In Crowd,12,Warner Bros. Pictures
The Hobbit: An Unexpected Journey,33, New Line Cinema
The Bucket List,15,Warner Bros.
Transformers,12, Amblin Entertainment
Killer Elite,12, International Traders
Ghost Ship,10, NPV Entertainment
Mr. Deeds,9, Happy Madison Productions
Couples Retreat,15, Relativity Media
The Cave,8, Cinerenta Medienbeteiligungs KG
Empire State,12, Voltage Pictures
Angel Eyes,10, Franchise Pictures
The Boxtrolls,13,Laika Entertainment
Brothers,8, Michael De Luca Productions
Tropic Thunder,14,DreamWorks SKG
Snitch,6, Spitfire Pictures
Changeling,10, Malpaso Productions
I Now Pronounce You Chuck & Larry,33, Happy Madison Productions
Tower Heist,11, Relativity Media
The Cave,8,Lakeshore Entertainment
Johnny English Reborn,21,Universal Pictures
Scott Pilgrim vs. the World,27,Universal Pictures
Don't Say a Word,16, NPV Entertainment
The Artist,10, La Petite Reine
Cold Mountain,13, Bona Fide Productions
The Holiday,11,Columbia Pictures
The Lord of the Rings: The Two Towers,37, The Saul Zaentz Company
Bedazzled,9, Regency Enterprises
Lady in the Water,17, Warner Bros.
The Cold Light of Day,21, Galavis Film
Changeling,10,Imagine Entertainment
Katy Perry: Part of Me,22, Imagine Entertainment
Resident Evil,13, Davis-Films
The Tailor of Panama,20,Columbia Pictures
It's Complicated,16, Waverly Films
Everything is Illuminated,25, Stillking Films
Promised Land,13, Focus Features
Brooklyn's Finest,17, Langley Productions
The Day the Earth Stood Still,29,Twentieth Century Fox Film Corporation
Upside Down,11,Onyx Films
Untraceable,11, Screen Gems
Jurassic World,14, Amblin Entertainment
Saw VI,6, Twisted Pictures
The Scorpion King,17,Universal Pictures
Precious,8,Smokewood Entertainment Group
Undercover Brother,18,Universal Pictures
The Smurfs 2,12, Sony Pictures Animation
The Jungle Book 2,17, Walt Disney Television Animation
Diary of a Wimpy Kid: Dog Days,30,Fox 2000 Pictures
The Simpsons Movie,18,Gracie Films
Hitman: Agent 47,16, TSG Entertainment
We Bought a Zoo,15,Twentieth Century Fox Film Corporation
Elf,3, Guy Walks into a Bar Productions
Blade: Trinity,14, Shawn Danielle Productions Ltd.
The Mexican,11,DreamWorks SKG
Battle of the Year,18,Screen Gems
Promised Land,13, Imagenation Abu Dhabi FZ
The Return,10, Intrepid Pictures
"O Brother, Where Art Thou?",26,Universal Pictures
Tropic Thunder,14, Goldcrest Pictures
Smart People,12, Groundswell Productions
Pompeii,7, Don Carmody Productions
Point Break,11, Alcon Entertainment
The Lovely Bones,16, Key Creatives
What If,7, Caramel Film
Chocolat,8, David Brown Productions
The Counselor,13, Fox 2000 Pictures
Jack the Giant Slayer,21, Warner Bros.
Behind Enemy Lines,18, Davis Entertainment
My Soul to Take,15, Rogue
Daddy Day Camp,14, TriStar Pictures
Gladiator,9, Scott Free Productions
Evil Dead,9,TriStar Pictures
Riddick,7, Radar Pictures
Murder by Numbers,17,Castle Rock Entertainment
X2,2, Donners' Company
The Lone Ranger,15, Infinitum Nihil
Transformers,12, Di Bonaventura Pictures
Jurassic World,14, Dentsu
Unbroken,8, 3 Arts Entertainment
The Apparition,14, Warner Bros.
Ocean's Thirteen,16, Jerry Weintraub Productions
Pirates of the Caribbean: Dead Man's Chest,42, Jerry Bruckheimer Films
Rio,3,Blue Sky Studios
The Lord of the Rings: The Return of the King,45,WingNut Films
The Secret of Moonacre,22, Spice Factory
Alex & Emma,11,Epsilon Motion Pictures
The Gift,8,Blumhouse Productions
4: Rise of the Silver Surfer,28, Constantin Film Produktion
Sucker Punch,12, Cruel and Unusual Films
Terminator 3: Rise of the Machines,34,Columbia Pictures
Two Weeks Notice,16, NPV Entertainment
Chicken Little,14,Walt Disney Pictures
Unknown,7, Canal+
The Counselor,13, Nick Wechsler Productions
The Whole Ten Yards,19, MHF Zweite Academy Film
The Hangover,12, Green Hat Films
Wrath of the Titans,19, Thunder Road Pictures
Defiance,8, Defiance Productions
Space Chimps,12, Starz Animation
John Wick,9,Thunder Road Pictures
The Bucket List,15, Storyline Entertainment
Johnson Family Vacation,23,Fox Searchlight Pictures
Hansel & Gretel: Witch Hunters,30,Paramount Pictures
Duplicity,9, Relativity Media
Vicky Cristina Barcelona,24, Antena 3 Films
Seven Psychopaths,17,Blueprint Pictures
Return to Me,12,Metro-Goldwyn-Mayer (MGM)
Hitch,5,Columbia Pictures Corporation
Jack Reacher,12, Skydance Productions
Unbroken,8, Jolie Pas
Oculus,6,Intrepid Pictures
G-Force,7,Walt Disney Pictures
Saw III,7, Evolution Entertainment
Vanity Fair,11,Alliance Films
The Reaping,11, Dark Castle Entertainment
Brooklyn's Finest,17, Thunder Road Productions
We Are Marshall,15, Wonderland Sound and Vision
White Chicks,12, Revolution Studios
Gamer,5,Lakeshore Entertainment
K-PAX,5, PathÃ© Pictures International
Monster House,13, ImageMovers
Child 44,8, Scott Free Productions
The Tree of Life,16,Fox Searchlight
Mr. & Mrs. Smith,16,20th Century Fox
Perfect Stranger,16, Revolution Studios
Cosmopolis,10,France 2 CinÃ©ma
Spring Breakers,15, Division Films
Oculus,6, WWE Studios
I Am Legend,11,Village Roadshow Pictures
Everything Must Go,18,Birdsong Pictures
The Polar Express,17, Golden Mean
Doomsday,8, Moonlighting Films
15 Minutes,10, Industry Entertainment
Godsend,7,Lions Gate Films
Zero Dark Thirty,16, Annapurna Pictures
My Week with Marilyn,20, UK Film Council
Million Dollar Baby,19, Warner Bros.
X-Men: Days of Future Past,26,Twentieth Century Fox Film Corporation
Fast Five,9,Universal Pictures
The Lord of the Rings: The Two Towers,37,WingNut Films
xXx,3,Columbia Pictures
Last Vegas,10, CBS Films
2 Fast 2 Furious,16, Ardustry Entertainment
Ted,3, Fuzzy Door Productions
Monster-in-Law,14,New Line Cinema
Big Hero 6,10, Walt Disney Animation Studios
Gone Girl,9, New Regency Pictures
Mirrors,7,Regency Enterprises
True Grit,9, Scott Rudin Productions
Super 8,7, K/O Camera Toys
Ã†on Flux,9, Valhalla Motion Pictures
Lara Croft Tomb Raider: The Cradle of Life,42, Toho-Towa
The Railway Man,15,Archer Street Productions
Sherlock Holmes,15, Wigram Productions
A Serious Man,13,Mike Zoss Productions
The Box,7,Media Rights Capital
Cats & Dogs,11, Zide-Perry Productions
Saving Mr. Banks,16,Walt Disney Pictures
Morning Glory,13, Goldcrest Pictures
The Adventures of Tintin,24, Nickelodeon Movies
The Host,8, Chockstone Pictures
Chloe,5,StudioCanal
The Exorcism of Emily Rose,26, Firm Films
Unfaithful,10, Epsilon Motion Pictures
Broken Flowers,14,Bac Films
Green Zone,10, Relativity Media
The Theory of Everything,24,Working Title Films
Take the Lead,13,New Line Cinema
Knocked Up,10, Apatow Productions
Driven,6, Mel's Cite du Cinema
Unbroken,8,Legendary Pictures
"I Love You, Man",15, The Montecito Picture Company
Getaway,7,Dark Castle Entertainment
Final Destination 3,19, Zide-Perry Productions
Escape from Planet Earth,24, The
Ex Machina,10, Universal Pictures International (UPI)
Agent Cody Banks 2: Destination London,38, Madacy Entertainment
The Ant Bully,13, Legendary Pictures
Deception,9,Rifkin-Eberts
Corky Romano,12,Robert Simonds Productions
A Scanner Darkly,16, Section Eight Productions
Don't Say a Word,16,20th Century Fox
Funny People,12, Apatow Productions
Possession,10, Focus Features
The Bourne Ultimatum,20, The Kennedy/Marshall Company
Aliens in the Attic,19,Twentieth Century Fox Film Corporation
The Artist,10, Jouror Productions
The Boy in the Striped Pyjamas,30,Miramax Films
Walk Hard: The Dewey Cox Story,30,Columbia Pictures Corporation
The Score,9, Mandalay Pictures
Spectre,7,Columbia Pictures
Trance,6, PathÃ©
Paranormal Activity 4,21, Solana Films
Ender's Game,12,Summit Entertainment
He's Just Not That Into You,27,New Line Cinema
Why Did I Get Married Too?,26, The Tyler Perry Company
My Sister's Keeper,18, Gran Via Productions
Winnie the Pooh,15,Walt Disney Pictures
Revolutionary Road,18, Evamere Entertainment
The Railway Man,15, Latitude Media
Paul Blart: Mall Cop 2,22,Columbia Pictures
The Smurfs 2,12, NeoReel
300: Rise of an Empire,22, Atmosphere Entertainment MM
Sisters,7,Little Stranger
Chicken Little,14, Walt Disney Feature Animation
DodgeBall: A True Underdog Story,32, Red Hour Films
Battleship,10, Bluegrass Films
The Cat's Meow,14, CP Medien AG
Astro Boy,9, Imagi Animation Studios
The Perfect Game,16,HighRoad Entertainment
Body of Lies,12,Scott Free Productions
Broken Flowers,14, Focus Features
Scary Movie 2,13, Wayans Bros. Entertainment
Bad Company,11,Jerry Bruckheimer Films
The Grey,8, LD Entertainment
Abduction,9, Vertigo Entertainment
Beastly,7, Mel's Cite du Cinema
The Crazies,11, Overture Films
Hope Springs,12, Metro-Goldwyn-Mayer (MGM)
Ocean's Eleven,14, Warner Bros.
Be Cool,7, Jersey Films
Green Zone,10, StudioCanal
Mystic River,12,Village Roadshow Pictures
The Lincoln Lawyer,18, Sidney Kimmel Entertainment
Machete,7, Dune Entertainment III
Race to Witch Mountain,22,Walt Disney Pictures
Paranormal Activity: The Marked Ones,36, Room 101
Abduction,9, Tailor Made
The Hangover Part II,20, Living Films
Taken 2,7, EuropaCorp
Capitalism: A Love Story,24, Paramount Vantage
Joy Ride,8, Epsilon Motion Pictures
Race to Witch Mountain,22, Gunn Films
Shrek 2,7, Pacific Data Images (PDI)
Limitless,9, Boy of the Year
The Incredible Hulk,19,Universal Pictures
The Fourth Kind,15,Universal Pictures
Hellboy II: The Golden Army,27, Lawrence Gordon Productions
Gangster Squad,14, Langley Park Production
The Change-Up,13, Original Film
Into the Woods,14,Walt Disney Pictures
Edge of Darkness,16, Warner Bros.
Flags of Our Fathers,20, Malpaso Productions
Big Trouble,11,Touchstone Pictures
The SpongeBob SquarePants Movie,31,Paramount Pictures
Ghosts of Mars,14, Storm King Productions
Jem and the Holograms,21, Blumhouse Productions
Let Me In,9, EFTI
Transformers: Dark of the Moon,30, Di Bonaventura Pictures
Pirates of the Caribbean: The Curse of the Black Pearl,54, Jerry Bruckheimer Films
Burn After Reading,18, Working Title Films
Charlie St. Cloud,17, Relativity Media
"Yours, Mine & Ours",18,Paramount Pictures
Crocodile Dundee in Los Angeles,31, Silver Lion Films
The Last Samurai,16, Warner Bros.
Shark Tale,10, Pacific Data Images (PDI)
We Bought a Zoo,15, LBI Entertainment
Australia,9, Twentieth Century Fox Film Corporation
Dawn of the Planet of the Apes,30, Chernin Entertainment
Music and Lyrics,16, Flower Films (II)
Perfume: The Story of a Murderer,32, VIP Medienfonds 4
Highlander: Endgame,19,Davis-Panzer Productions
Blade: Trinity,14, Amen Ra Films
The Martian,11, Mid Atlantic Films
Pitch Perfect,13,Brownstone Productions
The King's Speech,17, See-Saw Films
Stay Alive,10,Spyglass Entertainment
Diana,5, Scope Pictures
Ladder 49,9, Touchstone Pictures
The Adventures of Rocky & Bullwinkle,36,Universal Pictures
Rescue Dawn,11,Metro-Goldwyn-Mayer (MGM)
Dark Water,10, Pandemonium Productions
Vampires Suck,13, Regency Enterprises
Ice Age: Continental Drift,26,Blue Sky Studios
Agent Cody Banks,16, Madacy Entertainment
The Sorcerer's Apprentice,25, Jerry Bruckheimer Films
Taken 2,7, Grive Productions
The Spirit,10, Odd Lot Entertainment
The Score,9, Horseshoe Bay Productions
State of Play,13,Universal Pictures
The Forgotten,13, Jinks/Cohen Company
Shanghai Knights,16, All Knight Productions
Predators,9,Twentieth Century Fox Film Corporation
Taken 2,7, Canal+
Love & Other Drugs,18, Stuber Productions
Lawless,7, Yucaipa Films
The Break-Up,12, Mosaic Media Group
The Manchurian Candidate,24, Scott Rudin Productions
The Dark Knight,15, Syncopy
The Mexican,11, Newmarket Capital Group
London Boulevard,16, London Boulevard
Unleashed,9, TF1 Films Production
Akeelah and the Bee,19, Cinema Gypsy Productions
Exodus: Gods and Kings,22,Scott Free Productions
In the Valley of Elah,21,Summit Entertainment
Fifty Shades of Grey,20, Trigger Street Productions
Black Hawk Down,15, Scott Free Productions
Death Race,10, Relativity Media
The Incredibles,15, Pixar Animation Studios
Blue Crush,10, Mikona Productions GmbH & Co. KG
Doom,4, Stillking Films
Dead Silence,12, Twisted Pictures
The Bad Lieutenant: Port of Call - New Orleans,46, Nu Image Films
Inside Out,10, Pixar Animation Studios
The Help,8, Imagenation Abu Dhabi FZ
The Lady in the Van,19, TriStar Productions
The Artist,10, uFilm
The Hunted,10,Lakeshore Entertainment
Paul,4, Relativity Media
For Greater Glory - The True Story of Cristiada,47,Dos Corazones
Role Models,11, New Regency Pictures
Final Destination,17, Hard Eight Pictures
Barnyard,8, Nickelodeon Movies
I Am Legend,11, Heyday Films
American Hustle,15,Columbia Pictures
Rock the Kasbah,15,Shangri-La Entertainment
J. Edgar,8, Wintergreen Productions
Hereafter,9, Kennedy/Marshall Company
Whiteout,8, Dark Castle Entertainment
Abraham Lincoln: Vampire Hunter,31, Location Gourmet
Final Destination 5,19, Parallel Zide
Sex Tape,8,Escape Artists
You Again,9, Touchstone Pictures
Death Sentence,14, Baldwin Entertainment Group
Scott Pilgrim vs. the World,27, Marc Platt Productions
Rumor Has It...,15, Warner Bros.
The Lovely Bones,16, Film4
White Noise,11, Brightlight Pictures
Remember the Titans,19, Technical Black
The Pursuit of Happyness,24, Relativity Media
Peter Pan,9, Universal Pictures
The Help,8, Participant Productions
Finding Forrester,17, Laurence Mark Productions
Neighbors,9, Good Universe
Don't Be Afraid of the Dark,27, Tequila Gang
Charlie Wilson's War,20,Universal Pictures
The Fountain,12, Warner Bros.
Twisted,7, Kopelson Entertainment
Ex Machina,10, Film4
Meet the Fockers,16, Universal Pictures
Underworld,10, Underworld Produktions GmbH
Sabotage,8, Crave Films
X-Men: Days of Future Past,26, Donners' Company
The Water Horse,15, Beacon Pictures
Transformers: Age of Extinction,31,Paramount Pictures
Action Replayy,14, Blockbuster Movie Entertainers
Upside Down,11, France 2 CinÃ©ma
The Princess and the Frog,25,Walt Disney Pictures
Birdman,7, M Productions
Guardians of the Galaxy,23, Revolution Sun Studios
Pathfinder,10, Major Studio Partners
Mr. 3000,8,Touchstone Pictures
Stormbreaker,12, The
21 Grams,8, Y Productions
How to Lose a Guy in 10 Days,28,Paramount Pictures
Be Cool,7, Nina Saxon Film Design
Annabelle,9, RatPac-Dune Entertainment
Harry Potter and the Goblet of Fire,35, Heyday Films
The Legend of Bagger Vance,26,DreamWorks SKG
Public Enemies,14, Appian Way
Dark Blue,9, Metro-Goldwyn-Mayer (MGM)
Underworld: Awakening,21, Saturn Films
