Restaurant_id,City,Ranking,Rating,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_7153,Barcelona,7154,3.5,5.0,/Restaurant_Review-g187497-d8804386-Reviews-Bar_Inter_Barcelona-Barcelona_Catalonia.html,d8804386,"Russian,   Mediterranean"
id_716,Budapest,717,5.0,9.0,/Restaurant_Review-g274887-d12667708-Reviews-Kences_a_Szendvicskrembar-Budapest_Central_Hungary.html,d12667708,"Fast Food,   Vegetarian Friendly,   Healthy,   European,   Hungarian"
id_717,Copenhagen,718,4.0,68.0,/Restaurant_Review-g189541-d6780578-Reviews-Bakaliko_Greek_Deli-Copenhagen_Zealand.html,d6780578,"  Greek,   Vegetarian Friendly, Mediterranean,   European"
id_7183,Paris,7184,3.5,115.0,/Restaurant_Review-g187147-d1013511-Reviews-L_abribus-Paris_Ile_de_France.html,d1013511,"  European,   Bar, Moroccan"
id_719,Berlin,720,4.0,175.0,/Restaurant_Review-g187323-d1341738-Reviews-Renger_Patzsch_Restaurant-Berlin.html,d1341738,"French,   German,   Vegetarian Friendly"
id_72,Brussels,73,4.0,779.0,/Restaurant_Review-g188644-d4014123-Reviews-Abrussel-Brussels.html,d4014123,"  European, Belgian,   Vegetarian Friendly,   International"
id_72,Zurich,73,4.0,371.0,/Restaurant_Review-g188113-d1018940-Reviews-White_Elephant-Zurich.html,d1018940,"  Gluten Free Options, Asian,   Vegan Options,   Thai,   Vegetarian Friendly"
id_7226,London,7235,4.5,16.0,/Restaurant_Review-g186338-d3191302-Reviews-Selmos-London_England.html,d3191302,"Portuguese,   European,   Mediterranean"
id_724,Brussels,725,4.5,15.0,/Restaurant_Review-g1136493-d12428801-Reviews-Chez_Charly-Ixelles_Brussels.html,d12428801,Other
id_7270,Paris,7271,4.0,65.0,/Restaurant_Review-g187147-d783430-Reviews-Le_Domaine_Leopold-Paris_Ile_de_France.html,d783430,"  Mediterranean,   Wine Bar, French"
id_7272,London,7281,4.0,72.0,/Restaurant_Review-g186338-d7002116-Reviews-Eltham_Gpo-London_England.html,d7002116,"Bar,   Pub,   Vegetarian Friendly,   Gastropub,   British"
id_7284,London,7293,5.0,5.0,/Restaurant_Review-g186338-d10076062-Reviews-Michael_Van_Clarke-London_England.html,d10076062,Other
id_729,Lyon,730,4.5,50.0,/Restaurant_Review-g187265-d4956063-Reviews-Confluence_Sushi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d4956063,"Japanese,   Sushi"
id_73,Edinburgh,74,4.5,1806.0,/Restaurant_Review-g186525-d1545969-Reviews-Mother_India_s_Cafe-Edinburgh_Scotland.html,d1545969,"Indian,   Vegetarian Friendly,   Asian,   Vegan Options"
id_7335,London,7344,4.0,50.0,/Restaurant_Review-g186338-d4600862-Reviews-The_Grape_Grain-London_England.html,d4600862,"  Pub,   British"
id_7359,London,7368,4.5,17.0,/Restaurant_Review-g186338-d8017581-Reviews-Lee_Fish_Bar-London_England.html,d8017581,"Seafood,   Fast Food"
id_7370,Paris,7371,5.0,5.0,/Restaurant_Review-g187147-d7132084-Reviews-Deb_Peabody-Paris_Ile_de_France.html,d7132084,French
id_7385,Madrid,7391,3.0,NaN,/Restaurant_Review-g187514-d4173077-Reviews-Virgen_del_Cisne-Madrid.html,d4173077,"  Ecuadorean, South American"
id_739,Budapest,740,4.0,98.0,/Restaurant_Review-g274887-d2171461-Reviews-Claro_Bistro-Budapest_Central_Hungary.html,d2171461,"  Hungarian,   Eastern European,   Central European, European,   Bar,   International"
id_741,Copenhagen,742,4.5,20.0,/Restaurant_Review-g189541-d8284781-Reviews-Astrid_Och_Aporna-Copenhagen_Zealand.html,d8284781,Fast Food
id_7415,Paris,7416,5.0,9.0,/Restaurant_Review-g187147-d2614607-Reviews-L_Oasis-Paris_Ile_de_France.html,d2614607,"Moroccan,   Mediterranean"
id_7423,Barcelona,7424,2.5,44.0,/Restaurant_Review-g187497-d2100338-Reviews-Nou_Can_Tipa-Barcelona_Catalonia.html,d2100338,"Mediterranean,   Spanish,   European"
id_7425,Barcelona,7426,2.5,55.0,/Restaurant_Review-g187497-d3308325-Reviews-O_vall_D_ouro-Barcelona_Catalonia.html,d3308325,"Mediterranean,   Spanish"
id_7453,Barcelona,7454,3.5,3.0,/Restaurant_Review-g187497-d5077935-Reviews-Bar_Kopes-Barcelona_Catalonia.html,d5077935,Spanish
id_746,Lisbon,747,4.5,42.0,/Restaurant_Review-g189158-d10064175-Reviews-Tartar_Ria-Lisbon_Lisbon_District_Central_Portugal.html,d10064175,"  Vegetarian Friendly, European"
id_7470,Madrid,7476,4.0,5.0,/Restaurant_Review-g187514-d11931682-Reviews-TSC-Madrid.html,d11931682,"Chinese,   Fast Food,   Vegetarian Friendly"
id_7472,Paris,7473,4.0,28.0,/Restaurant_Review-g187147-d4942642-Reviews-Cafe_Le_Zoco-Paris_Ile_de_France.html,d4942642,Cafe
id_75,Brussels,76,4.0,484.0,/Restaurant_Review-g188644-d4150215-Reviews-Chutney_s-Brussels.html,d4150215,"  Vegetarian Friendly,   Vegan Options,   European, Belgian,   Gluten Free Options"
id_7510,Barcelona,7511,2.5,13.0,/Restaurant_Review-g187497-d4133931-Reviews-Malasombra-Barcelona_Catalonia.html,d4133931,Spanish
id_7534,Madrid,7541,3.0,174.0,/Restaurant_Review-g187514-d990664-Reviews-Valle_del_Tietar-Madrid.html,d990664,"  Spanish,   Mediterranean,   Pub,   European"
id_7542,Barcelona,7543,2.5,129.0,/Restaurant_Review-g187497-d1929118-Reviews-Els_Maians-Barcelona_Catalonia.html,d1929118,"  Mediterranean,   Spanish,   European, Seafood"
id_758,Berlin,759,4.5,44.0,/Restaurant_Review-g187323-d10698854-Reviews-Dong_Do_Restaurant-Berlin.html,d10698854,"Asian,   Vietnamese,   Sushi,   Vegan Options,   Vegetarian Friendly"
id_7608,Madrid,7615,3.0,27.0,/Restaurant_Review-g187514-d3853544-Reviews-Embassy-Madrid.html,d3853544,International
id_7646,Paris,7647,4.0,30.0,/Restaurant_Review-g187147-d10040334-Reviews-Comics_Burger-Paris_Ile_de_France.html,d10040334,Other
id_7657,Barcelona,7659,2.0,32.0,/Restaurant_Review-g187497-d3179035-Reviews-Cerveceria_Berlin-Barcelona_Catalonia.html,d3179035,Spanish
id_7665,London,7674,3.5,200.0,/Restaurant_Review-g186338-d1992130-Reviews-La_Porchetta-London_England.html,d1992130,"  Vegetarian Friendly, Italian,   Pizza"
id_7667,Paris,7668,4.5,21.0,/Restaurant_Review-g187147-d8276525-Reviews-Do_Brasil-Paris_Ile_de_France.html,d8276525,"Brazilian,   South American"
id_7672,Paris,7673,4.0,65.0,/Restaurant_Review-g187147-d3316640-Reviews-Midory_Japanese_Restaurant-Paris_Ile_de_France.html,d3316640,"  Sushi, Japanese,   Asian"
id_7686,Madrid,7693,4.0,4.0,/Restaurant_Review-g187514-d4054080-Reviews-Fat_Boy_tacos_y_burritos-Madrid.html,d4054080,Mexican
id_770,Oporto,771,5.0,3.0,/Restaurant_Review-g189180-d13087286-Reviews-Beer_Beef_Beyond-Porto_Porto_District_Northern_Portugal.html,d13087286,"  Barbecue,   Wine Bar, Steakhouse"
id_7701,Paris,7702,3.5,51.0,/Restaurant_Review-g187147-d789885-Reviews-Zenyama-Paris_Ile_de_France.html,d789885,"  Sushi,   Asian, Japanese"
id_771,Paris,772,4.0,926.0,/Restaurant_Review-g187147-d695264-Reviews-L_Alcazar-Paris_Ile_de_France.html,d695264,"  Vegan Options,   Vegetarian Friendly,   European,   Gluten Free Options, French"
id_773,Amsterdam,775,4.0,138.0,/Restaurant_Review-g188590-d2478316-Reviews-Pekelhaaring-Amsterdam_North_Holland_Province.html,d2478316,"  Gluten Free Options,   European,   Vegetarian Friendly, Italian"
id_773,Munich,781,4.0,37.0,/Restaurant_Review-g187309-d5520230-Reviews-Osteria_Da_Mimmo-Munich_Upper_Bavaria_Bavaria.html,d5520230,Italian
id_773,Paris,774,4.0,1024.0,/Restaurant_Review-g187147-d3547447-Reviews-L_Escargot_Montorgueil-Paris_Ile_de_France.html,d3547447,"  European, French"
id_773,Vienna,774,4.0,67.0,/Restaurant_Review-g190454-d5976718-Reviews-Restaurant_Herrlich-Vienna.html,d5976718,"Austrian,   Vegetarian Friendly"
id_7752,Barcelona,7759,1.0,NaN,/Restaurant_Review-g187497-d11950716-Reviews-Menjador_del_centre-Barcelona_Catalonia.html,d11950716,Mediterranean
id_7756,Madrid,7763,3.0,18.0,/Restaurant_Review-g187514-d10784649-Reviews-Restaurante_Crono_Cristalia-Madrid.html,d10784649,Other
id_7761,Barcelona,7773,1.0,NaN,/Restaurant_Review-g187497-d11543758-Reviews-Fusion_Restaurant_Japones_Braseria-Barcelona_Catalonia.html,d11543758,Other
id_778,Lisbon,779,4.5,45.0,/Restaurant_Review-g189158-d8729508-Reviews-Angelica-Lisbon_Lisbon_District_Central_Portugal.html,d8729508,"  Vegetarian Friendly, Indian,   Nepali,   Vegan Options"
id_7809,Paris,7810,4.0,15.0,/Restaurant_Review-g187147-d4953429-Reviews-Jefrey_s-Paris_Ile_de_France.html,d4953429,Other
id_781,Barcelona,782,4.5,88.0,/Restaurant_Review-g187497-d9769328-Reviews-Bendita_Helena-Barcelona_Catalonia.html,d9769328,"  Healthy,   Vegetarian Friendly, Mediterranean,   Gluten Free Options,   Vegan Options,   European"
id_7814,London,7823,4.0,21.0,/Restaurant_Review-g186338-d7332678-Reviews-Vital_Ingredient-London_England.html,d7332678,Fast Food
id_788,Krakow,789,4.0,29.0,/Restaurant_Review-g274772-d4560491-Reviews-Szybki_Lopez-Krakow_Lesser_Poland_Province_Southern_Poland.html,d4560491,"Mexican,   Spanish,   Fast Food"
id_792,London,793,4.0,381.0,/Restaurant_Review-g186338-d8419110-Reviews-Granger_Co-London_England.html,d8419110,"Australian,   Vegan Options,   Vegetarian Friendly,   Gluten Free Options"
id_7921,Madrid,7928,3.0,13.0,/Restaurant_Review-g187514-d10271724-Reviews-Frisbee-Madrid.html,d10271724,Other
id_793,Dublin,794,5.0,8.0,/Restaurant_Review-g186605-d13172414-Reviews-One_Bistro-Dublin_County_Dublin.html,d13172414,"French,   Irish,   European"
id_7986,London,7995,4.0,24.0,/Restaurant_Review-g186338-d1874776-Reviews-Trafalgar_Cafe-London_England.html,d1874776,Cafe
id_7992,Madrid,7999,3.0,9.0,/Restaurant_Review-g187514-d10430050-Reviews-Riveira_II-Madrid.html,d10430050,Other
id_7996,Madrid,8003,2.5,2.0,/Restaurant_Review-g187514-d10735345-Reviews-Dehesa_de_Santa_Maria-Madrid.html,d10735345,Spanish
id_7999,Paris,8000,5.0,NaN,/Restaurant_Review-g187147-d10079338-Reviews-Le_Spritzer_Bar_a_vins-Paris_Ile_de_France.html,d10079338,Italian
id_8,Ljubljana,9,4.5,816.0,/Restaurant_Review-g274873-d8124300-Reviews-Robba-Ljubljana_Upper_Carniola_Region.html,d8124300,"  Gluten Free Options,   Central European,   Vegan Options,   Vegetarian Friendly, European"
id_8,Oslo,9,4.5,956.0,/Restaurant_Review-g190479-d9459585-Reviews-Der_Peppern_Gror-Oslo_Eastern_Norway.html,d9459585,"  Vegan Options, Indian,   Gluten Free Options,   Vegetarian Friendly"
id_8019,London,8028,4.0,49.0,/Restaurant_Review-g186338-d8677313-Reviews-Lobster_Bar-London_England.html,d8677313,Seafood
id_802,Lisbon,803,5.0,25.0,/Restaurant_Review-g189158-d12611007-Reviews-Tabernario_do_Bairro-Lisbon_Lisbon_District_Central_Portugal.html,d12611007,Portuguese
id_810,Madrid,811,4.5,79.0,/Restaurant_Review-g187514-d9714837-Reviews-The_Big_Banh-Madrid.html,d9714837,"  Healthy,   Barbecue,   Vietnamese, Fast Food"
id_8120,London,8129,5.0,3.0,/Restaurant_Review-g186338-d11842481-Reviews-Diners_Delight-London_England.html,d11842481,Other
id_8121,Madrid,8128,2.5,1768.0,/Restaurant_Review-g187514-d697526-Reviews-El_Brillante-Madrid.html,d697526,"  Spanish,   Mediterranean"
id_813,Oslo,814,3.5,16.0,/Restaurant_Review-g190479-d13064730-Reviews-Khao_Asian_Cuisine-Oslo_Eastern_Norway.html,d13064730,"  Vegetarian Friendly,   Thai, Asian"
id_8166,London,8175,5.0,3.0,/Restaurant_Review-g186338-d12709936-Reviews-Milletti_s_Cafe-London_England.html,d12709936,Other
id_820,Milan,822,4.0,186.0,/Restaurant_Review-g187849-d2486144-Reviews-Jolly_Due-Milan_Lombardy.html,d2486144,"  Mediterranean,   Vegetarian Friendly,   Seafood, Italian,   Pizza"
id_820,Rome,821,5.0,134.0,/Restaurant_Review-g187791-d4085056-Reviews-Pizzeria_I_Gemelli_Roma-Rome_Lazio.html,d4085056,"  Vegetarian Friendly,   Pizza, Italian"
id_820,Vienna,821,4.0,130.0,/Restaurant_Review-g190454-d1963456-Reviews-Wein_Co_Naschmarkt-Vienna.html,d1963456,"  Wine Bar,   Bar,   Diner,   Delicatessen, European"
id_822,Hamburg,823,4.0,34.0,/Restaurant_Review-g187331-d878520-Reviews-Taberna_El_Paisa-Hamburg.html,d878520,"Latin,   Spanish"
id_8222,London,8231,5.0,7.0,/Restaurant_Review-g186338-d9781450-Reviews-Cafe_Montmartre-London_England.html,d9781450,Other
id_8227,Madrid,8234,3.0,2.0,/Restaurant_Review-g187514-d5869951-Reviews-Cerveceria_Bar_Pocitos-Madrid.html,d5869951,Other
id_8229,Madrid,8236,2.5,55.0,/Restaurant_Review-g187514-d4731719-Reviews-Tommy_Mel_s-Madrid.html,d4731719,"  Diner, American"
id_8235,Paris,8236,5.0,NaN,/Restaurant_Review-g187147-d11861153-Reviews-Hao_Yun-Paris_Ile_de_France.html,d11861153,Other
id_8240,Madrid,8247,2.5,25.0,/Restaurant_Review-g187514-d11667577-Reviews-Restaurante_Playa_Riazor-Madrid.html,d11667577,Other
id_825,Bratislava,826,3.0,9.0,/Restaurant_Review-g274924-d3199765-Reviews-Ristorante_Italiano_San_Cono-Bratislava_Bratislava_Region.html,d3199765,Italian
id_8307,London,8316,4.5,10.0,/Restaurant_Review-g186338-d7850012-Reviews-Temptations_Cafe-London_England.html,d7850012,Other
id_8349,Madrid,8356,2.5,16.0,/Restaurant_Review-g187514-d5776152-Reviews-Argayo-Madrid.html,d5776152,Other
id_8449,Madrid,8456,2.5,566.0,/Restaurant_Review-g187514-d7241440-Reviews-La_Carmela-Madrid.html,d7241440,"Mediterranean,   European"
id_8453,Paris,8455,4.5,11.0,/Restaurant_Review-g187147-d8090662-Reviews-La_cave_signature-Paris_Ile_de_France.html,d8090662,"Bar,   Pub,   Wine Bar"
id_846,Copenhagen,847,3.5,74.0,/Restaurant_Review-g806262-d1081584-Reviews-Chun_bo-Frederiksberg_Copenhagen_Zealand.html,d1081584,"  Vegetarian Friendly,   Sushi,   Asian, Chinese"
id_846,Stockholm,847,4.5,8.0,/Restaurant_Review-g189852-d7819194-Reviews-Hattori-Stockholm.html,d7819194,"  Sushi, Japanese"
id_8460,Madrid,8467,2.0,4.0,/Restaurant_Review-g187514-d12550964-Reviews-Ginos_Monforte_de_Lemos_193-Madrid.html,d12550964,Italian
id_8464,Paris,8466,4.0,7.0,/Restaurant_Review-g187147-d12113037-Reviews-Germaine-Paris_Ile_de_France.html,d12113037,Other
id_85,Barcelona,86,4.5,2186.0,/Restaurant_Review-g187497-d697571-Reviews-El_Xampanyet-Barcelona_Catalonia.html,d697571,"  Vegan Options,   Vegetarian Friendly, Spanish"
id_85,Paris,86,4.5,441.0,/Restaurant_Review-g187147-d783281-Reviews-Thai_Spices-Paris_Ile_de_France.html,d783281,"  Vegetarian Friendly,   Vegan Options, Thai,   Gluten Free Options"
id_850,London,852,4.0,1322.0,/Restaurant_Review-g186338-d2216928-Reviews-Nando_s-London_England.html,d2216928,"  Portuguese,   Barbecue,   European,   Vegetarian Friendly, Fast Food"
id_851,Zurich,855,4.5,12.0,/Restaurant_Review-g188113-d4226084-Reviews-Restaurant_Moleson-Zurich.html,d4226084,"Swiss,   European"
id_8523,London,8532,4.5,4.0,/Restaurant_Review-g186338-d4924798-Reviews-Amal_Lebanese_And_Moroccan_Cuisine-London_England.html,d4924798,Other
id_8524,Madrid,8531,2.0,NaN,/Restaurant_Review-g187514-d12842987-Reviews-Papizza_Moncloa-Madrid.html,d12842987,"Italian,   Pizza"
id_8559,London,8568,3.5,329.0,/Restaurant_Review-g186338-d733353-Reviews-Sway_Bar_Kitchen-London_England.html,d733353,"Bar,   Gluten Free Options,   Vegetarian Friendly,   British"
id_8562,Paris,8564,4.0,20.0,/Restaurant_Review-g187147-d1327141-Reviews-Amareto-Paris_Ile_de_France.html,d1327141,Other
id_8588,London,8597,4.0,49.0,/Restaurant_Review-g186338-d5322631-Reviews-Burrito_Mama-London_England.html,d5322631,  Mexican
id_8593,London,8602,3.5,110.0,/Restaurant_Review-g186338-d1019955-Reviews-Strada_Wimbledon-London_England.html,d1019955,"  Pizza, Italian"
id_86,Budapest,87,4.5,1256.0,/Restaurant_Review-g274887-d779921-Reviews-Klassz-Budapest_Central_Hungary.html,d779921,"  Vegetarian Friendly,   Contemporary,   Eastern European,   Hungarian, European,   Wine Bar,   Gluten Free Options"
id_862,Milan,864,4.0,253.0,/Restaurant_Review-g187849-d1097463-Reviews-Bebel-Milan_Lombardy.html,d1097463,"  Pizza,   Mediterranean,   Vegetarian Friendly,   Seafood"
id_863,Edinburgh,864,3.5,165.0,/Restaurant_Review-g186525-d1136782-Reviews-Empires-Edinburgh_Scotland.html,d1136782,"  Middle Eastern,   Vegan Options,   Vegetarian Friendly,   Turkish, Mediterranean"
id_8648,Paris,8650,4.5,3.0,/Restaurant_Review-g187147-d11687952-Reviews-Lula-Paris_Ile_de_France.html,d11687952,Other
id_866,Athens,868,4.5,12.0,/Restaurant_Review-g189400-d7690496-Reviews-Kerameio-Athens_Attica.html,d7690496,Other
id_866,Brussels,867,4.0,52.0,/Restaurant_Review-g950784-d7347239-Reviews-Krob_Khun-Jette_Brussels.html,d7347239,Asian
id_869,Oporto,870,4.0,8.0,/Restaurant_Review-g189180-d13087285-Reviews-O_Muro_by_Joachim_Koerper-Porto_Porto_District_Northern_Portugal.html,d13087285,"  Portuguese, European"
id_871,Milan,873,4.5,69.0,/Restaurant_Review-g187849-d8277124-Reviews-Ristorante_Cinese_Di_Jin_Yun_Fang-Milan_Lombardy.html,d8277124,"  Vegetarian Friendly,   Seafood, Chinese"
id_873,Bratislava,874,3.0,3.0,/Restaurant_Review-g274924-d4770241-Reviews-Olive_Tree_Restaurant-Bratislava_Bratislava_Region.html,d4770241,Greek
id_874,Athens,876,3.5,78.0,/Restaurant_Review-g189400-d2637154-Reviews-Oraia_Penteli-Athens_Attica.html,d2637154,Mediterranean
id_874,Krakow,875,4.5,4.0,/Restaurant_Review-g274772-d10477806-Reviews-Pizzeria_Pepe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10477806,Pizza
id_8755,London,8764,4.5,4.0,/Restaurant_Review-g186338-d12676684-Reviews-The_German_Deli-London_England.html,d12676684,Other
id_8811,London,8820,3.5,31.0,/Restaurant_Review-g186338-d4268309-Reviews-Off_Broadway-London_England.html,d4268309,"American,   Bar"
id_883,Amsterdam,885,4.5,47.0,/Restaurant_Review-g188590-d12557535-Reviews-Escobar-Amsterdam_North_Holland_Province.html,d12557535,"Spanish,   Vegetarian Friendly,   Bar,   Pub"
id_8834,London,8843,4.5,6.0,/Restaurant_Review-g186338-d7730921-Reviews-Zara_Cafe-London_England.html,d7730921,Ethiopian
id_885,Dublin,886,3.5,250.0,/Restaurant_Review-g186605-d1771808-Reviews-Dakota-Dublin_County_Dublin.html,d1771808,"  Pub, Irish,   Bar,   European"
id_886,Bratislava,888,1.0,3.0,/Restaurant_Review-g274924-d7995801-Reviews-Slovak_Pubs-Bratislava_Bratislava_Region.html,d7995801,Other
id_887,Lisbon,888,4.5,66.0,/Restaurant_Review-g189158-d6432242-Reviews-Embaixada_Portuguesa-Lisbon_Lisbon_District_Central_Portugal.html,d6432242,"  Portuguese,   Wine Bar,   Contemporary,   Mediterranean"
id_8993,Paris,8995,4.5,9.0,/Restaurant_Review-g187147-d5058767-Reviews-CHOI_SUN_Kokiri-Paris_Ile_de_France.html,d5058767,Asian
id_900,Prague,901,4.0,139.0,/Restaurant_Review-g274707-d4769383-Reviews-Pivnice_Pod_Petrinem-Prague_Bohemia.html,d4769383,"  Pub,   Eastern European,   Central European,   European,   Czech, Bar"
id_9009,Paris,9011,4.5,2.0,/Restaurant_Review-g187147-d13094972-Reviews-Love_Juice_Bar-Paris_Ile_de_France.html,d13094972,Other
id_9010,Paris,9012,3.5,17.0,/Restaurant_Review-g187147-d12321528-Reviews-French_Home-Paris_Ile_de_France.html,d12321528,Other
id_9027,Paris,9029,4.5,2.0,/Restaurant_Review-g187147-d13139047-Reviews-Welcome_India-Paris_Ile_de_France.html,d13139047,Other
id_903,Madrid,904,4.5,28.0,/Restaurant_Review-g187514-d12500357-Reviews-Tinto_y_Tapas_San_Pedro-Madrid.html,d12500357,"  Italian, Spanish,   Argentinean,   Vegetarian Friendly,   South American"
id_908,Barcelona,909,4.5,51.0,/Restaurant_Review-g187497-d11923374-Reviews-BocaBoca_Tapas_Cocktails-Barcelona_Catalonia.html,d11923374,"  Spanish,   European,   Vegetarian Friendly, Mediterranean"
id_9103,Paris,9105,4.0,44.0,/Restaurant_Review-g187147-d718744-Reviews-La_Terrasse-Paris_Ile_de_France.html,d718744,  European
id_9121,Paris,9123,4.0,22.0,/Restaurant_Review-g187147-d4091909-Reviews-Le_Maine_Parnasse-Paris_Ile_de_France.html,d4091909,Other
id_914,Brussels,915,4.0,40.0,/Restaurant_Review-g188644-d2477240-Reviews-Traiteur_Picnic-Brussels.html,d2477240,"  Pizza,   Italian, European"
id_918,Helsinki,919,3.5,2.0,/Restaurant_Review-g189934-d904707-Reviews-Pub_Heinahattu-Helsinki_Uusimaa.html,d904707,"Bar,   Pub"
id_9200,London,9209,5.0,NaN,/Restaurant_Review-g186338-d13226281-Reviews-Chris_s_Fish_Bar-London_England.html,d13226281,British
id_9231,Paris,9233,4.0,25.0,/Restaurant_Review-g187147-d7332770-Reviews-Chez_Kim_Ly-Paris_Ile_de_France.html,d7332770,"  Vietnamese, French"
id_925,Oporto,926,5.0,3.0,/Restaurant_Review-g189180-d7644937-Reviews-NekaNau_Restaurante-Porto_Porto_District_Northern_Portugal.html,d7644937,Other
id_926,Barcelona,927,4.5,133.0,/Restaurant_Review-g187497-d8264568-Reviews-Raffaelli_Italian_Restaurant-Barcelona_Catalonia.html,d8264568,"  Gluten Free Options, Italian,   Mediterranean"
id_933,Geneva,938,4.0,15.0,/Restaurant_Review-g188057-d8414125-Reviews-Platane_Bar_Restaurant-Geneva.html,d8414125,Other
id_934,Athens,936,4.5,28.0,/Restaurant_Review-g189400-d3654659-Reviews-Asty_68-Athens_Attica.html,d3654659,"  Greek,   Vegetarian Friendly, Mediterranean"
id_9347,London,9356,5.0,NaN,/Restaurant_Review-g186338-d3735823-Reviews-Grazie_Assai-London_England.html,d3735823,Italian
id_936,Athens,938,4.0,11.0,/Restaurant_Review-g189400-d6882587-Reviews-Repeat_Cafe_Food-Athens_Attica.html,d6882587,"  Greek, Cafe"
id_939,Stockholm,940,5.0,2.0,/Restaurant_Review-g189852-d13001385-Reviews-T8ng_Stockholm-Stockholm.html,d13001385,Chinese
id_941,Oslo,942,3.0,25.0,/Restaurant_Review-g190479-d8293300-Reviews-McDonald_s-Oslo_Eastern_Norway.html,d8293300,Other
id_944,Dublin,946,4.5,25.0,/Restaurant_Review-g186605-d4324827-Reviews-Le_Petit_Cafe-Dublin_County_Dublin.html,d4324827,"  Delicatessen,   European"
id_945,Berlin,946,4.0,164.0,/Restaurant_Review-g187323-d4823847-Reviews-La_Vespa_Bar_and_Trattoria-Berlin.html,d4823847,"  Pizza, Italian,   Vegetarian Friendly,   European"
id_9466,London,9475,5.0,NaN,/Restaurant_Review-g186338-d1043805-Reviews-Bice-London_England.html,d1043805,Other
id_9466,Paris,9468,4.5,10.0,/Restaurant_Review-g187147-d7933036-Reviews-Steam_and_Soup-Paris_Ile_de_France.html,d7933036,Vietnamese
id_948,Copenhagen,950,4.5,7.0,/Restaurant_Review-g806262-d10301071-Reviews-Bodenhoff-Frederiksberg_Copenhagen_Zealand.html,d10301071,Other
id_956,Helsinki,957,3.5,8.0,/Restaurant_Review-g189934-d12310002-Reviews-Bar_Primero-Helsinki_Uusimaa.html,d12310002,Spanish
id_9572,Paris,9574,4.0,6.0,/Restaurant_Review-g187147-d4293803-Reviews-La_Table_Ronde-Paris_Ile_de_France.html,d4293803,French
id_960,Athens,962,4.5,4.0,/Restaurant_Review-g189400-d12598141-Reviews-Ap_Allou-Athens_Attica.html,d12598141,Greek
id_961,Lyon,962,4.0,64.0,/Restaurant_Review-g187265-d804943-Reviews-Le_petit_dauphin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d804943,"Moroccan,   Mediterranean"
id_963,Milan,965,4.0,306.0,/Restaurant_Review-g187849-d3181841-Reviews-Ristorante_e_Pizzeria_Da_Mimmo-Milan_Lombardy.html,d3181841,"Italian,   Vegetarian Friendly"
id_9638,London,9647,3.5,64.0,/Restaurant_Review-g186338-d1013794-Reviews-Baker_Spice_Chelsea-London_England.html,d1013794,"  Vegetarian Friendly, British,   Cafe"
id_972,Hamburg,974,4.0,15.0,/Restaurant_Review-g187331-d5518556-Reviews-Ploy_Thai-Hamburg.html,d5518556,Other
id_977,Munich,986,4.0,16.0,/Restaurant_Review-g187309-d11631425-Reviews-Com_Viet-Munich_Upper_Bavaria_Bavaria.html,d11631425,Vietnamese
id_9780,London,9789,3.5,162.0,/Restaurant_Review-g186338-d3613533-Reviews-Fish_House-London_England.html,d3613533,"  British,   Fast Food, Seafood"
id_981,Helsinki,982,3.5,12.0,/Restaurant_Review-g189934-d2484423-Reviews-Subway_Jatkasaari-Helsinki_Uusimaa.html,d2484423,American
id_9835,Paris,9837,3.5,71.0,/Restaurant_Review-g187147-d813958-Reviews-Le_baron-Paris_Ile_de_France.html,d813958,"  Vegetarian Friendly,   Halal,   Mediterranean, Lebanese,   Middle Eastern"
id_984,Berlin,986,5.0,22.0,/Restaurant_Review-g187323-d10859217-Reviews-Pulcinella-Berlin.html,d10859217,"  Mediterranean, Italian"
id_984,London,986,4.0,928.0,/Restaurant_Review-g186338-d793183-Reviews-Signor_Sassi-London_England.html,d793183,"  Mediterranean,   Vegan Options,   European, Italian,   Gluten Free Options,   Vegetarian Friendly"
id_986,Madrid,987,4.0,274.0,/Restaurant_Review-g187514-d775579-Reviews-Luna_Rossa-Madrid.html,d775579,  Vegetarian Friendly
id_987,Milan,989,4.0,88.0,/Restaurant_Review-g187849-d10385156-Reviews-Osteria_Mare_in_Pasta-Milan_Lombardy.html,d10385156,"Italian,   Mediterranean,   Seafood"
id_987,Warsaw,988,4.5,12.0,/Restaurant_Review-g274856-d6732811-Reviews-Pizzeria_Parma-Warsaw_Mazovia_Province_Central_Poland.html,d6732811,Pizza
id_9877,Paris,9879,3.5,47.0,/Restaurant_Review-g187147-d6530816-Reviews-Leader_Sushi-Paris_Ile_de_France.html,d6530816,"  Sushi, Japanese"
id_991,Dublin,993,4.5,31.0,/Restaurant_Review-g186605-d8524256-Reviews-Michie_Sushi_Sandyford-Dublin_County_Dublin.html,d8524256,"  Sushi,   Asian, Japanese,   Vegetarian Friendly,   Gluten Free Options"
id_9935,Paris,9937,3.5,16.0,/Restaurant_Review-g187147-d7047167-Reviews-L_Entree_Des_Artistes-Paris_Ile_de_France.html,d7047167,"  Spanish, French"
