city,ranking,reviews_number,cuisine_style
Budapest,2171.0,2.0," Hungarian,  European, Italian,  Pizza"
Budapest,2173.0,30.0," Korean, Asian"
Budapest,2177.0,11.0,unknown
Budapest,2179.0,5.0,European
Budapest,2182.0,36.0,"Central European,  European,  Hungarian"
Budapest,2184.0,3.0,unknown
Budapest,2185.0,11.0,unknown
Budapest,2186.0,4.0," Hungarian, Pizza"
Budapest,2189.0,10.0,"International,  Hungarian,  European"
Budapest,2197.0,NaN,unknown
Budapest,2199.0,2.0,unknown
Budapest,2200.0,NaN,unknown
Budapest,2202.0,2.0,unknown
Budapest,2204.0,NaN,unknown
Budapest,2208.0,NaN,unknown
Budapest,2213.0,NaN,unknown
Budapest,2216.0,2.0,unknown
Budapest,2217.0,2.0," Hungarian, European"
Budapest,2218.0,2.0,"German,  Hungarian,  European"
Budapest,2219.0,NaN,unknown
Budapest,2221.0,NaN,unknown
Budapest,2222.0,NaN,Cafe
Budapest,2223.0,84.0," Halal, Middle Eastern,  Persian"
Budapest,2228.0,2.0,unknown
Budapest,2234.0,3.0," Asian, Chinese"
Budapest,2236.0,38.0,"Chinese,  Asian"
Budapest,2237.0,125.0,Mexican
Budapest,2238.0,331.0," European,  Hungarian,  Italian,  Vegetarian Friendly,  Asian, International,  Grill"
Budapest,2243.0,8.0,unknown
Budapest,2246.0,22.0," Hungarian, European,  International,  Italian"
Budapest,2249.0,4.0,"European,  Hungarian"
Budapest,2250.0,38.0,International
Budapest,2254.0,113.0,"European,  Central European,  Hungarian"
Budapest,2257.0,71.0,"European,  Central European,  Eastern European,  Hungarian"
Budapest,2258.0,14.0,"European,  Hungarian"
Budapest,2259.0,6.0,unknown
Budapest,2260.0,6.0,"European,  Hungarian"
Budapest,2263.0,167.0,"European,  Grill"
Budapest,2268.0,7.0,Chinese
Budapest,2272.0,79.0," Fast Food, American"
Budapest,2275.0,3.0,unknown
Budapest,2276.0,45.0," Bar,  Eastern European, European,  Pub,  Central European,  Hungarian"
Budapest,2277.0,5.0,unknown
Budapest,2280.0,30.0," Mediterranean, European,  Hungarian,  Central European"
Budapest,2283.0,271.0," Eastern European,  Central European, Italian,  Hungarian,  Pizza,  European"
Budapest,2288.0,519.0," Central European,  Eastern European,  Hungarian, European"
Budapest,2290.0,44.0," Central European,  Hungarian,  International, European,  South American"
Budapest,2292.0,NaN,unknown
Budapest,2294.0,81.0," Vegetarian Friendly,  European,  Hungarian, Sushi,  Japanese,  Central European"
Budapest,2304.0,33.0," Thai, Asian,  Chinese"
Budapest,2307.0,3.0,unknown
Budapest,2311.0,21.0," Pub,  Street Food, Bar,  American"
Budapest,2312.0,272.0," Hungarian, Bar,  Central European,  Eastern European,  European,  Vegetarian Friendly"
Budapest,2313.0,45.0," Bar, Hungarian,  European,  Pub"
Budapest,2315.0,18.0,Bar
Budapest,2317.0,142.0," European, Italian,  Hungarian"
Budapest,2323.0,7.0," Hungarian, European"
Budapest,2328.0,3.0,unknown
Budapest,2331.0,2.0,unknown
Budapest,2333.0,131.0,"European,  Hungarian,  Central European"
Budapest,2334.0,138.0," Hungarian,  Central European, European"
Budapest,2341.0,2.0," International,  Vegetarian Friendly, Cafe,  European"
Budapest,2345.0,5.0,unknown
Budapest,2347.0,22.0," Pub, Bar,  Nepali,  Asian"
Budapest,2349.0,40.0," Central European, European,  Hungarian"
Budapest,2354.0,69.0," Bar, American,  Fast Food"
Budapest,2355.0,124.0,European
Budapest,2360.0,494.0," European,  International, Cafe"
Budapest,2362.0,115.0," Pub,  European, Bar"
Budapest,2363.0,4.0,unknown
Budapest,2364.0,2.0,unknown
Budapest,2365.0,6.0,unknown
Budapest,2367.0,NaN," European,  Hungarian, Italian,  American"
Budapest,2372.0,NaN,unknown
Budapest,2373.0,NaN,unknown
Budapest,2374.0,NaN,unknown
Budapest,2380.0,NaN,unknown
Budapest,2392.0,9.0,"American,  European,  Mediterranean,  Hungarian"
Budapest,2397.0,122.0," European, Pizza,  Hungarian"
Budapest,2400.0,3.0,unknown
Budapest,2401.0,7.0,unknown
Budapest,2402.0,7.0," Hungarian, European"
Budapest,2406.0,16.0," Italian,  Central European, International,  European"
Budapest,2410.0,11.0," Hungarian, European"
Budapest,2415.0,29.0," Fast Food,  European, Hungarian"
Budapest,2418.0,NaN,International
Budapest,2420.0,9.0,unknown
Budapest,2424.0,NaN," Hungarian, European"
Budapest,2428.0,NaN," Persian, Middle Eastern"
Budapest,2432.0,NaN,South American
Budapest,2437.0,NaN,"International,  Hungarian,  European"
Budapest,2438.0,NaN,Fast Food
Copenhagen,3.0,550.0," Danish,  Vegan Options,  Soups,  Vegetarian Friendly,  Gluten Free Options, Cafe,  Fast Food,  European"
Copenhagen,4.0,332.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
Copenhagen,5.0,1316.0," Gluten Free Options,  European, International"
Copenhagen,10.0,406.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options, Cafe,  Healthy,  European"
Copenhagen,11.0,758.0," Gluten Free Options, European,  Danish,  Scandinavian,  Vegetarian Friendly"
Copenhagen,13.0,485.0,"Italian,  Pizza,  Vegan Options,  Vegetarian Friendly"
Copenhagen,17.0,86.0," Vegan Options,  Vegetarian Friendly,  Scandinavian,  Gluten Free Options, European,  Danish"
Copenhagen,26.0,471.0,"Italian,  European,  Vegan Options"
Copenhagen,27.0,386.0," Gluten Free Options,  French, Seafood,  Danish,  Scandinavian,  Vegetarian Friendly"
Copenhagen,30.0,524.0," Scandinavian,  Vegan Options,  Gluten Free Options,  Danish,  Vegetarian Friendly, European"
Copenhagen,39.0,505.0," Danish,  Gluten Free Options,  Vegetarian Friendly, Scandinavian,  Vegan Options"
Copenhagen,41.0,580.0," European,  Danish,  Vegetarian Friendly, Scandinavian,  Gluten Free Options"
Copenhagen,44.0,342.0," Gluten Free Options,  Scandinavian,  Danish,  Vegetarian Friendly, European"
Copenhagen,45.0,483.0," Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  Bar,  Fast Food, American"
Copenhagen,53.0,271.0," Vegetarian Friendly,  Gluten Free Options,  Danish,  European, French,  Scandinavian"
Copenhagen,54.0,651.0,"American,  South American,  Mexican,  Latin,  Vegetarian Friendly"
Copenhagen,55.0,196.0," Vegan Options,  Diner,  Contemporary,  Vegetarian Friendly,  Asian, Chinese,  Gluten Free Options"
Copenhagen,58.0,486.0," Danish,  Gluten Free Options,  Vegan Options, European,  Vegetarian Friendly"
Copenhagen,69.0,743.0,"Seafood,  Gluten Free Options,  International,  European"
Copenhagen,70.0,316.0," Diner, Seafood,  Danish,  European,  Scandinavian"
Copenhagen,71.0,879.0," Bar, American,  Barbecue,  Pub"
Copenhagen,72.0,523.0,"European,  Danish,  Gluten Free Options,  Vegetarian Friendly,  Scandinavian"
Copenhagen,73.0,167.0,"European,  Danish,  Scandinavian"
Copenhagen,75.0,509.0,"Italian,  European,  Vegetarian Friendly,  Gluten Free Options"
Copenhagen,78.0,236.0," European,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly,  Scandinavian,  Danish, Cafe"
Copenhagen,82.0,749.0," Vegetarian Friendly,  Gluten Free Options, Mediterranean,  European,  Vegan Options"
Copenhagen,83.0,957.0," Steakhouse, American,  European"
Copenhagen,85.0,134.0," Vegetarian Friendly, Asian,  Vegan Options,  Nepali,  Gluten Free Options"
Copenhagen,86.0,351.0," Argentinean,  Gluten Free Options, Steakhouse,  Barbecue"
Copenhagen,87.0,107.0,"Bar,  Cafe"
Copenhagen,89.0,429.0," Danish, European,  Scandinavian"
Copenhagen,90.0,65.0," Vegetarian Friendly, Danish"
Copenhagen,91.0,284.0," Gluten Free Options,  European, Seafood"
Copenhagen,93.0,360.0," Scandinavian,  Gluten Free Options,  Vegetarian Friendly, European,  Danish"
Copenhagen,94.0,485.0," Vegetarian Friendly, Italian,  Pizza,  Vegan Options,  European,  Mediterranean"
Copenhagen,98.0,308.0,"American,  Fast Food"
Copenhagen,101.0,110.0," Vegan Options, European,  Danish,  Vegetarian Friendly,  Gluten Free Options,  Scandinavian"
Copenhagen,110.0,231.0," Vegetarian Friendly,  Spanish, Mediterranean,  European"
Copenhagen,112.0,782.0," Vegan Options,  Vegetarian Friendly, American,  Bar,  Gluten Free Options"
Copenhagen,117.0,154.0," Danish, European,  Wine Bar"
Copenhagen,125.0,244.0," Vegetarian Friendly,  Scandinavian,  European, Bar,  Gluten Free Options,  Danish,  Cafe"
Copenhagen,128.0,166.0," Gluten Free Options, Sushi,  Vegetarian Friendly,  Asian,  Vegan Options"
Copenhagen,135.0,625.0," Vegetarian Friendly,  Vegan Options,  Danish,  Gluten Free Options, European,  Scandinavian"
Copenhagen,137.0,245.0," Vegetarian Friendly,  Asian,  Gluten Free Options,  Sushi,  Vegan Options, Japanese"
Copenhagen,139.0,252.0,"European,  Danish,  Scandinavian,  Vegetarian Friendly,  Gluten Free Options"
Copenhagen,143.0,160.0," Danish,  Vegetarian Friendly,  European, Fast Food,  Scandinavian"
Copenhagen,146.0,166.0," Seafood,  Gluten Free Options,  Vegetarian Friendly,  Sushi, Japanese,  Vegan Options,  Asian"
Copenhagen,147.0,307.0," European,  Gluten Free Options,  Vegetarian Friendly, Spanish"
Copenhagen,149.0,414.0," Vegan Options,  Sushi,  Vegetarian Friendly, Japanese,  Gluten Free Options,  Asian"
Copenhagen,150.0,177.0," Scandinavian,  Gluten Free Options,  European, Seafood,  Danish"
Copenhagen,163.0,38.0," Danish,  Vegetarian Friendly,  Scandinavian, European"
Copenhagen,168.0,213.0," European,  Mediterranean,  Vegetarian Friendly, Italian"
Copenhagen,177.0,242.0," European, French"
Copenhagen,179.0,468.0," Scandinavian,  Danish, European,  Vegetarian Friendly"
Copenhagen,183.0,219.0,"American,  Vegan Options,  Vegetarian Friendly,  Fast Food"
Copenhagen,187.0,198.0," Danish, Steakhouse,  European"
Copenhagen,188.0,148.0,"European,  Gluten Free Options,  Scandinavian,  Vegetarian Friendly"
Copenhagen,190.0,228.0," Danish, European,  Vegetarian Friendly,  Scandinavian,  International"
Copenhagen,192.0,361.0," Scandinavian,  Danish, French,  European"
Copenhagen,194.0,378.0," Gluten Free Options, Japanese,  Sushi,  Asian"
Copenhagen,196.0,112.0," Vegetarian Friendly,  Fusion,  Asian, Fast Food,  Thai"
Copenhagen,198.0,220.0," Gluten Free Options, European,  Danish,  Scandinavian"
Copenhagen,201.0,37.0," Vegan Options,  Vegetarian Friendly, Mediterranean,  European,  Greek"
Copenhagen,204.0,218.0," Vegan Options,  European,  Vegetarian Friendly, American,  Bar,  Cafe"
Copenhagen,206.0,222.0,"European,  Scandinavian,  Danish,  Pub"
Copenhagen,212.0,110.0," Danish,  Vegetarian Friendly, European,  Scandinavian"
Copenhagen,214.0,241.0," Steakhouse,  European, American"
Copenhagen,215.0,138.0," Vegetarian Friendly,  Danish,  American, European,  Gluten Free Options"
Copenhagen,216.0,266.0," Scandinavian, European,  Gluten Free Options,  Vegetarian Friendly,  Danish"
Copenhagen,217.0,125.0," Cafe,  European,  Vegetarian Friendly, Bar,  Vegan Options"
Copenhagen,219.0,73.0," Danish, Asian,  Street Food,  Vegetarian Friendly,  Vegan Options"
Copenhagen,224.0,222.0," Scandinavian,  Danish, European"
Copenhagen,226.0,524.0," Vegetarian Friendly,  Danish,  Gluten Free Options,  Cafe, French,  European"
Copenhagen,230.0,295.0,"Japanese,  Gluten Free Options,  Vegetarian Friendly,  Vegan Options,  Asian"
Copenhagen,232.0,269.0,"Italian,  Vegetarian Friendly,  Gluten Free Options,  European"
Copenhagen,233.0,200.0," Healthy,  Scandinavian,  Danish, Seafood"
Copenhagen,235.0,174.0," Spanish,  European,  Vegetarian Friendly, Mediterranean"
Copenhagen,237.0,174.0," Gluten Free Options, Asian,  Vegetarian Friendly,  Vegan Options,  Pakistani,  Indian"
Copenhagen,238.0,89.0," Vegetarian Friendly, Italian"
Copenhagen,241.0,253.0,"European,  Scandinavian,  Danish"
Copenhagen,244.0,29.0," Fast Food,  Vegetarian Friendly, Pizza,  European"
Copenhagen,250.0,80.0," Vegan Options,  Thai, Asian,  Vegetarian Friendly"
Copenhagen,251.0,132.0,"Indian,  Vegetarian Friendly,  Asian,  Vegan Options"
Copenhagen,253.0,170.0," Vegetarian Friendly,  Gluten Free Options,  Danish,  Scandinavian, European"
Copenhagen,254.0,136.0," European, Wine Bar"
Copenhagen,256.0,116.0," Vegetarian Friendly,  Vegan Options,  European, Cafe"
Copenhagen,257.0,34.0," European, Wine Bar"
Copenhagen,258.0,92.0," European,  Vegetarian Friendly,  Danish, Italian,  Contemporary"
Copenhagen,259.0,126.0," European,  Wine Bar, Spanish"
Copenhagen,263.0,86.0," Ethiopian,  Gluten Free Options, African,  Vegan Options,  Vegetarian Friendly"
Copenhagen,265.0,76.0," Vegetarian Friendly,  Mediterranean,  European, Italian"
Copenhagen,266.0,174.0," Scandinavian, European,  Danish"
Copenhagen,268.0,145.0," Central American, Mexican,  Vegetarian Friendly,  Latin"
Copenhagen,271.0,131.0," Scandinavian, European,  Gluten Free Options,  Danish"
Copenhagen,272.0,136.0," Vegetarian Friendly,  Cafe,  Vegan Options,  Scandinavian, European,  Danish,  Gluten Free Options"
Copenhagen,275.0,178.0," Vegetarian Friendly,  Pizza,  European, Italian"
Copenhagen,279.0,434.0," Gluten Free Options,  Vegetarian Friendly, European,  Danish,  Scandinavian"
Copenhagen,281.0,116.0," Gluten Free Options,  European, French"
Copenhagen,283.0,128.0,"French,  European"
Copenhagen,284.0,50.0," European,  Fast Food, American"
Copenhagen,292.0,193.0," Vegan Options, Japanese,  Vegetarian Friendly,  Sushi,  Gluten Free Options,  Asian"
Copenhagen,294.0,187.0,"American,  Bar"
Copenhagen,296.0,217.0," Cafe,  Danish,  Scandinavian,  Vegetarian Friendly, European,  International,  Vegan Options"
Copenhagen,299.0,143.0,"Indian,  Vegan Options,  Gluten Free Options,  Vegetarian Friendly"
Copenhagen,301.0,363.0,"Italian,  Vegetarian Friendly,  European"
Copenhagen,302.0,133.0," Vegetarian Friendly, Indian,  Asian,  Vegan Options,  Gluten Free Options"
Copenhagen,303.0,84.0," European, Italian,  Mediterranean,  Vegetarian Friendly"
Copenhagen,305.0,100.0," Vegetarian Friendly,  Danish, European,  Scandinavian"
Copenhagen,307.0,103.0,Pub
Copenhagen,308.0,110.0,"European,  Scandinavian,  Danish,  Vegetarian Friendly"
Copenhagen,313.0,133.0," Fusion, Danish,  Vegetarian Friendly,  Cafe"
Copenhagen,316.0,99.0," Danish,  European, Scandinavian"
Copenhagen,319.0,88.0," Gluten Free Options,  Vegetarian Friendly, European,  Vegan Options,  Healthy"
Copenhagen,320.0,365.0," Vegetarian Friendly,  Fast Food,  Pizza, Italian"
Copenhagen,321.0,348.0," European, French"
Copenhagen,322.0,51.0," Danish,  Scandinavian,  Vegetarian Friendly, European"
Copenhagen,323.0,183.0,"European,  Danish,  Scandinavian,  Seafood"
Copenhagen,324.0,237.0," European, French,  Vegetarian Friendly"
Copenhagen,325.0,138.0," Danish, Seafood,  Fusion,  Vegetarian Friendly,  European,  Gluten Free Options,  Scandinavian"
Copenhagen,326.0,67.0," Fast Food,  Bar,  Vegetarian Friendly, American"
Copenhagen,328.0,96.0," Contemporary,  Fusion,  Sushi, Japanese,  Vegetarian Friendly,  Asian"
Copenhagen,331.0,66.0," Bar, Pub,  European,  Scandinavian,  Danish"
Copenhagen,334.0,90.0," Cafe,  European, Delicatessen,  Vegetarian Friendly,  Vegan Options"
Copenhagen,335.0,230.0," Scandinavian,  Danish, European,  Vegetarian Friendly"
Copenhagen,336.0,61.0,"European,  Vegetarian Friendly,  Danish"
Copenhagen,338.0,119.0," Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  Thai, Asian"
Copenhagen,345.0,87.0," Vegetarian Friendly,  Danish, Scandinavian"
Copenhagen,348.0,388.0,"Italian,  Pizza,  European,  Vegetarian Friendly"
Copenhagen,351.0,74.0," Croatian, European"
Copenhagen,353.0,74.0," Vegetarian Friendly,  Scandinavian,  Vegan Options, Italian,  Danish,  European"
Copenhagen,356.0,111.0," Asian,  Gluten Free Options, Japanese,  Sushi"
Copenhagen,357.0,50.0," Vegetarian Friendly, Fast Food,  Vegan Options,  European"
Copenhagen,358.0,63.0," Venezuelan, Latin,  South American,  Vegetarian Friendly"
Copenhagen,363.0,71.0,unknown
Copenhagen,365.0,106.0,"Chinese,  Vegetarian Friendly,  Asian"
Copenhagen,370.0,69.0," European, Italian"
Copenhagen,375.0,55.0,unknown
Copenhagen,377.0,401.0,"Cafe,  Vegetarian Friendly,  Vegan Options,  Danish,  European,  Gluten Free Options"
Copenhagen,378.0,61.0,"Italian,  European,  Central European"
Copenhagen,381.0,247.0,"Turkish,  Middle Eastern,  Vegetarian Friendly"
Copenhagen,382.0,78.0," Vegetarian Friendly,  Bar, American,  European"
Copenhagen,383.0,128.0," Mediterranean,  European, Italian"
Copenhagen,385.0,40.0," European,  Vegetarian Friendly, Italian,  Mediterranean"
Copenhagen,389.0,76.0," Vegetarian Friendly, Italian,  Mediterranean,  European,  Vegan Options"
Copenhagen,390.0,17.0,"European,  Danish,  Scandinavian"
Copenhagen,391.0,78.0," Vegetarian Friendly,  European, Thai,  Vegan Options,  Pub,  Cafe,  Bar"
Copenhagen,394.0,267.0," Gluten Free Options,  Danish, European"
Copenhagen,397.0,88.0," Bar,  Scandinavian,  Diner,  Cafe,  Danish, European"
Copenhagen,403.0,351.0," Barbecue,  Gluten Free Options,  Bar, American,  Vegetarian Friendly"
Copenhagen,405.0,147.0," European,  Vegetarian Friendly, Italian"
Copenhagen,410.0,223.0,"Italian,  Vegetarian Friendly,  Vegan Options,  European,  Pizza"
Copenhagen,413.0,490.0," Grill,  Danish,  Bar, Seafood"
Copenhagen,416.0,105.0," Asian, Chinese"
Copenhagen,417.0,43.0," Gluten Free Options, Vegetarian Friendly,  Vegan Options"
Copenhagen,422.0,141.0," European,  Vegetarian Friendly, Italian"
Copenhagen,426.0,17.0,unknown
Copenhagen,427.0,40.0," Pizza,  Gastropub,  Cafe, Italian,  European,  Vegetarian Friendly"
Copenhagen,428.0,44.0,European
Copenhagen,430.0,157.0," Vegetarian Friendly,  Latin,  Central American,  Vegan Options, Mexican"
Copenhagen,433.0,75.0," Danish,  Grill, European,  Gluten Free Options,  Scandinavian,  Contemporary"
Copenhagen,434.0,166.0,"French,  European,  Vegetarian Friendly"
Copenhagen,435.0,202.0," Danish,  European, Scandinavian"
Copenhagen,437.0,89.0," Spanish,  Vegetarian Friendly, European,  Mediterranean"
Copenhagen,441.0,87.0," Scandinavian,  Danish,  Vegetarian Friendly, European"
Copenhagen,444.0,104.0," European,  Danish,  Scandinavian, Seafood"
Copenhagen,447.0,66.0," Danish, European"
Copenhagen,459.0,336.0," Danish,  Vegetarian Friendly,  Scandinavian, European"
Copenhagen,463.0,101.0," European, Italian,  Vegetarian Friendly"
Copenhagen,465.0,157.0,"Asian,  Vegetarian Friendly,  Vegan Options,  Thai"
Copenhagen,466.0,76.0," Fusion,  Sushi,  Asian,  Vegetarian Friendly, Japanese"
Copenhagen,478.0,48.0," European,  Cafe, Bar"
Copenhagen,489.0,80.0," Asian, Fast Food,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options,  Thai"
Copenhagen,492.0,69.0," Scandinavian,  Danish,  Contemporary, Cafe,  European"
Copenhagen,494.0,250.0,"Italian,  European,  Mediterranean"
Copenhagen,499.0,101.0,"Cafe,  Danish,  European"
Copenhagen,502.0,31.0," Pub,  European, Bar"
Copenhagen,505.0,82.0,"Scandinavian,  Danish,  European"
Copenhagen,506.0,50.0," European,  Vegetarian Friendly,  Mediterranean, Italian"
Copenhagen,508.0,30.0,"Italian,  Vegetarian Friendly,  European"
Copenhagen,510.0,139.0," European, Italian"
Copenhagen,513.0,32.0,unknown
Copenhagen,519.0,57.0,"American,  Fast Food"
Copenhagen,524.0,59.0," Danish, Scandinavian,  European"
Copenhagen,527.0,13.0,Vietnamese
Copenhagen,539.0,64.0,"European,  Scandinavian"
Copenhagen,540.0,113.0," European, French"
Copenhagen,541.0,217.0," Cafe,  Danish,  European, Bar,  Vegetarian Friendly,  Scandinavian"
Copenhagen,548.0,36.0," Gluten Free Options,  Cafe,  Vegan Options,  European, Danish,  Diner,  Vegetarian Friendly"
Copenhagen,554.0,50.0,"International,  European,  Spanish,  Bar,  Vegetarian Friendly"
Copenhagen,557.0,111.0," Danish,  Scandinavian, European"
Copenhagen,559.0,13.0,"European,  Gluten Free Options,  Vegetarian Friendly,  Danish"
Copenhagen,563.0,33.0," Asian,  Sushi, Japanese"
Copenhagen,565.0,144.0," Diner,  Fast Food, American"
Copenhagen,567.0,219.0," Fast Food,  Vegan Options,  Vegetarian Friendly,  Halal,  Pakistani,  Middle Eastern, Indian"
Copenhagen,569.0,84.0," European,  Pub, Irish,  Bar"
