group,Index,quantity,unit_cogs,name
GENERAL_FOOD,12658,36,0.74,SOL KUJAWSKA 1 KG JODOWANA
DAIRY_CHESSE,7116,1.51,16.953642384106,SER PULAWSKI/GOUDA/CAMELOT
SWEETS,20819,20,0.7,PETITKI TRUSKAWKA  30 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16655,8,1.70375,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G
SWEETS,19893,1,2.62,CIASTKA KRAKUSKI FLORIANKI 171G
BREAD,1467,14,1.77,M BULKA Z RODZYNKAMI
SPICES,18191,3,0.72,PRYMAT PIETRUSZKA NATKA
ICE_CREAMS_FROZEN,15953,1,3.92,LOD W KOSTKACH 2 KG
SWEETS,20653,20,1.4,ROGAL CHIPICAO 65G
DRINK_JUICE,9952,2,1.59,LEMONIADA 0_33 GREJFRUT BUT.
CHEMISTRY,3553,1,6.08,TAFT LAKIER
POULTRY,11081,4,2.59,SZPROT W OLEJU 170 G PODWEDZANY ORKA
SWEETS,19323,4,2.06,CIASTECZKA ZOO Z KAKAO 100G
ALCOHOL,424,6,2.77,PIWO SAMERSBY  0_500 ML PUSZKA
SPICES,18718,1,0.61,CYNAMON MIEL.20 GR CYKORIA
GENERAL_FOOD,12572,12,1.27,AMINO SOS BOLONSKI 43G
ALCOHOL,22615,13,3.85,NAP SPIR SOPLICA PIGWOWA 0_1
DAIRY_CHESSE,6546,97,1.39639175257732,SEREK WIEJSKI 200G ZIARNISTY COTTAGE
SPICES,18359,1,1.64,KAMIS SOL ZIOLOWA 35G
ALCOHOL,994,3,5.0,PIWO NOCNY MAREK 0_5 L B/BEZW
GENERAL_ITEMS,17977,1,2.35,RAJSTOPY DZIECIECE
POULTRY,11140,3,1.11,LARUS SALATKA WEGIERSKA
ALCOHOL,992,3,1.01,PIWO MOCNE POLSKIE 0_33L
CHIPS_FLAKES,4738,22,2.23,STAR CHIPS 130 G PAPRYKA
ICE_CREAMS_FROZEN,14953,11,0.49,LODY LULEK BARWIACY
CHEMISTRY,1967,2,2.99,SZAM FAMILJNY NIEBIESKI 0_5L
CHEMISTRY,3039,1,2.32,KREM DO GOLENIA LIDER CLASSIC
CHEMISTRY,3175,2,0.64,ZESZYT BLYSZCZACYCH PAPIEROW KOLOR  A5
CIGARETTES,5543,12,9.95,PAP ROTHMANSY CLICK 20
CIGARETTES,5581,4,9.87,PAP PAL MAL BLUE
CHEMISTRY,2643,5,2.63,E PROSZEK 300 G COLOR
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16399,27,0.68,APPETITA GORCZYCA BIALA 30G
CHIPS_FLAKES,4674,4,4.03,LAYS MAX CZ.PAPRYKA 140 G
GENERAL_FOOD,13980,2,3.9,TORTILA 4 SZTUKI
ICE_CREAMS_FROZEN,14768,1,1.26,LODY ROZEK CYTRYNA ICE MASTRY
SWEETS,20002,20,1.21,ROGAL CHIPICAO 65G
VEGETABLES,22166,11,3.8263636363636406,KT SALATA LODOWA
ICE_CREAMS_FROZEN,15984,6,2.6283333333333303,ZAPIEKANKA SZYN+PIECZ 200 G
COOKIES_BULK,6372,0.71,16.4366197183099,CUKIERKI KROWKA WAWEL/SOLIDARNOSC
SWEETS,19660,25,0.85,BATON KNOPERS KOKOS 25 G
DAIRY_CHESSE,8174,1,4.07,BITA SMIETANA AROZOL 250 G MLECZ ZAGRODA
CHIPS_FLAKES,4551,1,5.57,PLATKI FRUTINA 250G
CHEMISTRY,3895,4,2.29,PAPIER TOALETOWY MEA BIALY 4 ROLKI
DRINK_JUICE,10325,20,1.3965,BATON KINDER DELIC 39 G
DRINK_JUICE,10573,4,1.87,NAP VERONI 0_4 L NAT JAG+ACTION
DRINK_JUICE,9748,32,1.49,KUBUS PLAY MAR/TRUS/LIMETKA
DAIRY_CHESSE,7164,2,1.33,BAKOMA 7 ZBOZ  150G TRUS
DAIRY_CHESSE,7633,87,0.9428735632183908,JOGOBELLA 150G STANDARD
SWEETS,19161,18,2.19,GOPL CZEKOLADA GORZKA 90 G
GROATS_RICE_PASTA,14163,2,2.43,MAKARON LUBELLA  KOLANKO OZDOBNE 500G
CHEMISTRY,2989,1,6.99,BREF KULKI 3*50G
ICE_CREAMS_FROZEN,14771,1,1.32,LODY ROZEK MIX LOTERIA
DRINK_JUICE,9269,5,2.46,NAP TYMBARK 1 L ZURAWINA
DAIRY_CHESSE,8457,15,3.238,SER CAMEMBERT TUREK NATURALNY 120 G
ICE_CREAMS_FROZEN,15588,13,2.52,LODY KIBICA 110 ML
DAIRY_CHESSE,8054,12,1.91,?ACIATY SEREK Z CEBULA I SZCZ_135G
GENERAL,11500,1,4.45,SMAK MAK PIEROGI Z SEREM 400G
CHEMISTRY,2629,1,1.99,CHUSTECZKI NASACZ.DO DZIECI 72 SZT
VEGETABLES,21643,65,1.61846153846154,KT KALAREPA SZT
SWEETS,19657,6,0.99,BATON IKAR XXL WAWEL
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16729,6,2.3,DESER MONTE WAFFLE 125 G
CHEMISTRY,2566,3,1.4,REKAW DO PIECZENIA 3 M
DAIRY_CHESSE,6576,5,0.76,BAKOMA POLSKIE SMAKI GRUSZKA 120 G
CHEMISTRY,1871,1,3.62,EVA SIMPLA ZEL DO MYCIA 500 ML
SWEETS,20377,2,1.49,LIZAK CHOINKA
TABLETS,21128,3,0.99,WODA UTLENIONA 100GR
POULTRY,17179,0.26,16.2692307692308,KIE?BASA ZE SWINOB/GEESOWSKA
ICE_CREAMS_FROZEN,15802,1,3.43,BARSZCZ UKRAINSKI 450G NORDIS
ALCOHOL,441,1,2.33,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ
CHEMISTRY,2012,2,2.85,BREF 4 FORMU?A POWER
ICE_CREAMS_FROZEN,15612,8,2.01,LODY PIPI W KAKAOWE
SWEETS,20139,21,0.34,GUMA Z TATUAZEM
DRINK_JUICE,10381,1,1.99,NAP HOOP 2 GAZ POMARANCZ
CHEMISTRY,2463,1,1.12,DRUCIAK SPIRALNY
DAIRY_CHESSE,8229,70,0.9097142857142858,JOGOBELLA 150G CLASSIC
DAIRY_CHESSE,6570,2,2.12,BAKOMA 7 ZBÓZ MEN 320 G
CIGARETTES,4886,64,9.5253125,PAP PS BLU LINK
POULTRY,17131,0.19,23.368421052631607,SZYNKA PIECZONA KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16128,24,1.5075,CHRZAN TARTY 160G VICTUS
DRINK_JUICE,10629,6,1.35,HELLENA 1_25 GAZ LEMONIADA
BREAD,1436,20.12,20.8404572564612,ROGALE MARCINKOWSKIE  KG
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16735,6,2.15,HOCHL KANAPKOWY Z SZYNKA 130 G
DAIRY_CHESSE,7161,8,2.885,ALMETTE SMIETANKOWY 150G
GENERAL,11330,3,1.19,KNORR BARSZCZ BIALY 45 G
ALCOHOL,22614,2,6.03,NAP SPIR KRAKOWSKA 0_2 WISNIA
GENERAL_FOOD,12536,1,4.31,WIN BARSZCZ CZERWONY INSTANT 170 G
ICE_CREAMS_FROZEN,15825,8,1.2,LODY KAKTUS 45ML
VEGETABLES,21524,20,0.62,LIZAK Z CZEKOLADY
SWEETS,19117,1,4.14,BOMBONIERA GALARETKA W CZEK 190 G
DRINK_JUICE,9131,1,1.02,WODA PIENINSKA  1_5 L  GAZ
DRINK_JUICE,9124,1,3.15,WODA KOKOSOWA 250 ML NATURALNA 100%
DRINK_JUICE,9218,5,2.15,NAP HOOP COLA 2L
CHIPS_FLAKES,4467,1,1.66,WAFLE RYZOWE  130GR RYZ DZIKI
GENERAL,11479,1,2.39,MAK SULMA PAPPARDELE 320 G
ICE_CREAMS_FROZEN,15544,120,1.52,LODY BAJKA W CZEKOLADZIE
ICE_CREAMS_FROZEN,14961,5,2.8,LODY MILKA ALMO 100 ML
SPICES,18439,1,2.4,MARCO-POLO POMIDOR Z RUKOLA 30 G
BREAD,1094,24,2.23,S CHLEB KROJONY 0_6KG
DAIRY_CHESSE,7878,10,1.2009999999999998,NAP TIGER 0_25 SPEED
ICE_CREAMS_FROZEN,15522,4,3.83,WARZYWA NA PATELNIE 450G CALFLOST
ALCOHOL,22663,20,1.96,PIWO WARKA RADLER 0% GREJF 0_5 B/ZWR
CHEWING_GUM_LOLIPOPS,4295,5,2.25,GUMA ORBIT BAG PEPPERMINT
CHEMISTRY,2058,2,3.71,LUGA KROCHMAL 750ML
DAIRY_CHESSE,7560,7,1.01,BAKOMA  PREMIUM 140 G WISNIA
DRINK_JUICE,9869,29,2.58068965517241,WODA 5 L N/G PRIMAVERA +1 L GRATIS
ALCOHOL,925,37,1.02,PIWO MOCNE POLSKIE 0_33L
GENERAL_ITEMS,17911,1,2.2,RAJSTOPY STRETCH -4
POULTRY,1519,3,1.9433333333333305,KONSERWA TYROLSKA 300 G LAUR
CHIPS_FLAKES,4694,2,1.14,PRAZYNKI SPOKO 60 G
DAIRY_CHESSE,8365,36,0.71,DA DANONE GRATKA 115 G
DAIRY_CHESSE,7143,2,1.73,TWAROG PRESIDENT  200 G SMIETANA
ALCOHOL,22411,6,8.07,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L
CHEMISTRY,2491,2,1.19,KLEJ SUPER GLUE
DRINK_JUICE,10605,1,0.74,WODA PRIMAWERA 1 L N/G
ICE_CREAMS_FROZEN,15638,38,1.37,LODY ROZEK SMIETANA 110 ML
SWEETS,20075,58,0.7243103448275859,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT
DAIRY_CHESSE,8590,2,1.11,JOGOBELLA 150G SPECJAL
ALCOHOL,898,3,2.72,PIWO CAPTAIN JACK ALK 6%
ICE_CREAMS_FROZEN,15448,6,4.29,LODY MAGNUM CLASSIC
VEGETABLES,21446,3,2.81,KT ZIOLA  DONICZKA  1 SZT
GENERAL_FOOD,12795,1,2.25,POLEWA MLECZNA CZEK 100 G DELECTA
ICE_CREAMS_FROZEN,14995,14,1.35,LODY ROZEK MIX LOTERIA
GENERAL_FOOD,12889,9,1.08555555555556,CYKORIA SNIEZKA 60 G
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16448,41,3.87,POMPKA PLAY DOLADOWANIE
ALCOHOL,23118,2,13.475,WINO MOGEN 0_7 P/S?OD CZERW CONCORD
GENERAL_ITEMS,17574,33,1.4,MAR PALMA KRUSZWICA 250G
GENERAL_FOOD,13401,6,0.55,GELLWE KISIEL CYTRYNOWY 38G
VEGETABLES,21918,26.21,4.45097291110263,KT PAPRYKA CZERWONA/ZOLTA
DRINK_JUICE,9539,13,1.83,HELLENA 1_75 L N/G  POMARANCZOWY
SWEETS,19212,1,5.13,NASZYJNIK Z CUKIERKAMI
GENERAL,11687,1,2.67,SOS WEGIERSKI Z PIECZ.550G DAWTONA
ALCOHOL,503,42,1.02,PIWO MOCNE POLSKIE 0_33L
VEGETABLES,21732,7,1.4914285714285702,KT KOPER ZIELONY DO OGURKOW
BREAD,1309,48.5,4.0,C CHLEB KROJONY 0_9 KG
ICE_CREAMS_FROZEN,15098,4,6.09,LODY JAK DAWNIEJ 450 ML SMIE-WISN
GENERAL_FOOD,13981,5,2.4,VEGETA 200G
GENERAL_FOOD,12418,4,1.31,KNORR G K OGORKOWA Z GRZANKAMI
ALCOHOL,23161,1,6.99,WINO CORTES CZ/PÓLS 0_75 L
DRINK_JUICE,9354,5,1.83,HELLENA 1_75 N/G TRUSK+MALINA
ICE_CREAMS_FROZEN,15964,3,1.66,LODY ROZEK NORDIS
COFFEE TEA,5707,1,1.76,HERBATA TETLAY 25 EX
GENERAL_FOOD,13700,16,1.70875,CHEETOS MIX-UPS 70 G
DAIRY_CHESSE,7246,9,1.6,JOGOBELA ZE ZBOZAMI 200 G
CIGARETTES,5387,3,10.95,PAP MOCNE JASNE
CHEMISTRY,2727,1,5.39,PLYN DO KAPIELI BURSZTYN 750 ML EVA
DAIRY_CHESSE,6490,6,2.22,LACIATY 150 G NATURALNE
DAIRY_CHESSE,7340,1.46,10.561643835616401,SERY Z?OTE LUZ
CIGARETTES,4852,75,10.1096,PAP LD BLUE T
SWEETS,19394,1,2.84,MILKA CZEKOLADA BAKALIE 100G
ICE_CREAMS_FROZEN,14904,0.93,18.0537634408602,FILET Z MIRUNY
GENERAL,11851,2,1.35,CWIKLA Z CHRZANEM 300 G SLON.OGROD
VEGETABLES,21427,90,0.936666666666667,KT PIETRUSZKA ZIELONA NATKA
CHEMISTRY,3202,1,4.79,BREF KULKI WC PERFUME
ICE_CREAMS_FROZEN,15724,24,0.71,LODY JOCKER  KORAL
ALCOHOL,22920,2,11.49,WINO MONTE ORYGINS? 0_75 L S?OD
ICE_CREAMS_FROZEN,15188,2,2.15,MARCHEW KOSTKA  MROZONA
CIGARETTES,5518,13,10.34,PAP PAL MAL KLIK 20
DRINK_JUICE,9563,1,3.75,LOWICZ SYROP MAL+ZURAWIN 400 ML
DRINK_JUICE,9651,1,4.44,NAP TYMBARK 1_75 L POMARANCZ
ALCOHOL,999,2,2.5,PIWO REDDS BIANCO 0_4 B/BEZ
DAIRY_CHESSE,8227,59,1.02254237288136,JOGOBELA 150 G 0 %
SWEETS,21022,3,2.8,PREZERWATYWA 3 SZT
POULTRY,11130,1,4.83,FILETY SLEDZIOWE 400G W SOSIE SMIET.
CHIPS_FLAKES,4489,6,3.35,LORENZ 140 G ZIEL CEB
CHEMISTRY,2280,2,1.34,ZAROWKA 75
GROATS_RICE_PASTA,14548,5,1.02,KASZA JECZMIENNA 4*100 G SARITA
DRINK_JUICE,9458,6,2.46,NAP TYMBARK 1 L ZIEL BANAN
DAIRY_CHESSE,7512,17,2.34,SER MLEKPOL SALAMI ZOLTY PLASTRY
DRINK_JUICE,9679,38,0.62,WODA CISOWIANKA 0_5 N/G
GENERAL_ITEMS,17947,1,4.66,SKARPETY BAWE?NA
GROATS_RICE_PASTA,14375,7,1.83,WAFLE SUNNY 60G Z CEBULA
GENERAL,11997,2,8.36,BOROWIK SUSZONY 40 G
ICE_CREAMS_FROZEN,14829,1,2.08,LODY GRAND
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16583,1,2.13,KETCHUP LAGODNY 250G TORTEX
CHEMISTRY,3083,1,2.19,PASTA COLODENT SUP.SWIEZOSC 100G
GENERAL,11564,1,8.15,MAKA KOKOSOWA 1 KG
GENERAL_FOOD,12280,34,1.23823529411765,MUSZTARDA STOLOWA 200G PEGAZ
GENERAL_FOOD,13229,1,2.25,GUMA AIRWAVES 25 SZT SASZETKA
SWEETS,19669,3,9.946666666666667,BOMB MERCI 250G
ALCOHOL,22694,1,21.9,BRENDY PLISKA 0_5 L
CIGARETTES,5034,2,9.87,PAP RGD BLU
DAIRY_CHESSE,8060,1,5.2,MAR OPTIMA OMEGA 3 /400G
CIGARETTES,5048,7,10.9,PAP WEST JCE COOL BLEND CI?KIE
DRINK_JUICE,10194,11,1.07,NAP HELLENA 400 ML CZERWONA
ALCOHOL,707,5,4.89,PIWO SROGIE LANIE 0_5 L B/BEZWROT
CHEMISTRY,3340,5,5.57,SZAMPON PALMOLIVE MATURA P/?UPIERZ 350ML
ALCOHOL,22975,1,12.99,WINO MOGEN DAVID 0_75 PEACH
DRINK_JUICE,8721,1,3.28,CAPPY  1 L JAB?KO
POULTRY,11026,3,4.0,FILETY SLEDZIOWE W OLEJU 170 G
DRINK_JUICE,9464,8,1.5,NAP TYMBARK 300 ML SOK POMIDOROWY
POULTRY,16907,0.34,14.411764705882401,GALANTYNA Z DROBIEM KG
CHEWING_GUM_LOLIPOPS,4060,13,0.44,LIZAK SMOCZEK
GENERAL_FOOD,12717,3,0.37,CUKIER WANILIOWY DELECTA 30 G
DRINK_JUICE,10341,17,1.26,KUBUS MUS 0_1 TRUSKAWKA
VEGETABLES,21642,33,4.448181818181821,KT KALAFIOR
GROATS_RICE_PASTA,14452,10,1.0,MAK ZLOTY LAN SWIDERKI 500 G
GENERAL,11622,1,1.35,CWIKLA Z CHRZANEM 300 G SLON.OGROD
VEGETABLES,22244,54.5,2.3664220183486204,KT SELER LUZ
GENERAL,11578,1,12.59,PERSIL 1_4 KG COLOR
GENERAL_FOOD,12660,1,2.67,SOS SLODKO-+KWASNY SLOIK DAWT
CHEMISTRY,2234,2,1.69,PROSZEK DOSIA D/PRANIA 300GR BIA?E
DAIRY_CHESSE,7064,4,2.19,LACIATY 150 G SZCZYPIOREK
CHEMISTRY,3208,2,2.94,CHUSTECZKI BABY KINDII 60 SZT
ALCOHOL,715,11,1.95545454545455,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ
CHEMISTRY,2870,1,4.29,ODSWIEZACZ  SZYSZKA
DRINK_JUICE,9930,6,1.96,JOGURT ACTIVIA DRINK GRUSZ/KIWI/LEN 280G
SWEETS,20067,17,0.92,BATON NESQUIK DELIC 25 G
GENERAL_ITEMS,67,6,4.27,BELLA PODPASKI PERF.BLUE 10
ICE_CREAMS_FROZEN,14701,2,6.76,PIZZA 4 SERY
DAIRY_CHESSE,7514,1,5.12,SER MOZZARELLA 300G
DRINK_JUICE,9075,12,1.2,NAP SPRITE 0_33L PUSZKA
CHEMISTRY,2303,3,2.9166666666666696,BREF 4 FORMU?A POWER
ICE_CREAMS_FROZEN,14692,3,0.69,LODY TOP MILK
GENERAL_FOOD,13922,3,7.05666666666667,LAKIER SPRAY 120ML ATOMIZER FIOLETOWY
GENERAL_FOOD,12416,3,2.66,KNORR FIX DO SPAGH.4-SERY
DAIRY_CHESSE,8500,2,1.9,SMIETANA 12% 400 ML SREM
CIGARETTES,4843,6,1.29,GILZT GAPARD 100+25
SPICES,18452,2,1.49,RODZYNKI 100GR SULTANSKIE HELIO
SWEETS,20149,1,1.71,KRAZKI ORKISZOWE 60 G
VEGETABLES,22216,330.52,1.10882851264674,KT JABLKO CZERWONE
DRINK_JUICE,10244,12,2.04,NAP TYMBARK 1 L JAB/BRZOSKW
ALCOHOL,542,2307,1.40612483745124,PIWO ZUBR 0_5L BUTELKA
GENERAL,11545,1,5.31,JAB?KO PRAZONE 900G
DRINK_JUICE,8962,2,0.85,SMAKOTEK 0_33 ML MAR+JABL.
DRINK_JUICE,8960,24,1.6758333333333302,PUDL SOK POMIDOROWY 300 G
COFFEE TEA,5778,3,1.52,KAWA WOSEBA RODZINNA 80G
VEGETABLES,21987,12,1.2,KT KOPER ZIELONY DO OGURKOW
VEGETABLES,22059,11,0.5227272727272729,KT KALAREPA SZT
DRINK_JUICE,9936,2,1.14,KUBUS MAR.BRZOS.JAB.0_33L
DAIRY_CHESSE,7188,1,5.25,DA DANONKI MEGA TRUSKAWKA/BANAN
DRINK_JUICE,9419,2,0.86,NAP LEON 0_2  JAB/CYTR/BANAN
SWEETS,19713,5,0.84,DRAZE SMIETANKOWE 70G SKAWA
GENERAL_FOOD,13656,5,2.388,VEGETA 200G
ICE_CREAMS_FROZEN,15463,2,0.75,LODY PINGWIN W CZEKOL.
ALCOHOL,372,25,1.93,PIWO ZYWIEC 0_5L BUTELKA
CHEMISTRY,2322,5,2.494,E PROSZEK 300G WHITE
CHEMISTRY,3173,2,1.3,ZESZYT 80 K
ALCOHOL,22862,1,8.0,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L
TABLETS,21120,3,6.25,TABLETKI NUROFEN EXPRESS 10 SZT
DRINK_JUICE,8866,5,1.66,HELLENA 1_75 L N/G  POMARANCZOWY
CHIPS_FLAKES,4666,11,1.11,CHRUPKI CELKA 160 G BIS/12/
CIGARETTES,5218,1,3.8,GILZY GOLDEN 350
GENERAL_FOOD,13268,1,4.74,MASA MAKOWA 850 G
CHEMISTRY,3084,1,2.19,PASTA D/ZEB COLODENT SUP.BIEL 100G
SWEETS,19687,0.29,14.7586206896552,CIASTKA KOWOLKA BABECZKI SUCHE
SWEETS,20360,71,2.28,JAJKO Z NIESPODZIANKA
SWEETS,20961,32,0.86,GRZESKI MEGA W CZEKOLADZIE 48 G
SWEETS,19180,21,0.84,JAJKO WIELKANOCNE  23 G
GROATS_RICE_PASTA,14628,4,1.04,MAKARON ARC-POL MUSZELKA MALA 250 G
GENERAL_FOOD,12191,13,1.19,WIN GALARETKA CYTRYNOWA  79G
CHEMISTRY,3527,16,1.601875,RECZNIK PAPIER.MEA 2WARSTWY
ALCOHOL,852,3,1.83,PIWO LOMZA 0_5 L 0% GRAPEFRUT BUT/BEZWR
GENERAL_ITEMS,17889,1,2.75,SKARPETY INEZ B/UCISK
GENERAL,11290,1,2.56,SOK Z GRANATU 250 ML  100%
BREAD,1038,45,4.18533333333333,C CHLEB KROJONY 0_9 KG
VEGETABLES,22052,4.55,4.4,KT FASOLA ZÓLTA
SWEETS,20287,5,0.72,BATON LION STANDARD 42G
DRINK_JUICE,10308,55,0.905636363636364,WODA ZYWIEC 0_5L GAZ
COFFEE TEA,6035,8,0.54,KAWA ROZP.NESCAFE BROWN SUGAR 3W1 17GR
GENERAL_FOOD,13415,0.14,16.1428571428571,KIELBASA TUCHOWSKA PIECZONA
CHEMISTRY,2887,1,2.19,PASTA DO ZEB.COLODENT 4IN1
SPICES,18741,1,6.01,KNORR DELIKAT CZERWONY 200G
SWEETS,20042,2,1.93,ZELKI SMIEJZELKI KWASNE 100G
GENERAL_FOOD,12920,1,0.99,KNORR G.K.CEBULOWA Z GRZANKAMI 17 G
CHEMISTRY,3940,39,0.166923076923077,REKAWICE JEDNORAZOWE
DAIRY_CHESSE,6785,2,1.775,DA DANIO 140 G WANILIA SASZETKA
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16404,1,3.75,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G
CHIPS_FLAKES,4357,14,0.99,LAYS STIX 40 G
DRINK_JUICE,8836,1,0.92,WODA MUSZYNIANKA 0_6 L PLUS
GROATS_RICE_PASTA,14573,4,1.04,MAKARON ARC-POL MUSZELKA MALA 250 G
SWEETS,19665,63,0.598571428571429,BATON MILKY WAY 21 5
SPICES,18736,8,1.1,KAMIS PIEPRZ CYTRYNOWY 20G
CHEMISTRY,2867,5,2.19,NIVEA KREM 50ML
CHEMISTRY,3225,1,4.78,EWA SZAMPON POTROJNA SILA ZIÓ? 400 ML
GENERAL,12062,3,3.96,ZUPA 9 WARZYW 450 G
DAIRY_CHESSE,7449,16,0.77,JOGURT MLEKOVITA Z BISZKOPT 125
POULTRY,11084,0.345,13.1884057971015,FILET Z LIMANDA MROZONY KG
DAIRY_CHESSE,7884,4,3.61,SER BRIE TUREK NATURALNY 125G
CHEWING_GUM_LOLIPOPS,4016,1,0.92,GUMA WRIGLEYS FRUIT 5 LISTKOW
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16482,11,1.56272727272727,FASOLA CZERWONA SLONECZNY OGROD 400G.
BREAD,1113,6,1.35,C BULKA TARTA
CIGARETTES,5420,2,9.86,PAP WINSTON BLUE
GENERAL_FOOD,12813,1.31,9.2824427480916,SERDELKI Z DROBIEM
CHEMISTRY,2010,1,1.75,BELLA CHUSTECZKI ODSWIEZAJACE 10
GENERAL_FOOD,13915,1,3.36,KNORR ZUPA CEBULOWA
SWEETS,19124,3,1.57,CHRUPKI Z OWOCAMI MAX 80 G
VEGETABLES,22058,50,3.2092,KT KALAFIOR
DAIRY_CHESSE,7758,36,0.698333333333333,DA DANONE GRATKA 115 G
SWEETS,19106,3,0.92,BATON NESQUIK DELIC 25 G
VEGETABLES,22264,2,2.55,SKORUPKA SALATKA STAROGOST.0.9
DAIRY_CHESSE,7962,2,0.76,BAKOMA POLSKIE SMAK 120 G LESNYCH
POULTRY,11036,1,1.85,P PASTA Z TUNCZYKA
BREAD,1229,56,1.5014285714285702,C BULKA TARTA 0_5KG
ALCOHOL,568,6,2.19,PIWO HEINEKEN 0_5 L BUT/BEZW 0%
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16175,5,1.59,SALATKA LISNER WARZYWNA Z JAJKIEM 150G.
SWEETS,19578,1,1.98,MILKA MILKINIS 100G
SWEETS,19293,2,0.59,BATON 7DAYS KAKAO W POLEWIE
SWEETS,20633,3,5.74,PIZZA MROZONA
POULTRY,10883,1,2.68,FILETY SLEDZ_W OLEJU 170 G
CHEMISTRY,2864,1,0.99,MYD?O ARKO CREAMY 90 G
CIGARETTES,5101,13,9.96,PAP PS BLACK 100
SWEETS,18874,26,0.64,PALUSZKI BESK. 70G
ALCOHOL,22359,2,13.79,WODKA ABSOLWENT 0_5L
ICE_CREAMS_FROZEN,15932,73,0.46,WODA AQA 1_5 L GAZ
CHEMISTRY,1910,4,0.99,MYDLO LUKSJA CREAM 100 G
POULTRY,16996,0.69,12.2463768115942,KIE?BASA WIOSENNA KG
VEGETABLES,21874,3,3.55,ZAPIEKANKA Z PIECZARKA 220 G
DAIRY_CHESSE,8339,4,0.99,AMINO BLYSK OGÓRKOWA 61 G
DAIRY_CHESSE,8216,2,2.8,HOCH SER PLASTRY ZÓ?TY TYLZYCKI 135 G
GENERAL_FOOD,13106,1,3.25,OGORKI KONSERW DAWTONA 900G
POULTRY,10834,2,4.28,LARUS RYBA PO GRECKU 170 G
GENERAL_FOOD,12683,2,1.85,WIN POMYSL..NA CHLOPSKI GARNEK
CIGARETTES,5496,4,10.72,PAP CAMEL BLU 20
CHEWING_GUM_LOLIPOPS,4223,1,2.25,GUMA ORBIT *25 SASZETKA STRAWBERY
CHEMISTRY,2076,1,8.44,PASTA ELMEX JUNIOR
VEGETABLES,21404,1.01,1.72277227722772,KT CEBUL CZERWONNA MODRA
SWEETS,18978,1,6.5,DR.O CIASTO BABECZKI
VEGETABLES,21512,14,2.11571428571429,KT SALATA LODOWA
GENERAL_FOOD,12413,8,1.68,KNOR NUDLE POMIDOROWA PIKANTNA 63 G
GENERAL_FOOD,13529,5,1.21,WIN ZUPA GROCHOWA 75GR
COFFEE TEA,6073,6,2.04,KAWA TCHIBO FAMILI 100G
GENERAL_FOOD,13118,3,1.59,POMIDORY CA?E 400 G SLONECZ.OGROD
DRINK_JUICE,9722,25,1.48,ZBYSZKO 3 LIMONKI 1_5L GAZ
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16467,13,0.99,WODA JURAJSKA N/GAZ.1_5L
DAIRY_CHESSE,8594,9,1.54,JOGURT 350 G  DUET
ALCOHOL,22504,4,2.95,NAP SPIR  ZOLADKOWA Z CZARN.WISN 0_1 34%
KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,16133,10,1.83,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G
GENERAL_ITEMS,17641,24,1.4575,MAR PALMA KRUSZWICA 250G
DAIRY_CHESSE,8471,9,2.45,SER MLEKPOL SALAMI ZOLTY PLASTRY
ALCOHOL,421,16,2.72,PIWO REDDS MALINOWE PUSZKA 0_5L
GENERAL_FOOD,12927,2,2.24,KREM CHRZANOWY 160 G SMAK
COFFEE TEA,6164,1,4.69,LIPTON 25 EXP OFF LONDON
VEGETABLES,21595,6,8.64833333333333,KT TRUSKAWKI KG.
CIGARETTES,5472,38,9.73315789473684,PAP PS MINT LINK
GENERAL_FOOD,13753,7,2.96,LAYS WIEJSKIE ZI.Z  SOLA
GENERAL,11317,1,2.04,CZEK ALPEN GOLD 100G ORZECH
VEGETABLES,21994,8.943,2.58749860225875,KT PAPRYKA POLNA KG
DRINK_JUICE,10408,1,1.02,NAP TYMBARK 0_3 L VITAMIN
CHEMISTRY,3349,2,3.39,TYTAN PLYN DO WC 700ML NIEBIESKI
TABLETS,21168,1,8.07,TABLETKI STREPSILIS 12 SZT
SPICES,18369,3,1.38,KNORR MIESZANKA WLOSKA
GROATS_RICE_PASTA,14337,10,2.3,MAK SULMA MUSZELKA 100% DURUM
