Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,ID_TA
id_1257,Budapest,  Hungarian,1258,5.0,$$ - $$$,14.0,d10613140
id_615,Munich,German,621,4.0,$$ - $$$,84.0,d6864963
id_1651,Lyon,Other,1652,4.5,NaN,2.0,d13279636
id_4598,Milan,Other,4601,4.0,NaN,NaN,d4946996
id_5569,Paris,  International,5570,3.5,$$ - $$$,194.0,d1912643
id_863,Edinburgh,  Vegetarian Friendly,864,3.5,$$ - $$$,165.0,d1136782
id_991,Dublin,  Sushi,993,4.5,$$ - $$$,31.0,d8524256
id_7542,Barcelona,  Mediterranean,7543,2.5,$$ - $$$,129.0,d1929118
id_984,London,  Vegetarian Friendly,986,4.0,$$$$,928.0,d793183
id_402,Rome,  Pizza,403,4.0,$$ - $$$,1133.0,d1488977
id_1619,Madrid,Italian,1621,4.5,$$ - $$$,107.0,d3218566
id_164,Hamburg,  Gluten Free Options,165,4.5,$$ - $$$,73.0,d6031001
id_3302,Paris,  Vegetarian Friendly,3303,4.0,$$ - $$$,245.0,d6949479
id_2792,Rome,Italian,2793,4.0,$$ - $$$,157.0,d2437956
id_863,Edinburgh,Mediterranean,864,3.5,$$ - $$$,165.0,d1136782
id_252,Bratislava,Other,253,4.0,NaN,10.0,d12111665
id_1293,Stockholm,  Mediterranean,1294,4.0,NaN,6.0,d12335302
id_1464,Rome,  Mediterranean,1465,4.0,$$ - $$$,678.0,d1953294
id_1767,Milan,Japanese,1769,4.0,$$ - $$$,25.0,d12927216
id_8227,Madrid,Other,8234,3.0,NaN,2.0,d5869951
id_866,Brussels,  Thai,867,4.0,$$ - $$$,52.0,d7347239
id_5,Geneva,  Vegetarian Friendly,6,4.5,$$ - $$$,1222.0,d751711
id_1441,Paris,Indian,1442,5.0,$$ - $$$,49.0,d12947099
id_13478,London,Other,13488,2.5,NaN,8.0,d1097059
id_1401,Dublin,Cafe,1405,4.0,$$ - $$$,28.0,d6633059
id_2622,Prague,Cafe,2628,4.5,$,4.0,d7123553
id_443,Copenhagen,  Scandinavian,444,4.0,$$ - $$$,104.0,d805464
id_4885,Madrid,Other,4888,3.0,NaN,3.0,d3785147
id_7011,Barcelona,  European,7012,3.0,$$ - $$$,83.0,d3692741
id_387,Ljubljana,  Slovenian,388,3.5,$,10.0,d806051
id_13815,London,Mexican,13825,3.5,$,28.0,d2176100
id_739,Budapest,  Bar,740,4.0,$$ - $$$,98.0,d2171461
id_5673,Rome,  Peruvian,5675,5.0,$,NaN,d12322989
id_1545,Lisbon,European,1546,4.5,$$ - $$$,7.0,d13171584
id_7986,London,  British,7995,4.0,$,24.0,d1874776
id_197,Lyon,French,198,4.0,$$ - $$$,370.0,d918784
id_2387,Prague,European,2392,4.5,NaN,3.0,d1971797
id_1341,Vienna,  Pizza,1342,3.5,$,110.0,d941095
id_3695,Barcelona,  Spanish,3696,3.5,$$ - $$$,127.0,d2179945
id_15279,London,  Halal,15291,3.5,$$ - $$$,16.0,d5795578
id_2647,Madrid,Other,2649,5.0,NaN,19.0,d8362902
id_1168,Lisbon,Seafood,1169,4.0,$$ - $$$,67.0,d6883153
id_771,Paris,  Vegetarian Friendly,772,4.0,$$$$,926.0,d695264
id_368,Munich,  Vegetarian Friendly,370,5.0,$$ - $$$,27.0,d10524693
id_1339,London,  Gluten Free Options,1341,4.0,$$ - $$$,1495.0,d3181518
id_2575,Paris,Asian,2576,4.0,$$ - $$$,205.0,d719805
id_213,Helsinki,  International,214,4.5,$,100.0,d784491
id_452,Hamburg,  Middle Eastern,453,4.0,$$ - $$$,41.0,d4083721
id_8307,London,Other,8316,4.5,NaN,10.0,d7850012
id_1810,Berlin,  Vegan Options,1812,4.0,$,68.0,d5532050
