ranking,rating,reviews_number,cuisine_style
266.0,4.0,70.0," Vegetarian Friendly,  Gastropub, Pizza,  European,  Cafe"
266.0,4.0,110.0," Vegan Options,  European,  Healthy,  International, Cafe,  Gluten Free Options,  Vegetarian Friendly"
266.0,4.0,174.0," Scandinavian,  Danish, European"
266.0,4.0,633.0," Gluten Free Options,  Eastern European,  Central European,  Czech,  Vegetarian Friendly,  European,  Vegan Options, Cafe"
266.0,4.5,34.0," Healthy,  Wine Bar,  Vegetarian Friendly, International,  Mediterranean,  Brew Pub"
266.0,4.5,52.0," Seafood,  Greek, Mediterranean,  Vegetarian Friendly,  European"
266.0,4.5,70.0,"Mediterranean,  Greek,  Vegetarian Friendly"
266.0,4.5,147.0," European,  Vegetarian Friendly,  Vegan Options, Street Food,  Italian,  Mediterranean"
266.0,4.5,449.0," Gluten Free Options,  British, Fast Food,  Vegetarian Friendly"
267.0,4.0,128.0,"Mediterranean,  Greek"
267.0,4.0,129.0,"Mediterranean,  European,  Vegetarian Friendly,  Portuguese"
267.0,4.0,360.0," Central European,  Gluten Free Options,  Vegetarian Friendly, European,  Eastern European,  Hungarian"
267.0,4.0,442.0," European,  Vegan Options,  Vegetarian Friendly,  Portuguese, Mediterranean"
267.0,4.0,6777.0,"Barbecue,  American,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
267.0,4.5,76.0," Mediterranean, Italian,  Vegetarian Friendly"
267.0,4.5,132.0," Mediterranean,  Vegan Options,  Middle Eastern,  Arabic,  Vegetarian Friendly,  Halal, Lebanese"
267.0,4.5,170.0,"French,  European"
267.0,4.5,199.0," Vegetarian Friendly,  Gluten Free Options,  Czech,  Central European,  European, Mediterranean"
268.0,3.5,362.0," Scandinavian, European,  Gluten Free Options,  Norwegian"
268.0,4.0,59.0,"European,  French,  Scandinavian"
268.0,4.0,145.0,"Mexican,  Latin,  Central American,  Vegetarian Friendly"
268.0,4.0,189.0,"French,  European"
268.0,4.0,206.0," American, Steakhouse,  European"
268.0,4.0,332.0," Pub, Polish,  Central European,  European,  Bar"
268.0,4.0,343.0," Portuguese,  European, Mediterranean"
268.0,4.0,552.0," Vegetarian Friendly,  Vegan Options, European"
268.0,4.0,1044.0,"Italian,  Gluten Free Options,  Seafood,  Mediterranean"
268.0,4.5,108.0,"Bar,  Pub,  European"
268.0,4.5,176.0," Eastern European,  European, Bar,  Czech,  Pub,  Central European"
268.0,4.5,987.0," Seafood,  Vegetarian Friendly,  Gluten Free Options, Italian,  Contemporary,  Mediterranean,  International,  European"
268.0,5.0,66.0," Gluten Free Options,  Turkish, Fast Food,  Vegetarian Friendly,  Halal,  Mediterranean,  Middle Eastern"
268.0,5.0,158.0," Vegetarian Friendly,  European,  Pizza,  Vegan Options,  Mediterranean, Italian"
269.0,4.0,81.0," Vegetarian Friendly,  European,  Gastropub,  Pub,  Vegan Options, French"
269.0,4.0,637.0," Gluten Free Options,  Vegetarian Friendly, Irish,  European"
269.0,4.0,804.0,"Mediterranean,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options,  European,  Spanish"
269.0,4.5,29.0," Thai,  Sushi, Japanese,  Asian"
269.0,4.5,229.0," Vegan Options, Mediterranean,  Vegetarian Friendly,  Greek,  European"
269.0,5.0,130.0," Vegan Options,  Vegetarian Friendly, French,  European"
269.0,5.0,NaN," Slovenian,  Mediterranean, Seafood,  European"
270.0,3.5,177.0," Vegetarian Friendly,  European, Cafe"
270.0,4.0,169.0," Central American,  Contemporary, American,  Bar"
270.0,4.0,554.0,"Mediterranean,  Spanish,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options,  European"
270.0,4.5,74.0," European,  Spanish,  Vegan Options,  Mediterranean,  Vegetarian Friendly, Italian"
270.0,4.5,78.0,"European,  Vegetarian Friendly,  Vegan Options,  Portuguese,  Mediterranean"
270.0,4.5,189.0," Bar,  European,  Pub, Irish"
270.0,4.5,389.0," Fusion,  European,  Gluten Free Options,  Dutch,  Vegetarian Friendly, French"
270.0,4.5,947.0,"Italian,  Vegetarian Friendly,  Fast Food,  Vegan Options,  Pizza"
271.0,4.0,85.0," Steakhouse,  European,  Eastern European,  Vegetarian Friendly,  Pub,  Polish, Bar"
271.0,4.0,131.0," Gluten Free Options, European,  Scandinavian,  Danish"
271.0,4.0,384.0," European, Mediterranean,  Italian,  Pizza,  Gluten Free Options,  Vegetarian Friendly,  Vegan Options"
271.0,4.0,1799.0," Gluten Free Options,  Vegetarian Friendly,  British, European,  Vegan Options,  Scottish"
271.0,4.5,11.0,unknown
271.0,4.5,288.0," Central European,  European,  Vegetarian Friendly,  Gluten Free Options,  Wine Bar,  Hungarian, Bar"
271.0,4.5,315.0," Pub,  Vegan Options, Bar,  Czech,  European,  Vegetarian Friendly"
271.0,4.5,334.0," Spanish,  Vegetarian Friendly, Mediterranean"
271.0,5.0,18.0," Vegetarian Friendly, Delicatessen,  Vegan Options"
272.0,3.5,66.0," Pizza,  European, Italian,  Mediterranean"
272.0,3.5,78.0," Central European, European"
272.0,4.0,90.0,"Bar,  Spanish,  Mediterranean,  Vegetarian Friendly,  European"
272.0,4.0,93.0,"International,  European"
272.0,4.0,136.0," Gluten Free Options,  Cafe,  Vegetarian Friendly,  Vegan Options,  Scandinavian,  Danish, European"
272.0,4.0,594.0," Vegetarian Friendly,  Asian, Japanese,  Fast Food"
272.0,4.5,88.0," European, Portuguese"
272.0,4.5,126.0,"Eastern European,  Vegetarian Friendly"
272.0,4.5,160.0," European, Bar"
272.0,4.5,229.0," Vegan Options, Indian,  Vegetarian Friendly,  Gluten Free Options,  Asian"
272.0,4.5,349.0," Vegan Options,  Halal,  Asian, Indian,  Gluten Free Options,  Balti,  Vegetarian Friendly"
272.0,4.5,486.0," European,  Steakhouse, Hungarian,  Gluten Free Options"
272.0,4.5,926.0," Vegetarian Friendly, French"
273.0,3.5,287.0,"Italian,  Mediterranean,  Pizza,  European,  Vegetarian Friendly"
273.0,4.0,75.0," Vegetarian Friendly,  European,  Mediterranean,  Pizza, Italian"
273.0,4.0,175.0," Vegetarian Friendly,  Gluten Free Options,  Eastern European, Italian,  European,  Bar,  Vegan Options,  Central European,  Polish,  American"
273.0,4.0,264.0," Gluten Free Options,  British, Steakhouse"
273.0,4.0,310.0," Vegetarian Friendly,  European,  Cafe,  Portuguese, Bar"
273.0,4.0,392.0," European,  Bar,  Central European,  Vegetarian Friendly, Dutch"
273.0,4.5,73.0," Central European,  Vegetarian Friendly,  Eastern European, Polish,  European,  Contemporary"
273.0,4.5,105.0," European,  Vegetarian Friendly, Italian,  Mediterranean,  Vegan Options,  Pizza"
273.0,4.5,109.0," Vegan Options,  Mediterranean, Italian,  Pizza,  Vegetarian Friendly,  American"
273.0,4.5,154.0,unknown
273.0,4.5,290.0," Gluten Free Options, Lebanese,  Vegan Options,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Halal"
273.0,4.5,518.0," European,  Vegetarian Friendly, Italian,  Vegan Options"
273.0,4.5,718.0," Vegetarian Friendly,  Mediterranean,  Seafood,  Gluten Free Options, Italian"
273.0,5.0,47.0," Vegetarian Friendly, Indian"
274.0,3.5,777.0," European,  Vegetarian Friendly, Italian,  Pizza,  Vegan Options,  Gluten Free Options"
274.0,4.0,29.0,Indian
274.0,4.0,187.0," European,  Central European, Austrian"
274.0,4.0,209.0," Vegetarian Friendly, Seafood,  Greek,  Vegan Options,  Gluten Free Options,  Mediterranean"
274.0,4.5,16.0,"Italian,  Pizza"
274.0,4.5,49.0,American
274.0,4.5,56.0," Russian, International,  Vegetarian Friendly,  European"
274.0,4.5,69.0," European, French,  Swiss"
274.0,4.5,80.0," Pizza,  Fast Food,  Vegetarian Friendly, Italian,  European"
274.0,4.5,114.0," Mediterranean, Portuguese,  European"
274.0,4.5,147.0," Spanish, Mediterranean,  Vegetarian Friendly"
274.0,4.5,1578.0,"French,  Vegetarian Friendly,  European,  Central European"
275.0,3.5,85.0," European, French"
275.0,4.0,79.0,"Italian,  European,  Vegan Options,  Mediterranean,  Vegetarian Friendly"
275.0,4.0,116.0," Scandinavian,  International,  Gluten Free Options, European,  Norwegian"
275.0,4.0,178.0,"Italian,  Pizza,  European,  Vegetarian Friendly"
275.0,4.0,464.0," Eastern European,  Vegetarian Friendly,  Central European, European,  Hungarian"
275.0,4.0,782.0,"Italian,  European,  Gluten Free Options,  Pizza,  International,  Vegetarian Friendly"
275.0,4.5,7.0," Asian, Japanese,  Thai,  Sushi"
275.0,4.5,34.0,unknown
275.0,4.5,42.0,"Italian,  European,  Vegetarian Friendly,  Mediterranean"
275.0,4.5,82.0," International,  Vegan Options,  European, Mediterranean,  Vegetarian Friendly,  Portuguese"
275.0,4.5,114.0," Vegetarian Friendly, European"
275.0,4.5,211.0," Fusion, French"
275.0,4.5,305.0,"Mediterranean,  Vegetarian Friendly,  Argentinean,  Gluten Free Options"
275.0,4.5,557.0,"Italian,  Pizza,  European,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
275.0,5.0,NaN,unknown
276.0,4.0,84.0," Vegetarian Friendly,  Mediterranean,  European, Italian"
276.0,4.0,112.0,"American,  Central European,  Barbecue,  European,  Steakhouse,  Grill"
276.0,4.0,477.0," Vegan Options, Delicatessen,  Vegetarian Friendly,  Portuguese"
276.0,4.0,2136.0," Vegan Options,  Contemporary,  Gluten Free Options,  European,  Vegetarian Friendly, Italian"
276.0,4.5,11.0,unknown
276.0,4.5,50.0," Vegetarian Friendly, Italian"
276.0,4.5,1085.0," Gluten Free Options, Mediterranean,  Vegetarian Friendly,  European,  Vegan Options,  Spanish"
276.0,5.0,2.0,unknown
276.0,5.0,35.0," European, Seafood,  Mediterranean,  Greek"
277.0,4.0,85.0," Vegetarian Friendly, Polish,  European,  American"
277.0,4.0,444.0," Mediterranean, Italian,  Vegetarian Friendly,  Gluten Free Options"
277.0,4.0,3293.0,"Bar,  European,  Central European,  Pub,  Eastern European,  Czech"
277.0,4.5,28.0," European, Swiss"
277.0,4.5,51.0," Soups,  Vegetarian Friendly,  European, Austrian,  Vegan Options,  Cafe,  Central European"
277.0,4.5,78.0," Wine Bar,  European,  Vegetarian Friendly,  International,  Central European, Steakhouse"
277.0,4.5,158.0," European, Italian,  Mediterranean,  Vegetarian Friendly"
277.0,4.5,283.0," European,  Vegan Options, Mediterranean,  Spanish,  Gluten Free Options,  Vegetarian Friendly"
277.0,4.5,316.0," Mediterranean, Italian,  Seafood,  Vegetarian Friendly"
277.0,5.0,9.0,unknown
278.0,4.0,221.0,"French,  Asian,  Fusion,  Japanese,  Gluten Free Options,  Sushi"
278.0,4.0,544.0," Vegetarian Friendly, Italian"
278.0,4.0,833.0,"American,  Vegetarian Friendly"
278.0,4.5,39.0,"Steakhouse,  Argentinean,  Barbecue,  South American"
278.0,4.5,75.0," Seafood, French,  Vegetarian Friendly,  International,  Austrian"
278.0,4.5,323.0," European,  Vegetarian Friendly,  Portuguese, Mediterranean"
278.0,4.5,336.0," British,  Gluten Free Options,  Vegetarian Friendly,  Pub,  Vegan Options,  Diner, American,  Bar"
278.0,5.0,NaN,Pub
279.0,4.0,62.0," Scandinavian, Seafood,  Norwegian,  European"
279.0,4.0,81.0," European,  Vegetarian Friendly,  Vegan Options, Cafe"
279.0,4.0,88.0,"German,  Vegetarian Friendly"
279.0,4.0,108.0," Greek,  Vegetarian Friendly, Mediterranean,  Vegan Options"
279.0,4.0,305.0," Gluten Free Options,  Irish, Steakhouse,  European"
279.0,4.0,434.0," Vegetarian Friendly, European,  Gluten Free Options,  Danish,  Scandinavian"
279.0,4.0,1095.0,unknown
279.0,4.5,32.0," Scandinavian, European"
279.0,4.5,147.0," Spanish,  Vegetarian Friendly,  Gluten Free Options,  European, Mediterranean"
279.0,4.5,151.0,Vegetarian Friendly
279.0,5.0,2.0,Pizza
279.0,5.0,9.0," Mediterranean,  Street Food,  Grill,  Middle Eastern, Lebanese"
279.0,5.0,49.0," Vegetarian Friendly,  Vegan Options, African,  Ethiopian"
280.0,4.0,138.0," Gluten Free Options, Bar,  Pub,  Spanish,  Vegetarian Friendly,  Mediterranean,  European"
280.0,4.0,257.0," Vegetarian Friendly,  Pizza, Italian,  Vegan Options,  European,  Gluten Free Options"
280.0,4.0,348.0,"French,  European"
280.0,4.0,349.0," Bar,  Cafe,  Gluten Free Options,  Pub, Dutch,  Vegetarian Friendly,  European"
280.0,4.0,474.0," Eastern European,  Hungarian,  Vegetarian Friendly, European,  Central European"
280.0,4.0,668.0," Gluten Free Options, Diner,  Vegetarian Friendly"
280.0,4.0,786.0," Mediterranean,  European, Italian,  Seafood,  Gluten Free Options"
280.0,4.0,836.0," Vegetarian Friendly, Bar,  Czech"
280.0,4.5,5.0,unknown
280.0,4.5,14.0,"Steakhouse,  Street Food,  International,  Lebanese,  Fusion,  Mediterranean"
280.0,4.5,47.0,"Moroccan,  Mediterranean"
280.0,4.5,60.0," Fusion,  European, Polish,  Central European,  Vegetarian Friendly"
280.0,4.5,85.0," European,  Vegan Options,  Seafood, Greek,  Mediterranean,  Vegetarian Friendly"
280.0,5.0,99.0,"Wine Bar,  European"
281.0,3.5,239.0," Vegetarian Friendly, Asian,  Thai"
281.0,4.0,59.0,"Central European,  Wine Bar,  European"
281.0,4.0,78.0,"French,  Bar,  Gluten Free Options,  Pub,  European"
281.0,4.0,104.0," European,  Vegan Options,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options, Italian"
281.0,4.0,543.0," European,  Gluten Free Options,  Vegan Options,  Pizza,  Vegetarian Friendly, Italian"
281.0,4.5,51.0," Portuguese, European"
281.0,4.5,116.0,"French,  Gluten Free Options,  European"
281.0,4.5,362.0," South American,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly, Argentinean"
281.0,4.5,388.0," European,  Gluten Free Options, Italian,  Vegan Options,  Mediterranean,  Vegetarian Friendly"
281.0,4.5,567.0,"Italian,  Gluten Free Options,  Vegetarian Friendly,  European,  Vegan Options"
282.0,4.0,102.0," Central European,  Vegetarian Friendly,  International, European,  Vegan Options"
282.0,4.0,116.0," European,  Vegetarian Friendly,  Vegan Options,  American,  Mediterranean, Italian"
282.0,4.0,232.0," Vegetarian Friendly,  Mediterranean, Portuguese"
282.0,4.0,569.0," Central European,  European, German,  Vegetarian Friendly"
282.0,4.0,587.0,"Italian,  Vegetarian Friendly,  Gluten Free Options"
282.0,4.0,1265.0,"Mediterranean,  Vegan Options,  Vegetarian Friendly,  European,  Spanish,  Gluten Free Options"
282.0,4.5,12.0,unknown
282.0,4.5,63.0," European,  Swiss, French"
282.0,4.5,65.0," Vegetarian Friendly,  Cafe,  European, Czech,  Vegan Options"
282.0,4.5,92.0," Asian, Chinese"
282.0,4.5,873.0,"Italian,  Vegan Options,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options,  Seafood"
282.0,5.0,NaN," Central European,  European, Pizza,  Slovenian"
283.0,3.5,14.0," Slovenian, European,  Central European"
283.0,3.5,1024.0," Steakhouse, French"
283.0,4.0,70.0,"Polish,  Eastern European,  European"
283.0,4.0,128.0,"French,  European"
283.0,4.0,303.0," Vegetarian Friendly, Italian,  Mediterranean,  Vegan Options"
283.0,4.0,2110.0," Gluten Free Options, Italian,  Vegan Options,  Vegetarian Friendly"
283.0,4.5,15.0,Chinese
283.0,4.5,63.0," Vegetarian Friendly,  Gluten Free Options, Indian,  Asian,  Vegan Options"
283.0,4.5,66.0," Pub, Bar"
283.0,4.5,84.0,"American,  Vegetarian Friendly"
283.0,4.5,104.0," Gluten Free Options,  Vegetarian Friendly,  Irish,  European, Steakhouse"
283.0,4.5,124.0," International,  Portuguese,  European, Mediterranean"
283.0,4.5,149.0," European,  Gluten Free Options,  Vegetarian Friendly, French"
284.0,3.5,613.0," Bar, Steakhouse,  Grill,  European,  Belgian,  Vegetarian Friendly"
284.0,4.0,11.0,Cafe
284.0,4.0,340.0," Vegetarian Friendly,  Vegan Options, Italian,  Pizza,  European"
284.0,4.0,393.0," Vegan Options,  Vegetarian Friendly,  Asian, Japanese,  Gluten Free Options"
284.0,4.5,50.0," Fast Food,  European, American"
284.0,4.5,97.0," Vegan Options,  Pizza, Italian,  Mediterranean,  Vegetarian Friendly"
284.0,4.5,310.0," Vegetarian Friendly,  Vegan Options,  Gluten Free Options, European"
284.0,4.5,760.0," Pizza,  Vegan Options,  Mediterranean, Italian,  Gluten Free Options,  Vegetarian Friendly,  European"
284.0,4.5,1125.0,"French,  European,  Vegetarian Friendly"
284.0,5.0,26.0,Vegetarian Friendly
285.0,4.0,105.0," Contemporary,  Wine Bar,  Delicatessen, French,  European"
285.0,4.0,136.0," European, Italian,  Mediterranean,  Vegetarian Friendly"
285.0,4.0,363.0," Central European, European,  Eastern European,  Hungarian"
285.0,4.0,364.0," Vegan Options,  Gluten Free Options,  Asian,  Singaporean,  Vegetarian Friendly, Indian,  Thai"
285.0,4.0,905.0," Seafood,  Vegetarian Friendly,  Fusion,  Soups,  Contemporary,  Gluten Free Options,  Asian, Japanese,  Sushi"
285.0,4.0,1343.0," Gluten Free Options,  British,  Vegan Options,  Scottish,  Vegetarian Friendly, European"
285.0,4.5,72.0,"Contemporary,  Bar,  Vegetarian Friendly,  American"
285.0,4.5,74.0," Gluten Free Options, Irish,  Vegetarian Friendly,  European"
285.0,5.0,3.0,Fusion
285.0,5.0,93.0," Mediterranean,  Vegan Options, Lebanese,  Vegetarian Friendly,  Middle Eastern"
285.0,5.0,198.0," Latin,  Gluten Free Options,  Vegan Options,  Argentinean,  South American, Steakhouse,  Vegetarian Friendly,  Barbecue"
286.0,3.5,121.0," Gluten Free Options,  Vegetarian Friendly,  Sushi, Japanese,  Asian"
286.0,4.0,42.0," Fast Food, Pizza"
286.0,4.0,130.0," Central European, European,  Eastern European"
286.0,4.0,140.0," Asian, Indian,  Vegetarian Friendly,  Vegan Options"
286.0,4.0,444.0,"Mediterranean,  Portuguese,  European"
286.0,4.5,206.0," Vegetarian Friendly,  Vietnamese,  Gluten Free Options, Asian,  Soups,  Vegan Options"
286.0,4.5,231.0," American,  Grill, Fast Food,  European,  Vegan Options,  Vegetarian Friendly,  Argentinean"
287.0,4.0,24.0,"Bar,  Pub,  Central European,  European"
287.0,4.0,55.0," European, French,  Fusion"
287.0,4.0,64.0," American,  Diner,  Vegetarian Friendly, European,  Central European"
287.0,4.0,112.0," Gluten Free Options, Asian,  Vegetarian Friendly,  Thai,  Vegan Options"
287.0,4.0,1284.0," Gluten Free Options,  Vegetarian Friendly,  Pizza, Italian,  European,  Mediterranean,  Vegan Options"
287.0,4.5,33.0," Slovenian, Indian,  Vegan Options,  Vegetarian Friendly"
287.0,4.5,47.0,"Italian,  European,  Mediterranean,  Vegetarian Friendly,  Pizza"
287.0,4.5,91.0," Pub, Bar,  Vegetarian Friendly"
287.0,4.5,93.0," European,  Vegetarian Friendly,  Irish, American, French,  Bar"
287.0,4.5,360.0," Turkish,  Vegetarian Friendly,  Gluten Free Options,  Middle Eastern, Mediterranean"
287.0,4.5,651.0," Latin, Mexican,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options,  Fast Food"
287.0,5.0,9.0,French
288.0,4.0,49.0," Vegetarian Friendly,  Asian,  Vegan Options, Nepali"
288.0,4.0,189.0," Portuguese,  European,  Gluten Free Options, Steakhouse"
288.0,4.0,273.0," Portuguese, Mediterranean,  Vegetarian Friendly,  European"
288.0,4.0,1149.0," European,  Soups,  British, Seafood,  Gluten Free Options,  Vegetarian Friendly,  Scottish"
288.0,4.5,41.0,French
288.0,4.5,125.0,French
289.0,4.0,33.0," Asian,  Sushi, Japanese"
289.0,4.0,238.0," Vegan Options,  Halal,  Pakistani,  Vegetarian Friendly,  Asian, Indian"
289.0,4.5,35.0," Fusion,  European,  Vegetarian Friendly,  Bar,  Vegan Options, Polish,  Pub"
289.0,4.5,38.0," Vegan Options, Cafe,  Vegetarian Friendly,  European"
289.0,4.5,313.0," Eastern European,  Czech,  Central European, European"
290.0,4.0,43.0," European,  Central European, French,  Vegetarian Friendly"
290.0,4.0,127.0," Central European,  Vegetarian Friendly, German,  European,  Bar"
290.0,4.0,507.0," Vegetarian Friendly,  Seafood,  Vegan Options,  Asian, Chinese"
290.0,4.5,12.0,American
290.0,4.5,73.0," Pub, Bar"
290.0,4.5,75.0," Portuguese,  Soups, European,  Mediterranean"
290.0,4.5,543.0,"Italian,  European,  Gluten Free Options,  Vegetarian Friendly,  Mediterranean,  Vegan Options"
290.0,5.0,43.0," Gluten Free Options,  Vegetarian Friendly,  Mediterranean, Italian"
291.0,4.0,68.0,"Mediterranean,  Vegetarian Friendly,  Greek"
291.0,4.0,89.0," French,  European, Steakhouse"
291.0,4.0,110.0," European,  Vegetarian Friendly, German,  Central European"
