FIPS,RegionName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
24025,Harford,148741.66666666663,155841.66666666663,168100.0,189375.0,223375.0,270983.33333333326,297800.0,294958.33333333326,281375.0,264766.66666666674,254566.66666666663,246400.0,241741.66666666663,243308.33333333328,249066.66666666663
24027,Howard,205283.33333333328,227833.33333333328,262783.33333333326,308283.33333333326,365500.0,437391.66666666674,469616.66666666674,455316.66666666674,421633.33333333326,394708.33333333326,392733.33333333326,383941.66666666674,383008.33333333326,398258.33333333326,413466.66666666674
24029,Kent,137041.66666666663,139508.33333333337,150650.0,151100.0,181675.0,232658.33333333328,263058.33333333326,267891.66666666674,240458.33333333328,233608.33333333328,228166.66666666663,207583.33333333328,193100.0,189700.0,204933.33333333328
24031,Montgomery,207816.66666666663,236816.66666666663,277825.0,324975.0,386058.33333333326,455866.66666666674,485458.33333333326,471675.0,419758.33333333326,386083.33333333326,383508.33333333326,373575.0,375283.33333333326,395225.0,417233.33333333326
24033,Prince Georges,137683.33333333337,145875.0,160800.0,183775.0,216766.66666666663,281900.0,336400.0,339483.33333333326,298008.33333333326,246941.66666666663,218658.33333333328,195575.0,187458.33333333328,206683.33333333328,234466.66666666663
24035,Queen Annes,166033.33333333337,182808.33333333328,206950.0,242091.66666666663,284883.33333333326,336758.33333333326,370991.66666666674,370750.0,343216.66666666674,318383.33333333326,305908.33333333326,286850.0,287366.66666666674,291208.33333333326,301508.33333333326
24037,Saint Marys,149783.33333333337,158375.0,167408.33333333337,189475.0,228091.66666666663,290166.66666666674,324433.33333333326,325133.33333333326,298808.33333333326,280583.33333333326,273041.66666666674,261158.33333333328,260441.66666666663,259150.0,262550.0
24039,Somerset,65366.66666666666,69708.33333333331,77875.0,77658.33333333331,89483.33333333331,119008.33333333331,127000.0,120600.0,126016.66666666669,121875.0,114058.33333333331,111083.33333333331,92308.33333333331,83966.66666666669,92783.33333333331
24041,Talbot,165108.33333333337,185808.33333333328,202741.66666666663,241491.66666666663,272208.33333333326,319233.33333333326,357991.66666666674,350241.66666666674,325991.66666666674,306066.66666666674,297516.66666666674,272441.66666666674,265358.33333333326,280525.0,286133.33333333326
24043,Washington,111675.0,120191.66666666669,128591.66666666669,141758.33333333337,170400.0,212066.66666666663,235258.33333333328,225641.66666666663,204366.66666666663,186658.33333333328,178233.33333333337,160908.33333333337,157233.33333333337,160525.0,165541.66666666663
24045,Wicomico,76516.66666666669,84408.33333333331,92400.0,104625.0,118108.33333333331,140750.0,160041.66666666663,164216.66666666663,156816.66666666663,148841.66666666663,140616.66666666663,127908.33333333331,122491.66666666669,121016.66666666669,124158.33333333331
24047,Worcester,120583.33333333331,141916.66666666663,174325.0,214808.33333333328,251125.0,295941.66666666674,309900.0,293550.0,264041.66666666674,246466.66666666663,232025.0,216266.66666666663,212825.0,213708.33333333328,214566.66666666663
24510,Baltimore City,59950.0,61833.33333333334,65358.33333333334,69800.0,76133.33333333331,92600.0,116625.0,129458.33333333331,128458.33333333331,124350.0,116341.66666666669,101566.66666666669,96308.33333333331,99783.33333333331,106633.33333333331
25001,Barnstable,203641.66666666663,240866.66666666663,287925.0,338191.66666666674,380283.33333333326,407191.66666666674,400591.66666666674,380583.33333333326,356208.33333333326,342341.66666666674,339233.33333333326,333891.66666666674,334983.33333333326,341150.0,354491.66666666674
25003,Berkshire,121241.66666666669,131850.0,144650.0,160716.66666666663,178150.0,198941.66666666663,215550.0,218108.33333333328,214908.33333333328,210483.33333333328,205258.33333333328,202008.33333333328,196125.0,193166.66666666663,199600.0
25005,Bristol,161375.0,184258.33333333328,220575.0,261283.33333333328,292491.66666666674,313891.66666666674,309333.33333333326,293866.66666666674,271350.0,256116.66666666663,251891.66666666663,239308.33333333328,235683.33333333328,243325.0,248750.0
25007,Dukes,364800.0,402791.66666666674,488950.0,547641.6666666665,626375.0,687150.0,717083.3333333335,680900.0,605608.3333333335,605933.3333333335,600183.3333333335,611316.6666666665,600375.0,605008.3333333335,642433.3333333335
25009,Essex,231525.0,265991.66666666674,300000.0,331616.66666666674,356833.33333333326,378500.0,367366.66666666674,347891.66666666674,324875.0,309941.66666666674,309475.0,303391.66666666674,302475.0,322275.0,344666.66666666674
25011,Franklin,118866.66666666669,128216.66666666669,142950.0,157241.66666666663,180350.0,196983.33333333328,206925.0,205916.66666666663,199325.0,194333.33333333328,197625.0,193550.0,191133.33333333328,189983.33333333328,196416.66666666663
25013,Hampden,115541.66666666669,124066.66666666669,137408.33333333337,152216.66666666663,170483.33333333337,190358.33333333328,200166.66666666663,198000.0,188300.0,182525.0,180166.66666666663,173191.66666666663,171825.0,173425.0,178225.0
25015,Hampshire,144891.66666666663,156550.0,170983.33333333337,196400.0,223450.0,247933.33333333328,255008.33333333328,249791.66666666663,243866.66666666663,238133.33333333328,237833.33333333328,234016.66666666663,233316.66666666663,234266.66666666663,243566.66666666663
25017,Middlesex,266125.0,308166.66666666674,337225.0,365291.66666666674,393325.0,416533.33333333326,403241.66666666674,386891.66666666674,370033.33333333326,360050.0,362816.66666666674,356350.0,362475.0,389833.33333333326,418275.0
25021,Norfolk,247158.33333333328,284666.66666666674,321791.66666666674,357575.0,389225.0,410366.66666666674,396800.0,382750.0,363233.33333333326,348358.33333333326,351991.66666666674,344766.66666666674,345491.66666666674,371300.0,395550.0
25023,Plymouth,193991.66666666663,234275.0,272458.33333333326,311558.33333333326,341891.66666666674,366575.0,356975.0,336408.33333333326,312008.33333333326,294708.33333333326,291333.33333333326,282566.66666666674,277175.0,288533.33333333326,302591.66666666674
25025,Suffolk,216150.0,253016.66666666663,281258.33333333326,313300.0,341050.0,364933.33333333326,357883.33333333326,344108.33333333326,328441.66666666674,316616.66666666674,321341.66666666674,316883.33333333326,331150.0,366275.0,398500.0
25027,Worcester,158025.0,182300.0,209800.0,238316.66666666663,260625.0,280775.0,277658.33333333326,263800.0,241558.33333333328,226583.33333333328,224175.0,214000.0,209150.0,215108.33333333328,224375.0
26005,Allegan,118633.33333333331,124400.0,129383.33333333331,133375.0,138550.0,142608.33333333337,142958.33333333337,140925.0,132950.0,124033.33333333331,121666.66666666669,115425.0,116641.66666666669,123200.0,137383.33333333337
26015,Barry,116183.33333333331,121441.66666666669,122816.66666666669,128300.0,132075.0,137183.33333333337,141525.0,137791.66666666663,130150.0,118783.33333333331,117633.33333333331,111641.66666666669,114016.66666666669,119291.66666666669,128416.66666666669
26017,Bay,82225.0,87358.33333333331,90875.0,95066.66666666669,100058.33333333331,102550.0,100966.66666666669,97500.0,91925.0,88516.66666666669,83325.0,79991.66666666669,78766.66666666669,81183.33333333331,83758.33333333331
26021,Berrien,,,,110280.0,117083.33333333331,122725.0,129400.0,130541.66666666669,128891.66666666669,128950.0,131600.0,123300.0,118058.33333333331,119616.66666666669,126558.33333333331
26023,Branch,78433.33333333331,80208.33333333331,82583.33333333331,85691.66666666669,90041.66666666669,90800.0,91866.66666666669,86125.0,77741.66666666669,68633.33333333331,65816.66666666669,72350.0,79300.0,88958.33333333331,97216.66666666669
26025,Calhoun,86608.33333333331,87308.33333333331,91925.0,97350.0,103875.0,106650.0,109508.33333333331,106133.33333333331,94116.66666666669,87216.66666666669,85691.66666666669,82233.33333333331,78225.0,81700.0,87741.66666666669
26027,Cass,,,,,,,,,,,,,121058.33333333331,116208.33333333331,113583.33333333331
26037,Clinton,134975.0,145475.0,152991.66666666663,159683.33333333337,165758.33333333337,172475.0,171041.66666666663,167008.33333333337,150183.33333333337,147250.0,145216.66666666663,137866.66666666663,137191.66666666663,140800.0,153066.66666666663
26045,Eaton,107450.0,112216.66666666669,127766.66666666669,138308.33333333337,145908.33333333337,150050.0,150450.0,145491.66666666663,132908.33333333337,122650.0,119500.0,112291.66666666669,108508.33333333331,112250.0,122908.33333333331
26049,Genesee,98950.0,106366.66666666669,110508.33333333331,115016.66666666669,119666.66666666669,123100.0,120541.66666666669,115441.66666666669,95283.33333333331,77066.66666666669,69741.66666666669,63366.66666666666,64808.33333333334,71816.66666666669,78341.66666666669
26065,Ingham,109441.66666666669,117200.0,126575.0,131658.33333333337,137041.66666666663,140108.33333333337,139466.66666666663,133858.33333333337,119900.0,110150.0,105158.33333333331,93508.33333333331,93375.0,98866.66666666669,106908.33333333331
26075,Jackson,101100.0,107375.0,111558.33333333331,117733.33333333331,123941.66666666669,127841.66666666669,126616.66666666669,116866.66666666669,100741.66666666669,101350.0,97766.66666666669,93591.66666666669,86475.0,91716.66666666669,104316.66666666669
26077,Kalamazoo,,,,122945.45454545454,130691.66666666669,133666.66666666663,135533.33333333337,131308.33333333337,123583.33333333331,119083.33333333331,119400.0,113116.66666666669,112991.66666666669,118575.0,123858.33333333331
26081,Kent,122391.66666666669,128183.33333333331,132625.0,137208.33333333337,141791.66666666663,145475.0,145483.33333333337,141625.0,133825.0,124808.33333333331,121633.33333333331,116416.66666666669,118133.33333333331,126658.33333333331,137408.33333333337
26091,Lenawee,109425.0,116516.66666666669,122216.66666666669,126541.66666666669,131525.0,135500.0,133833.33333333337,132150.0,110208.33333333331,96650.0,88108.33333333331,90325.0,88875.0,94200.0,106491.66666666669
26093,Livingston,194666.66666666663,204466.66666666663,214025.0,223650.0,228775.0,233541.66666666663,228150.0,210266.66666666663,184533.33333333328,169650.0,157650.0,156633.33333333337,166275.0,183483.33333333328,203991.66666666663
26099,Macomb,146983.33333333337,154766.66666666663,159333.33333333337,163716.66666666663,167033.33333333337,168708.33333333337,166275.0,155616.66666666663,134808.33333333337,111808.33333333331,100458.33333333331,91983.33333333331,95950.0,110925.0,128758.33333333331
26105,Mason,75733.33333333331,83866.66666666669,94358.33333333331,93175.0,99708.33333333331,108016.66666666669,109866.66666666669,107508.33333333331,93716.66666666669,94358.33333333331,98975.0,100533.33333333331,95100.0,98525.0,120458.33333333331
26107,Mecosta,115533.33333333331,125316.66666666669,130550.0,117475.0,104708.33333333331,105891.66666666669,104833.33333333331,106375.0,92616.66666666669,85475.0,86000.0,85533.33333333331,82925.0,88850.0,93700.0
26115,Monroe,131150.0,136341.66666666663,138825.0,146758.33333333337,152575.0,157541.66666666663,156216.66666666663,150050.0,133541.66666666663,127950.0,121975.0,113525.0,111300.0,118608.33333333331,129566.66666666669
26121,Muskegon,86483.33333333331,91066.66666666669,91716.66666666669,95883.33333333331,99533.33333333331,100725.0,101633.33333333331,101241.66666666669,93500.0,86183.33333333331,82475.0,79475.0,78458.33333333331,81566.66666666669,84608.33333333331
26125,Oakland,183533.33333333328,194133.33333333328,201050.0,208033.33333333328,214841.66666666663,218975.0,213616.66666666663,196150.0,168716.66666666663,143841.66666666663,134166.66666666663,130316.66666666669,140741.66666666663,163566.66666666663,184616.66666666663
26139,Ottawa,137066.66666666663,146725.0,151783.33333333337,149591.66666666663,156841.66666666663,160083.33333333337,160325.0,155891.66666666663,147433.33333333337,141508.33333333337,141533.33333333337,137291.66666666663,139033.33333333337,147791.66666666663,160175.0
26145,Saginaw,80233.33333333331,84483.33333333331,86650.0,89125.0,92583.33333333331,94750.0,91241.66666666669,85358.33333333331,77433.33333333331,73475.0,72800.0,68600.0,65900.0,67275.0,68033.33333333331
26147,Saint Clair,126858.33333333331,130275.0,137066.66666666663,141883.33333333337,150575.0,151858.33333333337,150150.0,140350.0,113041.66666666669,100825.0,107041.66666666669,96075.0,97341.66666666669,110675.0,120516.66666666669
26149,Saint Joseph,82950.0,86700.0,89066.66666666669,90066.66666666669,92341.66666666669,96333.33333333331,97666.66666666669,98966.66666666669,90466.66666666669,80166.66666666669,83391.66666666669,82216.66666666669,82350.0,85425.0,98016.66666666669
26159,Van Buren,89991.66666666669,95241.66666666669,100408.33333333331,102391.66666666669,111041.66666666669,115325.0,118700.0,114591.66666666669,116833.33333333331,105400.0,105258.33333333331,101016.66666666669,97008.33333333331,108225.0,115233.33333333331
26161,Washtenaw,183875.0,197841.66666666663,211566.66666666663,222000.0,229191.66666666663,231400.0,226791.66666666663,210775.0,190366.66666666663,181008.33333333328,179850.0,175041.66666666663,180183.33333333328,199866.66666666663,222075.0
26163,Wayne,93083.33333333331,99250.0,104025.0,108250.0,110841.66666666669,113191.66666666669,110458.33333333331,104150.0,90825.0,72441.66666666669,57725.0,48691.66666666666,47941.66666666666,53383.33333333334,57216.66666666666
27003,Anoka,145091.66666666663,162541.66666666663,178341.66666666663,193258.33333333328,210291.66666666663,223691.66666666663,229041.66666666663,221675.0,199758.33333333328,179241.66666666663,169141.66666666663,153700.0,152308.33333333337,172158.33333333337,184550.0
27013,Blue Earth,111808.33333333331,121558.33333333331,132133.33333333337,142141.66666666663,149800.0,158516.66666666663,163208.33333333337,162533.33333333337,156650.0,148066.66666666663,148241.66666666663,148783.33333333337,148333.33333333337,144016.66666666663,162883.33333333337
27019,Carver,187166.66666666663,207725.0,229475.0,245841.66666666663,261500.0,280433.33333333326,285941.66666666674,280600.0,262150.0,243933.33333333328,232975.0,222583.33333333328,229100.0,236958.33333333328,258791.66666666663
27025,Chisago,146116.66666666663,159391.66666666663,178558.33333333337,198308.33333333328,220816.66666666663,231150.0,236291.66666666663,227391.66666666663,195608.33333333328,176325.0,163566.66666666663,145116.66666666663,147400.0,156858.33333333337,169508.33333333337
27027,Clay,95816.66666666669,107116.66666666669,114616.66666666669,123775.0,133616.66666666663,140400.0,134175.0,136125.0,135141.66666666663,138658.33333333337,144075.0,141908.33333333337,142650.0,146666.66666666663,158825.0
27037,Dakota,166825.0,186641.66666666663,204916.66666666663,222308.33333333328,238016.66666666663,251800.0,256775.0,249933.33333333328,232566.66666666663,213216.66666666663,203291.66666666663,184508.33333333328,183966.66666666663,202633.33333333328,217375.0
27053,Hennepin,152591.66666666663,172700.0,191466.66666666663,211283.33333333328,228066.66666666663,243516.66666666663,247300.0,242283.33333333328,226516.66666666663,210900.0,202066.66666666663,185341.66666666663,185741.66666666663,204133.33333333328,217250.0
27123,Ramsey,136100.0,155200.0,174000.0,190466.66666666663,204633.33333333328,220850.0,226250.0,213433.33333333328,175000.0,166133.33333333337,165183.33333333337,146316.66666666663,152550.0,169525.0,183733.33333333328
27125,Red Lake,54391.66666666666,60433.33333333334,62508.33333333334,63766.66666666666,69858.33333333331,69750.0,69900.0,70091.66666666669,57258.33333333334,52733.33333333334,56341.66666666666,65725.0,71158.33333333331,56483.33333333334,56300.0
