original_title,title_length,production_companies
"Big Mommas: Like Father, Like Son",33, New Regency Pictures
Windtalkers,11,Lion Rock Productions
The Tourist,11, Italian Tax Credit
Spy,3,Twentieth Century Fox Film Corporation
Brick Mansions,14, D8
Source Code,11,The Mark Gordon Company
Whisper,7, Canadian Film or Video Production Tax Credit (CPTC)
American Gangster,17, Scott Free Productions
Percy Jackson: Sea of Monsters,30, Fox 2000 Pictures
Enchanted,9, Andalasia Productions
Teenage Mutant Ninja Turtles,28, Platinum Dunes
Shallow Hal,11,Twentieth Century Fox Film Corporation
Zoom,4,Columbia Pictures
Piranha 3DD,11, Mark Canton Productions
X-Men: First Class,18, Donners' Company
A Dangerous Method,18, The Movie Network
The Theory of Everything,24,Working Title Films
Meet Dave,9, Deep River Productions
A Dangerous Method,18, Lago Film
Hot Tub Time Machine,20, Metro-Goldwyn-Mayer (MGM)
Moonrise Kingdom,16, American Empirical Pictures
xXx,3, Revolution Studios
The Holiday,11,Columbia Pictures
Machine Gun Preacher,20, Relativity Media
Dawn of the Dead,16, Cruel and Unusual Films
The Machinist,13, ICF
Django Unchained,16,Columbia Pictures
The Phantom of the Opera,24, Really Useful Films
Halloween: Resurrection,23,Dimension Films
Shooter,7, Di Bonaventura Pictures
The Night Before,16, Good Universe
The Hangover Part II,20, Warner Bros.
The Unborn,10,Rogue Pictures
Eragon,6, Dune Entertainment
Vacancy,7, Hal Lieberman Company
The Hunger Games: Mockingjay - Part 2,37,Studio Babelsberg
The Big Bounce,14,Warner Bros. Pictures
The Heartbreak Kid,18,Conundrum Entertainment
Charlie St. Cloud,17, Marc Platt Productions
The Conjuring,13,New Line Cinema
Due Date,8, Warner Bros.
The Five-Year Engagement,24,Universal Pictures
Jarhead,7, Motion Picture KAPPA Produktionsgesellschaft
Johnson Family Vacation,23, Hallway Pictures
Inside Man,10,Imagine Entertainment
Public Enemies,14,Universal Pictures
Rush,4, Exclusive Media Group
The Walk,8, ImageMovers
An Unfinished Life,18, Persistent Entertainment
Zero Dark Thirty,16,Columbia Pictures
The Spy Next Door,17,Robert Simonds Productions
Shaft,5, Scott Rudin Productions
The November Man,16,Irish Dreamtime
Final Destination 3,19,New Line Cinema
A Very Harold & Kumar Christmas,31, Mandate Pictures
Side Effects,12, Universal
The Big Year,12, Sunswept Entertainment
The Hours,9,Paramount Pictures
Vicky Cristina Barcelona,24,The Weinstein Company
The Best Exotic Marigold Hotel,30, Imagenation Abu Dhabi FZ
Killer Joe,10, ANA Media
Man of the Year,15, Morgan Creek Productions
Les Mis̩rables,15, Relativity Media
Step Up 3D,10, Touchstone Pictures
I Am Number Four,16, Touchstone Pictures
Guardians of the Galaxy,23, Moving Picture Company (MPC)
The Chronicles of Riddick,25, One Race Productions
Seeking Justice,15, Aura Film Partnership
The Perks of Being a Wallflower,31, Mr. Mudd Production
Hidalgo,7, Touchstone Pictures
Sisters,7,Little Stranger
Maleficent,10,Walt Disney Pictures
Ocean's Twelve,14, WV Films III
Rocky Balboa,12,Columbia Pictures
Bedtime Stories,15,Walt Disney Pictures
The Hunger Games: Mockingjay - Part 1,37, Color Force
Easy A,6,Screen Gems
In Time,7, New Regency Pictures
Stardust,8, Di Bonaventura Pictures
Windtalkers,11, Metro-Goldwyn-Mayer (MGM)
102 Dalmatians,14,Walt Disney Pictures
Transporter 2,13, TPS Star
TRON: Legacy,12, LivePlanet
Flightplan,10, Touchstone Pictures
Step Brothers,13,Columbia Pictures
A Mighty Heart,14, Revolution Films
Outlander,9, Virtual Films
A Most Violent Year,19, FilmNation Entertainment
White Noise,11, Brightlight Pictures
The Machinist,13,Filmax Entertainment
Vampires Suck,13,20th Century Fox
Street Kings,12, Dune Entertainment III
I Am Number Four,16,DreamWorks SKG
Scream 3,8, Dimension Films
Broken City,11, New Regency Pictures
Cats & Dogs,11,Village Roadshow Pictures
Norbit,6, Davis Entertainment
"Good Night, and Good Luck.",26, Section Eight Productions
Space Chimps,12, Studiopolis
The Green Hornet,16, Reliance BIG Entertainment
Clerks II,9, View Askew Productions
Rambo,5,Rogue Marble
Knocked Up,10, Apatow Productions
Bad Santa,9,Columbia Pictures
The Secret Life of Walter Mitty,31, Twentieth Century Fox Film Corporation
The Gift,8, Ahimsa Films
Be Cool,7, Nina Saxon Film Design
Crank: High Voltage,19, Lionsgate
Flushed Away,12,Aardman Animations
Oz: The Great and Powerful,26, Roth Films
Bullet to the Head,18,Dark Castle Entertainment
The Equalizer,13, Mace Neufeld Productions
The Break-Up,12,Universal Pictures
A Nightmare on Elm Street,25, Platinum Dunes
The Kite Runner,15, China Film Co-Production Corporation
The Butler,10, Salamander Pictures
Star Wars: Episode III - Revenge of the Sith,44,Lucasfilm
The Holiday,11, Relativity Media
Frida,5, Handprint Entertainment
Cast Away,9,DreamWorks SKG
300: Rise of an Empire,22, Hollywood Gang Productions
Chicken Little,14,Walt Disney Pictures
1408,4,Dimension Films
The Eye,7, VN Productions
Duplicity,9, Laura Bickford Productions
Paul,4,Universal Pictures
Dragonfly,9, Shady Acres Entertainment
Green Zone,10, Dentsu
The Counselor,13, Fox 2000 Pictures
Cinderella Man,14, Imagine Entertainment
Mutant Chronicles,17,Isle of Man Film
Sin City,8, Troublemaker Studios
Belle,5, British Film Institute (BFI)
Mr. Bean's Holiday,18,Tiger Aspect Productions
Spy Game,8, Toho-Towa
The Ugly Truth,14,Lakeshore Entertainment
Dolphin Tale 2,14,Alcon Entertainment
The Return,10, Intrepid Pictures
Four Christmases,16, Spyglass Entertainment
Annie,5,Columbia Pictures
The Break-Up,12, Mosaic Media Group
Vampires Suck,13, Regency Enterprises
Lady in the Water,17,Legendary Pictures
In the Valley of Elah,21, Samuels Media
Philomena,9, Baby Cow Productions
Chicago,7, Storyline Entertainment
August Rush,11, Southpaw Entertainment
Night at the Museum,19,Ingenious Film Partners
That's My Boy,13, Relativity Media
Watchmen,8, DC Comics
Magic Mike,10, Extension 765
Bridget Jones's Diary,21, Little Bird
16 Blocks,9, Millennium Films
The Purge: Anarchy,18, 5150 Action
City of Ember,13, Walden Media
The Holiday,11, Universal Pictures
The Three Stooges,17,Wessler Entertainment
Marie Antoinette,16,American Zoetrope
Zoolander,9, Scott Rudin Productions
Moonrise Kingdom,16,Scott Rudin Productions
Music and Lyrics,16, Flower Films (II)
Unleashed,9, TF1 Films Production
Everything is Illuminated,25, Telegraph Films
The Boat That Rocked,20, Studio Canal
13 Going On 30,14, Revolution Studios
The Chronicles of Narnia: The Voyage of the Dawn Treader,56, Fox 2000 Pictures
The Company Men,15, Battle Mountain Films
From Hell,9, Underworld Entertainment
"Monsters, Inc.",14, Pixar Animation Studios
The Wedding Ringer,18,Miramax Films
3000 Miles to Graceland,23, Warner Bros.
Brooklyn's Finest,17, Thunder Road Productions
The Way Back,12, On the Road
The Boondock Saints II: All Saints Day,38,Chris Brinker Productions
John Wick,9, 87Eleven
State of Play,13, Andell Entertainment
Leap Year,9,Universal Pictures
Brooklyn's Finest,17, Langley Productions
Moms' Night Out,15, Provident Films
Troy,4, Warner Bros.
Swordfish,9, NPV Entertainment
Parker,6,SND
Finding Neverland,17, Film Colony
No Strings Attached,19,Paramount Pictures
Twisted,7, Harlequin Pictures
The Animal,10,Revolution Studios
Mission: Impossible II,22,Paramount Pictures
Planet 51,9, Hand Made Films
The Sentinel,12,Twentieth Century Fox Film Corporation
Burnt,5, 3 Arts Entertainment
Seven Pounds,12, Relativity Media
Billy Elliot,12,BBC Films
Charlie and the Chocolate Factory,33, Plan B Entertainment
Speed Racer,11, Studio Babelsberg
Furious 7,9, Dentsu
I Am Number Four,16, Bay Films
Man on Fire,11, New Regency Pictures
The X Files: I Want to Believe,30, Ten Thirteen Productions
"I, Frankenstein",15, Hopscotch Films
Bee Movie,9, DreamWorks Animation
Hugo,4,Paramount Pictures
Final Destination 3,19, Matinee Pictures
Eight Below,11, Mandeville Films
The Bling Ring,14, A24
Year One,8, Ocean Pictures
The Invention of Lying,22, Wintergreen Productions
Sucker Punch,12, Cruel and Unusual Films
Goal!: The Dream Begins,23, Milkshake Films
Black Mass,10,Infinitum Nihil
The International,17, X-Filme Creative Pool
Minority Report,15, Amblin Entertainment
Underworld,10, Underworld Produktions GmbH
The Incredible Burt Wonderstone,31, Benderspink
Old Dogs,8,Walt Disney Pictures
Nightcrawler,12, Sierra / Affinity
Eternal Sunshine of the Spotless Mind,37,Anonymous Content
X-Men Origins: Wolverine,24,Ingenious Film Partners
Robin Hood,10,Imagine Entertainment
Outlander,9, VIP Medienfonds 4
The Italian Job,15, Working Title Films
American Gangster,17, Relativity Media
Tropic Thunder,14, Internationale Filmproduktion Stella-del-Sud Second
Before the Devil Knows You're Dead,34, Linsefilm
"I, Robot",8, Overbrook Entertainment
Johnny English Reborn,21,Universal Pictures
Fifty Shades of Grey,20,Focus Features
Nacho Libre,11, Nickelodeon Movies
Saving Silverman,16,Village Roadshow Pictures
Turbo,5,DreamWorks Animation
The Gambler,11,Paramount Pictures
Mirror Mirror,13, Rat Entertainment
My Best Friend's Girl,21, Management 360
Memento,7, Team Todd
Pirates of the Caribbean: Dead Man's Chest,42, Second Mate Productions
Selma,5, Celador Films
Rock of Ages,12,New Line Cinema
Haywire,7,Irish Film Board
Real Steel,10,DreamWorks SKG
The Hunted,10,Lakeshore Entertainment
Hostel: Part II,15,Lions Gate Films
21 Jump Street,14, Relativity Media
The Alamo,9, Touchstone Pictures
Underworld: Awakening,21, Screen Gems
Secret Window,13,Columbia Pictures Corporation
The Railway Man,15, Silver Reel
A Serious Man,13, Relativity Media
The Grand Budapest Hotel,24,Fox Searchlight Pictures
Queen of the Damned,19, WV Films LLC
Hot Tub Time Machine,20, New Crime Productions
Moon,4,Liberty Films UK
Predestination,14,Screen Australia
Ant-Man,7,Marvel Studios
The Hundred-Foot Journey,24, Harpo Films
Inglourious Basterds,20,Universal Pictures
The Descendants,15, Dune Entertainment
Cloverfield,11, Bad Robot
I Am Legend,11, Warner Bros.
The Order,9,Twentieth Century Fox Film Corporation
Godsend,7,Lions Gate Films
A Lot Like Love,15, Beacon Pictures
Safe House,10, Bluegrass Films
The Informant!,14, Groundswell Productions
Spring Breakers,15,RabbitBandini Productions
The Place Beyond the Pines,26, Electric City Entertainment
AVP: Alien vs. Predator,23, Twentieth Century Fox Film Corporation
Movie 43,8, Virgin Produced
Step Up,7, Touchstone Pictures
Crash,5, ApolloProScreen Filmproduktion
Footloose,9, MTV Films
The Sisterhood of the Traveling Pants,37, Alcon Entertainment
Men in Black 3,14,Amblin Entertainment
Final Fantasy: The Spirits Within,33, Square USA
Carnage,7,Wild Bunch
Mao's Last Dancer,17,Great Scott Productions Pty. Ltd.
The Girl Next Door,18, New Regency Pictures
Four Brothers,13,Paramount Pictures
An Unfinished Life,18, Initial Entertainment Group (IEG)
Toy Story 3,11,Walt Disney Pictures
The Twilight Saga: New Moon,27, Sunswept Entertainment
̠on Flux,9, MTV Films
RockNRolla,10, Dark Castle Entertainment
The November Man,16, Relativity Media
The Rite,8, Mid Atlantic Films
Grindhouse,10,Big Talk Productions
Resident Evil: Apocalypse,25,Impact Pictures
The Box,7,Media Rights Capital
District 9,10,WingNut Films
Brothers,8, Palomar Pictures (II)
Hitman,6,Twentieth Century Fox Film Corporation
Revolutionary Road,18, Scott Rudin Productions
Harry Potter and the Philosopher's Stone,40, Heyday Films
White Chicks,12,Columbia Pictures
The Matrix Reloaded,19, Heineken Branded Entertainment
Trumbo,6,Groundswell Productions
The Constant Gardener,21, Scion Films
Dumb and Dumber To,18, Universal Pictures
Bruce Almighty,14,Universal Pictures
Radio,5, Tollin/Robbins Productions
Vacation,8, BenderSpink
Real Steel,10, ImageMovers
Swimming Pool,13,France 2 Cin̩ma
Pandorum,8, Constantin Film Produktion
An Unfinished Life,18, Revolution Studios
The Road,8, Nick Wechsler Productions
Ender's Game,12, K/O Paper Products
Land of the Dead,16, Exception Wild Bunch
Transformers: Dark of the Moon,30, Hasbro
The Express,11, Relativity Media
The Lake House,14, Sound for Film
Never Back Down,15, Mandalay Pictures
Concussion,10,Village Roadshow Pictures
Paranormal Activity 3,21, Solana Films
Fury,4, LStar Capital
Red Eye,7,DreamWorks SKG
Furious 7,9, One Race Films
Abraham Lincoln: Vampire Hunter,31,Bazelevs Production
127 Hours,9,Fox Searchlight Pictures
The Jacket,10, Rising Star
Lemony Snicket's A Series of Unfortunate Events,47, DreamWorks Pictures
King Kong,9, MFPV Film
The Devil Wears Prada,21, Dune Entertainment
The Cell,8, Katira Productions GmbH & Co. KG
I Now Pronounce You Chuck & Larry,33,Universal Pictures
Miami Vice,10, Motion Picture ETA Produktionsgesellschaft
47 Ronin,8,Mid Atlantic Films
The Change-Up,13,Universal Pictures
Titan A.E.,10, Fox Animation Studios
Home on the Range,17,Walt Disney Pictures
Around the World in 80 Days,27, Babelsberg Film
Sweeney Todd: The Demon Barber of Fleet Street,46,Warner Bros.
3000 Miles to Graceland,23, Morgan Creek Productions
The Hundred-Foot Journey,24, Participant Media
Thank You for Smoking,21, Room 9 Entertainment
Hope Springs,12,Columbia Pictures
Bridge of Spies,15, Fox 2000 Pictures
Bridge of Spies,15, Studio Babelsberg
Charlie's Angels: Full Throttle,31,Columbia Pictures Corporation
The Big Year,12, Deuce Three Productions
Magic Mike,10,Nick Wechsler Productions
The Wolverine,13, Donners' Company
TMNT,4, Warner Bros.
Hidalgo,7, Dune Films
White House Down,16, Iron Horse Entertainment (II)
Derailed,8, Di Bonaventura Pictures
Jarhead,7,Universal Pictures
Vicky Cristina Barcelona,24, Gravier Productions
That Awkward Moment,19,Treehouse Pictures
He's Just Not That Into You,27,New Line Cinema
Everest,7, Free State Pictures
Promised Land,13, Sunday Night
The Hobbit: The Battle of the Five Armies,41, Metro-Goldwyn-Mayer (MGM)
Happy Feet Two,14, Warner Bros.
Blackhat,8, Legendary Pictures
Once Upon a Time in Mexico,26, Troublemaker Studios
We Were Soldiers,16,Paramount Pictures
Rendition,9,Anonymous Content
Things We Lost in the Fire,26,DreamWorks SKG
Click,5, Revolution Studios
The Amityville Horror,21,Platinum Dunes
Real Steel,10, 21 Laps Entertainment
Crocodile Dundee in Los Angeles,31, Vision View Entertainment
The Cat's Meow,14,Lions Gate Films
Out Cold,8, Touchstone Pictures
Need for Speed,14, Electronic Arts
Hancock,7, Weed Road Pictures
The Social Network,18, Scott Rudin Productions
Bridget Jones's Diary,21, Universal Pictures
Furry Vengeance,15, Participant Media
Oz: The Great and Powerful,26,Walt Disney Pictures
Ladder 49,9,Casey Silver Productions
Trapped,7, Colombia Pictures
Corpse Bride,12,Tim Burton Animation Company
Thirteen Days,13,New Line Cinema
Catwoman,8, DiNovi Pictures
The Frozen Ground,17, Cheetah Vision
Monster-in-Law,14, BenderSpink
The Lord of the Rings: The Return of the King,45,WingNut Films
The Musketeer,13, MDP Worldwide
The Holiday,11, Waverly Films
The Hobbit: An Unexpected Journey,33, New Line Cinema
Stone,5, Mimran Schur Pictures
The Box,7, Warner Bros.
Hanging Up,10,Laurence Mark Productions
Post Grad,9,Dune Entertainment
Austin Powers in Goldmember,27, Gratitude International
Sex and the City,16,New Line Cinema
Ice Age,7, Blue Sky Studios
John Carter,11,Walt Disney Pictures
The Mortal Instruments: City of Bones,37,Constantin Film Produktion
Godsend,7, Blue Productions
The Adventures of Pluto Nash,28, Castle Rock Entertainment
Diary of a Wimpy Kid,20,Color Force
The Hurt Locker,15, Grosvenor Park Media Ltd.
Whisper,7, Gold Circle Films
Drumline,8,Fox 2000 Pictures
Into the Blue,13, Mandalay Pictures
Finding Nemo,12, Pixar Animation Studios
Space Cowboys,13,Village Roadshow Pictures
88 Minutes,10, Nu Image Entertainment
Furry Vengeance,15, Furry Vengeance Productions
Man on Fire,11, Fox 2000 Pictures
