Index,group,name,quantity,unit_cogs
22980,ALCOHOL,WINO WALDWEIN JEZYNA 0_75 L SLODKIE,1,7.6
7765,DAIRY_CHESSE,DA FANTASIA Z PLATKAMI CZEK.107G,13,1.2
20905,SWEETS,BISZKOPT Z GALARETKA 135 G,4,1.51
5194,CIGARETTES,PAP ROTHMANS BLU LINK,7,9.95
2888,CHEMISTRY,PASTA ELWEX 50 ML DO DZIECI,1,8.11
17006,POULTRY,PAROWKOWA W FOLI KG,2.57,13.2062256809339
18468,SPICES,DR O SMIETAN FIX 9G,12,0.84
19224,SWEETS,PETITKI TRUSKAWKA  30 G,17,0.7052941176470591
382,ALCOHOL,PIWO CIECHAN MIODOWE 0_5 L B/ZW,1,3.78
535,ALCOHOL,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,7,1.59
7511,DAIRY_CHESSE,SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS,19,2.93
11818,GENERAL,SMAK MAK INDYK W GALARECIE 200G,2,3.5
80,GENERAL_ITEMS,BAMBINO SZAMPON 400 ML,2,6.75
21115,TABLETS,TABLETKI IBUPROM 10SZT,7,4.75
4862,CIGARETTES,PAP LM LINK MINT,3,11.81
22260,VEGETABLES,SKORUPKA KAPUSTA CZERWONA 0_9,2,2.6
19431,SWEETS,TIC TAK MALINA,19,1.14
8879,DRINK_JUICE,KUBUS PLAY MAR/TRUS/LIMETKA,11,1.62909090909091
12637,GENERAL_FOOD,PIEROGI Z SEREM 400 G GRZESKOWIAK,5,4.19
13186,GENERAL_FOOD,WIN SOS POMIDOROWY 38G,13,1.19
7468,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,45,1.02
21127,TABLETS,VITAFIZZ MAGNEZ,1,3.05
12325,GENERAL_FOOD,SUCHARY DELIKATESOWE 290G MAMU,1,3.71
7847,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,9,1.81555555555556
22529,ALCOHOL,WODKA 1906 0_2L,40,5.684
16575,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,6,1.57
1950,CHEMISTRY,PODPASKI BELLA PERFECTA NIGHT,3,2.85
8799,DRINK_JUICE,NAP TYMBARK 1 L JAB/BRZOSKW,8,1.66
9097,DRINK_JUICE,NAP TYMBARK 1_75 L POMARANCZ,1,4.44
22032,VEGETABLES,SUROWKA WIEJSKA KUBEK,2,2.19
13898,GENERAL_FOOD,KIELBASA OSTRO?ECKA LUZ,0.25,11.2
2345,CHEMISTRY,LAKIER DO WLOS.SYNTEZA 120ML ZAPAS,2,5.29
4366,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,5,3.06
21704,VEGETABLES,KT BOROWKA PUDELKO,4,3.3325
8118,DAIRY_CHESSE,SEREK ALMETTE MINI ZIOLA 4X30G,7,2.78
18413,SPICES,GALEO PRZYPRAWA DO TZATZIKI,1,0.91
6991,DAIRY_CHESSE,DA DANONKI TRUSKAWE 4X50G,3,2.72
8983,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,27,0.746666666666667
15599,ICE_CREAMS_FROZEN,LODY MAXX POP,15,0.9
14909,ICE_CREAMS_FROZEN,LOD ROZEK ORZECHOWE ICE MASTRY,1,1.28
19759,SWEETS,LIZAK SMOCZEK 1 SZT,93,0.47
8003,DAIRY_CHESSE,GOS.MLEKO UHT 3_2% 0_5L GOSTYN,12,1.66
17276,POULTRY,KIE?BASA MYSLIWSKA KG,2.67,20.348314606741607
13106,GENERAL_FOOD,OGORKI KONSERW DAWTONA 900G,1,3.25
16579,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,JAJKO Z NIESPODZIANKA FERRERO 20G,7,2.2
12523,GENERAL_FOOD,SP SMALEC Z CEBULA I CZOSNKIEM,2,2.89
1537,POULTRY,PROFI PASZTET Z PAPRYKA 131G,9,1.22
1251,BREAD,S CHLEB KROJONY 1KG,8,3.56
2131,CHEMISTRY,ZMYWAK KUCZENNY Z UCHWYTEM,5,0.59
338,ALCOHOL,PIWO LWOWEK PORTER 0_5 L B/ZWR,2,3.89
13299,GENERAL_FOOD,PRAZYNKI  GYROS 130 G,2,2.7
3339,CHEMISTRY,SZAMPON FAMILIJNY 700 ML,1,4.08
17005,POULTRY,PAROWKOWA KG,4.75,10.6694736842105
4084,CHEWING_GUM_LOLIPOPS,GUMA WRIGLEYS FRUIT 5 LIS,1,0.88
15313,ICE_CREAMS_FROZEN,LODY PUCHAREK  JAGODA,2,1.38
7371,DAIRY_CHESSE,BAKOMA BAKUS DO KIESZONKI WANIL.,7,1.75
6714,DAIRY_CHESSE,SER MLEKPOL EDAMSKI 150G PLASTRY,13,2.52
17819,GENERAL_ITEMS,POMPKA SIMPLUS 5 ZL,387,3.83
20420,SWEETS,POP CORN SOLONY 90 G FELIX,1,2.47
12053,GENERAL,VEGETA 200 G +20%,2,2.41
7330,DAIRY_CHESSE,SEREK SMACZEK 125G JANA NATURALNY,12,1.42
16032,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,1,2.87
20126,SWEETS,GOFRY KOKOS 100,6,2.02
13793,GENERAL_FOOD,SIEMIE LNIANE 400 G,2,2.76
7335,DAIRY_CHESSE,SEREK WIEJSKI 200G ZIARNISTY COTTAGE,62,1.45
10661,DRINK_JUICE,NAP COCA COLA 1_5 L,16,2.924375
16659,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,JAJKO Z NIESPODZIANKA FERRERO 20G,45,2.25
8059,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,34,1.01
3013,CHEMISTRY,DO PIELEGNACJI MEBLI 400ML GOLD WAX,2,3.99
20038,SWEETS,ZELKI NIM 2 BOOMBKI MUSS 90 G,1,2.69
7160,DAIRY_CHESSE,ALMETTE SER POMIDOR 150 G,1,2.77
19023,SWEETS,MILKA 300 G OREO,3,6.66
19916,SWEETS,GOFRY SEZAM 100 G,8,2.02
5186,CIGARETTES,PAP PS MINT LINK,58,9.48
8022,DAIRY_CHESSE,HOCHL PIECZARKA 100G TOP BLOK,12,1.56
2123,CHEMISTRY,ZAPALKI,7,0.08
7493,DAIRY_CHESSE,NAP TYMBARK MUS MANGO 120 G,8,1.36
5190,CIGARETTES,PAP RGD LINK BLU,63,9.99555555555556
11807,GENERAL,MLEKO KOKOSOWE 250 ML CZEKOLADA,5,3.4
17733,GENERAL_ITEMS,KARMA MR DOG SUPREME 500G,6,2.13
5385,CIGARETTES,PAP MARLLBORO. RED,44,12.5236363636364
6925,DAIRY_CHESSE,SEREK HEJ BRZOSKWINIA 150 G,1,0.99
1465,BREAD,C CHLEB ZIARNISTY 300G,141,2.6636170212766
11352,GENERAL,PIZZA KEBAB 420 G,4,6.63
885,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,1081,1.42098057354302
12284,GENERAL_FOOD,OCET KULINARNY 0_480 ML L PLASTIK,13,0.92
12873,GENERAL_FOOD,AMINO BLYSK. ROSOL Z KURY PIKANTNY,1,1.31
5179,CIGARETTES,PAP PS  BLU 100,20,9.85
13144,GENERAL_FOOD,SMAK MAK SMALEC Z CZOSNKIEM 200G,1,2.55
12863,GENERAL_FOOD,ZELATYNA SPOZYWCZA 50G CYKORIA,5,2.53
4878,CIGARETTES,PAP PAL MAL MINT  LINK,23,10.612608695652199
20744,SWEETS,CZEKOLADA BARON WISNIA 100G,2,1.61
17694,GENERAL_ITEMS,MAR PALMA BIELMAR 250G Z MURZYNKIEM,25,1.71
15857,ICE_CREAMS_FROZEN,PIZZA 380 G Z SZYNKA,5,6.63
15273,ICE_CREAMS_FROZEN,LODY JEZYKI 90 ML,9,3.11
16646,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON KIT KAT CHUNKY WHITE 40G,5,1.03
23004,ALCOHOL,CYDR 0_4 ML LUBELSKI,4,2.4
17561,GENERAL_ITEMS,MAR SNIADANIOWA 450 G,8,2.545
18710,SPICES,CYKORIA AROMAT POMARANCZ,3,1.17
12793,GENERAL_FOOD,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2,2.78
263,ALCOHOL,PIWO LECH PREMIUM 0_5L  PUSZKA,54,2.06222222222222
12028,GENERAL,PODGRZYBEK BRUNATNY 20 G RONPOL,1,3.9
6678,DAIRY_CHESSE,?ACIATY SEREK Z CZOSNKIEM 135 G,7,1.71
1829,POULTRY,PLATKI RYZOWE BLYSKAWICZNE 400G,1,2.88
14735,ICE_CREAMS_FROZEN,FRYTKI KARBOWA 450 G,2,3.18
21614,VEGETABLES,SUROWKA POROWA KUBEK,3,2.13
10546,DRINK_JUICE,NAP MARTON KIWI 1_5 GAZ,12,1.1
17511,OCCASIONAL,WKLAD DO ZNICZY,15,1.05
1217,BREAD,S CHLEB ZIARNISTY KROJONY 0_3,67,1.73
4889,CIGARETTES,PAP PS MINT LINK,58,9.527586206896553
15416,ICE_CREAMS_FROZEN,LODY GIBEK NESTLE,34,1.02
82,GENERAL_ITEMS,BELLA PODPASKI NORMAL MAXI 10,2,2.09
6930,DAIRY_CHESSE,SEREK TOP.150 G MLEKOPOL,2,2.81
8477,DAIRY_CHESSE,SER SMAZONY 100G KOSTKA SREM,4,2.03
13686,GENERAL_FOOD,ZELATYNA Z PRZYPR.CYKORIA,10,1.496
13656,GENERAL_FOOD,VEGETA 200G,5,2.388
18537,SPICES,GALEO KMINEK 12 G,4,0.65
5852,COFFEE TEA,KAWA NESCAFE CLASSIC 200 G SLOIK,1,15.8
3618,CHEMISTRY,E PROSZEK 300 G COLOR,2,2.69
2690,CHEMISTRY,NAP SPRITE 0_2 PUSZKA,10,0.84
10554,DRINK_JUICE,NAP TYMBARK 0_25 L POM.BRZOSK,1,0.87
7427,DAIRY_CHESSE,HOCHL PIECZARKA 100G TOP BLOK,2,1.65
6666,DAIRY_CHESSE,JOGURT NATURALNY ZOTT 370GR,26,1.74384615384615
5143,CIGARETTES,PAP CHESTERFIELD PSTRYK 20,7,10.67
3987,CHEMISTRY,ZAPALKI,46,0.06
5018,CIGARETTES,PAP PAL MAL LINK BLU,40,10.72525
7742,DAIRY_CHESSE,BAKOMA SMIET.SPRAY 250 ML,4,5.71
5516,CIGARETTES,PAP MOCNE JASNE,1,10.95
6329,COOKIES_BULK,CUKIERKI MIESZ KRAKOWSKA WAWEL,0.685,16.9051094890511
136,ALCOHOL,PIWO DESPERADOS 0_4 NOCTURN 7%,3,2.93
7204,DAIRY_CHESSE,GOS.MASLO 250G GOSTYN,432,6.48768518518518
11442,GENERAL,ZUREK BUTELKA 0_5 L,2,1.31
12646,GENERAL_FOOD,PYZY KLUSKI NA PARZE,2,2.38
5246,CIGARETTES,PAP MOCNE JASNE,7,10.95
15753,ICE_CREAMS_FROZEN,LODY ROLADA PARADISO TRUSKAWKA,3,6.62
12271,GENERAL_FOOD,KNORR SOS PIECZARKOWY ZE SMIET. 38 G,1,1.84
20348,SWEETS,GOFRY KOKOS 100,2,2.13
14372,GROATS_RICE_PASTA,SALAMI 100 G DELIKATESOWE,3,3.0
7311,DAIRY_CHESSE,SER PLASTRY GOUDA 130G LACTIMA,1,1.79
22729,ALCOHOL,WODKA KRUPNIK GRAPEFRUIT.0_5 L,1,17.29
8755,DRINK_JUICE,NAP COCA COLA 0_5L,8,1.94
14007,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,14,1.2
11224,GENERAL,SZNURA PLACKI ZIEMNIACZANE 400 G,2,3.33
15586,ICE_CREAMS_FROZEN,LODY KAKTUS NESTLA 100ML,21,1.12
4350,CHIPS_FLAKES,LAYS PAPRYKA 140 G,6,3.85
8585,DAIRY_CHESSE,HOCHL.SZYNKA 100G BLOK TOPIONY,14,1.7242857142857098
18881,SWEETS,PIERNIK DESIMO NADZ.200G,9,1.63
11961,GENERAL,PLATKI FITNESS 225 G FRUITS,2,3.47
5837,COFFEE TEA,HERBATA EXP.100T.AKBAR,1,7.24
21790,VEGETABLES,KAPUSTA  MLODA KWASZONA LUZ,20.91,2.6700143472023
16821,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA KUCHENNA ZLOTY LAN TYP 650 1KG.,8,1.14
2420,CHEMISTRY,WORKI NA SMIECI 60L *15 SZT Z TASMA,4,2.87
18666,SPICES,GALEO PRZYPRAWA DO GYROSA 20G,5,0.882
15657,ICE_CREAMS_FROZEN,MIESZANKA 7 SKL.CALFFOST,7,3.01
8883,DRINK_JUICE,NAP ALOE VERA 0_5 L,2,1.87
10104,DRINK_JUICE,WODA PRIMAVERA 1_5L GAZ,45,0.7688888888888891
19998,SWEETS,PRINCESSA ORANGE 33 G,4,0.96
1491,POULTRY,KONSERWA TYROLSKA 300 G LAUR,1,1.85
14106,GROATS_RICE_PASTA,MAKARON CZANIECKI RYZOWY 250 G,1,2.28
16572,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,3,1.83
22942,ALCOHOL,WINO STAROPOLSKIE CHERRY 0_75 CZ/SLODKIE,1,6.75
5011,CIGARETTES,PAP MARLBORO  GOLD,32,12.56
2986,CHEMISTRY,BREF KULKI 3*50 G,2,6.99
7964,DAIRY_CHESSE,BAKOMA POLSKIE SMAKI130GR TRUSK,7,0.76
19050,SWEETS,RURKI PAKOWANE W POL 120 G FLIS,2,2.54
8966,DRINK_JUICE,WODA 5 L N/G PRIMAVERA +1 L GRATIS,20,2.266
14215,GROATS_RICE_PASTA,MAKARON LUBELL  LAZANKA  500G,1,2.24
17786,GENERAL_ITEMS,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,7,1.44
23079,ALCOHOL,WODKA DRINK SOBIESKI 025ML CRANBERRY4.4%,2,2.89
13878,GENERAL_FOOD,GELLWE CUKIER WANILIOWY 15G,7,0.31
6934,DAIRY_CHESSE,SEREK WIEJSKI PIATNICA ZE SZCZYPIORKIEM,6,1.55
5328,CIGARETTES,PAP PS BLU LINK,72,9.85
456,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,2,1.69
10800,POULTRY,FILETY SLEDZIOWE W SMIET 250 G SOS MUSZT,1,3.71
13710,GENERAL_FOOD,DESER MONTE 150 G CZEKOL,10,1.9
8440,DAIRY_CHESSE,MAKARON ARC-POL 250 G ?EZKI,5,1.04
17882,GENERAL_ITEMS,RAJSTOPY DZIECIECE,6,2.35
1640,POULTRY,PIEROGI Z SEREM/OWOC TACKA 4000GR,10,4.19
13366,GENERAL_FOOD,ZUREK KRAKUS BUT 300G,1,2.81
522,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,168,1.4
12340,GENERAL_FOOD,WIN GALARETKA WISNIOWY 79G WINIARY,5,1.01
22068,VEGETABLES,KT MARCHEW LUZ,101.98,1.47430868797803
14619,GROATS_RICE_PASTA,MAKA KOSZALINSKA  STOISLAW 1KG,20,1.901
4945,CIGARETTES,PAP PAL MAL LINK BLU,30,10.7303333333333
17090,POULTRY,POLEDWICA SOPOLCKA KG,1.34,18.3283582089552
12202,GENERAL_FOOD,WIN ROSOL DROBIOWY 120G,7,2.55
14930,ICE_CREAMS_FROZEN,LODY GRAND KOKOS,5,1.78
13189,GENERAL_FOOD,ZEL FIX 2+1 DR.OETKER,14,1.96
8057,DAIRY_CHESSE,MAR DELMA EXTRA 450 G Z MASLEM,6,2.28
11647,GENERAL,MAK SULMA PAPPARDELE 320 G,3,2.39
16427,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAK.LUBELLA KOKARDA 400G,2,2.53
1547,POULTRY,BRZOSKWINIE SANDRA 820G,11,3.77
6671,DAIRY_CHESSE,KASZKA MANNA Z JAGODAMI CZARNKOW 150 G,2,1.34
16077,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAWA ZBOZOWA KUJAWIANKA 500G,1,2.85
8593,DAIRY_CHESSE,JOGOBELLA MNIEJ CUKRU 150 G,28,1.2525
1613,POULTRY,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,3,4.0
22167,VEGETABLES,KT SELER LUZ,34.743,2.3334196816624906
100,GENERAL_ITEMS,TAMPONY BELLA A/8 SUPER PLUS,1,3.25
7150,DAIRY_CHESSE,WIN SOS PIECZENIOWY DELIKATNY,1,1.19
4647,CHIPS_FLAKES,POP CORN 95 G,26,1.47
7600,DAIRY_CHESSE,GOS.MLEKO CODZIENNE 2_%,233,2.43639484978541
8313,DAIRY_CHESSE,SERNICZEK Z BRZOSKWINIA CZARNKOW 150 G,17,1.37
5634,CIGARETTES,PAP LD PINK SUPER SLIM,33,10.746363636363599
7555,DAIRY_CHESSE,ZOOT GALARETKA 175 G TRUSK.,11,1.27
14670,ICE_CREAMS_FROZEN,KOPYTKA 450 G,2,3.75
18625,SPICES,KNORR PIEPRZ CZARNY Z WIETNAMU,3,1.28
1435,BREAD,PYZY DRO?D?OWE 320GR GRZESKOWIAK,24,2.19
6615,DAIRY_CHESSE,GOS.MLEKO CODZIENNE 2_%,184,2.2413043478260897
9047,DRINK_JUICE,NAP ENERGET ROSKST 250 ML PUSZKA,18,1.29
9615,DRINK_JUICE,NAP MARTON ORANZADA 1_5 GAZ,7,0.99
492,ALCOHOL,PIWO LECH FREE B/A.Z LIMON 0_33 B/BZW,12,1.6
20960,SWEETS,GRZESKI GOFROWE 33G,7,0.74
20018,SWEETS,WAFLE FAMILIJNE 180 G KAKAO,5,1.956
21243,TABLETS,TABLETKI CHOLINEX 8,3,5.87
3920,CHEMISTRY,PODPASKI BELLA NORMAL BEZ SKRZYD,1,1.29
20516,SWEETS,BATON MARS 51 G,5,1.16
13840,GENERAL_FOOD,ZELATYNA Z PRZYPR.CYKORIA,20,1.49
7109,DAIRY_CHESSE,SER MLEKPOL GOUDA 150G PLASTRY,3,2.52
5060,CIGARETTES,EQLUB 10 ML,1,5.05
9793,DRINK_JUICE,NAP FRUGO POMAR 250 ML,11,0.74
14585,GROATS_RICE_PASTA,MAKARON POL MLYN 500 G NITKA DURUM,2,3.23
14571,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 500G NIECHLOW,4,1.79
2113,CHEMISTRY,TRAKTOR Z CUKIERKAMI,3,5.78
3142,CHEMISTRY,SZAMPON ZE SKRZYPEM 240 ML EVA NATURE,1,2.69
7380,DAIRY_CHESSE,BAKOMA TWIST  400G BRZOS,6,2.31
13350,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,8,1.18
11953,GENERAL,MIKUS KREM Z PALUSZKAMI 25 G,5,1.45
6472,DAIRY_CHESSE,HOCHL.SZYNKA 100G BLOK TOPIONY,8,1.66
17618,GENERAL_ITEMS,OLEJ NIEZBEDNY 0_5L,7,2.81
12919,GENERAL_FOOD,KNORR G.K. POMIDOROWA Z MAKARON,10,0.92
18105,SPICES,KNOR ROSOL Z KURY 6LX12 KOSTEK,1,2.59
3570,CHEMISTRY,ZESZYT 32 LINIA SZEROKA,1,0.3
22670,ALCOHOL,WODKA 1906 0_1 ML,96,3.15645833333333
3249,CHEMISTRY,LAKIER DO WLOSOW 200 ML EVA,1,5.29
6867,DAIRY_CHESSE,KASZKA MANNA MALINA 150G  CZARNKOW,4,1.34
12430,GENERAL_FOOD,KROKIETY KASZTELAN 400G,4,4.95
14588,GROATS_RICE_PASTA,MAKARON SULMA GNIAZDKA 400G,2,2.02
16562,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODKA STOCK PRESTIGE 500ML,1,16.74
13842,GENERAL_FOOD,AGA MIGDALY PLATKI 50G,9,3.3277777777777797
16835,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO KARMI 0_4 BUT CLASSIC,6,2.13
11850,GENERAL,CIASTKO TWIN 8 SZT KAKAO,1,3.8
21587,VEGETABLES,KT RZODKIEWKA PECZEK,137,1.15
9304,DRINK_JUICE,WODA KROPLA BESKIDU 1_5L GAZ,37,0.78
12319,GENERAL_FOOD,SOL KUJAWSKA 1 KG JODOWANA,20,0.7390000000000001
13725,GENERAL_FOOD,GELLWE PROSZEK DO PIECZANIA 30 G,17,0.35
10403,DRINK_JUICE,NAP TIGER PUSZKA 0_25,74,1.23594594594595
2042,CHEMISTRY,GUMA ORBIT 5 LIST.,3,0.93
16048,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN MAJONEZ 400G,15,3.79
20058,SWEETS,BATON KNOPERS KOKOS 25 G,6,0.85
7186,DAIRY_CHESSE,DA DANONE GRATKA 115 G,20,0.55
19094,SWEETS,BABKA WANIL+SMIET 270 G,2,4.9
9311,DRINK_JUICE,WODA MUSZYNIANKA PLUS 0_6 L GAZ,2,0.92
16205,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,2,1.83
9562,DRINK_JUICE,LORENZ 140 G FROMAGE,4,2.68
11848,GENERAL,CHRUPKI KUKURYDZIANE 200G,8,1.62
18639,SPICES,PRZYPRAWA DO RYB CYKORIA 40 G,3,0.82
691,ALCOHOL,PIWO OKOCIM TRUSKAWKA PUSZKA 0_5 L,6,2.13
11979,GENERAL,VITAFIZZ WIT C,1,3.05
20725,SWEETS,CIACHO GORALKI 38 G KAKAO,26,0.71
22642,ALCOHOL,WODKA ZUBROWKA BIALA 0_2L,22,6.41909090909091
7441,DAIRY_CHESSE,JOGOBELLA 150G STANDARD,78,0.97
15030,ICE_CREAMS_FROZEN,ROZEK OREO,8,2.81
18205,SPICES,APETTITA CYNAMON 20 G,1,0.79
12682,GENERAL_FOOD,WIN POMYSL...ZAPIEKANKE SEROWA,1,2.15
20162,SWEETS,MAR RAMA 450 G.,1,3.06
20560,SWEETS,CZEKOLADA ROYAL Z ORZ.LASKOWYMI 100G,6,2.32
5642,CIGARETTES,PAP MARLBORO  GOLD,52,12.56
20078,SWEETS,CHRUSCIKI/CIASTA ROZNE KG,1.515,21.016501650165
6579,DAIRY_CHESSE,BAKOMA TWIST 250 G MALINA,2,1.72
12355,GENERAL_FOOD,WIN ZUPA FASOLOWA 66G,5,1.36
16323,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS CZOSNKOWY 250ML,1,2.72
8437,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,4,1.74
22246,VEGETABLES,KT SZCZYPIOR,3,1.07
14265,GROATS_RICE_PASTA,MAKARON LUBELSKI SPAGETTI 500G,6,2.25
11650,GENERAL,MANDARYNKI W SYROPIE 312 G,2,2.67
3678,CHEMISTRY,ODSWIEZACZ ZAPAS DO SZYSZKI,1,3.6
3990,CHEMISTRY,ZESZYT 32 LINIA SZEROKA,1,0.3
16532,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PRZYPR.WARZYWKO 200G,1,1.49
21101,TABLETS,VITAFIZZ MAGNEZ,2,3.05
7692,DAIRY_CHESSE,SER MLEKPOL SALAMI ZOLTY PLASTRY,15,2.34
4669,CHIPS_FLAKES,CHRUPKI PODUSZKI 150 G MIKUS,3,2.34
14942,ICE_CREAMS_FROZEN,LODY KAKTUS,14,1.12
21256,TABLETS,TABLETKI WEGIEL 30 SZT,1,5.77
2657,CHEMISTRY,GILELETTE PIANKA DO GOLENIA,2,3.99
10220,DRINK_JUICE,NAP NAPPI 2L JABLKOWY,2,2.06
15870,ICE_CREAMS_FROZEN,ZAPIEKANKA Z PIECZAR_235 G,1,2.97
17278,POULTRY,KIE?BASA POLSKA WEDZONA  KG,1.33,19.0075187969925
21246,TABLETS,TABLETKI HERBITUSSIN KASZEL/GARDLO,1,5.37
9611,DRINK_JUICE,NAP HORTEX MARCHWIOWY VITAMINKA 1L,2,2.73
12107,GENERAL_FOOD,KIELBASA BIA?A PARZONA KG,2.23,15.0807174887892
4954,CIGARETTES,PAP PS BLACK,13,9.762307692307688
651,ALCOHOL,PIWO EB 0_5 L B/ZWR,16,1.96
4915,CIGARETTES,HERB HIBISKUS 24 T VITAX,2,2.38
8859,DRINK_JUICE,ZBYSZKO 3 POM.CZERWONE GAZ 1_5  L,14,1.65
19378,SWEETS,KINDER CHOCOLATE 50G,12,1.65
5811,COFFEE TEA,KAWA ASTRA 275 G MIELONA,1,8.33
6529,DAIRY_CHESSE,SER RYCKI /RADAMER/CYGANSKI/JAGRAMER,0.83,17.5301204819277
8286,DAIRY_CHESSE,SER MLEKPOL GOUDA 150G PLASTRY,9,2.45
9855,DRINK_JUICE,PEPSI *1L,39,2.15333333333333
2939,CHEMISTRY,SZCZOTECZKA DO RAK Z RACZKA,1,1.69
2359,CHEMISTRY,NIVEA KREM 50ML,4,2.19
5603,CIGARETTES,PAP RGD SUPER PINK,42,9.96
2085,CHEMISTRY,PLATKI KOSMETYCZNE MEA 120 SZT,10,1.79
17957,GENERAL_ITEMS,RAJSTOPY 15 DEN INEZ,18,3.2
4009,CHEWING_GUM_LOLIPOPS,GUMA ORBIT PEPERMINT DRAZE,6,1.46
6209,COOKIES_BULK,CIASTKA JIW KG,1.38,6.22463768115942
14232,GROATS_RICE_PASTA,SULMA WSTAZKA GNIAZDO 400G,1,2.28
8081,DAIRY_CHESSE,SER CAMEMBERT TUREK NATURALNY 120 G,7,3.57
17121,POULTRY,PAROWKOWA W FOLI KG,2.65,13.498113207547199
18318,SPICES,PRZYPR.DO ZUP 210G WINIARY,1,1.65
17443,OCCASIONAL,LAURKA OKOLICZNOSCIOWA,3,0.9
12884,GENERAL_FOOD,CUKIER PUDER KROS.400G,2,1.68
22663,ALCOHOL,PIWO WARKA RADLER 0% GREJF 0_5 B/ZWR,20,1.96
17750,GENERAL_ITEMS,KARMA MR DOG SUPREM 500G,5,2.15
22282,ALCOHOL,NAP SPIR SOPLICA CYTRYNA 0_5 L,4,15.75
19170,SWEETS,GRZESKI MEGA KAKAO,23,0.55
18966,SWEETS,CIASTKA DESIMO MORELA 135 G,1,1.31
2181,CHEMISTRY,GILLETTE MASZYNKA BLU 2 PLUS,7,1.74
392,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,39,1.12
1391,BREAD,M BULKA Z RODZYNKAMI,20,1.5119999999999998
14896,ICE_CREAMS_FROZEN,ZUPA OGORKOWA,4,3.67
4590,CHIPS_FLAKES,PLATKI CHEERIOS MIODOWE 250G,2,4.03
12412,GENERAL_FOOD,KLUSKI SLASKIE 400G GRZESKOWIAK,4,3.33
744,ALCOHOL,PIWO BYCZE 0_5 L B/ZWROT,20,2.55
6361,COOKIES_BULK,PIERNIKI  DOMOWE,12.585,16.1017083829956
11640,GENERAL,KRAKERST 110 G CEBULOWE POL.MLYN,2,1.36
9817,DRINK_JUICE,NAP OSHE 0_75 L LIME MIETA,8,2.3
15202,ICE_CREAMS_FROZEN,SZPINAK SIEKANY 450 G,3,3.41
3544,CHEMISTRY,SOMAT TABLETKI DO ZMYWAREK 40+5,1,18.19
1175,BREAD,S CHLEB PSZENNY 0_25KG,70.5,2.07248226950355
21521,VEGETABLES,KT ZIEMNIAKI KG,591.95,0.4121800827772621
6559,DAIRY_CHESSE,TWAROG SERNIKOWY 1KG PIATNICA,3,10.22
11909,GENERAL,WIN POMYS? NA KOTLECIKI SCHABOWE Z PIEPR,2,1.94
18572,SPICES,MARCO-POLO PRZYPRAWA DO WIEPRZOWINY 35 G,1,1.5
17394,OCCASIONAL,LAURKA KOMUNIJNA,4,2.02
18441,SPICES,MIGDA?Y P?ATKI  60 G,1,4.13
5559,CIGARETTES,GILZY GOLDEN 450+100GR,3,5.2
11789,GENERAL,KASZKA MANNA 400 G SARITA,5,0.93
8510,DAIRY_CHESSE,TWAROG SREMSKI CHUDY 250GR,12,2.4625
