Restaurant_id,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA,Cuisine Style
id_9780,9789,3.5,$$ - $$$,162.0,/Restaurant_Review-g186338-d3613533-Reviews-Fish_House-London_England.html,d3613533,"  British, Seafood,   Fast Food"
id_981,982,3.5,$,12.0,/Restaurant_Review-g189934-d2484423-Reviews-Subway_Jatkasaari-Helsinki_Uusimaa.html,d2484423,American
id_9835,9837,3.5,$,71.0,/Restaurant_Review-g187147-d813958-Reviews-Le_baron-Paris_Ile_de_France.html,d813958,"  Mediterranean,   Middle Eastern,   Vegetarian Friendly, Lebanese,   Halal"
id_984,986,4.0,$$$$,928.0,/Restaurant_Review-g186338-d793183-Reviews-Signor_Sassi-London_England.html,d793183,"  Gluten Free Options,   Mediterranean,   Vegan Options"
id_984,986,5.0,$$ - $$$,22.0,/Restaurant_Review-g187323-d10859217-Reviews-Pulcinella-Berlin.html,d10859217,Italian
id_986,987,4.0,$$ - $$$,274.0,/Restaurant_Review-g187514-d775579-Reviews-Luna_Rossa-Madrid.html,d775579,  European
id_987,988,4.5,$$ - $$$,12.0,/Restaurant_Review-g274856-d6732811-Reviews-Pizzeria_Parma-Warsaw_Mazovia_Province_Central_Poland.html,d6732811,Pizza
id_9877,9879,3.5,$$ - $$$,47.0,/Restaurant_Review-g187147-d6530816-Reviews-Leader_Sushi-Paris_Ile_de_France.html,d6530816,Japanese
id_991,993,4.5,$$ - $$$,31.0,/Restaurant_Review-g186605-d8524256-Reviews-Michie_Sushi_Sandyford-Dublin_County_Dublin.html,d8524256,"  Gluten Free Options, Japanese,   Sushi"
id_9924,9926,3.5,$,39.0,/Restaurant_Review-g187147-d5799345-Reviews-The_Financier-Paris_Ile_de_France.html,d5799345,Pub
id_9935,9937,3.5,$$$$,16.0,/Restaurant_Review-g187147-d7047167-Reviews-L_Entree_Des_Artistes-Paris_Ile_de_France.html,d7047167,"  Spanish, French"
id_994,995,4.5,$,12.0,/Restaurant_Review-g274856-d11947459-Reviews-Soup_Culture-Warsaw_Mazovia_Province_Central_Poland.html,d11947459,"  Ukrainian,   Vegetarian Friendly,   Russian,   European, Polish"
id_997,998,4.0,$$ - $$$,367.0,/Restaurant_Review-g187791-d2042134-Reviews-Arancio_d_Oro-Rome_Lazio.html,d2042134,"Italian,   Gluten Free Options,   Vegan Options,   Vegetarian Friendly"
