Restaurant_id,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA
id_532,  Vegetarian Friendly,533,4.0,$$ - $$$,744.0,/Restaurant_Review-g187497-d3179219-Reviews-Colom-Barcelona_Catalonia.html,d3179219
id_1461,  Japanese,1463,3.5,$,283.0,/Restaurant_Review-g187849-d2589168-Reviews-Kyo_Fusion_Restaurant-Milan_Lombardy.html,d2589168
id_14512,Sushi,14523,3.0,NaN,8.0,/Restaurant_Review-g186338-d10686851-Reviews-Umi_Sushi_Bar-London_England.html,d10686851
id_344,  Vegan Options,345,4.0,$$ - $$$,732.0,/Restaurant_Review-g187849-d2648160-Reviews-Pizzeria_di_Porta_Garibaldi-Milan_Lombardy.html,d2648160
id_5604,  Vegan Options,5607,3.0,$,83.0,/Restaurant_Review-g187514-d2149251-Reviews-Al_Aman-Madrid.html,d2149251
id_1341,  Vegetarian Friendly,1342,3.5,$,110.0,/Restaurant_Review-g190454-d941095-Reviews-Pizzaria_Mafiosi-Vienna.html,d941095
id_29,  Gluten Free Options,30,4.5,$$ - $$$,87.0,/Restaurant_Review-g274873-d12089348-Reviews-Ek_Bistro-Ljubljana_Upper_Carniola_Region.html,d12089348
id_1611,  Pizza,1612,4.0,$$ - $$$,621.0,/Restaurant_Review-g187791-d803842-Reviews-La_Locomotiva-Rome_Lazio.html,d803842
id_1547,Chinese,1550,3.5,$$ - $$$,91.0,/Restaurant_Review-g188590-d10488468-Reviews-Happyhappyjoyjoy_East-Amsterdam_North_Holland_Province.html,d10488468
id_2233,Other,2236,3.0,NaN,21.0,/Restaurant_Review-g189852-d10769792-Reviews-Americain-Stockholm.html,d10769792
id_1639,  European,1641,4.0,$,64.0,/Restaurant_Review-g187323-d6494498-Reviews-Berlin_Theke-Berlin.html,d6494498
id_1536,Asian,1537,4.0,$,20.0,/Restaurant_Review-g188644-d7336387-Reviews-Asia_Grill-Brussels.html,d7336387
id_918,Bar,919,3.5,NaN,2.0,/Restaurant_Review-g189934-d904707-Reviews-Pub_Heinahattu-Helsinki_Uusimaa.html,d904707
id_773,  European,775,4.0,$$ - $$$,138.0,/Restaurant_Review-g188590-d2478316-Reviews-Pekelhaaring-Amsterdam_North_Holland_Province.html,d2478316
id_514,  Gluten Free Options,515,4.0,$$ - $$$,231.0,/Restaurant_Review-g187514-d4473807-Reviews-Desengano13-Madrid.html,d4473807
id_214,  Soups,215,4.0,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,d4236147
id_45,  Gluten Free Options,46,4.5,$$ - $$$,2490.0,/Restaurant_Review-g190454-d813285-Reviews-Purstner-Vienna.html,d813285
id_456,Seafood,457,4.5,$$ - $$$,1237.0,/Restaurant_Review-g187791-d3134650-Reviews-La_Taverna_Italiana-Rome_Lazio.html,d3134650
id_3966,  Vegetarian Friendly,3967,4.0,$$ - $$$,39.0,/Restaurant_Review-g187497-d1926325-Reviews-Echo_Restaurant-Barcelona_Catalonia.html,d1926325
id_72,  Vegan Options,73,4.0,$$ - $$$,371.0,/Restaurant_Review-g188113-d1018940-Reviews-White_Elephant-Zurich.html,d1018940
id_6183,French,6184,3.5,$$ - $$$,155.0,/Restaurant_Review-g187147-d5522488-Reviews-Les_Fontaines-Paris_Ile_de_France.html,d5522488
id_1,  Vegan Options,2,4.5,$$ - $$$,418.0,/Restaurant_Review-g188113-d10169867-Reviews-Tamarind_Hill_Indian_Restaurant-Zurich.html,d10169867
id_246,  Seafood,247,4.5,$$ - $$$,537.0,/Restaurant_Review-g187791-d6988362-Reviews-Ristorante_A_Maidda-Rome_Lazio.html,d6988362
id_374,Mediterranean,375,4.0,$$ - $$$,497.0,/Restaurant_Review-g189158-d697259-Reviews-Restaurante_Natural_Terra-Lisbon_Lisbon_District_Central_Portugal.html,d697259
id_5066,  Vegetarian Friendly,5067,4.0,$$ - $$$,288.0,/Restaurant_Review-g187147-d1025147-Reviews-Le_Palais_de_Raja_Maharaja-Paris_Ile_de_France.html,d1025147
id_31,  Gluten Free Options,32,4.5,$$ - $$$,548.0,/Restaurant_Review-g187147-d785995-Reviews-AlKaram-Paris_Ile_de_France.html,d785995
id_793,  Irish,794,5.0,$$ - $$$,8.0,/Restaurant_Review-g186605-d13172414-Reviews-One_Bistro-Dublin_County_Dublin.html,d13172414
id_5889,  Vegan Options,5898,4.0,$$ - $$$,41.0,/Restaurant_Review-g186338-d6826426-Reviews-Piccalilli_Caff-London_England.html,d6826426
id_771,  European,772,4.0,$$$$,926.0,/Restaurant_Review-g187147-d695264-Reviews-L_Alcazar-Paris_Ile_de_France.html,d695264
id_299,Chinese,300,4.0,$$ - $$$,1103.0,/Restaurant_Review-g188590-d779071-Reviews-New_King-Amsterdam_North_Holland_Province.html,d779071
id_3287,  Vegan Options,3288,4.5,$,44.0,/Restaurant_Review-g187791-d9710052-Reviews-Crunch-Rome_Lazio.html,d9710052
id_430,  Czech,431,4.5,$,38.0,/Restaurant_Review-g274772-d8425435-Reviews-U_Jozina-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8425435
id_810,  Vietnamese,811,4.5,$,79.0,/Restaurant_Review-g187514-d9714837-Reviews-The_Big_Banh-Madrid.html,d9714837
id_580,European,581,4.5,NaN,3.0,/Restaurant_Review-g274924-d951933-Reviews-Bagl_s_Vinny_Bar_Restaurant-Bratislava_Bratislava_Region.html,d951933
id_3365,  Cafe,3366,5.0,$$ - $$$,18.0,/Restaurant_Review-g187147-d10737035-Reviews-Pignon-Paris_Ile_de_France.html,d10737035
id_483,Spanish,484,4.5,$$ - $$$,166.0,/Restaurant_Review-g187514-d7310999-Reviews-Taberna_CocinArte-Madrid.html,d7310999
id_40,  Vegetarian Friendly,41,4.5,$$ - $$$,834.0,/Restaurant_Review-g186525-d1871954-Reviews-Indaba-Edinburgh_Scotland.html,d1871954
id_323,  Wine Bar,324,5.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d12900896
id_1547,  Asian,1550,3.5,$$ - $$$,91.0,/Restaurant_Review-g188590-d10488468-Reviews-Happyhappyjoyjoy_East-Amsterdam_North_Holland_Province.html,d10488468
id_1275,  Pizza,1276,4.0,$$ - $$$,377.0,/Restaurant_Review-g187791-d2439603-Reviews-Elliot_Pub-Rome_Lazio.html,d2439603
id_9877,Japanese,9879,3.5,$$ - $$$,47.0,/Restaurant_Review-g187147-d6530816-Reviews-Leader_Sushi-Paris_Ile_de_France.html,d6530816
id_3196,  Mediterranean,3198,4.0,$,30.0,/Restaurant_Review-g187323-d5519810-Reviews-Ristorante_Monte_Cristo-Berlin.html,d5519810
id_1188,  Gluten Free Options,1189,4.0,$$ - $$$,173.0,/Restaurant_Review-g187791-d11895495-Reviews-SAO_Brazilian_Sushi_Bar-Rome_Lazio.html,d11895495
id_214,  British,215,4.0,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,d4236147
id_5169,Other,5172,4.0,NaN,8.0,/Restaurant_Review-g187514-d8657804-Reviews-La_Escrita-Madrid.html,d8657804
id_810,  Healthy,811,4.5,$,79.0,/Restaurant_Review-g187514-d9714837-Reviews-The_Big_Banh-Madrid.html,d9714837
id_717,  Greek,718,4.0,$$ - $$$,68.0,/Restaurant_Review-g189541-d6780578-Reviews-Bakaliko_Greek_Deli-Copenhagen_Zealand.html,d6780578
id_86,  Gluten Free Options,87,4.5,$$ - $$$,1256.0,/Restaurant_Review-g274887-d779921-Reviews-Klassz-Budapest_Central_Hungary.html,d779921
id_13747,  Pub,13757,3.5,$$ - $$$,39.0,/Restaurant_Review-g186338-d4919283-Reviews-Jam_Circus-London_England.html,d4919283
id_1115,Pizza,1116,4.5,$$ - $$$,87.0,/Restaurant_Review-g187791-d7359557-Reviews-Pommidoro-Rome_Lazio.html,d7359557
id_1705,Other,1706,4.0,NaN,6.0,/Restaurant_Review-g274887-d9747453-Reviews-Butifarring_Budapest-Budapest_Central_Hungary.html,d9747453
id_4633,Indian,4634,4.0,$,62.0,/Restaurant_Review-g187147-d1331796-Reviews-Sheezan-Paris_Ile_de_France.html,d1331796
id_1228,  Vegan Options,1230,4.0,$$ - $$$,78.0,/Restaurant_Review-g187514-d10331391-Reviews-El_Kiosko_Ferraz-Madrid.html,d10331391
id_64,  Gluten Free Options,65,4.5,$$ - $$$,2428.0,/Restaurant_Review-g188590-d697036-Reviews-The_Pantry-Amsterdam_North_Holland_Province.html,d697036
id_1674,Mediterranean,1679,4.0,$$ - $$$,26.0,/Restaurant_Review-g188590-d3610708-Reviews-Eetcafe_Le_Traffic-Amsterdam_North_Holland_Province.html,d3610708
id_214,  European,215,4.0,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,d4236147
id_164,  Vegetarian Friendly,165,4.5,$$ - $$$,73.0,/Restaurant_Review-g187331-d6031001-Reviews-Dean_David_Fresh_to_Eat-Hamburg.html,d6031001
id_111,  British,112,4.5,$$ - $$$,1951.0,/Restaurant_Review-g186525-d1186842-Reviews-The_World_s_End-Edinburgh_Scotland.html,d1186842
id_1010,  Vegan Options,1012,3.5,$$ - $$$,440.0,/Restaurant_Review-g187323-d1507237-Reviews-Coa_Asian_Food_Drinks-Berlin.html,d1507237
id_6811,  Vegetarian Friendly,6812,4.0,$$$$,34.0,/Restaurant_Review-g187147-d12170386-Reviews-Restaurant_L_Oriental-Paris_Ile_de_France.html,d12170386
id_1004,  Central European,1005,5.0,NaN,17.0,/Restaurant_Review-g274887-d3685490-Reviews-Felix_Helix-Budapest_Central_Hungary.html,d3685490
id_13175,  Vegetarian Friendly,13177,3.0,$$ - $$$,121.0,/Restaurant_Review-g187147-d3405673-Reviews-La_Terrasse_Vedettes_de_Paris-Paris_Ile_de_France.html,d3405673
id_3015,  Gluten Free Options,3016,3.0,$$ - $$$,1012.0,/Restaurant_Review-g187791-d2226584-Reviews-Fratelli_La_Bufala_a_Ponte_Milvio-Rome_Lazio.html,d2226584
id_532,  European,533,4.0,$$ - $$$,744.0,/Restaurant_Review-g187497-d3179219-Reviews-Colom-Barcelona_Catalonia.html,d3179219
id_960,Greek,962,4.5,$,4.0,/Restaurant_Review-g189400-d12598141-Reviews-Ap_Allou-Athens_Attica.html,d12598141
id_758,  Vegan Options,759,4.5,$,44.0,/Restaurant_Review-g187323-d10698854-Reviews-Dong_Do_Restaurant-Berlin.html,d10698854
id_14973,  British,14984,3.0,$,18.0,/Restaurant_Review-g186338-d7617571-Reviews-Square_Pie-London_England.html,d7617571
id_2045,  Mexican,2047,4.5,$$ - $$$,20.0,/Restaurant_Review-g187514-d10302313-Reviews-Pizzeria_La_Margaritena-Madrid.html,d10302313
id_1675,  Greek,1676,4.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d10170180-Reviews-EGGS_MORE_by_MEZ_CAIS-Lisbon_Lisbon_District_Central_Portugal.html,d10170180
id_8559,  Gluten Free Options,8568,3.5,$$ - $$$,329.0,/Restaurant_Review-g186338-d733353-Reviews-Sway_Bar_Kitchen-London_England.html,d733353
id_1981,Other,1982,3.5,NaN,8.0,/Restaurant_Review-g274887-d10073699-Reviews-Fozelekfalo_Food_Bar-Budapest_Central_Hungary.html,d10073699
id_739,  International,740,4.0,$$ - $$$,98.0,/Restaurant_Review-g274887-d2171461-Reviews-Claro_Bistro-Budapest_Central_Hungary.html,d2171461
id_553,Italian,554,4.5,$$ - $$$,66.0,/Restaurant_Review-g189158-d10266436-Reviews-L_Artusi_Ristorante-Lisbon_Lisbon_District_Central_Portugal.html,d10266436
id_191,Bar,192,4.0,$$ - $$$,53.0,/Restaurant_Review-g190479-d3385038-Reviews-Eufemia_Bar-Oslo_Eastern_Norway.html,d3385038
id_3053,Italian,3054,4.0,$$ - $$$,177.0,/Restaurant_Review-g187791-d7214349-Reviews-Shabby_Bistrot-Rome_Lazio.html,d7214349
id_1025,Other,1026,4.5,NaN,3.0,/Restaurant_Review-g274856-d12685574-Reviews-Vincentz-Warsaw_Mazovia_Province_Central_Poland.html,d12685574
id_284,  Contemporary,285,4.0,$$ - $$$,905.0,/Restaurant_Review-g187849-d1926746-Reviews-Izu-Milan_Lombardy.html,d1926746
id_739,European,740,4.0,$$ - $$$,98.0,/Restaurant_Review-g274887-d2171461-Reviews-Claro_Bistro-Budapest_Central_Hungary.html,d2171461
id_53,Italian,54,4.0,$$$$,313.0,/Restaurant_Review-g274924-d1112673-Reviews-Kogo-Bratislava_Bratislava_Region.html,d1112673
id_3649,  Czech,3658,3.5,$$ - $$$,19.0,/Restaurant_Review-g274707-d5942142-Reviews-U_MACHTU_s_r_o-Prague_Bohemia.html,d5942142
id_4706,  Japanese,4714,3.5,$$ - $$$,376.0,/Restaurant_Review-g186338-d1388962-Reviews-Dim_t_Victoria-London_England.html,d1388962
id_7761,Other,7773,1.0,NaN,NaN,/Restaurant_Review-g187497-d11543758-Reviews-Fusion_Restaurant_Japones_Braseria-Barcelona_Catalonia.html,d11543758
id_543,  European,544,4.5,$,20.0,/Restaurant_Review-g274772-d8049985-Reviews-Zakaski_I_Wodka-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8049985
id_1033,  Vegetarian Friendly,1035,4.5,$$ - $$$,193.0,/Restaurant_Review-g186338-d8599829-Reviews-Oklava-London_England.html,d8599829
id_11945,Pizza,11955,4.0,NaN,3.0,/Restaurant_Review-g186338-d7276832-Reviews-Duke_of_Wellington-London_England.html,d7276832
id_7542,  Mediterranean,7543,2.5,$$ - $$$,129.0,/Restaurant_Review-g187497-d1929118-Reviews-Els_Maians-Barcelona_Catalonia.html,d1929118
id_239,  Asian,240,4.5,$,62.0,/Restaurant_Review-g189400-d6513977-Reviews-Streetwok-Athens_Attica.html,d6513977
id_2769,  Vegetarian Friendly,2771,3.5,$$ - $$$,346.0,/Restaurant_Review-g187849-d1097475-Reviews-Pizzeria_Grand_Italia-Milan_Lombardy.html,d1097475
id_6811,Moroccan,6812,4.0,$$$$,34.0,/Restaurant_Review-g187147-d12170386-Reviews-Restaurant_L_Oriental-Paris_Ile_de_France.html,d12170386
id_15748,Fast Food,15760,3.0,$,31.0,/Restaurant_Review-g186338-d4584798-Reviews-Burger_King-London_England.html,d4584798
id_1940,  Seafood,1941,3.0,$$ - $$$,354.0,/Restaurant_Review-g1166685-d1324029-Reviews-Amarine_Saint_Priest-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d1324029
id_741,  Vegetarian Friendly,742,4.5,$,20.0,/Restaurant_Review-g189541-d8284781-Reviews-Astrid_Och_Aporna-Copenhagen_Zealand.html,d8284781
id_639,  Bar,640,4.0,$$ - $$$,93.0,/Restaurant_Review-g274887-d1489269-Reviews-Pantlika_Bistro-Budapest_Central_Hungary.html,d1489269
id_2866,  Asian,2867,4.5,$,35.0,/Restaurant_Review-g187497-d5865146-Reviews-Restaurante_Macao-Barcelona_Catalonia.html,d5865146
id_5177,Mediterranean,5180,4.0,$,18.0,/Restaurant_Review-g187849-d3266560-Reviews-Le_Due_Specialita-Milan_Lombardy.html,d3266560
id_2614,Chinese,2633,3.0,$$ - $$$,110.0,/Restaurant_Review-g187309-d2267111-Reviews-Shanghai_Restaurant-Munich_Upper_Bavaria_Bavaria.html,d2267111
id_4166,  Asian,4173,3.5,$$ - $$$,3135.0,/Restaurant_Review-g186338-d779012-Reviews-Tayyabs-London_England.html,d779012
id_945,  Vegetarian Friendly,946,4.0,$,164.0,/Restaurant_Review-g187323-d4823847-Reviews-La_Vespa_Bar_and_Trattoria-Berlin.html,d4823847
id_205,  International,206,4.5,$$ - $$$,613.0,/Restaurant_Review-g187497-d3499028-Reviews-Caravelle-Barcelona_Catalonia.html,d3499028
id_4974,  Vegan Options,4977,3.5,$$ - $$$,11.0,/Restaurant_Review-g187849-d8339929-Reviews-Ciao_Duomo-Milan_Lombardy.html,d8339929
id_430,  Central European,431,4.5,$,38.0,/Restaurant_Review-g274772-d8425435-Reviews-U_Jozina-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8425435
id_4293,  Street Food,4294,5.0,$,14.0,/Restaurant_Review-g187791-d10595133-Reviews-Owlchips-Rome_Lazio.html,d10595133
id_198,  Mediterranean,200,4.0,$$$$,211.0,/Restaurant_Review-g188113-d797737-Reviews-Conti-Zurich.html,d797737
id_3005,  Vegetarian Friendly,3011,4.5,$$ - $$$,91.0,/Restaurant_Review-g186338-d2516361-Reviews-Thaiphoon-London_England.html,d2516361
id_3365,French,3366,5.0,$$ - $$$,18.0,/Restaurant_Review-g187147-d10737035-Reviews-Pignon-Paris_Ile_de_France.html,d10737035
id_368,German,370,5.0,$$ - $$$,27.0,/Restaurant_Review-g187309-d10524693-Reviews-Schmaus_Braus-Munich_Upper_Bavaria_Bavaria.html,d10524693
id_8227,Other,8234,3.0,NaN,2.0,/Restaurant_Review-g187514-d5869951-Reviews-Cerveceria_Bar_Pocitos-Madrid.html,d5869951
id_361,  Vegetarian Friendly,362,4.5,$$ - $$$,288.0,/Restaurant_Review-g187791-d7361724-Reviews-InfarinaRe-Rome_Lazio.html,d7361724
id_3233,Italian,3234,3.5,$$ - $$$,209.0,/Restaurant_Review-g187791-d11998026-Reviews-Ercoli_Parioli-Rome_Lazio.html,d11998026
id_5109,Other,5110,3.0,NaN,6.0,/Restaurant_Review-g187497-d997803-Reviews-Paradis_Barcelona-Barcelona_Catalonia.html,d997803
id_934,  Greek,936,4.5,$$ - $$$,28.0,/Restaurant_Review-g189400-d3654659-Reviews-Asty_68-Athens_Attica.html,d3654659
id_5296,Italian,5298,4.0,NaN,9.0,/Restaurant_Review-g187791-d11951657-Reviews-Ventitre-Rome_Lazio.html,d11951657
id_5131,Spanish,5134,3.5,$,35.0,/Restaurant_Review-g187514-d3780762-Reviews-TAPAS_MARKET-Madrid.html,d3780762
id_7510,Spanish,7511,2.5,$$ - $$$,13.0,/Restaurant_Review-g187497-d4133931-Reviews-Malasombra-Barcelona_Catalonia.html,d4133931
id_3221,Pizza,3223,3.5,$$ - $$$,87.0,/Restaurant_Review-g187849-d2320137-Reviews-Il_Trespolo-Milan_Lombardy.html,d2320137
id_615,  International,616,5.0,$$ - $$$,16.0,/Restaurant_Review-g187331-d10302492-Reviews-Hansekai-Hamburg.html,d10302492
id_532,  Spanish,533,4.0,$$ - $$$,744.0,/Restaurant_Review-g187497-d3179219-Reviews-Colom-Barcelona_Catalonia.html,d3179219
id_357,  Mediterranean,358,4.0,$$ - $$$,472.0,/Restaurant_Review-g187849-d8076891-Reviews-Trulli_Love-Milan_Lombardy.html,d8076891
id_13389,  Spanish,13399,4.0,$$ - $$$,16.0,/Restaurant_Review-g186338-d4872826-Reviews-Elliotts_London_Bridge-London_England.html,d4872826
id_2055,Other,2060,4.5,NaN,8.0,/Restaurant_Review-g188590-d10488130-Reviews-Viet_View-Amsterdam_North_Holland_Province.html,d10488130
id_13389,  British,13399,4.0,$$ - $$$,16.0,/Restaurant_Review-g186338-d4872826-Reviews-Elliotts_London_Bridge-London_England.html,d4872826
id_214,  Gluten Free Options,215,4.0,$$$$,1613.0,/Restaurant_Review-g187849-d5264429-Reviews-Ceresio_7_Pools_Restaurant-Milan_Lombardy.html,d5264429
id_4232,  Vegetarian Friendly,4239,4.0,$$ - $$$,177.0,/Restaurant_Review-g186338-d718937-Reviews-Fairuz-London_England.html,d718937
id_5139,  Contemporary,5141,4.0,$,NaN,/Restaurant_Review-g187323-d12098434-Reviews-Dampf_Zucker-Berlin.html,d12098434
id_1767,  Brazilian,1769,4.0,$$ - $$$,25.0,/Restaurant_Review-g187849-d12927216-Reviews-Cacau_Temakeria-Milan_Lombardy.html,d12927216
id_3243,Pizza,3245,4.0,NaN,16.0,/Restaurant_Review-g187849-d7734583-Reviews-Gioby_Pizzeria-Milan_Lombardy.html,d7734583
id_4706,  Gluten Free Options,4714,3.5,$$ - $$$,376.0,/Restaurant_Review-g186338-d1388962-Reviews-Dim_t_Victoria-London_England.html,d1388962
id_2556,  Spanish,2557,4.0,$$ - $$$,24.0,/Restaurant_Review-g187497-d11795167-Reviews-Gelatiamo-Barcelona_Catalonia.html,d11795167
id_9347,Italian,9356,5.0,NaN,NaN,/Restaurant_Review-g186338-d3735823-Reviews-Grazie_Assai-London_England.html,d3735823
id_1556,  Vegetarian Friendly,1557,4.5,$$ - $$$,287.0,/Restaurant_Review-g187791-d1095455-Reviews-Il_Bacocco-Rome_Lazio.html,d1095455
id_3552,Other,3556,2.5,NaN,19.0,/Restaurant_Review-g189158-d10520643-Reviews-Prego_Gourmet_Lda-Lisbon_Lisbon_District_Central_Portugal.html,d10520643
id_4362,Gluten Free Options,4363,4.5,$$ - $$$,32.0,/Restaurant_Review-g187147-d10047471-Reviews-3BiO-Paris_Ile_de_France.html,d10047471
id_1686,  Vegan Options,1687,4.5,$,38.0,/Restaurant_Review-g187791-d12538734-Reviews-Tepic_The_Taco_Kitchen-Rome_Lazio.html,d12538734
id_4885,Other,4888,3.0,NaN,3.0,/Restaurant_Review-g187514-d3785147-Reviews-Pasta_Pesto-Madrid.html,d3785147
id_4208,Mexican,4210,3.5,$$ - $$$,23.0,/Restaurant_Review-g187323-d7624770-Reviews-Cancun-Berlin.html,d7624770
id_400,  Gluten Free Options,401,4.0,$$ - $$$,774.0,/Restaurant_Review-g187514-d8415205-Reviews-El_Perro_y_la_Galleta-Madrid.html,d8415205
id_3914,Italian,3916,4.0,$$ - $$$,19.0,/Restaurant_Review-g187323-d7146900-Reviews-Gaia_Bistrot-Berlin.html,d7146900
id_3260,Italian,3267,5.0,$$ - $$$,16.0,/Restaurant_Review-g186338-d12947166-Reviews-Tonis_Amalfi-London_England.html,d12947166
id_323,  Portuguese,324,5.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d12900896
id_9835,Lebanese,9837,3.5,$,71.0,/Restaurant_Review-g187147-d813958-Reviews-Le_baron-Paris_Ile_de_France.html,d813958
id_6004,Other,6007,4.5,NaN,4.0,/Restaurant_Review-g187849-d2407506-Reviews-Etoile_Cafe-Milan_Lombardy.html,d2407506
id_1478,  Vegetarian Friendly,1480,4.0,$$ - $$$,215.0,/Restaurant_Review-g187514-d8123141-Reviews-La_Barra_de_Pelotari-Madrid.html,d8123141
id_1789,Thai,1791,4.0,$$ - $$$,35.0,/Restaurant_Review-g187514-d11978912-Reviews-Som_Thai_Restaurant-Madrid.html,d11978912
id_4432,  Pizza,4433,4.5,NaN,56.0,/Restaurant_Review-g187791-d7097337-Reviews-L_angolo_dei_suppli-Rome_Lazio.html,d7097337
id_5842,Italian,5845,3.0,$$ - $$$,104.0,/Restaurant_Review-g187849-d3267260-Reviews-La_Salumeria_Della_Musica-Milan_Lombardy.html,d3267260
id_820,  Vegetarian Friendly,821,5.0,$,134.0,/Restaurant_Review-g187791-d4085056-Reviews-Pizzeria_I_Gemelli_Roma-Rome_Lazio.html,d4085056
id_5257,Japanese,5259,4.0,NaN,3.0,/Restaurant_Review-g187323-d10266473-Reviews-Akira_Sushi_Streetfood-Berlin.html,d10266473
id_75,Belgian,76,4.0,$$ - $$$,484.0,/Restaurant_Review-g188644-d4150215-Reviews-Chutney_s-Brussels.html,d4150215
id_7470,Chinese,7476,4.0,$,5.0,/Restaurant_Review-g187514-d11931682-Reviews-TSC-Madrid.html,d11931682
id_10781,Turkish,10791,4.5,$$ - $$$,17.0,/Restaurant_Review-g186338-d787024-Reviews-Crystal_Palace-London_England.html,d787024
id_456,  Pizza,457,4.5,$$ - $$$,1237.0,/Restaurant_Review-g187791-d3134650-Reviews-La_Taverna_Italiana-Rome_Lazio.html,d3134650
id_111,  Asian,112,4.5,$,30.0,/Restaurant_Review-g274873-d5965027-Reviews-Zhong_Hua_Restaurant-Ljubljana_Upper_Carniola_Region.html,d5965027
id_1168,  European,1169,4.0,$$ - $$$,67.0,/Restaurant_Review-g189158-d6883153-Reviews-Restaurante_Sem_Palavras-Lisbon_Lisbon_District_Central_Portugal.html,d6883153
id_926,  Gluten Free Options,927,4.5,$$ - $$$,133.0,/Restaurant_Review-g187497-d8264568-Reviews-Raffaelli_Italian_Restaurant-Barcelona_Catalonia.html,d8264568
id_4670,Italian,4678,5.0,$$ - $$$,19.0,/Restaurant_Review-g186338-d10070252-Reviews-Paglia_e_Fieno-London_England.html,d10070252
id_702,  European,703,4.5,$$ - $$$,17.0,/Restaurant_Review-g189180-d10678700-Reviews-Restaurante_Sei_La-Porto_Porto_District_Northern_Portugal.html,d10678700
id_522,International,523,4.5,$$ - $$$,40.0,/Restaurant_Review-g274887-d9710368-Reviews-Kamara_Cafe_Bistro-Budapest_Central_Hungary.html,d9710368
id_2825,  Sushi,2826,3.0,$$ - $$$,113.0,/Restaurant_Review-g1136493-d1093016-Reviews-Sushi_Shop-Ixelles_Brussels.html,d1093016
id_1409,  Hungarian,1410,5.0,NaN,NaN,/Restaurant_Review-g274887-d13197631-Reviews-Le_Poulet-Budapest_Central_Hungary.html,d13197631
id_3456,Other,3458,5.0,NaN,3.0,/Restaurant_Review-g187323-d1358776-Reviews-Esplanade-Berlin.html,d1358776
id_152,  Asian,153,4.0,$$ - $$$,80.0,/Restaurant_Review-g190356-d743790-Reviews-Am_Clubhaus_op_der_Spora-Luxembourg_City.html,d743790
id_874,Pizza,875,4.5,NaN,4.0,/Restaurant_Review-g274772-d10477806-Reviews-Pizzeria_Pepe-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10477806
id_573,  European,574,4.0,$$$$,604.0,/Restaurant_Review-g187497-d986276-Reviews-Hisop-Barcelona_Catalonia.html,d986276
id_75,  European,76,4.0,$$ - $$$,484.0,/Restaurant_Review-g188644-d4150215-Reviews-Chutney_s-Brussels.html,d4150215
id_3022,Pizza,3023,4.5,NaN,42.0,/Restaurant_Review-g187791-d3873744-Reviews-Mezzosacco_Pizza_Tavola_Calda-Rome_Lazio.html,d3873744
id_675,  Pizza,676,3.5,$$ - $$$,13.0,/Restaurant_Review-g274924-d4769810-Reviews-Pizzeria_Maestro_Aupark-Bratislava_Bratislava_Region.html,d4769810
