Index,popularity,budget,revenue,original_title,genres
1727,0.2856,0,0,Mrs. Miracle,Fantasy
1727,0.2856,0,0,Mrs. Miracle,Romance
1727,0.2856,0,0,Mrs. Miracle,TV Movie
1728,0.285353,20000000,18599102,Fired Up!,Comedy
1728,0.285353,20000000,18599102,Fired Up!,Romance
1729,0.28533800000000004,0,0,Cherrybomb,Drama
1729,0.28533800000000004,0,0,Cherrybomb,Romance
1729,0.28533800000000004,0,0,Cherrybomb,Thriller
1730,0.284095,0,2479538,My One and Only,Comedy
1730,0.284095,0,2479538,My One and Only,Drama
1731,0.283496,0,0,The Firm,Drama
1732,0.279941,0,0,Serious Moonlight,Action
1732,0.279941,0,0,Serious Moonlight,Comedy
1732,0.279941,0,0,Serious Moonlight,Romance
1733,0.278387,75,134,Wanted,Action
1733,0.278387,75,134,Wanted,Comedy
1733,0.278387,75,134,Wanted,Crime
1733,0.278387,75,134,Wanted,Thriller
1734,0.278321,10000000,295750,World's Greatest Dad,Comedy
1734,0.278321,10000000,295750,World's Greatest Dad,Romance
1735,0.27373000000000003,0,0,Road Trip: Beer Pong,Comedy
1736,0.272422,1700000,1007962,The Girlfriend Experience,Comedy
1736,0.272422,1700000,1007962,The Girlfriend Experience,Drama
1737,0.27114699999999997,10000000,0,Night of the Demons,Horror
1739,0.270283,0,263941,Transylmania,Comedy
1739,0.270283,0,263941,Transylmania,Horror
1740,0.269902,0,0,Damage,Action
1740,0.269902,0,0,Damage,Thriller
1741,0.266625,0,0,Summer's Blood,Horror
1741,0.266625,0,0,Summer's Blood,Thriller
1742,0.26626700000000003,0,0,Cold Souls,Fantasy
1742,0.26626700000000003,0,0,Cold Souls,Drama
1742,0.26626700000000003,0,0,Cold Souls,Comedy
1742,0.26626700000000003,0,0,Cold Souls,Science Fiction
1743,0.265405,0,0,Into the Blue 2: The Reef,Action
1744,0.265119,6500000,0,A Dangerous Man,Action
1744,0.265119,6500000,0,A Dangerous Man,Adventure
1744,0.265119,6500000,0,A Dangerous Man,Thriller
1745,0.356209,0,0,When You're Strange,Documentary
1745,0.356209,0,0,When You're Strange,Music
1746,0.215709,0,0,The Lodger,Horror
1746,0.215709,0,0,The Lodger,Mystery
1746,0.215709,0,0,The Lodger,Thriller
1747,0.252355,0,0,Dark Country,Horror
1747,0.252355,0,0,Dark Country,Thriller
1748,0.258982,0,0,Leningrad,War
1748,0.258982,0,0,Leningrad,Drama
1749,0.13356500000000002,0,0,The Phantom,Science Fiction
1749,0.13356500000000002,0,0,The Phantom,Action
1750,0.256975,0,0,Hulk vs. Thor,Action
1750,0.256975,0,0,Hulk vs. Thor,Animation
1750,0.256975,0,0,Hulk vs. Thor,Fantasy
1750,0.256975,0,0,Hulk vs. Thor,Science Fiction
1751,0.07309,0,0,12 Men of Christmas,Comedy
1751,0.07309,0,0,12 Men of Christmas,Romance
1752,0.251166,0,0,Under the Sea 3D,Documentary
1754,0.25035100000000005,0,0,Frequently Asked Questions About Time Travel,Drama
1754,0.25035100000000005,0,0,Frequently Asked Questions About Time Travel,Comedy
1754,0.25035100000000005,0,0,Frequently Asked Questions About Time Travel,Science Fiction
1754,0.25035100000000005,0,0,Frequently Asked Questions About Time Travel,Romance
1755,0.24983899999999998,0,0,De helaasheid der dingen,Drama
1755,0.24983899999999998,0,0,De helaasheid der dingen,Comedy
1756,0.249295,15000000,6405245,Post Grad,Comedy
1757,0.32124400000000003,5000000,0,Grace,Horror
1757,0.32124400000000003,5000000,0,Grace,Thriller
1759,0.242864,0,0,Across the Hall,Thriller
1759,0.242864,0,0,Across the Hall,Mystery
1759,0.242864,0,0,Across the Hall,Romance
1760,0.242794,0,0,The Marine 2,Action
1760,0.242794,0,0,The Marine 2,Adventure
1760,0.242794,0,0,The Marine 2,Drama
1760,0.242794,0,0,The Marine 2,Thriller
1761,0.24223899999999998,40000000,0,Ben 10: Alien Swarm,Adventure
1762,0.24075700000000003,0,0,Doghouse,Comedy
1762,0.24075700000000003,0,0,Doghouse,Horror
1763,0.16831600000000002,0,0,The Hills Run Red,Horror
1764,0.271818,0,0,Looking for Eric,Comedy
1764,0.271818,0,0,Looking for Eric,Drama
1765,0.23504499999999998,0,0,Taking Woodstock,Music
1765,0.23504499999999998,0,0,Taking Woodstock,Comedy
1765,0.23504499999999998,0,0,Taking Woodstock,Drama
1766,0.781772,0,0,George & A.J.,Animation
1766,0.781772,0,0,George & A.J.,Adventure
1766,0.781772,0,0,George & A.J.,Comedy
1766,0.781772,0,0,George & A.J.,Family
1766,0.781772,0,0,George & A.J.,Fantasy
1768,0.118447,0,0,Taking Chance,Drama
1768,0.118447,0,0,Taking Chance,History
1768,0.118447,0,0,Taking Chance,War
1769,0.232346,0,43051547,Notorious,Drama
1769,0.232346,0,43051547,Notorious,Music
1770,0.23156,0,0,The Loved Ones,Horror
1771,0.23095300000000002,21000000,0,Everybody's Fine,Drama
1772,0.230359,0,0,Bionicle: The Legend Reborn,Action
1772,0.230359,0,0,Bionicle: The Legend Reborn,Adventure
1772,0.230359,0,0,Bionicle: The Legend Reborn,Animation
1772,0.230359,0,0,Bionicle: The Legend Reborn,Family
1772,0.230359,0,0,Bionicle: The Legend Reborn,Science Fiction
1773,0.42857399999999995,0,0,ZMD: Zombies of Mass Destruction,Horror
1774,0.22600900000000002,7000000,39462438,Crazy Heart,Drama
1774,0.22600900000000002,7000000,39462438,Crazy Heart,Music
1774,0.22600900000000002,7000000,39462438,Crazy Heart,Romance
1775,0.225875,0,0,The Three Investigators and the Secret of Terror Castle,Mystery
1775,0.225875,0,0,The Three Investigators and the Secret of Terror Castle,Adventure
1775,0.225875,0,0,The Three Investigators and the Secret of Terror Castle,Family
1776,0.213292,0,0,Tormented,Comedy
1776,0.213292,0,0,Tormented,Horror
1777,0.196421,10000000,0,"The Goods: Live Hard, Sell Hard",Comedy
1778,0.222544,0,0,Triage,Drama
1778,0.222544,0,0,Triage,Thriller
1778,0.222544,0,0,Triage,Mystery
1779,0.221791,0,0,Ricky,Fantasy
1779,0.221791,0,0,Ricky,Drama
1779,0.221791,0,0,Ricky,Science Fiction
1779,0.221791,0,0,Ricky,Foreign
1780,0.22081900000000002,2000000,7306,Stolen Lives,Crime
1780,0.22081900000000002,2000000,7306,Stolen Lives,Drama
1780,0.22081900000000002,2000000,7306,Stolen Lives,Mystery
1780,0.22081900000000002,2000000,7306,Stolen Lives,Thriller
1781,0.21893,0,0,I Hate Valentine's Day,Comedy
1781,0.21893,0,0,I Hate Valentine's Day,Romance
1782,0.21860900000000003,10000000,0,Driven To Kill,Action
1782,0.21860900000000003,10000000,0,Driven To Kill,Adventure
1782,0.21860900000000003,10000000,0,Driven To Kill,Thriller
1783,0.216906,15000000,0,"Give 'em Hell, Malone",Action
1783,0.216906,15000000,0,"Give 'em Hell, Malone",Crime
1783,0.216906,15000000,0,"Give 'em Hell, Malone",Mystery
1783,0.216906,15000000,0,"Give 'em Hell, Malone",Thriller
1784,0.21323699999999998,0,0,The Courageous Heart of Irena Sendler,Drama
1784,0.21323699999999998,0,0,The Courageous Heart of Irena Sendler,War
1785,0.21229499999999998,0,0,The Jerk Theory,Comedy
1786,0.212004,0,0,Jusqu'Ã  toi,Comedy
1786,0.212004,0,0,Jusqu'Ã  toi,Romance
1786,0.212004,0,0,Jusqu'Ã  toi,Family
1787,0.20979,0,0,Perrierâ€™s Bounty,Action
1787,0.20979,0,0,Perrierâ€™s Bounty,Comedy
1787,0.20979,0,0,Perrierâ€™s Bounty,Crime
1787,0.20979,0,0,Perrierâ€™s Bounty,Drama
1788,0.223951,0,0,Alabama Moon,Action
1788,0.223951,0,0,Alabama Moon,Adventure
1788,0.223951,0,0,Alabama Moon,Drama
1788,0.223951,0,0,Alabama Moon,Family
1789,0.20908400000000002,0,0,Humpday,Comedy
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Animation
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Horror
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Action
1790,0.20904299999999998,0,0,The Haunted World of El Superbeasto,Comedy
1791,0.206657,0,0,Not Forgotten,Crime
1791,0.206657,0,0,Not Forgotten,Horror
1791,0.206657,0,0,Not Forgotten,Mystery
1791,0.206657,0,0,Not Forgotten,Thriller
1792,0.20381300000000002,0,0,The Six Wives of Henry Lefay,Comedy
1793,0.203707,0,0,Tetsuo: The Bullet Man,Foreign
1793,0.203707,0,0,Tetsuo: The Bullet Man,Action
1793,0.203707,0,0,Tetsuo: The Bullet Man,Science Fiction
1793,0.203707,0,0,Tetsuo: The Bullet Man,Thriller
1793,0.203707,0,0,Tetsuo: The Bullet Man,Horror
1794,0.196413,0,0,TiMER,Fantasy
1794,0.196413,0,0,TiMER,Drama
1794,0.196413,0,0,TiMER,Comedy
1794,0.196413,0,0,TiMER,Science Fiction
1794,0.196413,0,0,TiMER,Romance
1796,0.284873,0,0,Feast III: The Happy Finish,Horror
1796,0.284873,0,0,Feast III: The Happy Finish,Action
1796,0.284873,0,0,Feast III: The Happy Finish,Comedy
1798,0.193267,0,0,Tellement proches,Comedy
1799,0.529037,1500000,0,Homecoming,Horror
1799,0.529037,1500000,0,Homecoming,Thriller
1801,0.188104,0,0,Amreeka,Drama
1803,0.14085999999999999,0,0,Lebanon,Drama
1803,0.14085999999999999,0,0,Lebanon,War
1804,0.187796,0,0,Mega Shark vs Giant Octopus,Horror
1804,0.187796,0,0,Mega Shark vs Giant Octopus,Science Fiction
1805,0.185586,12500000,0,Lascars,Animation
1805,0.185586,12500000,0,Lascars,Comedy
1807,0.181456,0,0,The Cell 2,Horror
1807,0.181456,0,0,The Cell 2,Science Fiction
1807,0.181456,0,0,The Cell 2,Thriller
1808,0.180029,42000000,0,BrÃ¼no,Comedy
1809,0.179972,0,0,Wizards of Waverly Place: The Movie,Adventure
1809,0.179972,0,0,Wizards of Waverly Place: The Movie,Comedy
1809,0.179972,0,0,Wizards of Waverly Place: The Movie,Drama
1809,0.179972,0,0,Wizards of Waverly Place: The Movie,Family
1809,0.179972,0,0,Wizards of Waverly Place: The Movie,Fantasy
1810,0.176846,0,0,Accidents Happen,Comedy
1810,0.176846,0,0,Accidents Happen,Drama
1810,0.176846,0,0,Accidents Happen,Foreign
1812,0.168985,0,0,Command Performance,Action
1812,0.168985,0,0,Command Performance,Drama
1812,0.168985,0,0,Command Performance,Thriller
1813,0.236277,0,0,Futurama: Into the Wild Green Yonder,Animation
1813,0.236277,0,0,Futurama: Into the Wild Green Yonder,Comedy
1814,0.166774,0,0,Gabriel Iglesias: I'm Not Fat... I'm Fluffy,Comedy
1815,0.16534300000000002,12000000,0,The King of Fighters,Action
1815,0.16534300000000002,12000000,0,The King of Fighters,Thriller
1815,0.16534300000000002,12000000,0,The King of Fighters,Science Fiction
1816,0.165257,0,0,Mystery Team,Comedy
1816,0.165257,0,0,Mystery Team,Thriller
1816,0.165257,0,0,Mystery Team,Mystery
1818,0.159638,1500000,56000,Beautiful,Drama
1818,0.159638,1500000,56000,Beautiful,Mystery
1818,0.159638,1500000,56000,Beautiful,Thriller
1819,0.159615,0,0,Blood Creek,Horror
1819,0.159615,0,0,Blood Creek,Thriller
1821,0.158638,0,0,Sorority Wars,Comedy
1821,0.158638,0,0,Sorority Wars,Drama
1821,0.158638,0,0,Sorority Wars,Family
1821,0.158638,0,0,Sorority Wars,TV Movie
1823,0.23818000000000003,0,0,Night Train,Thriller
1823,0.23818000000000003,0,0,Night Train,Action
1823,0.23818000000000003,0,0,Night Train,Crime
1824,0.15559,0,0,Infestation,Action
1824,0.15559,0,0,Infestation,Comedy
1824,0.15559,0,0,Infestation,Horror
1824,0.15559,0,0,Infestation,Science Fiction
1825,0.15551900000000002,0,0,Next Day Air,Action
1825,0.15551900000000002,0,0,Next Day Air,Comedy
1825,0.15551900000000002,0,0,Next Day Air,Crime
1826,0.154563,3200000,0,The Good Guy,Comedy
1826,0.154563,3200000,0,The Good Guy,Romance
1827,0.32819899999999996,0,0,The Canyon,Thriller
1829,0.145905,58000000,85280250,Did You Hear About The Morgans?,Comedy
1831,0.145081,5000000,38610009,The Grudge 3,Horror
1831,0.145081,5000000,38610009,The Grudge 3,Thriller
1832,0.24850799999999998,0,0,The Shortcut,Horror
1832,0.24850799999999998,0,0,The Shortcut,Thriller
1833,0.143953,0,0,Doctor Who: Planet of the Dead,Family
1833,0.143953,0,0,Doctor Who: Planet of the Dead,Science Fiction
1833,0.143953,0,0,Doctor Who: Planet of the Dead,TV Movie
1833,0.143953,0,0,Doctor Who: Planet of the Dead,Adventure
1833,0.143953,0,0,Doctor Who: Planet of the Dead,Drama
1835,0.141098,0,0,Coco,Comedy
1836,0.137731,0,0,Le Vilain,Comedy
1837,0.137656,0,0,Make the Yuletide Gay,Drama
1837,0.137656,0,0,Make the Yuletide Gay,Comedy
1837,0.137656,0,0,Make the Yuletide Gay,Romance
1839,0.057316,0,0,Le Coach,Comedy
1841,0.13284100000000001,0,0,Ink,Action
1841,0.13284100000000001,0,0,Ink,Fantasy
1842,0.190628,3500000,0,Hit and Run,Drama
1842,0.190628,3500000,0,Hit and Run,Thriller
1843,0.128532,3500000,0,Trailer Park Boys: Countdown to Liquor Day,Comedy
1843,0.128532,3500000,0,Trailer Park Boys: Countdown to Liquor Day,Crime
1846,0.12349700000000001,0,0,Paintball,Action
1846,0.12349700000000001,0,0,Paintball,Foreign
1846,0.12349700000000001,0,0,Paintball,Horror
1846,0.12349700000000001,0,0,Paintball,Thriller
1847,0.123044,0,0,The Messengers 2: The Scarecrow,Horror
1848,0.038585,0,0,Lightbulb,Comedy
1848,0.038585,0,0,Lightbulb,Drama
1848,0.038585,0,0,Lightbulb,Romance
1850,0.22288200000000002,9000000,0,Against the Dark,Horror
1850,0.22288200000000002,9000000,0,Against the Dark,Action
1850,0.22288200000000002,9000000,0,Against the Dark,Thriller
1850,0.22288200000000002,9000000,0,Against the Dark,Science Fiction
1851,0.11886,108,0,Stan Helsing,Comedy
1851,0.11886,108,0,Stan Helsing,Horror
1853,0.11445799999999999,250000,232732,Big Fan,Comedy
1853,0.11445799999999999,250000,232732,Big Fan,Drama
1854,0.114327,0,0,Italians,Comedy
1857,0.246935,0,0,The Marc Pease Experience,Comedy
1858,0.109178,0,0,I Can Do Bad All By Myself,Drama
1858,0.109178,0,0,I Can Do Bad All By Myself,Comedy
1859,0.108905,0,0,Heartless,Drama
1859,0.108905,0,0,Heartless,Horror
1859,0.108905,0,0,Heartless,Thriller
1861,0.107537,0,0,Cairo Time,Drama
1861,0.107537,0,0,Cairo Time,Romance
1864,0.103773,0,0,Iron Maiden: Flight 666,Documentary
1864,0.103773,0,0,Iron Maiden: Flight 666,Music
1865,0.10222300000000001,0,0,Life,Documentary
1866,0.166371,25000000,20719451,Mao's Last Dancer,Drama
1866,0.166371,25000000,20719451,Mao's Last Dancer,Romance
1867,0.323342,0,0,Laid to Rest,Thriller
1867,0.323342,0,0,Laid to Rest,Horror
1868,0.097705,0,0,Vertige,Action
1868,0.097705,0,0,Vertige,Thriller
1868,0.097705,0,0,Vertige,Horror
1869,0.097127,0,0,The Slammin' Salmon,Comedy
1870,0.148198,0,0,Loose Change 9/11: An American Coup,Documentary
1873,0.091154,0,0,A Very Potter Musical,Music
1873,0.091154,0,0,A Very Potter Musical,Comedy
1874,0.090552,0,0,Paranormal Entity,Horror
1874,0.090552,0,0,Paranormal Entity,Mystery
1874,0.090552,0,0,Paranormal Entity,Thriller
1875,0.210628,0,0,Fear Island,Horror
1875,0.210628,0,0,Fear Island,Thriller
1875,0.210628,0,0,Fear Island,Mystery
1877,0.287231,10000000,0,The Damned United,Drama
1882,0.073533,0,0,CinÃ©man,Comedy
1882,0.073533,0,0,CinÃ©man,Fantasy
1883,0.07349299999999999,0,90508336,Madea Goes to Jail,Comedy
1883,0.07349299999999999,0,90508336,Madea Goes to Jail,Crime
1883,0.07349299999999999,0,90508336,Madea Goes to Jail,Drama
1884,0.07182999999999999,0,0,35 Rhums,Drama
1884,0.07182999999999999,0,0,35 Rhums,Foreign
1885,0.090351,0,0,Don McKay,Crime
1885,0.090351,0,0,Don McKay,Mystery
1885,0.090351,0,0,Don McKay,Thriller
1886,0.088781,0,0,The Wild and Wonderful Whites of West Virginia,Documentary
1887,0.059697,0,0,Book of Blood,Horror
1887,0.059697,0,0,Book of Blood,Drama
1887,0.059697,0,0,Book of Blood,Mystery
1887,0.059697,0,0,Book of Blood,Thriller
1888,0.058977,0,0,La Guerre des Miss,Comedy
1890,0.08649,0,0,Hamlet,Drama
1892,0.047028,0,0,The Winning Season,Comedy
1892,0.047028,0,0,The Winning Season,Drama
1893,0.044425,0,0,Alien Trespass,Action
1893,0.044425,0,0,Alien Trespass,Adventure
1893,0.044425,0,0,Alien Trespass,Comedy
1893,0.044425,0,0,Alien Trespass,Science Fiction
1894,0.043209,0,0,Bring It On: Fight to the Finish,Comedy
1896,0.135759,0,0,Logorama,Animation
1898,0.029831,0,0,R.T.T.,Comedy
1902,0.024051,0,0,The Yes Men Fix the World,Documentary
1903,0.021121,0,0,Deadline,Drama
1903,0.021121,0,0,Deadline,Horror
1903,0.021121,0,0,Deadline,Thriller
1904,0.021041,0,400654,Today's Special,Comedy
1904,0.021041,0,400654,Today's Special,Romance
1905,0.015926,0,0,Un'estate ai Caraibi,Comedy
1906,0.169317,0,0,Table for Three,Comedy
1906,0.169317,0,0,Table for Three,Romance
1911,0.257762,0,0,His Name Was Jason: 30 Years of Friday the 13th,Documentary
1911,0.257762,0,0,His Name Was Jason: 30 Years of Friday the 13th,Horror
1912,0.005502,0,0,Cencoroll,Animation
1912,0.005502,0,0,Cencoroll,Science Fiction
1913,0.139545,0,0,De Dana Dan,Action
1913,0.139545,0,0,De Dana Dan,Comedy
1913,0.139545,0,0,De Dana Dan,Foreign
1916,0.003432,0,0,Jim Jefferies: I Swear to God,Comedy
1917,0.005289,0,0,Une semaine sur deux,Drama
1917,0.005289,0,0,Une semaine sur deux,Family
1918,0.001423,0,0,Circle of Eight,Mystery
1918,0.001423,0,0,Circle of Eight,Horror
1919,9.363643,160000000,825500000,Inception,Action
1919,9.363643,160000000,825500000,Inception,Thriller
1919,9.363643,160000000,825500000,Inception,Science Fiction
1919,9.363643,160000000,825500000,Inception,Mystery
1919,9.363643,160000000,825500000,Inception,Adventure
1920,5.70486,200000000,623933331,Iron Man 2,Adventure
1920,5.70486,200000000,623933331,Iron Man 2,Action
1920,5.70486,200000000,623933331,Iron Man 2,Science Fiction
1921,5.57295,200000000,1025467110,Alice in Wonderland,Family
1921,5.57295,200000000,1025467110,Alice in Wonderland,Fantasy
1921,5.57295,200000000,1025467110,Alice in Wonderland,Adventure
1922,5.29318,13000000,327803731,Black Swan,Drama
1922,5.29318,13000000,327803731,Black Swan,Mystery
1922,5.29318,13000000,327803731,Black Swan,Thriller
1923,4.8405879999999994,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Adventure
1923,4.8405879999999994,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Fantasy
1923,4.8405879999999994,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Family
1924,3.7918809999999996,69000000,543513985,Despicable Me,Action
1924,3.7918809999999996,69000000,543513985,Despicable Me,Animation
1924,3.7918809999999996,69000000,543513985,Despicable Me,Family
1925,3.74884,80000000,274470394,The Expendables,Action
1925,3.74884,80000000,274470394,The Expendables,Thriller
1926,3.560424,165000000,494878759,How to Train Your Dragon,Fantasy
1926,3.560424,165000000,494878759,How to Train Your Dragon,Adventure
1926,3.560424,165000000,494878759,How to Train Your Dragon,Animation
1926,3.560424,165000000,494878759,How to Train Your Dragon,Family
1927,3.176169,80000000,294804195,Shutter Island,Drama
1927,3.176169,80000000,294804195,Shutter Island,Thriller
1927,3.176169,80000000,294804195,Shutter Island,Mystery
1928,2.911727,170000000,400062763,TRON: Legacy,Adventure
1928,2.911727,170000000,400062763,TRON: Legacy,Action
1928,2.911727,170000000,400062763,TRON: Legacy,Science Fiction
1929,2.865684,260000000,591794936,Tangled,Animation
1929,2.865684,260000000,591794936,Tangled,Family
1930,2.711136,200000000,1063171911,Toy Story 3,Animation
1930,2.711136,200000000,1063171911,Toy Story 3,Family
1930,2.711136,200000000,1063171911,Toy Story 3,Comedy
1931,2.5867869999999997,110000000,293329073,Salt,Action
1931,2.5867869999999997,110000000,293329073,Salt,Thriller
1931,2.5867869999999997,110000000,293329073,Salt,Crime
1931,2.5867869999999997,110000000,293329073,Salt,Mystery
1932,2.440611,18000000,35692920,127 Hours,Adventure
1932,2.440611,18000000,35692920,127 Hours,Drama
1932,2.440611,18000000,35692920,127 Hours,Thriller
1933,2.332359,8000000,74952305,Easy A,Comedy
1934,2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure
1934,2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Family
1934,2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fantasy
1935,2.225609,28000000,96188903,Kick-Ass,Action
1935,2.225609,28000000,96188903,Kick-Ass,Crime
1936,2.162441,100000000,278346189,The Tourist,Action
1936,2.162441,100000000,278346189,The Tourist,Thriller
1936,2.162441,100000000,278346189,The Tourist,Romance
1937,2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Adventure
1937,2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Fantasy
1937,2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Action
