Index,unit_cogs,quantity,name,group,date
7613,2.49,8,HOCH KANAPKOWY MINI 120 G,DAIRY_CHESSE,2018-01-07
7614,3.28,1,HOCH SER GOUDA PLASTRY 135 G,DAIRY_CHESSE,2018-01-07
7615,4.69,1,HOCH SER GRILOWY 2 SZT 265 G,DAIRY_CHESSE,2018-01-07
7616,2.05333333333333,18,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G,DAIRY_CHESSE,2018-01-07
7617,1.845,10,HOCH.TWAR. KANAPKOWY SMIETANA 130G,DAIRY_CHESSE,2018-01-07
7618,1.79,3,HOCHL KANAPKOWY Z OGORKIEM 130 G,DAIRY_CHESSE,2018-01-07
7619,1.65,3,HOCHL PIECZARKA 100G TOP BLOK,DAIRY_CHESSE,2018-01-07
7620,2.8,4,HOCHL PLAST.TOP. TOST 150G,DAIRY_CHESSE,2018-01-07
7621,1.65,20,HOCHL SMIETANKOW 100 G TOPIONY,DAIRY_CHESSE,2018-01-07
7622,1.64,4,HOCHL.PAPRYKA 100G BLOK,DAIRY_CHESSE,2018-01-07
7623,1.59,11,HOCHL.SALAMI 100G,DAIRY_CHESSE,2018-01-07
7624,1.68,13,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,DAIRY_CHESSE,2018-01-07
7625,1.59,10,HOCHL.SZYNKA 100G BLOK TOPIONY,DAIRY_CHESSE,2018-01-07
7626,1.68,7,HOCHL.ZIOLA 100G BLOK TOPIONY,DAIRY_CHESSE,2018-01-07
7627,0.9664285714285707,28,JOGOBELA 150 G 0 %,DAIRY_CHESSE,2018-01-07
7628,2.34,9,JOGOBELA 400 G,DAIRY_CHESSE,2018-01-07
7629,1.78,3,JOGOBELA ZBOZA 200 G,DAIRY_CHESSE,2018-01-07
7630,1.68,9,JOGOBELA ZE ZBOZAMI 200 G,DAIRY_CHESSE,2018-01-07
7631,1.68,4,JOGOBELA ZE ZBOZAMI 200 G,DAIRY_CHESSE,2018-01-07
7632,0.852857142857143,63,JOGOBELLA 150G CLASSIC,DAIRY_CHESSE,2018-01-07
7633,0.9428735632183908,87,JOGOBELLA 150G STANDARD,DAIRY_CHESSE,2018-01-07
7634,1.96,1,JOGURT ACTIVIA DRINK JAG.BOR.300G,DAIRY_CHESSE,2018-01-07
7635,1.74,22,JOGURT JOVI PITNY BAN+TRUS 350 G,DAIRY_CHESSE,2018-01-07
7636,0.77,9,JOGURT MLEKOVITA Z BISZKOPT 125,DAIRY_CHESSE,2018-01-07
7637,1.81871794871795,39,JOGURT NATURALNY ZOTT 370GR,DAIRY_CHESSE,2018-01-07
7638,1.59,6,JOGURT OW.WYSPA 150 G,DAIRY_CHESSE,2018-01-07
7639,0.8895081967213109,61,JOGURT PANA COTTA 150 G,DAIRY_CHESSE,2018-01-07
7640,0.881369863013699,146,JOGURT ZO NATURALNY 180 G,DAIRY_CHESSE,2018-01-07
7641,2.15,6,KARMA MR CAT 400G,DAIRY_CHESSE,2018-01-07
7642,1.4,76,KEFIR SREMSKI 400 ML B.,DAIRY_CHESSE,2018-01-07
7643,2.06,17,LACIATY 150 G NATURALNE,DAIRY_CHESSE,2018-01-07
7644,2.06,5,LACIATY 150 G SZCZYPIOREK,DAIRY_CHESSE,2018-01-07
7645,3.71,1,LAZANKI GRZESKOWIAK 400GR,DAIRY_CHESSE,2018-01-07
7646,3.28,2,LAZUR 100GR B?EKITNY,DAIRY_CHESSE,2018-01-07
7647,2.0,2,?ACIATY  SEREK 135 G POMIDORY,DAIRY_CHESSE,2018-01-07
7648,1.68,24,?ACIATY SEKEK SMIETANKOWY 135 G,DAIRY_CHESSE,2018-01-07
7649,1.76933333333333,15,?ACIATY SEREK Z CEBULA I SZCZ_135G,DAIRY_CHESSE,2018-01-07
7650,2.34,3,MAR DELMA EXTRA 450 G Z MASLEM,DAIRY_CHESSE,2018-01-07
7651,1.02,36,MAR NIEZBEDNA KOSTKA 250GR,DAIRY_CHESSE,2018-01-07
7652,2.25,27,MAR SMAKOWITA 450 G,DAIRY_CHESSE,2018-01-07
7653,2.19,13,MASLANKA NATURALNA MRAGOWSKA,DAIRY_CHESSE,2018-01-07
7654,1.95,80,MASLANKA SREMSKA 1 L,DAIRY_CHESSE,2018-01-07
7655,2.34,34,MASLANKA TRUSK.1 L MLEKOWITA,DAIRY_CHESSE,2018-01-07
7656,6.57,3,MASLO KLAROWANE KOSTKA 200G,DAIRY_CHESSE,2018-01-07
7657,3.67,3,MIESZANKA CHINSKA 400 G,DAIRY_CHESSE,2018-01-07
7658,4.05,4,MIESZANKA KLASYCZNA 400 G,DAIRY_CHESSE,2018-01-07
7659,1.68,9,MLEKO 1_5 L ML.ZAG,DAIRY_CHESSE,2018-01-07
7660,1.90535714285714,28,MLEKO 3_2% MLECZ.ZAGRODA,DAIRY_CHESSE,2018-01-07
7661,10.11,2,MLEKO ALPRO 1 L MIGDALOWY,DAIRY_CHESSE,2018-01-07
7662,2.15,5,MLEKO B/LAKTOZY 1_5 % 1 LITR MLEKPOL,DAIRY_CHESSE,2018-01-07
7663,2.34,3,MLEKO BEZ LAKTOZY 1_5 % 1 L LOWICZ,DAIRY_CHESSE,2018-01-07
7664,1.91,2,MLEKO LACIATE 2 % 1 L,DAIRY_CHESSE,2018-01-07
7665,1.95,10,MLEKO LACIATE 2%1L,DAIRY_CHESSE,2018-01-07
7666,2.02,6,MLEKO LACIATE 3_2 1 L,DAIRY_CHESSE,2018-01-07
7667,1.83,3,MLEKO MLECZNA ZAGRODA 3_2 % BUTELKA,DAIRY_CHESSE,2018-01-07
7668,2.26,7,MLEKO MULLER SMAKOWE 400G,DAIRY_CHESSE,2018-01-07
7669,2.43,4,MLEKO TUBA,DAIRY_CHESSE,2018-01-07
7670,2.43,2,MLEKO TUBA KAKAO,DAIRY_CHESSE,2018-01-07
7671,2.43,2,MLEKO TUBA KARMEL,DAIRY_CHESSE,2018-01-07
7672,0.99,11,MLEKO ZSIADLE 330 G,DAIRY_CHESSE,2018-01-07
7673,1.49,6,MLEKO ZSIAD?E 380,DAIRY_CHESSE,2018-01-07
7674,1.21,1,MULLER RISO KOKOS 200G,DAIRY_CHESSE,2018-01-07
7675,0.69,10,NAP TYMBARK 0_2 KART,DAIRY_CHESSE,2018-01-07
7676,2.05,4,PALUSZKI BESKIDZKIE 250 G DELIKAT,DAIRY_CHESSE,2018-01-07
7677,3.28,6,PUDING SERDUSZKO 4X125GR CZEKOLADOWY,DAIRY_CHESSE,2018-01-07
7678,3.36,2,PUDL POMIDORY KROJONE 390G,DAIRY_CHESSE,2018-01-07
7679,3.36,3,PUDL POMIDORY KROJONE Z BAZYL.OREG 390 G,DAIRY_CHESSE,2018-01-07
7680,3.39,3,SER BRIE TUREK NATURALNY 125G,DAIRY_CHESSE,2018-01-07
7681,3.465,6,SER CAMEMBERT TUREK NATURALNY 120 G,DAIRY_CHESSE,2018-01-07
7682,15.496561210453901,7.27,SER EDEN/GOUDA/MORSKI/EDEK,DAIRY_CHESSE,2018-01-07
7683,2.78,1,SER FAVITA 270G,DAIRY_CHESSE,2018-01-07
7684,2.78,5,SER FAVITA 270G,DAIRY_CHESSE,2018-01-07
7685,2.78,4,SER FAVITA 270G 45 %NIEBIESKI,DAIRY_CHESSE,2018-01-07
7686,2.96,3,SER LA POLLE BRI 125 G,DAIRY_CHESSE,2018-01-07
7687,14.9606741573034,1.78,SER LOWICKI,DAIRY_CHESSE,2018-01-07
7688,4.6,1,SER MASCARPONE 250 G MLEKOMA,DAIRY_CHESSE,2018-01-07
7689,5.93,1,SER MASCARPONE SMIET-KREMOWY 250G,DAIRY_CHESSE,2018-01-07
7690,2.492,20,SER MLEKPOL GOUDA 150G PLASTRY,DAIRY_CHESSE,2018-01-07
7691,2.9089473684210496,19,SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS,DAIRY_CHESSE,2018-01-07
7692,2.34,15,SER MLEKPOL SALAMI ZOLTY PLASTRY,DAIRY_CHESSE,2018-01-07
7693,2.81,3,SER MOZZARELLA 125 G,DAIRY_CHESSE,2018-01-07
7694,3.54,1,SER NA GRILA LUB PATELNIE 100G,DAIRY_CHESSE,2018-01-07
7695,15.583333333333302,0.12,SER PODLASKI MAZUR LUZ,DAIRY_CHESSE,2018-01-07
7696,15.0087719298246,2.28,SER PULAWSKI/GOUDA/CAMELOT,DAIRY_CHESSE,2018-01-07
7697,15.1618037135279,7.54,SER SALAMI WOSK SREM,DAIRY_CHESSE,2018-01-07
7698,2.01571428571429,7,SER SMAZONY 100G KOSTKA SREM,DAIRY_CHESSE,2018-01-07
7699,3.66,12,SER SMAZONY 200G KOWALEW,DAIRY_CHESSE,2018-01-07
7700,3.82530612244898,98,SER SMAZONY 200G SREM..,DAIRY_CHESSE,2018-01-07
7701,3.75,1,SER SMAZONY FRONCKOWIAK 200G PÓ?TLUSTY,DAIRY_CHESSE,2018-01-07
7702,4.85,8,SER SMAZONY GRANOW 200G FRACKOWIAK,DAIRY_CHESSE,2018-01-07
7703,1.49,13,SER TOP TYLZYCKI SERTOP,DAIRY_CHESSE,2018-01-07
7704,1.59,7,SER TOP ZLOTY EMENTALER SERTOP,DAIRY_CHESSE,2018-01-07
7705,1.99,2,SER TOPIONY 130 G LACTIMA Z SZYNKA,DAIRY_CHESSE,2018-01-07
7706,12.2919708029197,1.37,SER WIEDENSKI RICOTTA,DAIRY_CHESSE,2018-01-07
7707,0.93,8,SEREK WANILIOWY 140 G MLECZNA ZAGRODA,DAIRY_CHESSE,2018-01-07
7708,1.43454545454545,11,SEREK WIEJSKI 150G LEKKI PIATNICA,DAIRY_CHESSE,2018-01-07
7709,1.59,2,SEREK WIEJSKI 200G PIATNICA,DAIRY_CHESSE,2018-01-07
7710,1.45,60,SEREK WIEJSKI 200G ZIARNISTY COTTAGE,DAIRY_CHESSE,2018-01-07
7711,10.538095238095199,2.1,SERY Z?OTE LUZ,DAIRY_CHESSE,2018-01-07
7712,2.5,17,SKORUPKA 400 G OGOREK KWASZONY,DAIRY_CHESSE,2018-01-07
7713,1.9,6,SMIETANA 12% 400 ML SREM,DAIRY_CHESSE,2018-01-07
7714,1.2555813953488402,43,SMIETANA 12% ZOT 180 G,DAIRY_CHESSE,2018-01-07
7715,1.68,35,SMIETANA 18 % 200G PIATNICA,DAIRY_CHESSE,2018-01-07
7716,2.4,3,SMIETANA 18 400G SREM,DAIRY_CHESSE,2018-01-07
7717,1.5225,16,SMIETANA 18% ZOOT 180G,DAIRY_CHESSE,2018-01-07
7718,0.95,2,SMIETANKA DO KAWT 10 MLECZ.ZAG,DAIRY_CHESSE,2018-01-07
7719,1.02,3,SOL O SOLE JODOWANA,DAIRY_CHESSE,2018-01-07
7720,2.55,17,TWAROG POLTLUSTY SREMSKI 250G,DAIRY_CHESSE,2018-01-07
7721,1.73,1,TWAROG PRESIDENT  200 G SMIETANA,DAIRY_CHESSE,2018-01-07
7722,1.79,2,TWAROG PRESIDENT ZE SZCZYPIORKIEM,DAIRY_CHESSE,2018-01-07
7723,24.15,0.4,TWAROG SECYNSKI LUZ,DAIRY_CHESSE,2018-01-07
7724,2.85615384615385,130,TWAROG SREMSKI 250G TLUSTY,DAIRY_CHESSE,2018-01-07
7725,2.45,13,TWAROG SREMSKI CHUDY 250GR,DAIRY_CHESSE,2018-01-07
7726,1.19,3,WIB SOS KOPERKOWY ZE SMIETANA 27 G,DAIRY_CHESSE,2018-01-07
7727,3.53,2,WIN MAJONEZ 250 G LEKKI,DAIRY_CHESSE,2018-01-07
7728,1.19,1,WIN SOS PIECZENIOWY DELIKATNY,DAIRY_CHESSE,2018-01-07
7729,3.05,1,ALMETTE CZOSNEK NIEDZWIEDZI 150GR,DAIRY_CHESSE,2018-01-08
7730,3.05,2,ALMETTE OGOREK/ZIOLA 150G,DAIRY_CHESSE,2018-01-08
7731,3.015,12,ALMETTE SMIETANKOWY 150G,DAIRY_CHESSE,2018-01-08
7732,2.9966666666666697,3,ALMETTE SZCZYPIOREK CEBULA 150G,DAIRY_CHESSE,2018-01-08
7733,2.68,4,ALMETTE Z CHRZANEM,DAIRY_CHESSE,2018-01-08
7734,3.05,2,ALMETTE ZIOLOWY 150G SEREK,DAIRY_CHESSE,2018-01-08
7735,0.99,3,AMINO BLYSK OGÓRKOWA 61 G,DAIRY_CHESSE,2018-01-08
7736,1.54,1,BAKOMA GRECKI 180GR,DAIRY_CHESSE,2018-01-08
7737,1.77,2,BAKOMA KAWA SATINA 240 ML,DAIRY_CHESSE,2018-01-08
7738,1.76,1,BAKOMA KAWA SATINO 240 ML,DAIRY_CHESSE,2018-01-08
7739,4.44,3,BAKOMA OLEJ RZEPAKOWY,DAIRY_CHESSE,2018-01-08
7740,0.6,1,BAKOMA POLSKIE SMAK 120 G LESNYCH,DAIRY_CHESSE,2018-01-08
7741,0.6,6,BAKOMA POLSKIE SMAKI  WISNIA 120 G,DAIRY_CHESSE,2018-01-08
7742,5.71,4,BAKOMA SMIET.SPRAY 250 ML,DAIRY_CHESSE,2018-01-08
7743,2.31,1,BAKOMA TWIST  400G BRZOS,DAIRY_CHESSE,2018-01-08
7744,1.62,1,BAKOMA TWIST 250 G LESNE,DAIRY_CHESSE,2018-01-08
7745,1.72,2,BAKOMA TWIST 250 G TRUSKAWKA,DAIRY_CHESSE,2018-01-08
7746,1.68,5,BATON KINDER MAXI KING Z KARMELEM 35G,DAIRY_CHESSE,2018-01-08
7747,4.01875,8,BITA SMIETANA AROZOL 250 G MLECZ ZAGRODA,DAIRY_CHESSE,2018-01-08
7748,1.26,21,CHRUPKI KUKURYDZIANE  60 G,DAIRY_CHESSE,2018-01-08
7749,1.79,6,DA ALE PITNY 290 G,DAIRY_CHESSE,2018-01-08
7750,1.54454545454545,11,DA ALE PITNY 300 G TRUSKAWKA,DAIRY_CHESSE,2018-01-08
7751,2.14,3,DA DANIO 140 G SASZETKA TRUSK,DAIRY_CHESSE,2018-01-08
7752,1.59,3,DA DANIO 140 G WANILIA SASZETKA,DAIRY_CHESSE,2018-01-08
7753,1.074,5,DA DANIO BRZOSKWINIA 140G,DAIRY_CHESSE,2018-01-08
7754,1.39,4,DA DANIO CZEK+ORZECH 135 G,DAIRY_CHESSE,2018-01-08
7755,1.20166666666667,24,DA DANIO TRUSKAWKA 140G.,DAIRY_CHESSE,2018-01-08
7756,1.11333333333333,39,DA DANIO WANILIOWY 140G,DAIRY_CHESSE,2018-01-08
7757,1.07,3,DA DANONE BISZKOPTOWY 120 G,DAIRY_CHESSE,2018-01-08
7758,0.698333333333333,36,DA DANONE GRATKA 115 G,DAIRY_CHESSE,2018-01-08
7759,1.44,9,DA DANONE GRATKA 290 G,DAIRY_CHESSE,2018-01-08
7760,1.11692307692308,13,DA DANONKI 115 G TRUSK,DAIRY_CHESSE,2018-01-08
7761,1.01,5,DA DANONKI 115 G WANILIA,DAIRY_CHESSE,2018-01-08
7762,2.865,6,DA DANONKI TRUSKAWE 4X50G,DAIRY_CHESSE,2018-01-08
7763,3.06,4,DA DANONKI WANILIOWE 4X50G,DAIRY_CHESSE,2018-01-08
7764,1.24869565217391,23,DA FANTASIA Z CZEKOLADA 110G,DAIRY_CHESSE,2018-01-08
7765,1.2,13,DA FANTASIA Z PLATKAMI CZEK.107G,DAIRY_CHESSE,2018-01-08
7766,1.57,8,DA FANTAZJA 104 G WEDEL KARMEL,DAIRY_CHESSE,2018-01-08
7767,1.2,12,DA FANTAZJA LOVE 98 G,DAIRY_CHESSE,2018-01-08
7768,1.2,4,DA FANTAZJA TRUSKA 122G,DAIRY_CHESSE,2018-01-08
7769,1.2,2,DA FANTAZJA WISNIA 122G,DAIRY_CHESSE,2018-01-08
7770,1.07363636363636,22,DA GRATKA DO PICIA TRUSK.170G,DAIRY_CHESSE,2018-01-08
7771,1.07,5,DA JOGURT NATURALNY 180 G,DAIRY_CHESSE,2018-01-08
7772,1.76,4,DA JOGURT PITNY 300G,DAIRY_CHESSE,2018-01-08
7773,1.01,30,DESER JANA CZEKOLADOWY 120G,DAIRY_CHESSE,2018-01-08
7774,1.03833333333333,18,DESER JANA WANILIOWY 120GR,DAIRY_CHESSE,2018-01-08
7775,1.76,12,DESER MONTE 150 WHITE,DAIRY_CHESSE,2018-01-08
7776,5.50153846153846,3.25,DESER MONTE MAX 4*100 G,DAIRY_CHESSE,2018-01-08
7777,0.8,18,DROZDZE BABUNI ROTEX,DAIRY_CHESSE,2018-01-08
7778,0.65,20,DROZDZE PIEKARSKIE 100G,DAIRY_CHESSE,2018-01-08
7779,6.89,1,FRYTKI 750 G VIKO,DAIRY_CHESSE,2018-01-08
7780,0.55,8,GALEO KWASWK CYTR,DAIRY_CHESSE,2018-01-08
7781,2.69,1,GOS MLEKO ZAGESZCZ/NIES? 500 ML,DAIRY_CHESSE,2018-01-08
7782,2.3,37,GOS.MASLANKA NATURALNA,DAIRY_CHESSE,2018-01-08
7783,6.25685082872928,543,GOS.MASLO 250G GOSTYN,DAIRY_CHESSE,2018-01-08
7784,2.41688888888889,180,GOS.MLEKO CODZIENNE 2_%,DAIRY_CHESSE,2018-01-08
7785,2.5575,4,GOS.MLEKO TUBA KAKAO GOSTYN,DAIRY_CHESSE,2018-01-08
7786,2.46,2,GOS.MLEKO TUBA SLODZONE 150G,DAIRY_CHESSE,2018-01-08
7787,1.505,4,GOS.MLEKO UHT 2% 0_5L GOSTYN,DAIRY_CHESSE,2018-01-08
7788,2.1363333333333303,60,GOS.MLEKO UHT 2% 1L GOSTYN,DAIRY_CHESSE,2018-01-08
7789,1.64,12,GOS.MLEKO UHT 3_2% 0_5L GOSTYN,DAIRY_CHESSE,2018-01-08
7790,2.20087719298246,57,GOS.MLEKO UHT 3_2% 1L GOSTYN,DAIRY_CHESSE,2018-01-08
7791,3.44818181818182,11,GOS.MLEKO Z BLONIKIEM 500G,DAIRY_CHESSE,2018-01-08
7792,1.4,11,GOS.MLEKO ZAG. NIESL.200G GOSTYN,DAIRY_CHESSE,2018-01-08
7793,2.2,4,GOS.MLEKO ZAGESZ.NIESLODZ 350G GOSTY?,DAIRY_CHESSE,2018-01-08
7794,2.5166666666666697,9,GOS.MLEKO ZAGESZCZ.500ML GOSTYN,DAIRY_CHESSE,2018-01-08
7795,3.47,4,GOS.MLEKO ZAGESZCZ.NIE/S?.Z MAGNEZEM 500,DAIRY_CHESSE,2018-01-08
7796,1.48379310344828,87,GOS.SMIETANKA 12% 250ML GOSTYN,DAIRY_CHESSE,2018-01-08
7797,1.77024390243902,82,GOS.SMIETANKA 18% 250ML GOSTYN,DAIRY_CHESSE,2018-01-08
7798,2.30829268292683,41,GOS.SMIETANKA 30% 250ML GOSTYN,DAIRY_CHESSE,2018-01-08
7799,4.380588235294121,17,GOS.SMIETANKA 30% 500ML GOSTYN,DAIRY_CHESSE,2018-01-08
7800,10.874074074074096,0.675,GOS.TWAROG POLTLUSTY/CHUDY LUZ,DAIRY_CHESSE,2018-01-08
7801,1.74,9,GULASZ ANGIELSKI 110 G PODLASKI,DAIRY_CHESSE,2018-01-08
7802,2.49,7,HOCH KANAPKOWY MINI 120 G,DAIRY_CHESSE,2018-01-08
7803,5.16,2,HOCH SER GRECKI SALATKOWY 135 G,DAIRY_CHESSE,2018-01-08
7804,2.99,5,HOCH SER PLASTRY ZÓ?TY TYLZYCKI 135 G,DAIRY_CHESSE,2018-01-08
7805,2.28,13,HOCH TWAR.KANAPKOWY SZCZYPIOREK 130G,DAIRY_CHESSE,2018-01-08
7806,2.0125,16,HOCH.TWAR. KANAPKOWY SMIETANA 130G,DAIRY_CHESSE,2018-01-08
7807,2.98,8,HOCHL ALMETTE MINI SMIETANKOWY,DAIRY_CHESSE,2018-01-08
7808,2.04,1,HOCHL KANAPKOWY CZOSNEK ZIOLA 130 G,DAIRY_CHESSE,2018-01-08
7809,2.04,2,HOCHL KANAPKOWY Z OGORKIEM 130 G,DAIRY_CHESSE,2018-01-08
7810,3.52,5,HOCHL KRAZEK 180 G TARCETT,DAIRY_CHESSE,2018-01-08
7811,1.596,5,HOCHL PIECZARKA 100G TOP BLOK,DAIRY_CHESSE,2018-01-08
7812,2.8,6,HOCHL PLAST.TOP. TOST 150G,DAIRY_CHESSE,2018-01-08
7813,1.65,4,HOCHL SER TOP GOUDA BLOK 100G,DAIRY_CHESSE,2018-01-08
7814,1.5948,25,HOCHL SMIETANKOW 100 G TOPIONY,DAIRY_CHESSE,2018-01-08
7815,4.28,6,HOCHL.KRAZEK 180 G SORTETT,DAIRY_CHESSE,2018-01-08
7816,1.5963636363636398,11,HOCHL.PAPRYKA 100G BLOK,DAIRY_CHESSE,2018-01-08
7817,1.59,7,HOCHL.SALAMI 100G,DAIRY_CHESSE,2018-01-08
7818,1.57818181818182,11,HOCHL.SZCZYP.CEB.100G BLOK TOPIONY,DAIRY_CHESSE,2018-01-08
7819,1.59,6,HOCHL.SZYNKA 100G BLOK TOPIONY,DAIRY_CHESSE,2018-01-08
7820,1.01608695652174,23,JOGOBELA 150 G 0 %,DAIRY_CHESSE,2018-01-08
7821,2.4233333333333302,6,JOGOBELA 400 G,DAIRY_CHESSE,2018-01-08
7822,2.59,2,JOGOBELA 400 G,DAIRY_CHESSE,2018-01-08
7823,1.89,15,JOGOBELA DO PICIA 315 G,DAIRY_CHESSE,2018-01-08
7824,1.4,7,JOGOBELA MUSLI 150 G,DAIRY_CHESSE,2018-01-08
7825,1.392,10,JOGOBELA MUSLI 150 G,DAIRY_CHESSE,2018-01-08
7826,1.66,11,JOGOBELA ZBOZA 200 G,DAIRY_CHESSE,2018-01-08
7827,1.68,2,JOGOBELA ZE ZBOZAMI 200 G,DAIRY_CHESSE,2018-01-08
7828,1.664,10,JOGOBELA ZE ZBOZAMI 200 G,DAIRY_CHESSE,2018-01-08
7829,0.875471698113208,53,JOGOBELLA 150G CLASSIC,DAIRY_CHESSE,2018-01-08
7830,0.88,28,JOGOBELLA 150G SPECJAL,DAIRY_CHESSE,2018-01-08
7831,0.96,64,JOGOBELLA 150G STANDARD,DAIRY_CHESSE,2018-01-08
7832,1.54,12,JOGURT 350 G  DUET,DAIRY_CHESSE,2018-01-08
7833,1.96,6,JOGURT ACTIVIA DRINK JAG.BOR.300G,DAIRY_CHESSE,2018-01-08
7834,1.48,5,JOGURT ALE PITNY BUT.JAG-BOR.290GR,DAIRY_CHESSE,2018-01-08
7835,1.21,18,JOGURT JOVI 350 G PITNY,DAIRY_CHESSE,2018-01-08
7836,1.72,1,JOGURT JOVI PITNY BAN+TRUS 350 G,DAIRY_CHESSE,2018-01-08
7837,1.85,11,JOGURT MLEKOVITA TY_GRECKI 400 G,DAIRY_CHESSE,2018-01-08
7838,1.9486956521739096,46,JOGURT NATURALNY ZOTT 370GR,DAIRY_CHESSE,2018-01-08
7839,1.5711111111111102,9,JOGURT OW.WYSPA 150 G,DAIRY_CHESSE,2018-01-08
7840,0.913076923076923,26,JOGURT PANA COTTA 150 G,DAIRY_CHESSE,2018-01-08
7841,0.949756097560976,123,JOGURT ZO NATURALNY 180 G,DAIRY_CHESSE,2018-01-08
7842,1.4,51,KEFIR SREMSKI 400 ML B.,DAIRY_CHESSE,2018-01-08
7843,1.19,2,KNORR BARSZCZ CZERWONY 53 G NAJSMAC_,DAIRY_CHESSE,2018-01-08
7844,2.255,20,LACIATY 150 G NATURALNE,DAIRY_CHESSE,2018-01-08
7845,2.32,9,LACIATY 150 G SZCZYPIOREK,DAIRY_CHESSE,2018-01-08
7846,1.6693333333333302,30,?ACIATY SEKEK SMIETANKOWY 135 G,DAIRY_CHESSE,2018-01-08
7847,1.81555555555556,9,?ACIATY SEREK Z CEBULA I SZCZ_135G,DAIRY_CHESSE,2018-01-08
7848,1.71,5,?ACIATY SEREK Z CZOSNKIEM 135 G,DAIRY_CHESSE,2018-01-08
7849,1.72,5,MAJONEZ 280 G FAMILIJNY,DAIRY_CHESSE,2018-01-08
7850,2.28,1,MAR DELMA EXTRA Z SOLA 450 G,DAIRY_CHESSE,2018-01-08
7851,1.58,10,MAR KASIA EXTRA 250 G,DAIRY_CHESSE,2018-01-08
7852,1.01372093023256,43,MAR NIEZBEDNA KOSTKA 250GR,DAIRY_CHESSE,2018-01-08
7853,4.29,1,MAR OPTIMA OMEGA 3 /400G,DAIRY_CHESSE,2018-01-08
7854,2.26857142857143,21,MAR SMAKOWITA 450 G,DAIRY_CHESSE,2018-01-08
7855,2.31,3,MAR SMAKOWITA Z MASE?KIEM 450 G,DAIRY_CHESSE,2018-01-08
7856,2.19,2,MAR SNIADANIOWA WIEJSKIE MASLO 450 GR,DAIRY_CHESSE,2018-01-08
7857,2.25,30,MASLANKA NATURALNA MRAGOWSKA,DAIRY_CHESSE,2018-01-08
7858,1.35,20,MASLANKA SREM 400 ML TRUSKAWKA,DAIRY_CHESSE,2018-01-08
7859,1.95,63,MASLANKA SREMSKA 1 L,DAIRY_CHESSE,2018-01-08
7860,2.295,30,MASLANKA TRUSK.1 L MLEKOWITA,DAIRY_CHESSE,2018-01-08
7861,6.57,1,MASLO KLAROWANE KOSTKA 200G,DAIRY_CHESSE,2018-01-08
7862,2.63,6,MIESZANKA 7 SK?,DAIRY_CHESSE,2018-01-08
7863,4.05,1,MIESZANKA KLASYCZNA 400 G,DAIRY_CHESSE,2018-01-08
7864,1.7975,12,MLEKO 1_5 L ML.ZAG,DAIRY_CHESSE,2018-01-08
7865,1.85947368421053,38,MLEKO 3_2% MLECZ.ZAGRODA,DAIRY_CHESSE,2018-01-08
7866,2.15,7,MLEKO B/LAKTOZY 1_5 % 1 LITR MLEKPOL,DAIRY_CHESSE,2018-01-08
7867,6.19,1,MLEKO B/LAKTOZY 500 G W PROSZKU,DAIRY_CHESSE,2018-01-08
7868,1.91,5,MLEKO LACIATE 2 % 1 L,DAIRY_CHESSE,2018-01-08
7869,1.95,11,MLEKO LACIATE 2%1L,DAIRY_CHESSE,2018-01-08
7870,2.02,3,MLEKO LACIATE 3_2 1 L,DAIRY_CHESSE,2018-01-08
7871,1.85,12,MLEKO MLECZNA ZAGRODA 3_2 % BUTELKA,DAIRY_CHESSE,2018-01-08
7872,2.43,2,MLEKO TUBA,DAIRY_CHESSE,2018-01-08
7873,2.43,1,MLEKO TUBA KAKAO,DAIRY_CHESSE,2018-01-08
7874,2.43,1,MLEKO TUBA KARMEL,DAIRY_CHESSE,2018-01-08
7875,0.99,5,MLEKO ZSIADLE 330 G,DAIRY_CHESSE,2018-01-08
7876,1.49,5,MLEKO ZSIAD?E 380,DAIRY_CHESSE,2018-01-08
7877,1.3325,4,MLEKO ZSIAD?E 400 G,DAIRY_CHESSE,2018-01-08
7878,1.2009999999999998,10,NAP TIGER 0_25 SPEED,DAIRY_CHESSE,2018-01-08
7879,0.69,3,NAP TYMBARK 0_2 KART,DAIRY_CHESSE,2018-01-08
7880,2.05,1,PALUSZKI BESKIDZKIE 250 G DELIKAT,DAIRY_CHESSE,2018-01-08
7881,4.05,2,PLATKI CORN FLAKES 250 G CHOCO,DAIRY_CHESSE,2018-01-08
7882,3.29,2,PUDING SERDUSZKO 4X125GR CZEKOLADOWY,DAIRY_CHESSE,2018-01-08
7883,2.59,2,SALATKA LISNER GYROS 150 G,DAIRY_CHESSE,2018-01-08
7884,3.61,4,SER BRIE TUREK NATURALNY 125G,DAIRY_CHESSE,2018-01-08
7885,3.5366666666666697,6,SER CAMEMBERT TUREK NATURALNY 120 G,DAIRY_CHESSE,2018-01-08
7886,3.95,1,SER EDAMSKI 250 G,DAIRY_CHESSE,2018-01-08
7887,15.5035211267606,5.68,SER EDEN/GOUDA/MORSKI/EDEK,DAIRY_CHESSE,2018-01-08
7888,2.78,1,SER FAVITA 270G,DAIRY_CHESSE,2018-01-08
7889,2.8360000000000003,5,SER FAVITA 270G,DAIRY_CHESSE,2018-01-08
